SWAT,DRAWDOWN,CONIPOS,CONJPOS,CONIDX,DEPTH,WELLMODEL,DATE,PRESSURE,SGAS,CONBPRES,WELL,CONKPOS
0.0508936271071434,0,36,48,18,1642.6695556640625,STANDARD,2018-01-01,300.8941650390625,0.0,300.8941650390625,R_A4,28
0.137882262468338,0,37,48,19,1648.0546875,STANDARD,2018-01-01,301.25531005859375,0.0,301.25531005859375,R_A4,28
0.061951734125614166,0,38,48,20,1651.33935546875,STANDARD,2018-01-01,301.4755859375,0.0,301.4755859375,R_A4,28
0.6481541991233826,0,38,47,21,1658.0113525390625,STANDARD,2018-01-01,301.9230651855469,0.0,301.9230651855469,R_A4,28
1.0,0,31,20,1,1685.0047607421875,STANDARD,2018-01-01,303.8420104980469,0.0,303.8420104980469,R_A5,1
1.0,0,31,20,2,1687.0980224609375,STANDARD,2018-01-01,304.0403747558594,0.0,304.0403747558594,R_A5,2
1.0,0,31,20,3,1689.1912841796875,STANDARD,2018-01-01,304.2387390136719,0.0,304.2387390136719,R_A5,3
1.0,0,31,20,4,1691.2845458984375,STANDARD,2018-01-01,304.4371032714844,0.0,304.4371032714844,R_A5,4
1.0,0,31,20,5,1693.3778076171875,STANDARD,2018-01-01,304.6354675292969,0.0,304.6354675292969,R_A5,5
1.0,0,31,20,6,1695.470947265625,STANDARD,2018-01-01,304.8338317871094,0.0,304.8338317871094,R_A5,6
1.0,0,31,20,7,1697.564208984375,STANDARD,2018-01-01,305.3380126953125,0.0,305.3380126953125,R_A5,7
1.0,0,31,20,8,1699.657470703125,STANDARD,2018-01-01,305.536376953125,0.0,305.536376953125,R_A5,8
1.0,0,31,21,9,1694.1307373046875,STANDARD,2018-01-01,305.01263427734375,0.0,305.01263427734375,R_A5,8
1.0,0,31,21,10,1696.484375,STANDARD,2018-01-01,305.23565673828125,0.0,305.23565673828125,R_A5,9
1.0,0,31,21,11,1701.03466796875,STANDARD,2018-01-01,305.3612365722656,0.0,305.3612365722656,R_A5,11
1.0,0,31,21,12,1703.0745849609375,STANDARD,2018-01-01,305.5545349121094,0.0,305.5545349121094,R_A5,12
1.0,0,31,21,13,1705.1143798828125,STANDARD,2018-01-01,305.75982666015625,0.0,305.75982666015625,R_A5,13
1.0,0,31,21,14,1707.154296875,STANDARD,2018-01-01,305.9531555175781,0.0,305.9531555175781,R_A5,14
1.0,0,31,21,15,1709.194091796875,STANDARD,2018-01-01,306.1464538574219,0.0,306.1464538574219,R_A5,15
1.0,0,31,21,16,1711.23388671875,STANDARD,2018-01-01,306.48480224609375,0.0,306.48480224609375,R_A5,16
1.0,0,31,21,17,1713.2669677734375,STANDARD,2018-01-01,306.6774597167969,0.0,306.6774597167969,R_A5,17
1.0,0,31,21,18,1714.605224609375,STANDARD,2018-01-01,306.8042907714844,0.0,306.8042907714844,R_A5,18
1.0,0,31,21,19,1715.12939453125,STANDARD,2018-01-01,306.8539733886719,0.0,306.8539733886719,R_A5,19
1.0,0,31,21,20,1716.445068359375,STANDARD,2018-01-01,306.8215637207031,0.0,306.8215637207031,R_A5,25
1.0,0,31,21,21,1718.67822265625,STANDARD,2018-01-01,307.3390197753906,0.0,307.3390197753906,R_A5,26
1.0,0,31,21,22,1720.911376953125,STANDARD,2018-01-01,307.5506591796875,0.0,307.5506591796875,R_A5,27
1.0,0,31,21,23,1723.14453125,STANDARD,2018-01-01,307.7622985839844,0.0,307.7622985839844,R_A5,28
1.0,0,31,21,24,1725.377685546875,STANDARD,2018-01-01,307.9739685058594,0.0,307.9739685058594,R_A5,29
1.0,0,17,42,1,1694.429931640625,STANDARD,2018-01-01,305.0409851074219,0.0,305.0409851074219,R_A6,1
1.0,0,17,42,2,1695.9678955078125,STANDARD,2018-01-01,305.1867370605469,0.0,305.1867370605469,R_A6,2
1.0,0,17,42,3,1697.5057373046875,STANDARD,2018-01-01,305.33245849609375,0.0,305.33245849609375,R_A6,3
1.0,0,17,42,4,1699.043701171875,STANDARD,2018-01-01,305.47821044921875,0.0,305.47821044921875,R_A6,4
1.0,0,17,42,5,1700.5816650390625,STANDARD,2018-01-01,305.62396240234375,0.0,305.62396240234375,R_A6,5
1.0,0,17,42,6,1702.1195068359375,STANDARD,2018-01-01,305.76971435546875,0.0,305.76971435546875,R_A6,6
1.0,0,17,42,7,1703.657470703125,STANDARD,2018-01-01,305.61639404296875,0.0,305.61639404296875,R_A6,7
1.0,0,17,42,8,1705.1953125,STANDARD,2018-01-01,305.76214599609375,0.0,305.76214599609375,R_A6,8
1.0,0,17,42,9,1706.7332763671875,STANDARD,2018-01-01,306.2069396972656,0.0,306.2069396972656,R_A6,9
1.0,0,17,42,10,1708.271240234375,STANDARD,2018-01-01,306.0469055175781,0.0,306.0469055175781,R_A6,10
1.0,0,17,42,11,1710.1781005859375,STANDARD,2018-01-01,306.2277526855469,0.0,306.2277526855469,R_A6,11
1.0,0,17,42,12,1712.4539794921875,STANDARD,2018-01-01,306.4434509277344,0.0,306.4434509277344,R_A6,12
1.0,0,17,42,13,1714.7298583984375,STANDARD,2018-01-01,306.6711120605469,0.0,306.6711120605469,R_A6,13
1.0,0,17,42,14,1717.0057373046875,STANDARD,2018-01-01,306.88677978515625,0.0,306.88677978515625,R_A6,14
1.0,0,17,42,15,1719.2816162109375,STANDARD,2018-01-01,307.10247802734375,0.0,307.10247802734375,R_A6,15
1.0,0,17,42,16,1721.5574951171875,STANDARD,2018-01-01,307.46319580078125,0.0,307.46319580078125,R_A6,16
1.0,0,17,42,17,1723.8333740234375,STANDARD,2018-01-01,307.67889404296875,0.0,307.67889404296875,R_A6,17
1.0,0,17,42,18,1725.4288330078125,STANDARD,2018-01-01,307.8301086425781,0.0,307.8301086425781,R_A6,18
1.0,0,17,42,19,1726.74267578125,STANDARD,2018-01-01,307.79754638671875,0.0,307.79754638671875,R_A6,25
1.0,0,17,42,20,1728.45556640625,STANDARD,2018-01-01,308.26568603515625,0.0,308.26568603515625,R_A6,26
1.0,0,17,42,21,1730.16845703125,STANDARD,2018-01-01,308.4280090332031,0.0,308.4280090332031,R_A6,27
1.0,0,17,42,22,1731.8812255859375,STANDARD,2018-01-01,308.5903625488281,0.0,308.5903625488281,R_A6,28
1.0,0,17,42,23,1733.593994140625,STANDARD,2018-01-01,308.4468994140625,0.0,308.4468994140625,R_A6,29
0.05132248252630234,0,22,30,1,1639.8154296875,STANDARD,2018-03-01,298.34881591796875,0.0,298.34881591796875,R_A2,1
0.053853124380111694,0,22,30,2,1641.548095703125,STANDARD,2018-03-01,298.4649353027344,0.0,298.4649353027344,R_A2,2
0.0580851249396801,0,22,30,3,1643.2806396484375,STANDARD,2018-03-01,298.5810241699219,0.0,298.5810241699219,R_A2,3
0.06127804145216942,0,22,30,4,1645.0133056640625,STANDARD,2018-03-01,298.69708251953125,0.0,298.69708251953125,R_A2,4
0.06466195732355118,0,22,30,5,1646.7459716796875,STANDARD,2018-03-01,298.81317138671875,0.0,298.81317138671875,R_A2,5
0.30584466457366943,0,22,30,6,1648.4786376953125,STANDARD,2018-03-01,298.9412536621094,0.0,298.9412536621094,R_A2,6
0.868495523929596,0,22,30,7,1650.211181640625,STANDARD,2018-03-01,299.0586242675781,0.0,299.0586242675781,R_A2,7
0.8532118797302246,0,22,30,8,1651.94384765625,STANDARD,2018-03-01,299.1792907714844,0.0,299.1792907714844,R_A2,8
0.8741901516914368,0,22,30,9,1653.676513671875,STANDARD,2018-03-01,299.5839538574219,0.0,299.5839538574219,R_A2,9
0.8734856843948364,0,22,30,10,1655.4091796875,STANDARD,2018-03-01,299.947021484375,0.0,299.947021484375,R_A2,10
0.06805907934904099,0,22,30,11,1657.286376953125,STANDARD,2018-03-01,299.9387512207031,0.0,299.9387512207031,R_A2,11
0.07501787692308426,0,22,30,12,1659.30810546875,STANDARD,2018-03-01,300.0743713378906,0.0,300.0743713378906,R_A2,12
0.4181802570819855,0,22,30,13,1661.329833984375,STANDARD,2018-03-01,300.2102966308594,0.0,300.2102966308594,R_A2,13
0.4651928246021271,0,22,30,14,1663.3516845703125,STANDARD,2018-03-01,300.3467102050781,0.0,300.3467102050781,R_A2,14
0.9025731086730957,0,22,30,15,1665.37353515625,STANDARD,2018-03-01,300.48565673828125,0.0,300.48565673828125,R_A2,15
0.9034625291824341,0,22,30,16,1667.395263671875,STANDARD,2018-03-01,300.6228942871094,0.0,300.6228942871094,R_A2,16
0.8647924661636353,0,22,30,17,1669.4169921875,STANDARD,2018-03-01,300.7593994140625,0.0,300.7593994140625,R_A2,17
0.9523018598556519,0,22,29,18,1674.841064453125,STANDARD,2018-03-01,301.1622619628906,0.0,301.1622619628906,R_A2,17
0.9865254163742065,0,22,29,19,1676.567138671875,STANDARD,2018-03-01,301.27789306640625,0.0,301.27789306640625,R_A2,18
1.0,0,22,29,20,1678.10595703125,STANDARD,2018-03-01,303.0464782714844,-6.13930989379341e-11,303.0464782714844,R_A2,25
1.0,0,22,29,21,1679.8397216796875,STANDARD,2018-03-01,303.05206298828125,2.5047488033345645e-18,303.05206298828125,R_A2,26
1.0,0,22,29,22,1681.573486328125,STANDARD,2018-03-01,303.1679382324219,3.3375321583305976e-16,303.1679382324219,R_A2,27
1.0,0,22,29,23,1683.3072509765625,STANDARD,2018-03-01,302.5801696777344,2.3365300579752946e-12,302.5801696777344,R_A2,28
1.0,0,22,29,24,1685.0408935546875,STANDARD,2018-03-01,302.7320251464844,2.1565971664722072e-12,302.7320251464844,R_A2,29
1.0,0,31,20,1,1685.0047607421875,STANDARD,2018-04-28,283.9373474121094,-2.577792701519144e-10,283.9373474121094,R_A5,1
1.0,0,31,20,2,1687.0980224609375,STANDARD,2018-04-28,284.13531494140625,-2.132399673504537e-10,284.13531494140625,R_A5,2
1.0,0,31,20,3,1689.1912841796875,STANDARD,2018-04-28,284.3332824707031,-2.2390618525935935e-10,284.3332824707031,R_A5,3
1.0,0,31,20,4,1691.2845458984375,STANDARD,2018-04-28,284.5312194824219,-2.530252118937426e-10,284.5312194824219,R_A5,4
1.0,0,31,20,5,1693.3778076171875,STANDARD,2018-04-28,284.72900390625,-1.5442812306698528e-10,284.72900390625,R_A5,5
1.0,0,31,20,6,1695.470947265625,STANDARD,2018-04-28,284.92669677734375,-1.7653252470939407e-10,284.92669677734375,R_A5,6
1.0,0,31,20,7,1697.564208984375,STANDARD,2018-04-28,285.42291259765625,-1.2470161622063491e-12,285.42291259765625,R_A5,7
1.0,0,31,20,8,1699.657470703125,STANDARD,2018-04-28,285.63128662109375,-1.1498308815499625e-12,285.63128662109375,R_A5,8
0.9999995827674866,0,31,21,9,1694.1307373046875,STANDARD,2018-04-28,284.9363098144531,-2.440966007100087e-08,284.9363098144531,R_A5,8
1.0,0,31,21,10,1696.484375,STANDARD,2018-04-28,285.197509765625,-1.2454334785694243e-10,285.197509765625,R_A5,9
1.0,0,31,21,11,1701.03466796875,STANDARD,2018-04-28,277.629638671875,-5.168520819665012e-11,277.629638671875,R_A5,11
1.0,0,31,21,12,1703.0745849609375,STANDARD,2018-04-28,277.83111572265625,-5.7370139888712757e-11,277.83111572265625,R_A5,12
1.0,0,31,21,13,1705.1143798828125,STANDARD,2018-04-28,278.03662109375,-4.161017884418694e-12,278.03662109375,R_A5,13
1.0,0,31,21,14,1707.154296875,STANDARD,2018-04-28,278.2304382324219,-4.631331342735967e-12,278.2304382324219,R_A5,14
1.0,0,31,21,15,1709.194091796875,STANDARD,2018-04-28,278.4241638183594,-1.8018990162807502e-12,278.4241638183594,R_A5,15
1.0,0,31,21,16,1711.23388671875,STANDARD,2018-04-28,278.7662658691406,-2.555560743491142e-13,278.7662658691406,R_A5,16
1.0,0,31,21,17,1713.2669677734375,STANDARD,2018-04-28,278.9627380371094,-3.420692277610743e-13,278.9627380371094,R_A5,17
1.0,0,31,21,18,1714.605224609375,STANDARD,2018-04-28,279.09002685546875,-8.301931191112555e-14,279.09002685546875,R_A5,18
1.0,0,31,21,19,1715.12939453125,STANDARD,2018-04-28,279.1399230957031,0.0,279.1399230957031,R_A5,19
1.0,0,31,21,20,1716.445068359375,STANDARD,2018-04-28,283.3270263671875,-5.16702674570324e-13,283.3270263671875,R_A5,25
1.0,0,31,21,21,1718.67822265625,STANDARD,2018-04-28,283.86688232421875,-5.122220464622018e-13,283.86688232421875,R_A5,26
1.0,0,31,21,22,1720.911376953125,STANDARD,2018-04-28,294.9374084472656,-1.9512428092998726e-20,294.9374084472656,R_A5,27
1.0,0,31,21,23,1723.14453125,STANDARD,2018-04-28,303.17376708984375,-2.185975422171611e-21,303.17376708984375,R_A5,28
1.0,0,31,21,24,1725.377685546875,STANDARD,2018-04-28,306.6585998535156,-1.929029339440804e-22,306.6585998535156,R_A5,29
0.32779231667518616,0,28,41,1,1608.3292236328125,STANDARD,2018-07-03,276.8460388183594,0.0,276.8460388183594,R_A3,1
0.14941488206386566,0,28,41,2,1610.309814453125,STANDARD,2018-07-03,276.95538330078125,0.0,276.95538330078125,R_A3,2
0.1649506688117981,0,29,41,3,1602.127197265625,STANDARD,2018-07-03,276.38421630859375,0.0,276.38421630859375,R_A3,2
0.11857432126998901,0,29,41,4,1604.2431640625,STANDARD,2018-07-03,276.52520751953125,0.0,276.52520751953125,R_A3,3
0.1163821667432785,0,29,41,5,1606.359130859375,STANDARD,2018-07-03,276.6662292480469,0.0,276.6662292480469,R_A3,4
0.6591108441352844,0,29,41,6,1608.47509765625,STANDARD,2018-07-03,276.8277893066406,0.0,276.8277893066406,R_A3,5
0.6495687365531921,0,29,41,7,1610.591064453125,STANDARD,2018-07-03,276.97747802734375,0.0,276.97747802734375,R_A3,6
0.1971454918384552,0,29,41,8,1612.70703125,STANDARD,2018-07-03,277.137451171875,0.0,277.137451171875,R_A3,7
0.19810384511947632,0,29,41,9,1614.822998046875,STANDARD,2018-07-03,277.2786560058594,0.0,277.2786560058594,R_A3,8
0.7953431010246277,0,29,41,10,1616.9388427734375,STANDARD,2018-07-03,277.55078125,0.0,277.55078125,R_A3,9
0.8025451898574829,0,29,41,11,1619.0548095703125,STANDARD,2018-07-03,280.8811950683594,0.0,280.8811950683594,R_A3,10
0.047430720180273056,0,29,41,12,1621.2518310546875,STANDARD,2018-07-03,294.224609375,0.0,294.224609375,R_A3,11
0.05312563106417656,0,29,41,13,1623.530029296875,STANDARD,2018-07-03,294.37713623046875,0.0,294.37713623046875,R_A3,12
0.366096556186676,0,29,41,14,1625.8082275390625,STANDARD,2018-07-03,294.53009033203125,0.0,294.53009033203125,R_A3,13
0.3648476004600525,0,29,41,15,1628.0863037109375,STANDARD,2018-07-03,294.7850036621094,0.0,294.7850036621094,R_A3,14
0.5037091970443726,0,29,41,16,1630.364501953125,STANDARD,2018-07-03,295.1946716308594,0.0,295.1946716308594,R_A3,15
0.7989344000816345,0,29,41,17,1632.290771484375,STANDARD,2018-07-03,295.3279724121094,0.0,295.3279724121094,R_A3,16
0.3581758439540863,0,29,41,18,1634.840576171875,STANDARD,2018-07-03,284.98809814453125,0.0,284.98809814453125,R_A3,25
0.0430351085960865,0,29,41,19,1638.360107421875,STANDARD,2018-07-03,285.1744079589844,0.0,285.1744079589844,R_A3,26
0.04922232776880264,0,29,41,20,1641.8795166015625,STANDARD,2018-07-03,285.4095153808594,0.0,285.4095153808594,R_A3,27
0.6496080160140991,0,29,41,21,1645.39892578125,STANDARD,2018-07-03,285.64105224609375,0.0,285.64105224609375,R_A3,28
0.061155203729867935,0,29,41,22,1648.91845703125,STANDARD,2018-07-03,285.83343505859375,0.0,285.83343505859375,R_A3,29
0.04937015473842621,0,30,52,1,1632.476318359375,STANDARD,2018-09-12,279.2123718261719,0.0,279.2123718261719,R_A4,1
0.12060660123825073,0,31,52,2,1626.8626708984375,STANDARD,2018-09-12,278.8972473144531,0.0,278.8972473144531,R_A4,1
0.1312428116798401,0,31,52,3,1628.916748046875,STANDARD,2018-09-12,279.0341491699219,0.0,279.0341491699219,R_A4,2
0.05112883821129799,0,31,52,4,1630.9708251953125,STANDARD,2018-09-12,279.1710205078125,0.0,279.1710205078125,R_A4,3
0.05427389219403267,0,31,52,5,1633.02490234375,STANDARD,2018-09-12,279.30792236328125,0.0,279.30792236328125,R_A4,4
0.05373036861419678,0,32,52,6,1631.3128662109375,STANDARD,2018-09-12,279.2383117675781,0.0,279.2383117675781,R_A4,4
0.05404925346374512,0,32,52,7,1633.1695556640625,STANDARD,2018-09-12,279.3621520996094,0.0,279.3621520996094,R_A4,5
0.054730258882045746,0,32,51,8,1636.6385498046875,STANDARD,2018-09-12,279.54193115234375,0.0,279.54193115234375,R_A4,5
0.05597909912467003,0,33,51,9,1637.92138671875,STANDARD,2018-09-12,279.6551818847656,0.0,279.6551818847656,R_A4,5
0.05691799521446228,0,33,51,10,1636.0811767578125,STANDARD,2018-09-12,279.5324401855469,0.0,279.5324401855469,R_A4,4
0.06287302821874619,0,33,50,11,1640.822998046875,STANDARD,2018-09-12,279.80657958984375,0.0,279.80657958984375,R_A4,4
0.0593443363904953,0,34,50,12,1639.7257080078125,STANDARD,2018-09-12,279.734375,0.0,279.734375,R_A4,4
0.091981440782547,0,35,50,13,1640.539794921875,STANDARD,2018-09-12,279.7579650878906,0.0,279.7579650878906,R_A4,4
0.2194366604089737,0,35,50,14,1638.728759765625,STANDARD,2018-09-12,279.6378479003906,0.0,279.6378479003906,R_A4,3
0.2285132110118866,0,35,49,15,1642.9232177734375,STANDARD,2018-09-12,279.86474609375,0.0,279.86474609375,R_A4,3
0.22955180704593658,0,35,49,16,1641.14599609375,STANDARD,2018-09-12,279.7436218261719,0.0,279.7436218261719,R_A4,2
0.3183039128780365,0,36,49,17,1642.7449951171875,STANDARD,2018-09-12,275.7232666015625,0.0,275.7232666015625,R_A4,28
0.05885260924696922,0,36,48,18,1642.6695556640625,STANDARD,2018-09-12,275.2019958496094,0.0,275.2019958496094,R_A4,28
0.13691262900829315,0,37,48,19,1648.0546875,STANDARD,2018-09-12,276.1604309082031,0.0,276.1604309082031,R_A4,28
0.06151588261127472,0,38,48,20,1651.33935546875,STANDARD,2018-09-12,276.98516845703125,0.0,276.98516845703125,R_A4,28
0.6520896553993225,0,38,47,21,1658.0113525390625,STANDARD,2018-09-12,277.060546875,0.0,277.060546875,R_A4,28
1.0,0,17,42,1,1694.429931640625,STANDARD,2018-11-07,276.22711181640625,1.7613627299305906e-13,276.22711181640625,R_A6,1
1.0,0,17,42,2,1695.9678955078125,STANDARD,2018-11-07,276.3717956542969,9.854483629936558e-14,276.3717956542969,R_A6,2
1.0,0,17,42,3,1697.5057373046875,STANDARD,2018-11-07,276.5145263671875,8.66090917516979e-14,276.5145263671875,R_A6,3
1.0,0,17,42,4,1699.043701171875,STANDARD,2018-11-07,276.6541748046875,8.456806760946678e-14,276.6541748046875,R_A6,4
1.0,0,17,42,5,1700.5816650390625,STANDARD,2018-11-07,276.79217529296875,1.5266828328874132e-13,276.79217529296875,R_A6,5
1.0,0,17,42,6,1702.1195068359375,STANDARD,2018-11-07,276.93280029296875,8.034746479257393e-12,276.93280029296875,R_A6,6
1.0,0,17,42,7,1703.657470703125,STANDARD,2018-11-07,276.7789001464844,1.574345862009885e-11,276.7789001464844,R_A6,7
1.0,0,17,42,8,1705.1953125,STANDARD,2018-11-07,276.9245300292969,1.476665317801107e-11,276.9245300292969,R_A6,8
1.0,0,17,42,9,1706.7332763671875,STANDARD,2018-11-07,277.37835693359375,6.970102121341137e-13,277.37835693359375,R_A6,9
