CONIPOS,CONJPOS,CONKPOS,SGAS,DATE,CONIDX,CONBPRES,PRESSURE,SWAT,DEPTH,WELL,WELLMODEL,DRAWDOWN
22,30,16,0.0,2018-01-01,15,302.74859619140625,302.74859619140625,0.9268761277198792,1670.2684326171875,R_A2,STANDARD,0
22,30,17,0.0,2018-01-01,16,302.8863525390625,302.8863525390625,0.8926112055778503,1672.3216552734375,R_A2,STANDARD,0
22,30,18,0.0,2018-01-01,17,303.0127258300781,303.0127258300781,0.9538955092430115,1674.20556640625,R_A2,STANDARD,0
22,30,19,0.0,2018-01-01,18,303.08203125,303.08203125,0.9741559028625488,1675.2386474609375,R_A2,STANDARD,0
22,30,25,0.0,2018-01-01,19,303.1536865234375,303.1536865234375,1.0,1676.306396484375,R_A2,STANDARD,0
22,30,26,0.0,2018-01-01,20,303.27337646484375,303.27337646484375,1.0,1678.0902099609375,R_A2,STANDARD,0
22,30,27,0.0,2018-01-01,21,303.39306640625,303.39306640625,0.8220074772834778,1679.8740234375,R_A2,STANDARD,0
22,29,27,0.0,2018-01-01,22,303.8859558105469,303.8859558105469,1.0,1682.241455078125,R_A2,STANDARD,0
22,29,28,0.0,2018-01-01,23,304.0515441894531,304.0515441894531,1.0,1683.989013671875,R_A2,STANDARD,0
22,29,29,0.0,2018-01-01,24,303.911376953125,303.911376953125,1.0,1685.7366943359375,R_A2,STANDARD,0
28,41,1,0.0,2018-01-01,1,298.6596374511719,298.6596374511719,0.6481541991233826,1609.28759765625,R_A3,STANDARD,0
28,41,2,0.0,2018-01-01,2,298.7960205078125,298.7960205078125,0.11823459714651108,1611.322265625,R_A3,STANDARD,0
28,41,3,0.0,2018-01-01,3,298.932373046875,298.932373046875,0.11823459714651108,1613.35693359375,R_A3,STANDARD,0
29,41,3,0.0,2018-01-01,4,298.2862548828125,298.2862548828125,0.11823459714651108,1603.7156982421875,R_A3,STANDARD,0
29,41,4,0.0,2018-01-01,5,298.4258117675781,298.4258117675781,0.6481541991233826,1605.79833984375,R_A3,STANDARD,0
29,41,5,0.0,2018-01-01,6,298.56536865234375,298.56536865234375,0.8087179064750671,1607.880859375,R_A3,STANDARD,0
29,41,6,0.0,2018-01-01,7,298.7049560546875,298.7049560546875,0.6675965189933777,1609.9635009765625,R_A3,STANDARD,0
29,41,7,0.0,2018-01-01,8,298.8445129394531,298.8445129394531,0.19299648702144623,1612.0460205078125,R_A3,STANDARD,0
29,41,8,0.0,2018-01-01,9,298.9841003417969,298.9841003417969,0.19627998769283295,1614.1285400390625,R_A3,STANDARD,0
29,41,9,0.0,2018-01-01,10,299.1236877441406,299.1236877441406,0.7968623042106628,1616.211181640625,R_A3,STANDARD,0
29,41,10,0.0,2018-01-01,11,299.2632751464844,299.2632751464844,0.79048752784729,1618.293701171875,R_A3,STANDARD,0
29,41,11,0.0,2018-01-01,12,299.4084167480469,299.4084167480469,0.04858032241463661,1620.458984375,R_A3,STANDARD,0
29,41,12,0.0,2018-01-01,13,299.5591125488281,299.5591125488281,0.05212276801466942,1622.70703125,R_A3,STANDARD,0
29,41,13,0.0,2018-01-01,14,299.7098083496094,299.7098083496094,0.36762741208076477,1624.955078125,R_A3,STANDARD,0
29,41,14,0.0,2018-01-01,15,299.8605041503906,299.8605041503906,0.2230851948261261,1627.203125,R_A3,STANDARD,0
29,41,15,0.0,2018-01-01,16,300.0111999511719,300.0111999511719,0.601466715335846,1629.451171875,R_A3,STANDARD,0
29,41,16,0.0,2018-01-01,17,300.14727783203125,300.14727783203125,0.806343138217926,1631.4805908203125,R_A3,STANDARD,0
29,41,25,0.0,2018-01-01,18,300.332763671875,300.332763671875,0.6481541991233826,1634.2470703125,R_A3,STANDARD,0
29,41,26,0.0,2018-01-01,19,300.5732727050781,300.5732727050781,0.04614622890949249,1637.8343505859375,R_A3,STANDARD,0
29,41,27,0.0,2018-01-01,20,300.8138122558594,300.8138122558594,0.08517097681760788,1641.421630859375,R_A3,STANDARD,0
29,41,28,0.0,2018-01-01,21,301.05438232421875,301.05438232421875,0.6481541991233826,1645.009033203125,R_A3,STANDARD,0
29,41,29,0.0,2018-01-01,22,301.294921875,301.294921875,0.09898455440998077,1648.5963134765625,R_A3,STANDARD,0
30,52,1,0.0,2018-01-01,1,300.15045166015625,300.15045166015625,0.04881748929619789,1631.528076171875,R_A4,STANDARD,0
31,52,1,0.0,2018-01-01,2,299.7607116699219,299.7607116699219,0.046186093240976334,1625.714599609375,R_A4,STANDARD,0
31,52,2,0.0,2018-01-01,3,299.8951110839844,299.8951110839844,0.04877600446343422,1627.7193603515625,R_A4,STANDARD,0
31,52,3,0.0,2018-01-01,4,300.0295104980469,300.0295104980469,0.06377658993005753,1629.72412109375,R_A4,STANDARD,0
31,52,4,0.0,2018-01-01,5,300.1639099121094,300.1639099121094,0.049845002591609955,1631.7288818359375,R_A4,STANDARD,0
31,52,5,0.0,2018-01-01,6,300.29833984375,300.29833984375,0.051849689334630966,1633.7335205078125,R_A4,STANDARD,0
32,52,5,0.0,2018-01-01,7,300.1219787597656,300.1219787597656,0.0532120056450367,1631.1033935546875,R_A4,STANDARD,0
32,51,5,0.0,2018-01-01,8,300.4293212890625,300.4293212890625,0.05644175037741661,1635.6873779296875,R_A4,STANDARD,0
33,51,5,0.0,2018-01-01,9,300.529052734375,300.529052734375,0.2365982085466385,1637.175048828125,R_A4,STANDARD,0
33,51,4,0.0,2018-01-01,10,300.4090576171875,300.4090576171875,0.053105540573596954,1635.385009765625,R_A4,STANDARD,0
33,50,4,0.0,2018-01-01,11,300.8423767089844,300.8423767089844,0.05710229650139809,1641.847412109375,R_A4,STANDARD,0
34,50,4,0.0,2018-01-01,12,300.7080993652344,300.7080993652344,0.061139412224292755,1639.8450927734375,R_A4,STANDARD,0
35,50,4,0.0,2018-01-01,13,300.7984924316406,300.7984924316406,0.06371413171291351,1641.193115234375,R_A4,STANDARD,0
35,50,3,0.0,2018-01-01,14,300.6788024902344,300.6788024902344,0.22349463403224945,1639.408203125,R_A4,STANDARD,0
35,49,3,0.0,2018-01-01,15,300.9625244140625,300.9625244140625,0.2365710586309433,1643.639404296875,R_A4,STANDARD,0
35,49,2,0.0,2018-01-01,16,300.8376770019531,300.8376770019531,0.23039686679840088,1641.7774658203125,R_A4,STANDARD,0
36,49,28,0.0,2018-01-01,17,300.8893737792969,300.8893737792969,0.12756186723709106,1642.54833984375,R_A4,STANDARD,0
36,48,28,0.0,2018-01-01,18,300.6123962402344,300.6123962402344,0.12328922748565674,1638.4176025390625,R_A4,STANDARD,0
37,48,28,0.0,2018-01-01,19,301.2774353027344,301.2774353027344,0.2570837140083313,1648.335205078125,R_A4,STANDARD,0
37,48,27,0.0,2018-01-01,20,300.8885803222656,300.8885803222656,0.1738579422235489,1642.5364990234375,R_A4,STANDARD,0
38,48,27,0.0,2018-01-01,21,301.49798583984375,301.49798583984375,0.1391438990831375,1651.6240234375,R_A4,STANDARD,0
38,47,27,0.0,2018-01-01,22,301.8208923339844,301.8208923339844,0.12282056361436844,1656.4383544921875,R_A4,STANDARD,0
31,20,1,0.0,2018-01-01,1,303.8384094238281,303.8384094238281,1.0,1684.9666748046875,R_A5,STANDARD,0
31,20,2,0.0,2018-01-01,2,304.0401306152344,304.0401306152344,1.0,1687.09521484375,R_A5,STANDARD,0
31,20,3,0.0,2018-01-01,3,304.2418212890625,304.2418212890625,1.0,1689.2237548828125,R_A5,STANDARD,0
31,20,4,0.0,2018-01-01,4,304.44354248046875,304.44354248046875,1.0,1691.352294921875,R_A5,STANDARD,0
31,20,5,0.0,2018-01-01,5,304.645263671875,304.645263671875,1.0,1693.48095703125,R_A5,STANDARD,0
31,20,6,0.0,2018-01-01,6,304.84698486328125,304.84698486328125,1.0,1695.6094970703125,R_A5,STANDARD,0
31,20,7,0.0,2018-01-01,7,305.3544921875,305.3544921875,1.0,1697.7381591796875,R_A5,STANDARD,0
31,21,7,0.0,2018-01-01,8,304.7557678222656,304.7557678222656,1.0,1691.4202880859375,R_A5,STANDARD,0
31,21,9,0.0,2018-01-01,9,305.2166748046875,305.2166748046875,1.0,1696.2838134765625,R_A5,STANDARD,0
31,21,11,0.0,2018-01-01,10,305.35028076171875,305.35028076171875,1.0,1700.919189453125,R_A5,STANDARD,0
31,21,12,0.0,2018-01-01,11,305.5375061035156,305.5375061035156,1.0,1702.8946533203125,R_A5,STANDARD,0
31,21,13,0.0,2018-01-01,12,305.7366638183594,305.7366638183594,1.0,1704.8701171875,R_A5,STANDARD,0
31,21,14,0.0,2018-01-01,13,305.92388916015625,305.92388916015625,1.0,1706.8455810546875,R_A5,STANDARD,0
31,21,15,0.0,2018-01-01,14,306.1111145019531,306.1111145019531,1.0,1708.821044921875,R_A5,STANDARD,0
31,21,16,0.0,2018-01-01,15,306.4433288574219,306.4433288574219,1.0,1710.7965087890625,R_A5,STANDARD,0
31,21,17,0.0,2018-01-01,16,306.63055419921875,306.63055419921875,1.0,1712.77197265625,R_A5,STANDARD,0
31,21,18,0.0,2018-01-01,17,306.77069091796875,306.77069091796875,1.0,1714.2506103515625,R_A5,STANDARD,0
31,21,19,0.0,2018-01-01,18,306.8406982421875,306.8406982421875,1.0,1714.9891357421875,R_A5,STANDARD,0
31,21,20,0.0,2018-01-01,19,306.8803405761719,306.8803405761719,1.0,1715.4075927734375,R_A5,STANDARD,0
31,21,25,0.0,2018-01-01,20,306.8448181152344,306.8448181152344,1.0,1716.690185546875,R_A5,STANDARD,0
31,21,26,0.0,2018-01-01,21,307.0555114746094,307.0555114746094,1.0,1718.91357421875,R_A5,STANDARD,0
31,21,27,0.0,2018-01-01,22,307.572021484375,307.572021484375,1.0,1721.1368408203125,R_A5,STANDARD,0
31,21,28,0.0,2018-01-01,23,307.7827453613281,307.7827453613281,1.0,1723.360107421875,R_A5,STANDARD,0
31,21,29,0.0,2018-01-01,24,307.99346923828125,307.99346923828125,1.0,1725.5833740234375,R_A5,STANDARD,0
17,42,1,0.0,2018-01-01,1,305.0847473144531,305.0847473144531,1.0,1694.891845703125,R_A6,STANDARD,0
17,42,2,0.0,2018-01-01,2,305.2315368652344,305.2315368652344,1.0,1696.4407958984375,R_A6,STANDARD,0
17,42,3,0.0,2018-01-01,3,305.3783264160156,305.3783264160156,1.0,1697.98974609375,R_A6,STANDARD,0
17,42,4,0.0,2018-01-01,4,305.5251159667969,305.5251159667969,1.0,1699.5386962890625,R_A6,STANDARD,0
17,42,5,0.0,2018-01-01,5,305.6719055175781,305.6719055175781,1.0,1701.087646484375,R_A6,STANDARD,0
17,42,6,0.0,2018-01-01,6,305.8186950683594,305.8186950683594,1.0,1702.6365966796875,R_A6,STANDARD,0
17,42,7,0.0,2018-01-01,7,305.66644287109375,305.66644287109375,1.0,1704.185546875,R_A6,STANDARD,0
17,42,8,0.0,2018-01-01,8,305.813232421875,305.813232421875,1.0,1705.7344970703125,R_A6,STANDARD,0
17,42,9,0.0,2018-01-01,9,306.25909423828125,306.25909423828125,1.0,1707.283447265625,R_A6,STANDARD,0
17,42,10,0.0,2018-01-01,10,306.10009765625,306.10009765625,1.0,1708.832275390625,R_A6,STANDARD,0
17,42,11,0.0,2018-01-01,11,306.27947998046875,306.27947998046875,1.0,1710.723876953125,R_A6,STANDARD,0
17,42,12,0.0,2018-01-01,12,306.4912109375,306.4912109375,1.0,1712.9580078125,R_A6,STANDARD,0
17,42,13,0.0,2018-01-01,13,306.71490478515625,306.71490478515625,1.0,1715.1920166015625,R_A6,STANDARD,0
17,42,14,0.0,2018-01-01,14,306.9266357421875,306.9266357421875,1.0,1717.4261474609375,R_A6,STANDARD,0
17,42,15,0.0,2018-01-01,15,307.13836669921875,307.13836669921875,1.0,1719.66015625,R_A6,STANDARD,0
17,42,16,0.0,2018-01-01,16,307.4951171875,307.4951171875,1.0,1721.8941650390625,R_A6,STANDARD,0
17,42,17,0.0,2018-01-01,17,307.70684814453125,307.70684814453125,1.0,1724.1282958984375,R_A6,STANDARD,0
17,42,18,0.0,2018-01-01,18,307.87713623046875,307.87713623046875,1.0,1725.9248046875,R_A6,STANDARD,0
17,42,25,0.0,2018-01-01,19,307.8663330078125,307.8663330078125,1.0,1727.468505859375,R_A6,STANDARD,0
17,42,26,0.0,2018-01-01,20,308.3359069824219,308.3359069824219,1.0,1729.1966552734375,R_A6,STANDARD,0
17,42,27,0.0,2018-01-01,21,308.49969482421875,308.49969482421875,1.0,1730.9248046875,R_A6,STANDARD,0
17,42,28,0.0,2018-01-01,22,308.66351318359375,308.66351318359375,1.0,1732.65283203125,R_A6,STANDARD,0
17,42,29,0.0,2018-01-01,23,308.5215148925781,308.5215148925781,1.0,1734.381103515625,R_A6,STANDARD,0
22,30,1,0.0,2018-03-01,1,298.2142028808594,298.2142028808594,0.09447477757930756,1641.9871826171875,R_A2,STANDARD,0
22,30,2,0.0,2018-03-01,2,298.3340759277344,298.3340759277344,0.05607689172029495,1643.7755126953125,R_A2,STANDARD,0
22,30,3,0.0,2018-03-01,3,298.4540100097656,298.4540100097656,0.05868886411190033,1645.563720703125,R_A2,STANDARD,0
22,30,4,0.0,2018-03-01,4,298.5740661621094,298.5740661621094,0.06538111716508865,1647.3519287109375,R_A2,STANDARD,0
22,30,5,0.0,2018-03-01,5,298.6941833496094,298.6941833496094,0.08460105955600739,1649.1402587890625,R_A2,STANDARD,0
22,30,6,0.0,2018-03-01,6,298.96240234375,298.96240234375,0.30858999490737915,1650.928466796875,R_A2,STANDARD,0
22,30,7,0.0,2018-03-01,7,299.07574462890625,299.07574462890625,0.8796336650848389,1652.716796875,R_A2,STANDARD,0
22,30,8,0.0,2018-03-01,8,299.2015380859375,299.2015380859375,0.8550215363502502,1654.505126953125,R_A2,STANDARD,0
22,30,9,0.0,2018-03-01,9,299.7247009277344,299.7247009277344,0.8887203335762024,1656.2933349609375,R_A2,STANDARD,0
22,30,10,0.0,2018-03-01,10,300.1055603027344,300.1055603027344,0.8883664011955261,1658.08154296875,R_A2,STANDARD,0
22,30,11,0.0,2018-03-01,11,299.40863037109375,299.40863037109375,0.07161640375852585,1660.0023193359375,R_A2,STANDARD,0
22,30,13,0.0,2018-03-01,12,300.47393798828125,300.47393798828125,0.43026700615882874,1664.1087646484375,R_A2,STANDARD,0
22,30,14,0.0,2018-03-01,13,300.61181640625,300.61181640625,0.47542139887809753,1666.1619873046875,R_A2,STANDARD,0
22,30,15,0.0,2018-03-01,14,300.7492980957031,300.7492980957031,0.6424555778503418,1668.2152099609375,R_A2,STANDARD,0
22,30,16,0.0,2018-03-01,15,300.8854064941406,300.8854064941406,0.9268227219581604,1670.2684326171875,R_A2,STANDARD,0
22,30,17,0.0,2018-03-01,16,301.0226135253906,301.0226135253906,0.8925500512123108,1672.3216552734375,R_A2,STANDARD,0
22,30,18,0.0,2018-03-01,17,301.14862060546875,301.14862060546875,0.9538692235946655,1674.20556640625,R_A2,STANDARD,0
22,30,19,0.0,2018-03-01,18,301.2178955078125,301.2178955078125,0.9741411805152893,1675.2386474609375,R_A2,STANDARD,0
22,30,25,-1.6468123748358964e-18,2018-03-01,19,303.0483093261719,303.0483093261719,1.0,1676.306396484375,R_A2,STANDARD,0
22,30,26,-2.2711023335370706e-18,2018-03-01,20,303.1044921875,303.1044921875,1.0,1678.0902099609375,R_A2,STANDARD,0
22,30,27,0.0,2018-03-01,21,303.03955078125,303.03955078125,0.8219885230064392,1679.8740234375,R_A2,STANDARD,0
22,29,27,-3.862054773207113e-11,2018-03-01,22,302.76080322265625,302.76080322265625,1.0,1682.241455078125,R_A2,STANDARD,0
22,29,28,-8.396339027017972e-16,2018-03-01,23,302.9471740722656,302.9471740722656,1.0,1683.989013671875,R_A2,STANDARD,0
22,29,29,-2.309058977009726e-13,2018-03-01,24,302.4296875,302.4296875,1.0,1685.7366943359375,R_A2,STANDARD,0
31,20,1,-5.967948357721298e-10,2018-04-28,1,277.6839904785156,277.6839904785156,1.0,1684.9666748046875,R_A5,STANDARD,0
31,20,2,-6.753647641133398e-10,2018-04-28,2,277.8854675292969,277.8854675292969,1.0,1687.09521484375,R_A5,STANDARD,0
31,20,3,-7.586796746394953e-10,2018-04-28,3,278.08685302734375,278.08685302734375,1.0,1689.2237548828125,R_A5,STANDARD,0
31,20,4,-5.880961828630404e-10,2018-04-28,4,278.2881164550781,278.2881164550781,1.0,1691.352294921875,R_A5,STANDARD,0
31,20,5,-2.3864399345541187e-10,2018-04-28,5,278.4896240234375,278.4896240234375,1.0,1693.48095703125,R_A5,STANDARD,0
31,20,6,-5.719945073145993e-10,2018-04-28,6,278.6915283203125,278.6915283203125,1.0,1695.6094970703125,R_A5,STANDARD,0
31,20,7,-2.765776323243596e-12,2018-04-28,7,279.2144775390625,279.2144775390625,1.0,1697.7381591796875,R_A5,STANDARD,0
31,21,7,-1.3433878454094383e-09,2018-04-28,8,278.1683349609375,278.1683349609375,0.9999999403953552,1691.4202880859375,R_A5,STANDARD,0
31,21,9,-6.770413396584019e-11,2018-04-28,9,279.46478271484375,279.46478271484375,1.0,1696.2838134765625,R_A5,STANDARD,0
31,21,11,-1.495370396519674e-13,2018-04-28,10,280.0487976074219,280.0487976074219,1.0,1700.919189453125,R_A5,STANDARD,0
31,21,12,-1.4297071859736832e-10,2018-04-28,11,279.1645202636719,279.1645202636719,1.0,1702.8946533203125,R_A5,STANDARD,0
31,21,13,-5.674819555240296e-12,2018-04-28,12,279.36376953125,279.36376953125,1.0,1704.8701171875,R_A5,STANDARD,0
31,21,14,-7.615763054913405e-12,2018-04-28,13,279.551025390625,279.551025390625,1.0,1706.8455810546875,R_A5,STANDARD,0
31,21,15,-1.328457851536291e-12,2018-04-28,14,279.7397155761719,279.7397155761719,1.0,1708.821044921875,R_A5,STANDARD,0
31,21,16,-8.071725254334139e-13,2018-04-28,15,280.07769775390625,280.07769775390625,1.0,1710.7965087890625,R_A5,STANDARD,0
31,21,17,-4.2433556126340866e-13,2018-04-28,16,280.27496337890625,280.27496337890625,1.0,1712.77197265625,R_A5,STANDARD,0
31,21,18,-2.1527243421019804e-13,2018-04-28,17,280.4210510253906,280.4210510253906,1.0,1714.2506103515625,R_A5,STANDARD,0
31,21,19,0.0,2018-04-28,18,280.4931945800781,280.4931945800781,1.0,1714.9891357421875,R_A5,STANDARD,0
31,21,20,0.0,2018-04-28,19,280.533935546875,280.533935546875,1.0,1715.4075927734375,R_A5,STANDARD,0
31,21,25,-2.5830848419429453e-13,2018-04-28,20,287.80645751953125,287.80645751953125,1.0,1716.690185546875,R_A5,STANDARD,0
31,21,26,-2.3528295739656813e-13,2018-04-28,21,288.010986328125,288.010986328125,1.0,1718.91357421875,R_A5,STANDARD,0
31,21,27,-1.5657179980372014e-20,2018-04-28,22,298.3240051269531,298.3240051269531,1.0,1721.1368408203125,R_A5,STANDARD,0
31,21,28,-1.8646096957430078e-22,2018-04-28,23,304.4207763671875,304.4207763671875,1.0,1723.360107421875,R_A5,STANDARD,0
31,21,29,-1.4732670616522858e-24,2018-04-28,24,306.85443115234375,306.85443115234375,1.0,1725.5833740234375,R_A5,STANDARD,0
28,41,1,0.0,2018-07-03,1,280.78570556640625,280.78570556640625,0.6493545770645142,1609.28759765625,R_A3,STANDARD,0
28,41,2,0.0,2018-07-03,2,280.9075927734375,280.9075927734375,0.11870456486940384,1611.322265625,R_A3,STANDARD,0
28,41,3,0.0,2018-07-03,3,281.0433349609375,281.0433349609375,0.118722103536129,1613.35693359375,R_A3,STANDARD,0
29,41,3,0.0,2018-07-03,4,280.3782653808594,280.3782653808594,0.1188572347164154,1603.7156982421875,R_A3,STANDARD,0
29,41,4,0.0,2018-07-03,5,280.5171203613281,280.5171203613281,0.6533453464508057,1605.79833984375,R_A3,STANDARD,0
29,41,5,0.0,2018-07-03,6,280.8984069824219,280.8984069824219,0.8044701218605042,1607.880859375,R_A3,STANDARD,0
29,41,6,0.0,2018-07-03,7,281.0111999511719,281.0111999511719,0.6695126891136169,1609.9635009765625,R_A3,STANDARD,0
29,41,7,0.0,2018-07-03,8,281.1549377441406,281.1549377441406,0.19420169293880463,1612.0460205078125,R_A3,STANDARD,0
29,41,8,0.0,2018-07-03,9,281.2940979003906,281.2940979003906,0.19751207530498505,1614.1285400390625,R_A3,STANDARD,0
29,41,9,0.0,2018-07-03,10,281.5310974121094,281.5310974121094,0.7952516674995422,1616.211181640625,R_A3,STANDARD,0
29,41,10,0.0,2018-07-03,11,283.7252197265625,283.7252197265625,0.7883289456367493,1618.293701171875,R_A3,STANDARD,0
29,41,11,0.0,2018-07-03,12,289.5966796875,289.5966796875,0.04865759611129761,1620.458984375,R_A3,STANDARD,0
29,41,12,0.0,2018-07-03,13,289.74700927734375,289.74700927734375,0.052198659628629684,1622.70703125,R_A3,STANDARD,0
29,41,13,0.0,2018-07-03,14,289.8981628417969,289.8981628417969,0.367908239364624,1624.955078125,R_A3,STANDARD,0
29,41,14,0.0,2018-07-03,15,290.14752197265625,290.14752197265625,0.22335493564605713,1627.203125,R_A3,STANDARD,0
29,41,15,0.0,2018-07-03,16,290.40472412109375,290.40472412109375,0.6026848554611206,1629.451171875,R_A3,STANDARD,0
29,41,16,0.0,2018-07-03,17,290.57373046875,290.57373046875,0.8058260083198547,1631.4805908203125,R_A3,STANDARD,0
29,41,25,0.0,2018-07-03,18,284.66461181640625,284.66461181640625,0.6495543122291565,1634.2470703125,R_A3,STANDARD,0
29,41,26,0.0,2018-07-03,19,284.8838806152344,284.8838806152344,0.04673571139574051,1637.8343505859375,R_A3,STANDARD,0
29,41,27,0.0,2018-07-03,20,285.1235046386719,285.1235046386719,0.08627410233020782,1641.421630859375,R_A3,STANDARD,0
29,41,28,0.0,2018-07-03,21,285.32781982421875,285.32781982421875,0.6535523533821106,1645.009033203125,R_A3,STANDARD,0
29,41,29,0.0,2018-07-03,22,285.4815979003906,285.4815979003906,0.10445386916399002,1648.5963134765625,R_A3,STANDARD,0
30,52,1,0.0,2018-09-12,1,277.0035705566406,277.0035705566406,0.04892931133508682,1631.528076171875,R_A4,STANDARD,0
31,52,1,0.0,2018-09-12,2,276.7493591308594,276.7493591308594,0.04649738967418671,1625.714599609375,R_A4,STANDARD,0
31,52,2,0.0,2018-09-12,3,276.8829345703125,276.8829345703125,0.04907897859811783,1627.7193603515625,R_A4,STANDARD,0
31,52,3,0.0,2018-09-12,4,277.01641845703125,277.01641845703125,0.0642722100019455,1629.72412109375,R_A4,STANDARD,0
31,52,4,0.0,2018-09-12,5,277.14984130859375,277.14984130859375,0.05018150433897972,1631.7288818359375,R_A4,STANDARD,0
31,52,5,0.0,2018-09-12,6,277.28338623046875,277.28338623046875,0.05218324437737465,1633.7335205078125,R_A4,STANDARD,0
32,52,5,0.0,2018-09-12,7,277.2370300292969,277.2370300292969,0.05369984731078148,1631.1033935546875,R_A4,STANDARD,0
32,51,5,0.0,2018-09-12,8,277.4300231933594,277.4300231933594,0.05711334943771362,1635.6873779296875,R_A4,STANDARD,0
33,51,5,0.0,2018-09-12,9,277.658447265625,277.658447265625,0.23781469464302063,1637.175048828125,R_A4,STANDARD,0
33,51,4,0.0,2018-09-12,10,277.5384216308594,277.5384216308594,0.05336130037903786,1635.385009765625,R_A4,STANDARD,0
33,50,4,0.0,2018-09-12,11,277.7734069824219,277.7734069824219,0.05721909925341606,1641.847412109375,R_A4,STANDARD,0
34,50,4,0.0,2018-09-12,12,277.8061218261719,277.8061218261719,0.061621956527233124,1639.8450927734375,R_A4,STANDARD,0
35,50,4,0.0,2018-09-12,13,278.0509033203125,278.0509033203125,0.06371910125017166,1641.193115234375,R_A4,STANDARD,0
35,50,3,0.0,2018-09-12,14,277.93212890625,277.93212890625,0.22338137030601501,1639.408203125,R_A4,STANDARD,0
35,49,3,0.0,2018-09-12,15,278.0464782714844,278.0464782714844,0.23661461472511292,1643.639404296875,R_A4,STANDARD,0
35,49,2,0.0,2018-09-12,16,277.92254638671875,277.92254638671875,0.2303798645734787,1641.7774658203125,R_A4,STANDARD,0
36,49,28,0.0,2018-09-12,17,277.52783203125,277.52783203125,0.12482831627130508,1642.54833984375,R_A4,STANDARD,0
36,48,28,0.0,2018-09-12,18,276.9647216796875,276.9647216796875,0.12706318497657776,1638.4176025390625,R_A4,STANDARD,0
37,48,28,0.0,2018-09-12,19,277.9681396484375,277.9681396484375,0.23423942923545837,1648.335205078125,R_A4,STANDARD,0
37,48,27,0.0,2018-09-12,20,277.524169921875,277.524169921875,0.16950473189353943,1642.5364990234375,R_A4,STANDARD,0
38,48,27,0.0,2018-09-12,21,278.3414306640625,278.3414306640625,0.16268198192119598,1651.6240234375,R_A4,STANDARD,0
38,47,27,0.0,2018-09-12,22,278.502197265625,278.502197265625,0.13376253843307495,1656.4383544921875,R_A4,STANDARD,0
17,42,1,1.8650803557812567e-12,2018-11-07,1,277.8056945800781,277.8056945800781,1.0,1694.891845703125,R_A6,STANDARD,0
17,42,2,7.700640797768388e-13,2018-11-07,2,277.8941955566406,277.8941955566406,1.0,1696.4407958984375,R_A6,STANDARD,0
17,42,3,6.074866087599218e-13,2018-11-07,3,277.9386901855469,277.9386901855469,1.0,1697.98974609375,R_A6,STANDARD,0
17,42,4,4.901558217466906e-13,2018-11-07,4,277.943115234375,277.943115234375,1.0,1699.5386962890625,R_A6,STANDARD,0
17,42,5,9.120373727078412e-13,2018-11-07,5,277.9495544433594,277.9495544433594,1.0,1701.087646484375,R_A6,STANDARD,0
17,42,6,4.583941559666016e-11,2018-11-07,6,278.022216796875,278.022216796875,1.0,1702.6365966796875,R_A6,STANDARD,0
17,42,7,8.025206194028911e-11,2018-11-07,7,277.856689453125,277.856689453125,1.0,1704.185546875,R_A6,STANDARD,0
17,42,8,5.809880007645596e-11,2018-11-07,8,278.0032958984375,278.0032958984375,1.0,1705.7344970703125,R_A6,STANDARD,0
