CONBPRES,DEPTH,PRESSURE,SWAT,DATE,WELL,CONKPOS,CONIDX,DRAWDOWN,WELLMODEL,CONJPOS,SGAS,CONIPOS
284.802490234375,1637.2872314453125,284.802490234375,0.050589341670274734,2018-07-03,R_A3,26,18,0,STANDARD,41,0.0,29
285.05694580078125,1641.0966796875,285.05694580078125,0.08637343347072601,2018-07-03,R_A3,27,19,0,STANDARD,41,0.0,29
285.27984619140625,1644.9061279296875,285.27984619140625,0.6865141987800598,2018-07-03,R_A3,28,20,0,STANDARD,41,0.0,29
285.50604248046875,1648.715576171875,285.50604248046875,0.09422502666711807,2018-07-03,R_A3,29,21,0,STANDARD,41,0.0,29
278.1033935546875,1634.89599609375,278.1033935546875,0.05346974357962608,2018-09-12,R_A4,1,1,0,STANDARD,52,0.0,30
277.9298095703125,1628.799560546875,277.9298095703125,0.05122060328722,2018-09-12,R_A4,1,2,0,STANDARD,52,0.0,31
278.06103515625,1630.7685546875,278.06103515625,0.05270540341734886,2018-09-12,R_A4,2,3,0,STANDARD,52,0.0,31
278.1923522949219,1632.7374267578125,278.1923522949219,0.05313357710838318,2018-09-12,R_A4,3,4,0,STANDARD,52,0.0,31
278.25054931640625,1630.21435546875,278.25054931640625,0.05280062183737755,2018-09-12,R_A4,3,5,0,STANDARD,52,0.0,32
278.3231201171875,1635.9339599609375,278.3231201171875,0.05777844414114952,2018-09-12,R_A4,3,6,0,STANDARD,51,0.0,32
278.6197204589844,1636.9404296875,278.6197204589844,0.06007890775799751,2018-09-12,R_A4,3,7,0,STANDARD,51,0.0,33
278.5006408691406,1635.1571044921875,278.5006408691406,0.07629707455635071,2018-09-12,R_A4,2,8,0,STANDARD,51,0.0,33
278.7391662597656,1642.8380126953125,278.7391662597656,0.06427501142024994,2018-09-12,R_A4,3,9,0,STANDARD,50,0.0,33
278.86712646484375,1640.325927734375,278.86712646484375,0.061694320291280746,2018-09-12,R_A4,3,10,0,STANDARD,50,0.0,34
279.25799560546875,1642.3441162109375,279.25799560546875,0.061766769737005234,2018-09-12,R_A4,3,11,0,STANDARD,50,0.0,35
279.1354064941406,1640.5067138671875,279.1354064941406,0.18298299610614777,2018-09-12,R_A4,2,12,0,STANDARD,50,0.0,35
279.0904235839844,1642.646240234375,279.0904235839844,0.235420823097229,2018-09-12,R_A4,2,13,0,STANDARD,49,0.0,35
278.96636962890625,1640.77294921875,278.96636962890625,0.23235516250133514,2018-09-12,R_A4,1,14,0,STANDARD,49,0.0,35
281.5345153808594,1643.486083984375,281.5345153808594,0.1378275454044342,2018-09-12,R_A4,28,15,0,STANDARD,49,0.0,36
281.3764953613281,1641.432861328125,281.3764953613281,0.09502661973237991,2018-09-12,R_A4,28,16,0,STANDARD,48,0.0,36
282.0158996582031,1649.8175048828125,282.0158996582031,0.26693403720855713,2018-09-12,R_A4,28,17,0,STANDARD,48,0.0,37
288.2572326660156,1644.0791015625,288.2572326660156,0.8124300837516785,2018-09-12,R_A4,27,18,0,STANDARD,48,0.0,37
282.22918701171875,1652.11865234375,282.22918701171875,0.17437252402305603,2018-09-12,R_A4,27,19,0,STANDARD,48,0.0,38
282.3847351074219,1654.843994140625,282.3847351074219,0.3506893813610077,2018-09-12,R_A4,27,20,0,STANDARD,47,0.0,38
277.4827575683594,1693.59130859375,277.4827575683594,1.0,2018-11-07,R_A6,1,1,0,STANDARD,42,-1.4476303935322306e-16,17
277.6260986328125,1695.1181640625,277.6260986328125,1.0,2018-11-07,R_A6,2,2,0,STANDARD,42,-8.153211586747324e-17,17
277.76690673828125,1696.64501953125,277.76690673828125,1.0,2018-11-07,R_A6,3,3,0,STANDARD,42,-5.954194941666953e-17,17
277.9046630859375,1698.1717529296875,277.9046630859375,1.0,2018-11-07,R_A6,4,4,0,STANDARD,42,-5.3742943484084873e-17,17
278.0406494140625,1699.6986083984375,278.0406494140625,1.0,2018-11-07,R_A6,5,5,0,STANDARD,42,-6.114713640872053e-17,17
277.8796081542969,1701.2254638671875,277.8796081542969,1.0,2018-11-07,R_A6,6,6,0,STANDARD,42,-3.3175442983577642e-15,17
278.0235595703125,1702.752197265625,278.0235595703125,1.0,2018-11-07,R_A6,7,7,0,STANDARD,42,-6.211017316507927e-15,17
278.1693420410156,1704.279052734375,278.1693420410156,1.0,2018-11-07,R_A6,8,8,0,STANDARD,42,-4.227336034256504e-15,17
278.6184997558594,1705.805908203125,278.6184997558594,1.0,2018-11-07,R_A6,9,9,0,STANDARD,42,-4.352727085998886e-16,17
278.469482421875,1707.332763671875,278.469482421875,1.0,2018-11-07,R_A6,10,10,0,STANDARD,42,-4.508082478821805e-14,17
278.6615905761719,1709.2412109375,278.6615905761719,1.0,2018-11-07,R_A6,11,11,0,STANDARD,42,-3.341409451646654e-14,17
278.92486572265625,1711.5313720703125,278.92486572265625,1.0,2018-11-07,R_A6,12,12,0,STANDARD,42,-1.5214490501876468e-14,17
279.25238037109375,1713.821533203125,279.25238037109375,1.0,2018-11-07,R_A6,13,13,0,STANDARD,42,-6.479573347599639e-16,17
279.47052001953125,1716.1116943359375,279.47052001953125,1.0,2018-11-07,R_A6,14,14,0,STANDARD,42,-8.403130113672583e-16,17
279.6943054199219,1718.40185546875,279.6943054199219,1.0,2018-11-07,R_A6,15,15,0,STANDARD,42,-4.2772614796566524e-16,17
