DATE,BLOCK,BPR
2000-01-01,1095,309.03887939453125
2000-01-01,"15,28,1",309.03887939453125
2000-01-01,"15,28,10",310.5351867675781
2000-01-01,"15,28,13",311.0475769042969
2000-01-01,24135,310.5351867675781
2000-01-01,31815,311.0475769042969
2000-02-01,1095,309.1541748046875
2000-02-01,"15,28,1",309.1541748046875
2000-02-01,"15,28,10",310.64996337890625
2000-02-01,"15,28,13",311.1623229980469
2000-02-01,24135,310.64996337890625
2000-02-01,31815,311.1623229980469
2000-03-01,1095,310.7482604980469
2000-03-01,"15,28,1",310.7482604980469
2000-03-01,"15,28,10",302.9425964355469
2000-03-01,"15,28,13",303.4549865722656
2000-03-01,24135,302.9425964355469
2000-03-01,31815,303.4549865722656
2000-04-01,1095,305.77008056640625
2000-04-01,"15,28,1",305.77008056640625
2000-04-01,"15,28,10",295.92138671875
2000-04-01,"15,28,13",296.4334411621094
2000-04-01,24135,295.92138671875
2000-04-01,31815,296.4334411621094
2000-05-01,1095,300.7592468261719
2000-05-01,"15,28,1",300.7592468261719
2000-05-01,"15,28,10",290.2666931152344
2000-05-01,"15,28,13",290.77850341796875
2000-05-01,24135,290.2666931152344
2000-05-01,31815,290.77850341796875
2000-06-01,1095,295.90570068359375
2000-06-01,"15,28,1",295.90570068359375
2000-06-01,"15,28,10",284.84686279296875
2000-06-01,"15,28,13",285.35845947265625
2000-06-01,24135,284.84686279296875
2000-06-01,31815,285.35845947265625
2000-07-01,1095,293.36865234375
2000-07-01,"15,28,1",293.36865234375
2000-07-01,"15,28,10",283.2374267578125
2000-07-01,"15,28,13",283.749267578125
2000-07-01,24135,283.2374267578125
2000-07-01,31815,283.749267578125
2000-08-01,1095,292.04754638671875
2000-08-01,"15,28,1",292.04754638671875
2000-08-01,"15,28,10",281.9187927246094
2000-08-01,"15,28,13",282.43060302734375
2000-08-01,24135,281.9187927246094
2000-08-01,31815,282.43060302734375
2000-09-01,1095,291.1650695800781
2000-09-01,"15,28,1",291.1650695800781
2000-09-01,"15,28,10",280.75128173828125
2000-09-01,"15,28,13",281.2630615234375
2000-09-01,24135,280.75128173828125
