ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,274405984.91,40625734.95,29721176.18,18692563.32
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,223406207.85,41079286.5,32023944.73,20140845.4
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,120834693.46,23012381.04,17916117.66,11267998.35
LowerReek,2,0.0,0.0,0.0,0.0
