Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:53:15
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       290934628.71         48573551.73         37346907.04         23488620.39
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  290934628.71         48573551.73         37346907.04         23488620.39
MidReek    1                       191929345.09         36838030.07         29435366.98         18512809.11
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  191929345.09         36838030.07         29435366.98         18512809.11
LowerReek  1                       127874173.60         27302379.20         22800480.63         14339924.69
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  127874173.60         27302379.20         22800480.63         14339924.69
Totals     1                       610738147.39        112713961.00         89582754.66         56341354.19
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  610738147.39        112713961.00         89582754.66         56341354.19
