Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:53:15
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       290946269.81         48549155.80         37105393.69         23336725.19
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  290946269.81         48549155.80         37105393.69         23336725.19
MidReek    1                       191911856.72         36837242.91         29207587.64         18369551.68
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  191911856.72         36837242.91         29207587.64         18369551.68
LowerReek  1                       127976366.92         27315844.73         22608621.28         14219258.44
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  127976366.92         27315844.73         22608621.28         14219258.44
Totals     1                       610834493.46        112702243.44         88921602.62         55925535.31
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  610834493.46        112702243.44         88921602.62         55925535.31
