Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:51:58
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       267280544.23         43850029.33         33567669.34         21111741.36
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  267280544.23         43850029.33         33567669.34         21111741.36
MidReek    1                       199258564.22         40891333.23         34135535.74         21468890.07
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  199258564.22         40891333.23         34135535.74         21468890.07
LowerReek  1                       127234744.92         27957681.40         23596857.20         14840790.43
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  127234744.92         27957681.40         23596857.20         14840790.43
Totals     1                       593773853.37        112699043.96         91300062.29         57421421.86
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  593773853.37        112699043.96         91300062.29         57421421.86
