DEPTH,PRESSURE,WELL,SWAT,DATE,WELLMODEL,CONIDX,DRAWDOWN,CONBPRES,CONIPOS,SGAS,CONKPOS,CONJPOS
1641.897216796875,300.858154296875,R_A3,0.047690704464912415,2018-01-01,STANDARD,21,0,300.858154296875,29,0.0,27,41
1645.500244140625,301.0997619628906,R_A3,1.0,2018-01-01,STANDARD,22,0,301.0997619628906,29,0.0,28,41
1649.103271484375,301.34136962890625,R_A3,0.23644036054611206,2018-01-01,STANDARD,23,0,301.34136962890625,29,0.0,29,41
1626.6866455078125,299.83831787109375,R_A4,0.08494284003973007,2018-01-01,STANDARD,1,0,299.83831787109375,30,0.0,1,52
1623.2003173828125,299.6046142578125,R_A4,0.07980263978242874,2018-01-01,STANDARD,2,0,299.6046142578125,31,0.0,1,52
1625.2630615234375,299.7428894042969,R_A4,0.04777421057224274,2018-01-01,STANDARD,3,0,299.7428894042969,31,0.0,2,52
1627.3258056640625,299.88116455078125,R_A4,0.04826751723885536,2018-01-01,STANDARD,4,0,299.88116455078125,31,0.0,3,52
1629.3885498046875,300.01947021484375,R_A4,0.05022948607802391,2018-01-01,STANDARD,5,0,300.01947021484375,31,0.0,4,52
1631.4512939453125,300.1577453613281,R_A4,0.05149237439036369,2018-01-01,STANDARD,6,0,300.1577453613281,31,0.0,5,52
1633.5140380859375,300.2960510253906,R_A4,0.05242574214935303,2018-01-01,STANDARD,7,0,300.2960510253906,31,0.0,6,52
1633.0859375,300.267333984375,R_A4,0.05546187981963158,2018-01-01,STANDARD,8,0,300.267333984375,32,0.0,6,52
1634.186767578125,300.3411560058594,R_A4,0.054230108857154846,2018-01-01,STANDARD,9,0,300.3411560058594,32,0.0,6,51
1632.41943359375,300.22265625,R_A4,0.053838104009628296,2018-01-01,STANDARD,10,0,300.22265625,32,0.0,5,51
1637.1729736328125,300.5413513183594,R_A4,0.055878039449453354,2018-01-01,STANDARD,11,0,300.5413513183594,33,0.0,5,51
1635.4014892578125,300.422607421875,R_A4,0.05497503653168678,2018-01-01,STANDARD,12,0,300.422607421875,33,0.0,4,51
1639.8092041015625,300.7181396484375,R_A4,0.05924520269036293,2018-01-01,STANDARD,13,0,300.7181396484375,33,0.0,4,50
1640.8824462890625,300.79010009765625,R_A4,0.062300391495227814,2018-01-01,STANDARD,14,0,300.79010009765625,34,0.0,4,50
1639.1170654296875,300.6717224121094,R_A4,0.12006739526987076,2018-01-01,STANDARD,15,0,300.6717224121094,34,0.0,3,50
1641.2305908203125,300.8134460449219,R_A4,0.11948627978563309,2018-01-01,STANDARD,16,0,300.8134460449219,35,0.0,3,50
1639.52685546875,300.6991882324219,R_A4,0.20161664485931396,2018-01-01,STANDARD,17,0,300.6991882324219,35,0.0,2,50
1644.8564453125,301.05657958984375,R_A4,0.23807193338871002,2018-01-01,STANDARD,18,0,301.05657958984375,35,0.0,2,49
1643.1455078125,300.9418640136719,R_A4,0.26268652081489563,2018-01-01,STANDARD,19,0,300.9418640136719,35,0.0,1,49
1641.9552001953125,300.8620300292969,R_A4,0.19349300861358643,2018-01-01,STANDARD,20,0,300.8620300292969,36,0.0,27,49
1643.374267578125,300.9571838378906,R_A4,0.6481541991233826,2018-01-01,STANDARD,21,0,300.9571838378906,36,0.0,27,48
1649.2705078125,301.35260009765625,R_A4,1.0,2018-01-01,STANDARD,22,0,301.35260009765625,37,0.0,27,48
1643.78076171875,300.98443603515625,R_A4,0.13391341269016266,2018-01-01,STANDARD,23,0,300.98443603515625,37,0.0,26,48
1647.4522705078125,301.23065185546875,R_A4,0.14481331408023834,2018-01-01,STANDARD,24,0,301.23065185546875,38,0.0,26,48
1657.19921875,301.8843688964844,R_A4,0.22723114490509033,2018-01-01,STANDARD,25,0,301.8843688964844,38,0.0,26,47
1686.067626953125,303.9427490234375,R_A5,1.0,2018-01-01,STANDARD,1,0,303.9427490234375,31,0.0,1,20
1688.2755126953125,304.1519775390625,R_A5,1.0,2018-01-01,STANDARD,2,0,304.1519775390625,31,0.0,2,20
1690.4833984375,304.3612060546875,R_A5,1.0,2018-01-01,STANDARD,3,0,304.3612060546875,31,0.0,3,20
1692.6912841796875,304.5704345703125,R_A5,1.0,2018-01-01,STANDARD,4,0,304.5704345703125,31,0.0,4,20
1694.899169921875,304.7796630859375,R_A5,1.0,2018-01-01,STANDARD,5,0,304.7796630859375,31,0.0,5,20
1697.10693359375,304.9888916015625,R_A5,1.0,2018-01-01,STANDARD,6,0,304.9888916015625,31,0.0,6,20
1699.3148193359375,305.50390625,R_A5,1.0,2018-01-01,STANDARD,7,0,305.50390625,31,0.0,7,20
1699.156005859375,305.1831970214844,R_A5,1.0,2018-01-01,STANDARD,8,0,305.1831970214844,31,0.0,11,21
1701.1917724609375,305.3761291503906,R_A5,1.0,2018-01-01,STANDARD,9,0,305.3761291503906,31,0.0,12,21
1703.2276611328125,305.5810241699219,R_A5,1.0,2018-01-01,STANDARD,10,0,305.5810241699219,31,0.0,13,21
1705.263427734375,305.7739562988281,R_A5,1.0,2018-01-01,STANDARD,11,0,305.7739562988281,31,0.0,14,21
1707.29931640625,305.9668884277344,R_A5,1.0,2018-01-01,STANDARD,12,0,305.9668884277344,31,0.0,15,21
1709.3350830078125,306.3048400878906,R_A5,1.0,2018-01-01,STANDARD,13,0,306.3048400878906,31,0.0,16,21
1711.3709716796875,306.4977722167969,R_A5,1.0,2018-01-01,STANDARD,14,0,306.4977722167969,31,0.0,17,21
1713.080810546875,306.6598205566406,R_A5,1.0,2018-01-01,STANDARD,15,0,306.6598205566406,31,0.0,18,21
1713.9630126953125,306.7434387207031,R_A5,1.0,2018-01-01,STANDARD,16,0,306.7434387207031,31,0.0,19,21
1715.36328125,306.71905517578125,R_A5,1.0,2018-01-01,STANDARD,17,0,306.71905517578125,31,0.0,25,21
1717.78369140625,306.94842529296875,R_A5,1.0,2018-01-01,STANDARD,18,0,306.94842529296875,31,0.0,26,21
1720.2039794921875,307.4836120605469,R_A5,1.0,2018-01-01,STANDARD,19,0,307.4836120605469,31,0.0,27,21
1722.624267578125,307.7130126953125,R_A5,1.0,2018-01-01,STANDARD,20,0,307.7130126953125,31,0.0,28,21
1725.0445556640625,307.9423828125,R_A5,1.0,2018-01-01,STANDARD,21,0,307.9423828125,31,0.0,29,21
1694.6798095703125,304.7588806152344,R_A6,1.0,2018-01-01,STANDARD,1,0,304.7588806152344,17,0.0,1,42
1696.220947265625,305.210693359375,R_A6,1.0,2018-01-01,STANDARD,2,0,305.210693359375,17,0.0,2,42
1697.7620849609375,305.35675048828125,R_A6,1.0,2018-01-01,STANDARD,3,0,305.35675048828125,17,0.0,3,42
1699.30322265625,305.5028076171875,R_A6,1.0,2018-01-01,STANDARD,4,0,305.5028076171875,17,0.0,4,42
1700.8443603515625,305.64886474609375,R_A6,1.0,2018-01-01,STANDARD,5,0,305.64886474609375,17,0.0,5,42
1702.385498046875,305.7948913574219,R_A6,1.0,2018-01-01,STANDARD,6,0,305.7948913574219,17,0.0,6,42
1703.9266357421875,305.64190673828125,R_A6,1.0,2018-01-01,STANDARD,7,0,305.64190673828125,17,0.0,7,42
1705.4677734375,305.7879638671875,R_A6,1.0,2018-01-01,STANDARD,8,0,305.7879638671875,17,0.0,8,42
1707.0087890625,306.2330627441406,R_A6,1.0,2018-01-01,STANDARD,9,0,306.2330627441406,17,0.0,9,42
1708.5499267578125,306.0733337402344,R_A6,1.0,2018-01-01,STANDARD,10,0,306.0733337402344,17,0.0,10,42
1710.4925537109375,306.257568359375,R_A6,1.0,2018-01-01,STANDARD,11,0,306.257568359375,17,0.0,11,42
1712.836669921875,306.4797058105469,R_A6,1.0,2018-01-01,STANDARD,12,0,306.4797058105469,17,0.0,12,42
1715.1807861328125,306.7138366699219,R_A6,1.0,2018-01-01,STANDARD,13,0,306.7138366699219,17,0.0,13,42
1717.52490234375,306.9360046386719,R_A6,1.0,2018-01-01,STANDARD,14,0,306.9360046386719,17,0.0,14,42
1719.8690185546875,307.1581726074219,R_A6,1.0,2018-01-01,STANDARD,15,0,307.1581726074219,17,0.0,15,42
1722.213134765625,307.52532958984375,R_A6,1.0,2018-01-01,STANDARD,16,0,307.52532958984375,17,0.0,16,42
1724.5572509765625,307.74749755859375,R_A6,1.0,2018-01-01,STANDARD,17,0,307.74749755859375,17,0.0,17,42
1725.9769287109375,307.8820495605469,R_A6,1.0,2018-01-01,STANDARD,18,0,307.8820495605469,17,0.0,18,42
1727.083251953125,307.829833984375,R_A6,1.0,2018-01-01,STANDARD,19,0,307.829833984375,17,0.0,25,42
1728.8009033203125,308.29840087890625,R_A6,1.0,2018-01-01,STANDARD,20,0,308.29840087890625,17,0.0,26,42
1730.5185546875,308.4612121582031,R_A6,1.0,2018-01-01,STANDARD,21,0,308.4612121582031,17,0.0,27,42
1732.236083984375,308.6239929199219,R_A6,1.0,2018-01-01,STANDARD,22,0,308.6239929199219,17,0.0,28,42
1733.9537353515625,308.48101806640625,R_A6,1.0,2018-01-01,STANDARD,23,0,308.48101806640625,17,0.0,29,42
1639.992919921875,297.6037292480469,R_A2,0.05411243811249733,2018-03-01,STANDARD,1,0,297.6037292480469,22,0.0,1,30
1641.76513671875,297.7223815917969,R_A2,0.05508916825056076,2018-03-01,STANDARD,2,0,297.7223815917969,22,0.0,2,30
1643.537353515625,297.8410949707031,R_A2,0.057547591626644135,2018-03-01,STANDARD,3,0,297.8410949707031,22,0.0,3,30
1645.3095703125,297.9598083496094,R_A2,0.06221427768468857,2018-03-01,STANDARD,4,0,297.9598083496094,22,0.0,4,30
1647.0816650390625,298.0785217285156,R_A2,0.06488088518381119,2018-03-01,STANDARD,5,0,298.0785217285156,22,0.0,5,30
1648.85400390625,298.2237243652344,R_A2,0.31600436568260193,2018-03-01,STANDARD,6,0,298.2237243652344,22,0.0,6,30
1650.626220703125,298.33905029296875,R_A2,0.8726919293403625,2018-03-01,STANDARD,7,0,298.33905029296875,22,0.0,7,30
1652.3983154296875,298.46588134765625,R_A2,0.8514432907104492,2018-03-01,STANDARD,8,0,298.46588134765625,22,0.0,8,30
1654.1705322265625,298.8216247558594,R_A2,0.8731822967529297,2018-03-01,STANDARD,9,0,298.8216247558594,22,0.0,9,30
1655.9427490234375,299.3626403808594,R_A2,0.8826279044151306,2018-03-01,STANDARD,10,0,299.3626403808594,22,0.0,10,30
1657.878662109375,299.78997802734375,R_A2,0.06811119616031647,2018-03-01,STANDARD,11,0,299.78997802734375,22,0.0,11,30
1659.978271484375,299.9378662109375,R_A2,0.07390236109495163,2018-03-01,STANDARD,12,0,299.9378662109375,22,0.0,12,30
1662.077880859375,300.1274108886719,R_A2,0.43078237771987915,2018-03-01,STANDARD,13,0,300.1274108886719,22,0.0,13,30
1664.1773681640625,300.2690734863281,R_A2,0.46014630794525146,2018-03-01,STANDARD,14,0,300.2690734863281,22,0.0,14,30
1666.2769775390625,300.4111022949219,R_A2,0.8885939121246338,2018-03-01,STANDARD,15,0,300.4111022949219,22,0.0,15,30
1668.37646484375,300.5525207519531,R_A2,0.9081867933273315,2018-03-01,STANDARD,16,0,300.5525207519531,22,0.0,16,30
1670.47607421875,300.69384765625,R_A2,0.8627539873123169,2018-03-01,STANDARD,17,0,300.69384765625,22,0.0,17,30
1672.186767578125,300.80859375,R_A2,0.9336812496185303,2018-03-01,STANDARD,18,0,300.80859375,22,0.0,18,30
1673.75146484375,302.7037353515625,R_A2,0.9999996423721313,2018-03-01,STANDARD,19,0,302.7037353515625,22,-3.405428117275733e-08,25,30
1675.55859375,302.7350158691406,R_A2,1.0,2018-03-01,STANDARD,20,0,302.7350158691406,22,-4.786670866078982e-19,26,30
1678.53564453125,303.2989807128906,R_A2,1.0,2018-03-01,STANDARD,21,0,303.2989807128906,22,1.310932669553865e-15,26,29
1680.27099609375,303.418701171875,R_A2,1.0,2018-03-01,STANDARD,22,0,303.418701171875,22,9.419702528671344e-17,27,29
1682.0064697265625,303.8514404296875,R_A2,1.0,2018-03-01,STANDARD,23,0,303.8514404296875,22,-7.109692274369546e-16,28,29
1683.7418212890625,304.01312255859375,R_A2,1.0,2018-03-01,STANDARD,24,0,304.01312255859375,22,-7.863245712652796e-15,29,29
1686.067626953125,280.05474853515625,R_A5,1.0,2018-04-28,STANDARD,1,0,280.05474853515625,31,-2.0235034481341785e-10,1,20
1688.2755126953125,280.2638854980469,R_A5,1.0,2018-04-28,STANDARD,2,0,280.2638854980469,31,-2.5494739652742737e-10,2,20
1690.4833984375,280.4730529785156,R_A5,1.0,2018-04-28,STANDARD,3,0,280.4730529785156,31,-2.5353269483829877e-10,3,20
1692.6912841796875,280.6822509765625,R_A5,1.0,2018-04-28,STANDARD,4,0,280.6822509765625,31,-2.368568952082484e-10,4,20
1694.899169921875,280.8916320800781,R_A5,1.0,2018-04-28,STANDARD,5,0,280.8916320800781,31,-2.5625476740565034e-10,5,20
1697.10693359375,281.10089111328125,R_A5,1.0,2018-04-28,STANDARD,6,0,281.10089111328125,31,-2.471556570515787e-10,6,20
1699.3148193359375,281.6291198730469,R_A5,1.0,2018-04-28,STANDARD,7,0,281.6291198730469,31,-1.5334868791461176e-12,7,20
1699.156005859375,278.6173400878906,R_A5,1.0,2018-04-28,STANDARD,8,0,278.6173400878906,31,-2.222698587683869e-11,11,21
1701.1917724609375,278.8101806640625,R_A5,1.0,2018-04-28,STANDARD,9,0,278.8101806640625,31,-2.5972807238261453e-11,12,21
1703.2276611328125,279.0176086425781,R_A5,1.0,2018-04-28,STANDARD,10,0,279.0176086425781,31,0.0,13,21
1705.263427734375,279.2158203125,R_A5,1.0,2018-04-28,STANDARD,11,0,279.2158203125,31,-1.7779404684614697e-11,14,21
1707.29931640625,279.49322509765625,R_A5,1.0,2018-04-28,STANDARD,12,0,279.49322509765625,31,-6.339044740510946e-12,15,21
1709.3350830078125,279.9999084472656,R_A5,1.0,2018-04-28,STANDARD,13,0,279.9999084472656,31,-2.192554135211494e-13,16,21
1711.3709716796875,280.3187561035156,R_A5,1.0,2018-04-28,STANDARD,14,0,280.3187561035156,31,-7.942809821318009e-13,17,21
1713.080810546875,280.5072937011719,R_A5,1.0,2018-04-28,STANDARD,15,0,280.5072937011719,31,-1.5939537016673722e-12,18,21
1713.9630126953125,280.59393310546875,R_A5,1.0,2018-04-28,STANDARD,16,0,280.59393310546875,31,0.0,19,21
1715.36328125,283.58343505859375,R_A5,1.0,2018-04-28,STANDARD,17,0,283.58343505859375,31,-4.68535280018223e-11,25,21
1717.78369140625,283.9124755859375,R_A5,1.0,2018-04-28,STANDARD,18,0,283.9124755859375,31,-7.171881838408112e-11,26,21
1720.2039794921875,288.6470947265625,R_A5,1.0,2018-04-28,STANDARD,19,0,288.6470947265625,31,-3.4411405005198046e-17,27,21
1722.624267578125,301.8935852050781,R_A5,1.0,2018-04-28,STANDARD,20,0,301.8935852050781,31,-1.3627587592803399e-18,28,21
1725.0445556640625,306.2266540527344,R_A5,1.0,2018-04-28,STANDARD,21,0,306.2266540527344,31,-1.2875898584879257e-19,29,21
1610.5853271484375,274.5144348144531,R_A3,0.20400674641132355,2018-07-03,STANDARD,1,0,274.5144348144531,28,0.0,1,41
1600.13037109375,273.7763977050781,R_A3,0.6500893235206604,2018-07-03,STANDARD,2,0,273.7763977050781,29,0.0,1,41
1602.2191162109375,273.9239196777344,R_A3,0.11871204525232315,2018-07-03,STANDARD,3,0,273.9239196777344,29,0.0,2,41
1604.3079833984375,274.0630187988281,R_A3,0.12150835245847702,2018-07-03,STANDARD,4,0,274.0630187988281,29,0.0,3,41
1606.396728515625,274.2021789550781,R_A3,0.153999924659729,2018-07-03,STANDARD,5,0,274.2021789550781,29,0.0,4,41
1608.485595703125,274.85333251953125,R_A3,0.7917211055755615,2018-07-03,STANDARD,6,0,274.85333251953125,29,0.0,5,41
1610.574462890625,275.0238037109375,R_A3,0.6510059833526611,2018-07-03,STANDARD,7,0,275.0238037109375,29,0.0,6,41
1612.663330078125,275.2521057128906,R_A3,0.1985660046339035,2018-07-03,STANDARD,8,0,275.2521057128906,29,0.0,7,41
1614.7520751953125,275.393798828125,R_A3,0.20430739223957062,2018-07-03,STANDARD,9,0,275.393798828125,29,0.0,8,41
1616.8409423828125,275.9023132324219,R_A3,0.7910117506980896,2018-07-03,STANDARD,10,0,275.9023132324219,29,0.0,9,41
1618.9296875,285.8292541503906,R_A3,0.7920743227005005,2018-07-03,STANDARD,11,0,285.8292541503906,29,0.0,10,41
1621.091064453125,292.4512634277344,R_A3,0.048789601773023605,2018-07-03,STANDARD,12,0,292.4512634277344,29,0.0,11,41
1623.3248291015625,292.60076904296875,R_A3,0.053057268261909485,2018-07-03,STANDARD,13,0,292.60076904296875,29,0.0,12,41
1625.5587158203125,292.7523193359375,R_A3,0.3620239198207855,2018-07-03,STANDARD,14,0,292.7523193359375,29,0.0,13,41
1627.7926025390625,292.90325927734375,R_A3,0.1932111531496048,2018-07-03,STANDARD,15,0,292.90325927734375,29,0.0,14,41
1630.0264892578125,293.0550231933594,R_A3,0.6029608845710754,2018-07-03,STANDARD,16,0,293.0550231933594,29,0.0,15,41
1631.9146728515625,293.2182312011719,R_A3,0.802699863910675,2018-07-03,STANDARD,17,0,293.2182312011719,29,0.0,16,41
1632.7879638671875,293.27740478515625,R_A3,0.7756502032279968,2018-07-03,STANDARD,18,0,293.27740478515625,29,0.0,17,41
1634.69140625,285.8034973144531,R_A3,0.9999692440032959,2018-07-03,STANDARD,19,0,285.8034973144531,29,0.0,25,41
1638.2943115234375,284.8694763183594,R_A3,0.04406101629137993,2018-07-03,STANDARD,20,0,284.8694763183594,29,0.0,26,41
1641.897216796875,285.1105651855469,R_A3,0.04846302792429924,2018-07-03,STANDARD,21,0,285.1105651855469,29,0.0,27,41
1645.500244140625,287.36138916015625,R_A3,0.9999995827674866,2018-07-03,STANDARD,22,0,287.36138916015625,29,-2.6791433072048676e-08,28,41
1649.103271484375,285.5471496582031,R_A3,0.22065842151641846,2018-07-03,STANDARD,23,0,285.5471496582031,29,0.0,29,41
1626.6866455078125,278.4611511230469,R_A4,0.085161954164505,2018-09-12,STANDARD,1,0,278.4611511230469,30,0.0,1,52
1623.2003173828125,278.35943603515625,R_A4,0.07987277209758759,2018-09-12,STANDARD,2,0,278.35943603515625,31,0.0,1,52
1625.2630615234375,278.4969177246094,R_A4,0.04787489026784897,2018-09-12,STANDARD,3,0,278.4969177246094,31,0.0,2,52
1627.3258056640625,278.63446044921875,R_A4,0.048383697867393494,2018-09-12,STANDARD,4,0,278.63446044921875,31,0.0,3,52
1629.3885498046875,278.7720031738281,R_A4,0.05035189166665077,2018-09-12,STANDARD,5,0,278.7720031738281,31,0.0,4,52
1631.4512939453125,278.90948486328125,R_A4,0.05162261053919792,2018-09-12,STANDARD,6,0,278.90948486328125,31,0.0,5,52
1633.5140380859375,279.0469665527344,R_A4,0.0525655522942543,2018-09-12,STANDARD,7,0,279.0469665527344,31,0.0,6,52
1633.0859375,279.12939453125,R_A4,0.055566903203725815,2018-09-12,STANDARD,8,0,279.12939453125,32,0.0,6,52
1634.186767578125,279.1395263671875,R_A4,0.05437322333455086,2018-09-12,STANDARD,9,0,279.1395263671875,32,0.0,6,51
1632.41943359375,279.0217590332031,R_A4,0.0539732426404953,2018-09-12,STANDARD,10,0,279.0217590332031,32,0.0,5,51
1637.1729736328125,279.45330810546875,R_A4,0.0559859573841095,2018-09-12,STANDARD,11,0,279.45330810546875,33,0.0,5,51
1635.4014892578125,279.33526611328125,R_A4,0.05507475882768631,2018-09-12,STANDARD,12,0,279.33526611328125,33,0.0,4,51
1639.8092041015625,279.58648681640625,R_A4,0.059411462396383286,2018-09-12,STANDARD,13,0,279.58648681640625,33,0.0,4,50
1640.8824462890625,279.7625427246094,R_A4,0.06252867728471756,2018-09-12,STANDARD,14,0,279.7625427246094,34,0.0,4,50
1639.1170654296875,279.64501953125,R_A4,0.1202659159898758,2018-09-12,STANDARD,15,0,279.64501953125,34,0.0,3,50
1641.2305908203125,279.853759765625,R_A4,0.119664765894413,2018-09-12,STANDARD,16,0,279.853759765625,35,0.0,3,50
1639.52685546875,279.74053955078125,R_A4,0.20188531279563904,2018-09-12,STANDARD,17,0,279.74053955078125,35,0.0,2,50
1644.8564453125,280.05096435546875,R_A4,0.23801366984844208,2018-09-12,STANDARD,18,0,280.05096435546875,35,0.0,2,49
1643.1455078125,279.936279296875,R_A4,0.26249584555625916,2018-09-12,STANDARD,19,0,279.936279296875,35,0.0,1,49
1641.9552001953125,275.2463073730469,R_A4,0.17991095781326294,2018-09-12,STANDARD,20,0,275.2463073730469,36,0.0,27,49
1643.374267578125,274.6594543457031,R_A4,0.6656474471092224,2018-09-12,STANDARD,21,0,274.6594543457031,36,0.0,27,48
1649.2705078125,281.8310241699219,R_A4,1.0,2018-09-12,STANDARD,22,0,281.8310241699219,37,-8.269636642133094e-10,27,48
1643.78076171875,275.3638000488281,R_A4,0.12778417766094208,2018-09-12,STANDARD,23,0,275.3638000488281,37,0.0,26,48
1647.4522705078125,277.1679992675781,R_A4,0.11340336501598358,2018-09-12,STANDARD,24,0,277.1679992675781,38,0.0,26,48
1657.19921875,277.0331115722656,R_A4,0.16577892005443573,2018-09-12,STANDARD,25,0,277.0331115722656,38,0.0,26,47
1694.6798095703125,275.23004150390625,R_A6,1.0,2018-11-07,STANDARD,1,0,275.23004150390625,17,-2.6552988974248848e-11,1,42
1696.220947265625,275.7173156738281,R_A6,1.0,2018-11-07,STANDARD,2,0,275.7173156738281,17,-9.067638133408717e-14,2,42
1697.7620849609375,275.9513854980469,R_A6,1.0,2018-11-07,STANDARD,3,0,275.9513854980469,17,-1.0031924835111894e-13,3,42
1699.30322265625,276.20733642578125,R_A6,1.0,2018-11-07,STANDARD,4,0,276.20733642578125,17,-2.63689460891503e-13,4,42
1700.8443603515625,276.44891357421875,R_A6,1.0,2018-11-07,STANDARD,5,0,276.44891357421875,17,-2.609944866564101e-13,5,42
