ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,3196941,474479,230631,160830,22644914
Valysar,CentralSouth,57271375,11126132,8766481,6113306,860753571
Valysar,CentralNorth,49903746,7804226,5584288,3894204,548303880
Valysar,NorthHorst,4180923,628103,340553,209185,40979363
Valysar,CentralRamp,13965852,2381646,1777138,1239287,174491646
Valysar,CentralHorst,88245251,14651084,11232327,7832864,1102867288
Valysar,EastLowland,757,211,0,0,0
Therys,WestLowland,678985,113433,45305,31594,4448401
Therys,CentralSouth,7896534,2115487,1374641,958606,134971682
Therys,CentralNorth,26174370,5051317,3047167,2124942,299191875
Therys,NorthHorst,5412015,836446,377014,231581,45366699
Therys,CentralRamp,6271404,1479658,1136008,792195,111541097
Therys,CentralHorst,30001845,7617930,5879643,4100169,577303849
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,7344,1066,0,0,0
Volon,CentralSouth,32908304,5820487,4052064,2825707,397859605
Volon,CentralNorth,9590538,1442995,886705,618344,87062833
Volon,NorthHorst,2735863,498957,352617,216595,42430988
Volon,CentralRamp,11969412,2003070,1552676,1082759,152452475
Volon,CentralHorst,81501745,14171802,10931486,7623073,1073328652
Volon,EastLowland,0,0,0,0,0
