ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4926419,790461,487057,339649,47822606,0,0,0,0,0
Valysar,CentralSouth,67824469,12919122,9925116,6921281,974516341,0,0,0,0,0
Valysar,CentralNorth,36376771,5770860,3811939,2658256,374282406,0,0,0,0,0
Valysar,NorthHorst,4782341,529170,272535,167405,32794588,24618365,2555642,1319859,306943839,46962
Valysar,CentralRamp,13746446,2398854,1804060,1258061,177135013,0,0,0,0,0
Valysar,CentralHorst,86371295,15525705,12338169,8604023,1211446511,0,0,0,0,0
Valysar,EastLowland,291997,57188,17844,12443,1752033,0,0,0,0,0
Therys,WestLowland,2204974,406690,215420,150223,21151458,0,0,0,0,0
Therys,CentralSouth,12476404,2988053,1918734,1338029,188394509,0,0,0,0,0
Therys,CentralNorth,20648668,3849045,2306413,1608377,226459503,0,0,0,0,0
Therys,NorthHorst,8151091,1134246,473887,291085,57023564,17244197,2694110,1727161,401665362,61455
Therys,CentralRamp,6770890,1540752,1159986,808916,113895374,0,0,0,0,0
Therys,CentralHorst,29243345,7808074,5985284,4173839,587676486,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,254401,41456,24605,17158,2415842,0,0,0,0,0
Volon,CentralSouth,35017667,6738674,5133431,3579798,504035612,0,0,0,0,0
Volon,CentralNorth,6832817,981042,573475,399913,56307713,0,0,0,0,0
Volon,NorthHorst,5572991,1002256,787423,483675,94751933,2936745,512964,444058,103269415,15800
Volon,CentralRamp,12639541,2294569,1749436,1219970,171771717,0,0,0,0,0
Volon,CentralHorst,80611071,14542498,11557983,8059960,1134842460,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
