SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9712758,4.1634181,1,SWOF,,,,
0.0405601,6.68e-05,0.9403681,2.2334317,1,SWOF,,,,
0.0605601,0.0005177,0.8758507,0.9246556,1,SWOF,,,,
0.0805601,0.0013959,0.809746,0.4935447,1,SWOF,,,,
0.1005601,0.002736,0.7432385,0.3030079,1,SWOF,,,,
0.1205601,0.0045815,0.6772237,0.2033024,1,SWOF,,,,
0.1405601,0.0069817,0.6124747,0.1450421,1,SWOF,,,,
0.1605601,0.0099903,0.549699,0.10824,1,SWOF,,,,
0.1805601,0.0136653,0.4895436,0.0836031,1,SWOF,,,,
0.2005601,0.0180691,0.4325781,0.0663518,1,SWOF,,,,
0.2205601,0.023268,0.3792723,0.0538308,1,SWOF,,,,
0.2405601,0.029333,0.329977,0.0444732,1,SWOF,,,,
0.2605601,0.0363391,0.2849133,0.0373072,1,SWOF,,,,
0.2805601,0.0443651,0.2441732,0.0317054,1,SWOF,,,,
0.3005601,0.0534943,0.2077299,0.0272484,1,SWOF,,,,
0.3205601,0.063813,0.1754546,0.0236477,1,SWOF,,,,
0.3405601,0.0754112,0.1471386,0.0206997,1,SWOF,,,,
0.3605601,0.0883811,0.122515,0.0182574,1,SWOF,,,,
0.3805601,0.1028169,0.1012805,0.0162129,1,SWOF,,,,
0.4005601,0.1188137,0.0831133,0.0144851,1,SWOF,,,,
0.4205601,0.1364663,0.0676886,0.0130127,1,SWOF,,,,
0.4405601,0.1558674,0.0546893,0.0117484,1,SWOF,,,,
0.4605601,0.1771063,0.0438147,0.0106552,1,SWOF,,,,
0.4805601,0.2002663,0.0347852,0.0097039,1,SWOF,,,,
0.5005601,0.2254225,0.0273452,0.0088713,1,SWOF,,,,
0.5205601,0.2526384,0.0212651,0.0081387,1,SWOF,,,,
0.5405601,0.2819763,0.0163427,0.0074909,1,SWOF,,,,
0.5605601,0.313448,0.0123913,0.0069155,1,SWOF,,,,
0.5805601,0.3470564,0.0092526,0.0064022,1,SWOF,,,,
0.6005601,0.3827767,0.0067888,0.0059425,1,SWOF,,,,
0.6205601,0.4205488,0.004881,0.0055293,1,SWOF,,,,
0.6405601,0.4602704,0.0034267,0.0051565,1,SWOF,,,,
0.6605601,0.5017897,0.0023386,0.0048193,1,SWOF,,,,
0.6805601,0.5448968,0.0015425,0.0045132,1,SWOF,,,,
0.7005601,0.5893147,0.0009756,0.0042346,1,SWOF,,,,
0.7205601,0.6346896,0.0005853,0.0039803,1,SWOF,,,,
0.7405601,0.6805787,0.000328,0.0037476,1,SWOF,,,,
0.7605601,0.7264367,0.0001677,0.0035343,1,SWOF,,,,
0.7805601,0.7715942,7.54e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8152201,2.79e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8562337,7.5e-06,0.0029905,1,SWOF,,,,
0.8405601,0.8930172,1e-06,0.0028362,1,SWOF,,,,
0.8605601,0.9226384,0.0,0.0026932,1,SWOF,,,,
0.866013,0.9288233,0.0,0.002657,1,SWOF,,,,
0.8805601,0.9365511,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9471755,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9577999,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9684243,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9790487,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9896731,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.9176127,0.0
,,,,1,SGOF,0.07,4.89e-05,0.8786057,0.0
,,,,1,SGOF,0.09,0.0002709,0.8368096,0.0
,,,,1,SGOF,0.11,0.0007497,0.7926455,0.0
,,,,1,SGOF,0.13,0.0015614,0.7465846,0.0
,,,,1,SGOF,0.15,0.0027818,0.6991407,0.0
,,,,1,SGOF,0.17,0.0044895,0.650854,0.0
,,,,1,SGOF,0.19,0.0067669,0.602272,0.0
,,,,1,SGOF,0.21,0.0097009,0.5539295,0.0
,,,,1,SGOF,0.23,0.0133835,0.5063311,0.0
,,,,1,SGOF,0.25,0.0179117,0.4599364,0.0
,,,,1,SGOF,0.27,0.0233876,0.4151509,0.0
,,,,1,SGOF,0.29,0.0299185,0.3723189,0.0
,,,,1,SGOF,0.31,0.037616,0.3317215,0.0
,,,,1,SGOF,0.33,0.0465955,0.2935765,0.0
,,,,1,SGOF,0.35,0.0569752,0.2580404,0.0
,,,,1,SGOF,0.37,0.0688752,0.225212,0.0
,,,,1,SGOF,0.39,0.0824154,0.1951367,0.0
,,,,1,SGOF,0.41,0.0977138,0.1678112,0.0
,,,,1,SGOF,0.43,0.1148842,0.1431892,0.0
,,,,1,SGOF,0.45,0.1340335,0.1211875,0.0
,,,,1,SGOF,0.47,0.1552587,0.1016917,0.0
,,,,1,SGOF,0.49,0.1786434,0.0845631,0.0
,,,,1,SGOF,0.51,0.2042543,0.0696445,0.0
,,,,1,SGOF,0.53,0.232137,0.0567663,0.0
,,,,1,SGOF,0.55,0.2623121,0.0457521,0.0
,,,,1,SGOF,0.57,0.2947714,0.0364232,0.0
,,,,1,SGOF,0.59,0.3294735,0.0286029,0.0
,,,,1,SGOF,0.61,0.3663406,0.02212,0.0
,,,,1,SGOF,0.63,0.4052553,0.016811,0.0
,,,,1,SGOF,0.65,0.4460582,0.012522,0.0
,,,,1,SGOF,0.67,0.4885465,0.0091104,0.0
,,,,1,SGOF,0.69,0.5324743,0.0064449,0.0
,,,,1,SGOF,0.71,0.5775531,0.0044063,0.0
,,,,1,SGOF,0.73,0.6234545,0.002887,0.0
,,,,1,SGOF,0.75,0.6698146,0.001791,0.0
,,,,1,SGOF,0.77,0.7162375,0.0010329,0.0
,,,,1,SGOF,0.79,0.7623007,0.0005378,0.0
,,,,1,SGOF,0.81,0.807556,0.0002399,0.0
,,,,1,SGOF,0.83,0.8515221,8.25e-05,0.0
,,,,1,SGOF,0.85,0.8936466,1.66e-05,0.0
,,,,1,SGOF,0.87,0.933104,5e-07,0.0
,,,,1,SGOF,0.8794399,0.95,0.0,0.0
,,,,1,SGOF,0.9794399,1.0,0.0,0.0
0.1182346,0.0,1.0,9.95715,2,SWOF,,,,
0.1282346,0.0,0.9673055,7.6168415,2,SWOF,,,,
0.1382346,8.48e-05,0.9321115,5.9450677,2,SWOF,,,,
0.1582346,0.0006602,0.8586826,3.8062496,2,SWOF,,,,
0.1782346,0.0017915,0.7836941,2.5699127,2,SWOF,,,,
0.1982346,0.003533,0.7086623,1.809255,2,SWOF,,,,
0.2182346,0.0059515,0.6347883,1.3174801,2,SWOF,,,,
0.2382346,0.009122,0.563131,0.9864521,2,SWOF,,,,
0.2582346,0.0131266,0.4946506,0.7560392,2,SWOF,,,,
0.2782346,0.0180545,0.4301871,0.5910649,2,SWOF,,,,
0.2982346,0.0240018,0.3704202,0.4700569,2,SWOF,,,,
0.3182346,0.0310716,0.3158348,0.3794246,2,SWOF,,,,
0.3382346,0.0393739,0.2667041,0.3102933,2,SWOF,,,,
0.3582346,0.0490253,0.2230952,0.2567078,2,SWOF,,,,
0.3782346,0.0601487,0.1848928,0.2145753,2,SWOF,,,,
0.3982346,0.0728725,0.1518357,0.1810228,2,SWOF,,,,
0.4182346,0.0873299,0.1235571,0.1539948,2,SWOF,,,,
0.4382346,0.1036571,0.0996248,0.1319957,2,SWOF,,,,
0.4582346,0.1219922,0.0795749,0.1139205,2,SWOF,,,,
0.4782346,0.1424723,0.06294,0.0989411,2,SWOF,,,,
0.4982346,0.1652311,0.0492686,0.0864291,2,SWOF,,,,
0.5182346,0.1903951,0.0381385,0.0759023,2,SWOF,,,,
0.5382346,0.2180797,0.0291648,0.0669862,2,SWOF,,,,
0.5582346,0.2483831,0.0220029,0.0593877,2,SWOF,,,,
0.5782346,0.2813983,0.0163558,0.0528747,2,SWOF,,,,
0.5982346,0.3171499,0.0119502,0.0472624,2,SWOF,,,,
0.6182346,0.3556367,0.0085594,0.042402,2,SWOF,,,,
0.6382346,0.3968134,0.0059899,0.038173,2,SWOF,,,,
0.6582346,0.4405742,0.0040779,0.0344775,2,SWOF,,,,
0.6782346,0.4867393,0.0026856,0.0312347,2,SWOF,,,,
0.6982346,0.5350409,0.0016981,0.0283784,2,SWOF,,,,
0.7182346,0.585106,0.0010202,0.0258531,2,SWOF,,,,
0.7382346,0.636439,0.0005739,0.023613,2,SWOF,,,,
0.7582346,0.6884005,0.0002957,0.0216192,2,SWOF,,,,
0.7782346,0.7401801,0.0001347,0.0198393,2,SWOF,,,,
0.7982346,0.7907537,5.11e-05,0.0182457,2,SWOF,,,,
0.8182346,0.8387925,1.43e-05,0.0168149,2,SWOF,,,,
0.8382346,0.8823837,2.2e-06,0.0155269,2,SWOF,,,,
0.8582346,0.918186,0.0,0.0143646,2,SWOF,,,,
0.866013,0.9288233,0.0,0.0139556,2,SWOF,,,,
0.8782346,0.9353157,0.0,0.013313,2,SWOF,,,,
0.8982346,0.9459401,0.0,0.0123596,2,SWOF,,,,
0.9182346,0.9565645,0.0,0.0114933,2,SWOF,,,,
0.9382346,0.9671889,0.0,0.0107044,2,SWOF,,,,
0.9582346,0.9778133,0.0,0.0099847,2,SWOF,,,,
0.9782346,0.9884378,0.0,0.0093267,2,SWOF,,,,
0.9982346,0.9990622,0.0,0.0087242,2,SWOF,,,,
1.0,1.0,0.0,0.0086734,2,SWOF,,,,
,,,,2,SGOF,0.0,0.0,1.0,0.0
,,,,2,SGOF,0.05,0.0,0.9057519,0.0
,,,,2,SGOF,0.07,6.65e-05,0.860648,0.0
,,,,2,SGOF,0.09,0.0003704,0.8122414,0.0
,,,,2,SGOF,0.11,0.0010306,0.7611672,0.0
,,,,2,SGOF,0.13,0.0021572,0.7081355,0.0
,,,,2,SGOF,0.15,0.0038624,0.6539077,0.0
,,,,2,SGOF,0.17,0.0062639,0.5992625,0.0
,,,,2,SGOF,0.19,0.0094864,0.5449605,0.0
,,,,2,SGOF,0.21,0.0136628,0.4917122,0.0
,,,,2,SGOF,0.23,0.0189344,0.4401536,0.0
,,,,2,SGOF,0.25,0.0254511,0.3908296,0.0
,,,,2,SGOF,0.27,0.0333707,0.3441858,0.0
,,,,2,SGOF,0.29,0.0428581,0.3005659,0.0
,,,,2,SGOF,0.31,0.0540838,0.2602143,0.0
,,,,2,SGOF,0.33,0.0672217,0.223282,0.0
,,,,2,SGOF,0.35,0.0824466,0.1898337,0.0
,,,,2,SGOF,0.37,0.0999307,0.1598571,0.0
,,,,2,SGOF,0.39,0.1198388,0.1332727,0.0
,,,,2,SGOF,0.41,0.1423241,0.1099446,0.0
,,,,2,SGOF,0.43,0.1675215,0.0896919,0.0
,,,,2,SGOF,0.45,0.1955418,0.0723,0.0
,,,,2,SGOF,0.47,0.226464,0.0575315,0.0
,,,,2,SGOF,0.49,0.2603282,0.045136,0.0
,,,,2,SGOF,0.51,0.2971279,0.0348597,0.0
,,,,2,SGOF,0.53,0.3368026,0.0264517,0.0
,,,,2,SGOF,0.55,0.3792311,0.0196709,0.0
,,,,2,SGOF,0.57,0.4242261,0.0142894,0.0
,,,,2,SGOF,0.59,0.4715301,0.0100961,0.0
,,,,2,SGOF,0.61,0.520814,0.0068979,0.0
,,,,2,SGOF,0.63,0.5716779,0.0045208,0.0
,,,,2,SGOF,0.65,0.6236548,0.0028095,0.0
,,,,2,SGOF,0.67,0.6762177,0.0016272,0.0
,,,,2,SGOF,0.69,0.7287879,0.0008543,0.0
,,,,2,SGOF,0.71,0.7807421,0.0003874,0.0
,,,,2,SGOF,0.73,0.8314134,0.0001377,0.0
,,,,2,SGOF,0.75,0.8800612,3.01e-05,0.0
,,,,2,SGOF,0.77,0.9256958,1.5e-06,0.0
,,,,2,SGOF,0.7817654,0.95,0.0,0.0
,,,,2,SGOF,0.8817654,1.0,0.0,0.0
0.0211401,0.0,1.0,9.95715,3,SWOF,,,,
0.0311401,0.0,0.971255,4.2468436,3,SWOF,,,,
0.0411401,6.69e-05,0.9403248,2.3013697,3,SWOF,,,,
0.0611401,0.0005184,0.8757607,0.9626147,3,SWOF,,,,
0.0811401,0.0013979,0.8096091,0.5164779,3,SWOF,,,,
0.1011401,0.0027398,0.7430563,0.3180815,3,SWOF,,,,
0.1211401,0.0045882,0.676999,0.2138634,3,SWOF,,,,
0.1411401,0.0069921,0.6122119,0.1528055,3,SWOF,,,,
0.1611401,0.0100054,0.5494035,0.1141621,3,SWOF,,,,
0.1811401,0.0136864,0.4892219,0.0882547,3,SWOF,,,,
0.2011401,0.0180975,0.4322375,0.0700927,3,SWOF,,,,
0.2211401,0.0233053,0.3789204,0.0568986,3,SWOF,,,,
0.2411401,0.0293808,0.3296212,0.0470302,3,SWOF,,,,
0.2611401,0.0363992,0.2845606,0.0394683,3,SWOF,,,,
0.2811401,0.0444397,0.2438297,0.0335536,3,SWOF,,,,
0.3011401,0.0535856,0.2074008,0.0288456,3,SWOF,,,,
0.3211401,0.0639235,0.1751439,0.0250404,3,SWOF,,,,
0.3411401,0.0755436,0.1468492,0.0219239,3,SWOF,,,,
0.3611401,0.0885383,0.1222488,0.0193412,3,SWOF,,,,
0.3811401,0.1030021,0.1010384,0.0171784,3,SWOF,,,,
0.4011401,0.1190302,0.0828956,0.0153504,3,SWOF,,,,
0.4211401,0.1367175,0.0674948,0.0137921,3,SWOF,,,,
0.4411401,0.156157,0.0545185,0.0124538,3,SWOF,,,,
0.4611401,0.1774381,0.0436656,0.0112963,3,SWOF,,,,
0.4811401,0.2006443,0.0346563,0.010289,3,SWOF,,,,
0.5011401,0.2258505,0.0272348,0.0094072,3,SWOF,,,,
0.5211401,0.2531201,0.0211716,0.0086312,3,SWOF,,,,
0.5411401,0.2825155,0.0162643,0.0079449,3,SWOF,,,,
0.5611401,0.3140478,0.0123263,0.0073352,3,SWOF,,,,
0.5811401,0.3477195,0.0091994,0.0067913,3,SWOF,,,,
0.6011401,0.3835053,0.0067459,0.0063041,3,SWOF,,,,
0.6211401,0.421344,0.0048468,0.0058661,3,SWOF,,,,
0.6411401,0.4611324,0.0034001,0.0054711,3,SWOF,,,,
0.6611401,0.5027171,0.0023183,0.0051136,3,SWOF,,,,
0.6811401,0.5458866,0.0015274,0.0047891,3,SWOF,,,,
0.7011401,0.5903615,0.0009647,0.0044937,3,SWOF,,,,
0.7211401,0.6357854,0.0005778,0.004224,3,SWOF,,,,
0.7411401,0.6817125,0.000323,0.0039773,3,SWOF,,,,
0.7611401,0.7275934,0.0001647,0.003751,3,SWOF,,,,
0.7811401,0.7727539,7.37e-05,0.003543,3,SWOF,,,,
0.8011401,0.8163562,2.71e-05,0.0033513,3,SWOF,,,,
0.8211401,0.8573084,7.2e-06,0.0031743,3,SWOF,,,,
0.8411401,0.893964,1e-06,0.0030106,3,SWOF,,,,
0.8611401,0.923364,0.0,0.002859,3,SWOF,,,,
0.866013,0.9288233,0.0,0.0028247,3,SWOF,,,,
0.8811401,0.9368592,0.0,0.0027181,3,SWOF,,,,
