Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:22:47
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       269351446.00         46679743.61         34764674.33         21864574.67
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  269351446.00         46679743.61         34764674.33         21864574.67
MidReek    1                       211390505.55         39732217.06         31597451.43         19872610.64
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  211390505.55         39732217.06         31597451.43         19872610.64
LowerReek  1                       123822125.31         25770972.63         21191751.92         13328145.63
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  123822125.31         25770972.63         21191751.92         13328145.63
Totals     1                       604564076.86        112182933.31         87553877.67         55065330.95
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  604564076.86        112182933.31         87553877.67         55065330.95
