WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,23.9403363,0.2413,2425.52811,0.0,,Z,27.4757506,2018-01-01
R_A2,22,30,2,2,OPEN,0,21.4116177,0.2413,2168.09966,0.0,,Z,27.3913197,2018-01-01
R_A2,22,30,3,3,OPEN,0,18.9220705,0.2413,1914.79096,0.0,,Z,27.2967171,2018-01-01
R_A2,22,30,4,4,OPEN,0,14.611135,0.2413,1477.76137,0.0,,Z,27.2176747,2018-01-01
R_A2,22,30,5,5,OPEN,0,12.2275742,0.2413,1235.98182,0.0,,Z,27.1334125,2018-01-01
R_A2,22,30,6,6,OPEN,0,9.10030729,0.2413,917.179181,0.0,,Z,26.706497,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01176685,0.2413,1.14817437,0.0,,Z,22.4885491,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.0212796,0.2413,2.07527081,0.0,,Z,22.424701,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.00929079,0.2413,0.75950922,0.0,,Z,9.63083187,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00484826,0.2413,0.40349892,0.0,,Z,10.4238818,2018-01-01
R_A2,22,30,11,11,OPEN,0,31.8598584,0.2413,3190.79554,0.0,,Z,25.8138071,2018-01-01
R_A2,22,30,12,12,OPEN,0,23.4933706,0.2413,2347.69773,0.0,,Z,25.5103135,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.25691564,0.2413,20.4761604,0.0,,Z,8.62968737,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.34329542,0.2413,34.4763652,0.0,,Z,26.1993745,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.13500075,0.2413,13.1988478,0.0,,Z,22.7206772,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.00733845,0.2413,0.73568833,0.0,,Z,25.9528764,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.03852309,0.2413,3.83666365,0.0,,Z,25.0547203,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.0227333,0.2413,2.25947925,0.0,,Z,24.7835283,2018-01-01
R_A2,22,29,18,18,OPEN,0,0.00414629,0.2413,0.41206215,0.0,,Z,24.7705285,2018-01-01
