ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,7542905,1299537,776995,541838,76290768,0,0,0,0,0
Valysar,CentralSouth,67649534,12368887,9603817,6697223,942968973,0,0,0,0,0
Valysar,CentralNorth,39399216,6437230,4494326,3134119,441283959,0,0,0,0,0
Valysar,NorthHorst,3022251,323206,137355,84371,16528204,24766609,2627873,1670032,388379427,59422
Valysar,CentralRamp,13825072,2287349,1658986,1156894,162890643,0,0,0,0,0
Valysar,CentralHorst,85953169,16006898,12741560,8885328,1251054172,0,0,0,0,0
Valysar,EastLowland,120414,28628,12921,9010,1268654,0,0,0,0,0
Therys,WestLowland,3088801,553206,280923,195902,27582958,0,0,0,0,0
Therys,CentralSouth,14352896,3339157,2196469,1531708,215664436,0,0,0,0,0
Therys,CentralNorth,22782691,4355525,2693728,1878472,264488821,0,0,0,0,0
Therys,NorthHorst,3770265,609057,219321,134718,26391268,17810345,3111465,1937199,450511295,68928
Therys,CentralRamp,6510066,1518727,1177921,821423,115656376,0,0,0,0,0
Therys,CentralHorst,29976490,6961690,5428480,3785551,533005598,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,556924,100748,66408,46310,6520436,0,0,0,0,0
Volon,CentralSouth,35057193,6435958,4891086,3410799,480240545,0,0,0,0,0
Volon,CentralNorth,8093796,1156746,650841,453864,63904023,0,0,0,0,0
Volon,NorthHorst,2741562,549291,424904,260998,51129457,4605357,824763,665990,154881336,23697
Volon,CentralRamp,13280506,2451979,2004045,1397521,196770915,0,0,0,0,0
Volon,CentralHorst,83677769,14647028,11342976,7910025,1113731556,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
