CONIPOS,CONKPOS,CONJPOS,WELLMODEL,DRAWDOWN,SWAT,CONIDX,CONBPRES,WELL,SGAS,PRESSURE,DEPTH,DATE
31,3,52,STANDARD,0,0.05448601767420769,4,300.0718078613281,R_A4,0.0,300.0718078613281,1631.5380859375,2018-01-01
31,4,52,STANDARD,0,0.173105388879776,5,300.2064514160156,R_A4,0.0,300.2064514160156,1633.5465087890625,2018-01-01
32,4,52,STANDARD,0,0.19350840151309967,6,300.16424560546875,R_A4,0.0,300.16424560546875,1632.916748046875,2018-01-01
32,4,51,STANDARD,0,0.6481541991233826,7,300.4342346191406,R_A4,0.0,300.4342346191406,1636.9437255859375,2018-01-01
32,3,51,STANDARD,0,0.0568791888654232,8,300.3160095214844,R_A4,0.0,300.3160095214844,1635.1807861328125,2018-01-01
32,2,51,STANDARD,0,0.05533457174897194,9,300.19781494140625,R_A4,0.0,300.19781494140625,1633.417724609375,2018-01-01
33,2,51,STANDARD,0,0.057613566517829895,10,300.3649597167969,R_A4,0.0,300.3649597167969,1635.91064453125,2018-01-01
33,3,51,STANDARD,0,0.05894635245203972,11,300.48443603515625,R_A4,0.0,300.48443603515625,1637.6925048828125,2018-01-01
33,3,50,STANDARD,0,0.061466798186302185,12,300.798095703125,R_A4,0.0,300.798095703125,1642.370361328125,2018-01-01
34,3,50,STANDARD,0,0.14491553604602814,13,300.6086120605469,R_A4,0.0,300.6086120605469,1639.54443359375,2018-01-01
35,3,50,STANDARD,0,0.1848451793193817,14,300.6686096191406,R_A4,0.0,300.6686096191406,1640.439697265625,2018-01-01
35,2,50,STANDARD,0,0.1176343485713005,15,300.5499267578125,R_A4,0.0,300.5499267578125,1638.669189453125,2018-01-01
35,2,49,STANDARD,0,0.2170250564813614,16,300.8923034667969,R_A4,0.0,300.8923034667969,1643.7755126953125,2018-01-01
35,1,49,STANDARD,0,0.1886051595211029,17,300.77642822265625,R_A4,0.0,300.77642822265625,1642.04736328125,2018-01-01
36,27,49,STANDARD,0,0.6481541991233826,18,300.9924621582031,R_A4,0.0,300.9924621582031,1645.2689208984375,2018-01-01
36,27,48,STANDARD,0,0.6481541991233826,19,300.7870788574219,R_A4,0.0,300.7870788574219,1642.206298828125,2018-01-01
37,27,48,STANDARD,0,0.6481541991233826,20,301.1915283203125,R_A4,0.0,301.1915283203125,1648.2376708984375,2018-01-01
38,27,48,STANDARD,0,0.6481541991233826,21,301.68035888671875,R_A4,0.0,301.68035888671875,1655.526611328125,2018-01-01
38,27,47,STANDARD,0,0.6481541991233826,22,301.7276306152344,R_A4,0.0,301.7276306152344,1656.2313232421875,2018-01-01
31,1,20,STANDARD,0,1.0,1,303.9504089355469,R_A5,0.0,303.9504089355469,1686.1484375,2018-01-01
31,2,20,STANDARD,0,1.0,2,304.17095947265625,R_A5,0.0,304.17095947265625,1688.47607421875,2018-01-01
31,3,20,STANDARD,0,1.0,3,304.39154052734375,R_A5,0.0,304.39154052734375,1690.8037109375,2018-01-01
31,4,20,STANDARD,0,1.0,4,304.61212158203125,R_A5,0.0,304.61212158203125,1693.13134765625,2018-01-01
31,5,20,STANDARD,0,1.0,5,304.83270263671875,R_A5,0.0,304.83270263671875,1695.458984375,2018-01-01
31,6,20,STANDARD,0,1.0,6,305.05328369140625,R_A5,0.0,305.05328369140625,1697.7864990234375,2018-01-01
31,7,20,STANDARD,0,1.0,7,305.57965087890625,R_A5,0.0,305.57965087890625,1700.1141357421875,2018-01-01
31,11,21,STANDARD,0,1.0,8,305.3060607910156,R_A5,0.0,305.3060607910156,1700.4527587890625,2018-01-01
31,12,21,STANDARD,0,1.0,9,305.4900817871094,R_A5,0.0,305.4900817871094,1702.394287109375,2018-01-01
31,13,21,STANDARD,0,1.0,10,305.68603515625,R_A5,0.0,305.68603515625,1704.3359375,2018-01-01
31,14,21,STANDARD,0,1.0,11,305.87005615234375,R_A5,0.0,305.87005615234375,1706.2774658203125,2018-01-01
31,15,21,STANDARD,0,1.0,12,306.0540466308594,R_A5,0.0,306.0540466308594,1708.218994140625,2018-01-01
31,16,21,STANDARD,0,1.0,13,306.3830871582031,R_A5,0.0,306.3830871582031,1710.16064453125,2018-01-01
31,17,21,STANDARD,0,1.0,14,306.5616455078125,R_A5,0.0,306.5616455078125,1712.044677734375,2018-01-01
31,18,21,STANDARD,0,1.0,15,306.7134704589844,R_A5,0.0,306.7134704589844,1713.6468505859375,2018-01-01
31,19,21,STANDARD,0,1.0,16,306.79010009765625,R_A5,0.0,306.79010009765625,1714.455322265625,2018-01-01
31,24,21,STANDARD,0,1.0,17,306.75372314453125,R_A5,0.0,306.75372314453125,1715.72900390625,2018-01-01
31,25,21,STANDARD,0,1.0,18,306.97247314453125,R_A5,0.0,306.97247314453125,1718.037353515625,2018-01-01
31,26,21,STANDARD,0,1.0,19,307.4970397949219,R_A5,0.0,307.4970397949219,1720.3455810546875,2018-01-01
31,27,21,STANDARD,0,1.0,20,307.7157897949219,R_A5,0.0,307.7157897949219,1722.65380859375,2018-01-01
31,28,21,STANDARD,0,1.0,21,307.9345703125,R_A5,0.0,307.9345703125,1724.9620361328125,2018-01-01
17,1,42,STANDARD,0,1.0,1,304.9231872558594,R_A6,0.0,304.9231872558594,1696.41357421875,2018-01-01
17,2,42,STANDARD,0,1.0,2,305.37738037109375,R_A6,0.0,305.37738037109375,1697.979736328125,2018-01-01
17,3,42,STANDARD,0,1.0,3,305.5257873535156,R_A6,0.0,305.5257873535156,1699.5457763671875,2018-01-01
17,4,42,STANDARD,0,1.0,4,305.6741943359375,R_A6,0.0,305.6741943359375,1701.11181640625,2018-01-01
17,5,42,STANDARD,0,1.0,5,305.8226318359375,R_A6,0.0,305.8226318359375,1702.677978515625,2018-01-01
17,6,42,STANDARD,0,1.0,6,305.9710388183594,R_A6,0.0,305.9710388183594,1704.244140625,2018-01-01
17,7,42,STANDARD,0,1.0,7,305.8204345703125,R_A6,0.0,305.8204345703125,1705.8101806640625,2018-01-01
17,8,42,STANDARD,0,1.0,8,305.9688415527344,R_A6,0.0,305.9688415527344,1707.3763427734375,2018-01-01
17,9,42,STANDARD,0,1.0,9,306.41632080078125,R_A6,0.0,306.41632080078125,1708.9423828125,2018-01-01
17,10,42,STANDARD,0,1.0,10,306.2589416503906,R_A6,0.0,306.2589416503906,1710.508544921875,2018-01-01
17,11,42,STANDARD,0,1.0,11,306.4414978027344,R_A6,0.0,306.4414978027344,1712.4334716796875,2018-01-01
17,12,42,STANDARD,0,1.0,12,306.6579284667969,R_A6,0.0,306.6579284667969,1714.71728515625,2018-01-01
17,13,42,STANDARD,0,1.0,13,306.8863525390625,R_A6,0.0,306.8863525390625,1717.0009765625,2018-01-01
17,14,42,STANDARD,0,1.0,14,307.1028137207031,R_A6,0.0,307.1028137207031,1719.2847900390625,2018-01-01
17,15,42,STANDARD,0,1.0,15,307.4642639160156,R_A6,0.0,307.4642639160156,1721.568603515625,2018-01-01
17,16,42,STANDARD,0,1.0,16,307.6806945800781,R_A6,0.0,307.6806945800781,1723.8524169921875,2018-01-01
17,17,42,STANDARD,0,1.0,17,307.89715576171875,R_A6,0.0,307.89715576171875,1726.1361083984375,2018-01-01
17,18,42,STANDARD,0,1.0,18,308.06146240234375,R_A6,0.0,308.06146240234375,1727.86962890625,2018-01-01
17,24,42,STANDARD,0,1.0,19,308.0430603027344,R_A6,0.0,308.0430603027344,1729.3330078125,2018-01-01
17,25,42,STANDARD,0,1.0,20,308.5140686035156,R_A6,0.0,308.5140686035156,1731.076171875,2018-01-01
17,26,42,STANDARD,0,1.0,21,308.6792907714844,R_A6,0.0,308.6792907714844,1732.8194580078125,2018-01-01
17,27,42,STANDARD,0,1.0,22,308.8445129394531,R_A6,0.0,308.8445129394531,1734.5626220703125,2018-01-01
17,28,42,STANDARD,0,1.0,23,308.7039489746094,R_A6,0.0,308.7039489746094,1736.305908203125,2018-01-01
22,1,30,STANDARD,0,0.05448441207408905,1,299.60308837890625,R_A2,0.0,299.60308837890625,1639.66064453125,2018-03-01
22,2,30,STANDARD,0,0.05835770070552826,2,299.726318359375,R_A2,0.0,299.726318359375,1641.4989013671875,2018-03-01
22,3,30,STANDARD,0,0.06096303090453148,3,299.8495788574219,R_A2,0.0,299.8495788574219,1643.3372802734375,2018-03-01
22,4,30,STANDARD,0,0.06684276461601257,4,299.97283935546875,R_A2,0.0,299.97283935546875,1645.175537109375,2018-03-01
22,5,30,STANDARD,0,0.06964771449565887,5,300.0960998535156,R_A2,0.0,300.0960998535156,1647.0137939453125,2018-03-01
22,6,30,STANDARD,0,0.3009813725948334,6,300.24481201171875,R_A2,0.0,300.24481201171875,1648.85205078125,2018-03-01
22,7,30,STANDARD,0,0.8859770894050598,7,300.3739929199219,R_A2,0.0,300.3739929199219,1650.6903076171875,2018-03-01
22,8,30,STANDARD,0,0.8728688359260559,8,300.50238037109375,R_A2,0.0,300.50238037109375,1652.528564453125,2018-03-01
22,9,30,STANDARD,0,0.8761100172996521,9,300.62890625,R_A2,0.0,300.62890625,1654.3668212890625,2018-03-01
22,10,30,STANDARD,0,0.8922054171562195,10,300.846923828125,R_A2,0.0,300.846923828125,1656.2052001953125,2018-03-01
22,11,30,STANDARD,0,0.07143819332122803,11,300.76446533203125,R_A2,0.0,300.76446533203125,1658.1239013671875,2018-03-01
22,13,30,STANDARD,0,0.4443114697933197,12,301.1394348144531,R_A2,0.0,301.1394348144531,1662.1220703125,2018-03-01
22,14,30,STANDARD,0,0.49260804057121277,13,301.2735290527344,R_A2,0.0,301.2735290527344,1664.12109375,2018-03-01
22,15,30,STANDARD,0,0.9322183728218079,14,301.4061279296875,R_A2,0.0,301.4061279296875,1666.1201171875,2018-03-01
22,16,30,STANDARD,0,0.955597996711731,15,301.5394287109375,R_A2,0.0,301.5394287109375,1668.1192626953125,2018-03-01
22,16,29,STANDARD,0,0.9483478665351868,16,301.3769836425781,R_A2,0.0,301.3769836425781,1668.0594482421875,2018-03-01
22,17,29,STANDARD,0,0.9106259346008301,17,301.5261535644531,R_A2,0.0,301.5261535644531,1670.2738037109375,2018-03-01
22,18,29,STANDARD,0,0.9519774913787842,18,301.6514892578125,R_A2,0.0,301.6514892578125,1672.14013671875,2018-03-01
22,24,29,STANDARD,0,0.6483167409896851,19,302.1180419921875,R_A2,0.0,302.1180419921875,1673.9405517578125,2018-03-01
22,25,29,STANDARD,0,1.0,20,302.595947265625,R_A2,-1.2690647415315032e-14,302.595947265625,1675.7506103515625,2018-03-01
22,26,29,STANDARD,0,1.0,21,302.9962158203125,R_A2,-1.3339119322590453e-15,302.9962158203125,1677.560791015625,2018-03-01
22,27,29,STANDARD,0,1.0,22,303.5497741699219,R_A2,-1.586969563286829e-16,303.5497741699219,1679.370849609375,2018-03-01
22,28,29,STANDARD,0,1.0,23,303.75152587890625,R_A2,-4.076367255164517e-19,303.75152587890625,1681.180908203125,2018-03-01
31,1,20,STANDARD,0,1.0,1,265.94317626953125,R_A5,-7.329296674782326e-13,265.94317626953125,1686.1484375,2018-04-28
31,2,20,STANDARD,0,1.0,2,266.1634216308594,R_A5,-7.149274119759574e-13,266.1634216308594,1688.47607421875,2018-04-28
31,3,20,STANDARD,0,1.0,3,266.3836669921875,R_A5,-8.807678978511868e-13,266.3836669921875,1690.8037109375,2018-04-28
31,4,20,STANDARD,0,1.0,4,266.6039123535156,R_A5,-8.801996132824785e-13,266.6039123535156,1693.13134765625,2018-04-28
31,5,20,STANDARD,0,1.0,5,266.82415771484375,R_A5,-8.366932906060665e-13,266.82415771484375,1695.458984375,2018-04-28
31,6,20,STANDARD,0,1.0,6,267.04437255859375,R_A5,-7.224671165137475e-13,267.04437255859375,1697.7864990234375,2018-04-28
31,7,20,STANDARD,0,1.0,7,267.5959777832031,R_A5,-2.360445823176849e-13,267.5959777832031,1700.1141357421875,2018-04-28
31,11,21,STANDARD,0,1.0,8,267.5078430175781,R_A5,-1.2846142205535926e-10,267.5078430175781,1700.4527587890625,2018-04-28
31,12,21,STANDARD,0,1.0,9,267.6917419433594,R_A5,-7.548982966509854e-11,267.6917419433594,1702.394287109375,2018-04-28
31,13,21,STANDARD,0,1.0,10,267.8881530761719,R_A5,-8.041302866634847e-12,267.8881530761719,1704.3359375,2018-04-28
31,14,21,STANDARD,0,1.0,11,268.07269287109375,R_A5,-1.0182035770078812e-11,268.07269287109375,1706.2774658203125,2018-04-28
31,15,21,STANDARD,0,1.0,12,268.2586669921875,R_A5,-2.563814395159514e-12,268.2586669921875,1708.218994140625,2018-04-28
31,16,21,STANDARD,0,1.0,13,268.5977783203125,R_A5,-3.1838464156774826e-12,268.5977783203125,1710.16064453125,2018-04-28
31,17,21,STANDARD,0,1.0,14,268.7991027832031,R_A5,-1.105103855647549e-12,268.7991027832031,1712.044677734375,2018-04-28
31,18,21,STANDARD,0,1.0,15,268.97161865234375,R_A5,-2.444403186807609e-12,268.97161865234375,1713.6468505859375,2018-04-28
31,19,21,STANDARD,0,1.0,16,269.05511474609375,R_A5,0.0,269.05511474609375,1714.455322265625,2018-04-28
31,24,21,STANDARD,0,1.0,17,270.42913818359375,R_A5,-1.4795084601892938e-10,270.42913818359375,1715.72900390625,2018-04-28
31,25,21,STANDARD,0,1.0,18,270.6065673828125,R_A5,-1.809201677360761e-10,270.6065673828125,1718.037353515625,2018-04-28
31,26,21,STANDARD,0,1.0,19,287.81689453125,R_A5,-1.3685160604208008e-16,287.81689453125,1720.3455810546875,2018-04-28
31,27,21,STANDARD,0,1.0,20,300.95721435546875,R_A5,-3.435424020742573e-17,300.95721435546875,1722.65380859375,2018-04-28
31,28,21,STANDARD,0,1.0,21,305.4259338378906,R_A5,-6.370119138041785e-18,305.4259338378906,1724.9620361328125,2018-04-28
28,1,41,STANDARD,0,0.22578716278076172,1,292.9992370605469,R_A3,0.0,292.9992370605469,1606.303955078125,2018-07-03
29,2,41,STANDARD,0,0.1920723170042038,2,292.9417724609375,R_A3,0.0,292.9417724609375,1605.80908203125,2018-07-03
29,3,41,STANDARD,0,0.18865449726581573,3,293.0706481933594,R_A3,0.0,293.0706481933594,1607.734375,2018-07-03
29,4,41,STANDARD,0,0.370336651802063,4,293.20892333984375,R_A3,0.0,293.20892333984375,1609.65966796875,2018-07-03
29,5,41,STANDARD,0,0.8189792633056641,5,293.398193359375,R_A3,0.0,293.398193359375,1611.5849609375,2018-07-03
29,6,41,STANDARD,0,0.6485008001327515,6,293.5321044921875,R_A3,0.0,293.5321044921875,1613.51025390625,2018-07-03
29,7,41,STANDARD,0,0.19948256015777588,7,293.66259765625,R_A3,0.0,293.66259765625,1615.435546875,2018-07-03
29,8,41,STANDARD,0,0.2007831484079361,8,293.79150390625,R_A3,0.0,293.79150390625,1617.36083984375,2018-07-03
29,9,41,STANDARD,0,0.8039407134056091,9,293.9450378417969,R_A3,0.0,293.9450378417969,1619.2861328125,2018-07-03
29,10,41,STANDARD,0,0.7956419587135315,10,294.5137939453125,R_A3,0.0,294.5137939453125,1621.21142578125,2018-07-03
29,11,41,STANDARD,0,0.05078703910112381,11,294.9818420410156,R_A3,0.0,294.9818420410156,1623.3216552734375,2018-07-03
29,12,41,STANDARD,0,0.05714912340044975,12,295.13555908203125,R_A3,0.0,295.13555908203125,1625.6168212890625,2018-07-03
29,13,41,STANDARD,0,0.37621772289276123,13,295.29010009765625,R_A3,0.0,295.29010009765625,1627.9119873046875,2018-07-03
29,14,41,STANDARD,0,0.35580214858055115,14,295.5113525390625,R_A3,0.0,295.5113525390625,1630.2071533203125,2018-07-03
29,15,41,STANDARD,0,0.8099198937416077,15,295.74017333984375,R_A3,0.0,295.74017333984375,1632.4991455078125,2018-07-03
29,16,41,STANDARD,0,0.8025027513504028,16,295.837646484375,R_A3,0.0,295.837646484375,1633.9505615234375,2018-07-03
29,24,41,STANDARD,0,0.9999998211860657,17,294.6417541503906,R_A3,-1.4981136331471134e-08,294.6417541503906,1635.9366455078125,2018-07-03
29,25,41,STANDARD,0,0.04819865897297859,18,290.7206726074219,R_A3,0.0,290.7206726074219,1639.294921875,2018-07-03
29,26,41,STANDARD,0,0.05394728109240532,19,290.9453430175781,R_A3,0.0,290.9453430175781,1642.6531982421875,2018-07-03
29,27,41,STANDARD,0,0.6648394465446472,20,291.1614074707031,R_A3,0.0,291.1614074707031,1646.0113525390625,2018-07-03
29,28,41,STANDARD,0,0.06535569578409195,21,291.40191650390625,R_A3,0.0,291.40191650390625,1649.36962890625,2018-07-03
30,1,52,STANDARD,0,0.1246582567691803,1,283.18927001953125,R_A4,0.0,283.18927001953125,1631.129150390625,2018-09-12
31,1,52,STANDARD,0,0.6494366526603699,2,283.0677490234375,R_A4,0.0,283.0677490234375,1627.521240234375,2018-09-12
31,2,52,STANDARD,0,0.05258345976471901,3,283.2018127441406,R_A4,0.0,283.2018127441406,1629.5296630859375,2018-09-12
31,3,52,STANDARD,0,0.05485541746020317,4,283.3359069824219,R_A4,0.0,283.3359069824219,1631.5380859375,2018-09-12
31,4,52,STANDARD,0,0.17405995726585388,5,283.47015380859375,R_A4,0.0,283.47015380859375,1633.5465087890625,2018-09-12
32,4,52,STANDARD,0,0.19495874643325806,6,283.50738525390625,R_A4,0.0,283.50738525390625,1632.916748046875,2018-09-12
32,4,51,STANDARD,0,0.6519336104393005,7,283.6197509765625,R_A4,0.0,283.6197509765625,1636.9437255859375,2018-09-12
32,3,51,STANDARD,0,0.056988757103681564,8,283.5090637207031,R_A4,0.0,283.5090637207031,1635.1807861328125,2018-09-12
32,2,51,STANDARD,0,0.05544298514723778,9,283.391357421875,R_A4,0.0,283.391357421875,1633.417724609375,2018-09-12
33,2,51,STANDARD,0,0.05772073566913605,10,283.6252136230469,R_A4,0.0,283.6252136230469,1635.91064453125,2018-09-12
33,3,51,STANDARD,0,0.05907142534852028,11,283.744140625,R_A4,0.0,283.744140625,1637.6925048828125,2018-09-12
33,3,50,STANDARD,0,0.06266612559556961,12,283.96356201171875,R_A4,0.0,283.96356201171875,1642.370361328125,2018-09-12
34,3,50,STANDARD,0,0.145461767911911,13,283.8828430175781,R_A4,0.0,283.8828430175781,1639.54443359375,2018-09-12
35,3,50,STANDARD,0,0.18517035245895386,14,284.0328674316406,R_A4,0.0,284.0328674316406,1640.439697265625,2018-09-12
35,2,50,STANDARD,0,0.11779583990573883,15,283.91461181640625,R_A4,0.0,283.91461181640625,1638.669189453125,2018-09-12
35,2,49,STANDARD,0,0.21730662882328033,16,284.2059020996094,R_A4,0.0,284.2059020996094,1643.7755126953125,2018-09-12
35,1,49,STANDARD,0,0.18886719644069672,17,284.09051513671875,R_A4,0.0,284.09051513671875,1642.04736328125,2018-09-12
36,27,49,STANDARD,0,0.649543821811676,18,284.40130615234375,R_A4,0.0,284.40130615234375,1645.2689208984375,2018-09-12
36,27,48,STANDARD,0,0.6497353315353394,19,283.9555969238281,R_A4,0.0,283.9555969238281,1642.206298828125,2018-09-12
37,27,48,STANDARD,0,0.6779880523681641,20,284.6813659667969,R_A4,0.0,284.6813659667969,1648.2376708984375,2018-09-12
38,27,48,STANDARD,0,0.7435900568962097,21,285.4494934082031,R_A4,0.0,285.4494934082031,1655.526611328125,2018-09-12
38,27,47,STANDARD,0,0.7656680941581726,22,285.40093994140625,R_A4,0.0,285.40093994140625,1656.2313232421875,2018-09-12
17,1,42,STANDARD,0,1.0,1,282.1330871582031,R_A6,-1.6113121037095168e-12,282.1330871582031,1696.41357421875,2018-11-07
17,2,42,STANDARD,0,1.0,2,282.5871276855469,R_A6,-1.0589820036502329e-12,282.5871276855469,1697.979736328125,2018-11-07
17,3,42,STANDARD,0,1.0,3,282.7620849609375,R_A6,-7.947789426370963e-14,282.7620849609375,1699.5457763671875,2018-11-07
17,4,42,STANDARD,0,1.0,4,282.9819030761719,R_A6,-2.9170129107873068e-15,282.9819030761719,1701.11181640625,2018-11-07
17,5,42,STANDARD,0,1.0,5,283.1993713378906,R_A6,-2.754583966997691e-15,283.1993713378906,1702.677978515625,2018-11-07
17,6,42,STANDARD,0,1.0,6,283.38330078125,R_A6,9.044436757488943e-16,283.38330078125,1704.244140625,2018-11-07
17,7,42,STANDARD,0,1.0,7,283.2420959472656,R_A6,1.2110905540149014e-13,283.2420959472656,1705.8101806640625,2018-11-07
17,8,42,STANDARD,0,1.0,8,283.39471435546875,R_A6,1.7724457155882806e-13,283.39471435546875,1707.3763427734375,2018-11-07
17,9,42,STANDARD,0,1.0,9,283.8518371582031,R_A6,2.4436416025440735e-14,283.8518371582031,1708.9423828125,2018-11-07
17,10,42,STANDARD,0,1.0,10,283.7607421875,R_A6,8.921086959434721e-12,283.7607421875,1710.508544921875,2018-11-07
17,11,42,STANDARD,0,1.0,11,284.83740234375,R_A6,7.708766958103297e-11,284.83740234375,1712.4334716796875,2018-11-07
17,12,42,STANDARD,0,1.0,12,285.0536804199219,R_A6,2.2906256752497356e-11,285.0536804199219,1714.71728515625,2018-11-07
17,13,42,STANDARD,0,1.0,13,285.2820129394531,R_A6,1.8316836762621858e-12,285.2820129394531,1717.0009765625,2018-11-07
17,14,42,STANDARD,0,1.0,14,285.4983825683594,R_A6,1.3307782610258445e-12,285.4983825683594,1719.2847900390625,2018-11-07
17,15,42,STANDARD,0,1.0,15,285.8621826171875,R_A6,7.141673862530451e-13,285.8621826171875,1721.568603515625,2018-11-07
17,16,42,STANDARD,0,1.0,16,286.08343505859375,R_A6,1.836451048739876e-13,286.08343505859375,1723.8524169921875,2018-11-07
17,17,42,STANDARD,0,1.0,17,286.3033447265625,R_A6,3.533187739775123e-13,286.3033447265625,1726.1361083984375,2018-11-07
