PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID
PORO,LowerReek,Reach,Channel,0.24481224,,0.4224351,0.040457264,0.18229777,0.30783415,0.048568226,geogrid,geogrid
SW,LowerReek,Reach,Channel,0.495095,,1.0,0.022560952,0.057827536,1.0,0.44782582,geogrid,geogrid
PERM,LowerReek,Reach,Crevasse,158.35812,,1000.0,1.5167863,20.826017,374.3624,191.35072,geogrid,geogrid
PORO,LowerReek,Reach,Crevasse,0.19739802,,0.38056448,0.031017154,0.13472292,0.25903687,0.04934946,geogrid,geogrid
SW,LowerReek,Reach,Crevasse,0.6573149,,1.0,0.063126236,0.17241883,1.0,0.3693936,geogrid,geogrid
PERM,LowerReek,Stormlands,Background,6.206078,,100.0,0.3832781,1.2192755,13.82234,7.8149157,geogrid,geogrid
PORO,LowerReek,Stormlands,Background,0.07809621,,0.2280038,0.0,0.01824036,0.13740689,0.045207992,geogrid,geogrid
SW,LowerReek,Stormlands,Background,0.3041392,,0.5736965,0.0,0.22282648,0.39633667,0.08839989,geogrid,geogrid
PERM,LowerReek,Stormlands,Channel,2471.0332,,10000.0,17.535294,362.3676,6121.407,2521.501,geogrid,geogrid
PORO,LowerReek,Stormlands,Channel,0.22981317,,0.3765726,0.07529168,0.16805008,0.2918581,0.048488174,geogrid,geogrid
SW,LowerReek,Stormlands,Channel,0.040426742,,0.124117926,0.018604593,0.025706757,0.059267383,0.013629635,geogrid,geogrid
PERM,LowerReek,Stormlands,Crevasse,157.00037,,1000.0,3.5870612,16.902662,352.8834,194.05127,geogrid,geogrid
PORO,LowerReek,Stormlands,Crevasse,0.1939286,,0.3409556,0.0638389,0.13216005,0.2519825,0.047592618,geogrid,geogrid
SW,LowerReek,Stormlands,Crevasse,0.11616732,,0.26907647,0.04874062,0.07045739,0.17500818,0.041436236,geogrid,geogrid
PERM,LowerReek,Vale,Background,10.302246,,100.0,0.1431655,1.2727605,24.187384,13.047887,geogrid,geogrid
PORO,LowerReek,Vale,Background,0.092332736,,0.23837042,0.0,0.037599802,0.14971589,0.042571925,geogrid,geogrid
SW,LowerReek,Vale,Background,0.8250118,,1.0,0.0,0.297533,1.0,0.28907767,geogrid,geogrid
PERM,LowerReek,Vale,Channel,3101.4111,,10000.0,28.691837,454.88635,8604.429,2914.536,geogrid,geogrid
PORO,LowerReek,Vale,Channel,0.251821,,0.42593068,0.08309536,0.19051675,0.3145171,0.04862681,geogrid,geogrid
SW,LowerReek,Vale,Channel,0.5495151,,1.0,0.021360105,0.029558523,1.0,0.47806427,geogrid,geogrid
PERM,LowerReek,Vale,Crevasse,149.45045,,1000.0,1.8963432,18.749182,354.70526,178.29192,geogrid,geogrid
PORO,LowerReek,Vale,Crevasse,0.19137846,,0.34759206,0.029122502,0.1275457,0.25563794,0.050059073,geogrid,geogrid
SW,LowerReek,Vale,Crevasse,0.5394127,,1.0,0.051885195,0.084922165,1.0,0.4423173,geogrid,geogrid
PERM,LowerReek,Westerlands,Background,13.726598,,100.0,0.13120139,1.7811624,33.17096,18.02201,geogrid,geogrid
PORO,LowerReek,Westerlands,Background,0.105132505,,0.2679728,0.0,0.04432931,0.16591044,0.046679135,geogrid,geogrid
SW,LowerReek,Westerlands,Background,0.9869306,,1.0,0.26437762,1.0,1.0,0.07552664,geogrid,geogrid
PERM,LowerReek,Westerlands,Channel,3245.069,,10000.0,19.831995,484.21747,9238.775,3002.8926,geogrid,geogrid
PORO,LowerReek,Westerlands,Channel,0.25501102,,0.4765118,0.058387175,0.1912821,0.32002914,0.050465804,geogrid,geogrid
SW,LowerReek,Westerlands,Channel,0.97813886,,1.0,0.035098653,1.0,1.0,0.13705857,geogrid,geogrid
PERM,LowerReek,Westerlands,Crevasse,198.28238,,1000.0,2.3920553,24.93575,495.07245,228.85075,geogrid,geogrid
PORO,LowerReek,Westerlands,Crevasse,0.20716989,,0.40939713,0.039274782,0.14181647,0.27222636,0.05087058,geogrid,geogrid
SW,LowerReek,Westerlands,Crevasse,0.9801732,,1.0,0.10569126,1.0,1.0,0.121122256,geogrid,geogrid
PERM,MidReek,Dorne,Background,9.549734,,100.0,0.07600591,1.302369,21.81251,12.9307165,geogrid,geogrid
PORO,MidReek,Dorne,Background,0.10034473,,0.2824567,0.0,0.039891608,0.16076437,0.046399184,geogrid,geogrid
SW,MidReek,Dorne,Background,0.98988634,,1.0,0.0,1.0,1.0,0.06504477,geogrid,geogrid
PERM,MidReek,Dorne,Channel,3024.5164,,10000.0,26.677267,461.80093,8301.439,2865.875,geogrid,geogrid
PORO,MidReek,Dorne,Channel,0.24979892,,0.45977134,0.062212452,0.18554838,0.31423137,0.050123017,geogrid,geogrid
SW,MidReek,Dorne,Channel,0.94964236,,1.0,0.051266767,1.0,1.0,0.20002131,geogrid,geogrid
PERM,MidReek,Dorne,Crevasse,166.46786,,1000.0,1.2127821,23.501993,378.7412,189.16113,geogrid,geogrid
PORO,MidReek,Dorne,Crevasse,0.19830188,,0.36987248,0.00360547,0.13492534,0.2597945,0.04932142,geogrid,geogrid
SW,MidReek,Dorne,Crevasse,0.97327477,,1.0,0.16443762,1.0,1.0,0.12996009,geogrid,geogrid
PERM,MidReek,IronIslands,Background,13.4217,,100.0,0.09458083,1.3808789,32.311687,19.119223,geogrid,geogrid
PORO,MidReek,IronIslands,Background,0.10730671,,0.35486144,0.0,0.039940573,0.17274812,0.053123534,geogrid,geogrid
SW,MidReek,IronIslands,Background,0.6587945,,1.0,0.0,0.19864786,1.0,0.3396556,geogrid,geogrid
PERM,MidReek,IronIslands,Channel,2670.895,,10000.0,3.0043123,327.02603,7134.2886,2740.0676,geogrid,geogrid
PORO,MidReek,IronIslands,Channel,0.2403236,,0.41239876,0.038580477,0.17509475,0.30357188,0.05118791,geogrid,geogrid
SW,MidReek,IronIslands,Channel,0.23462984,,1.0,0.018325213,0.028281642,1.0,0.35371312,geogrid,geogrid
PERM,MidReek,IronIslands,Crevasse,184.76666,,1000.0,2.888172,24.408436,450.26727,213.71376,geogrid,geogrid
PORO,MidReek,IronIslands,Crevasse,0.20480941,,0.35438883,0.03389585,0.14041011,0.27146965,0.051118996,geogrid,geogrid
SW,MidReek,IronIslands,Crevasse,0.35880944,,1.0,0.042272802,0.077436246,1.0,0.35838413,geogrid,geogrid
PERM,MidReek,North,Background,11.388674,,100.0,0.1026533,1.608582,26.109283,14.92825,geogrid,geogrid
PORO,MidReek,North,Background,0.10331202,,0.302612,0.0,0.044425547,0.16291988,0.0461341,geogrid,geogrid
SW,MidReek,North,Background,0.99474066,,1.0,0.0,1.0,1.0,0.058450796,geogrid,geogrid
PERM,MidReek,North,Channel,3040.345,,10000.0,20.10034,457.47473,8265.017,2874.6707,geogrid,geogrid
PORO,MidReek,North,Channel,0.251421,,0.43876067,0.054447785,0.18923831,0.314006,0.04849591,geogrid,geogrid
SW,MidReek,North,Channel,0.98633724,,1.0,0.022880433,1.0,1.0,0.11196493,geogrid,geogrid
PERM,MidReek,North,Crevasse,165.41846,,1000.0,1.6213527,22.072994,398.80118,195.91483,geogrid,geogrid
PORO,MidReek,North,Crevasse,0.19936314,,0.35757995,0.040564373,0.1382897,0.26197398,0.04813574,geogrid,geogrid
SW,MidReek,North,Crevasse,0.9846115,,1.0,0.064436205,1.0,1.0,0.11573565,geogrid,geogrid
PERM,MidReek,Reach,Background,12.768955,,100.0,0.10314554,1.6649998,30.03684,16.664846,geogrid,geogrid
PORO,MidReek,Reach,Background,0.10644885,,0.30184895,0.0,0.045759574,0.16766237,0.047334395,geogrid,geogrid
SW,MidReek,Reach,Background,0.76149786,,1.0,0.0,0.3441045,1.0,0.27693805,geogrid,geogrid
PERM,MidReek,Reach,Channel,2886.4377,,10000.0,19.215813,411.72006,7727.7476,2810.1812,geogrid,geogrid
PORO,MidReek,Reach,Channel,0.24718083,,0.43449664,0.038209975,0.18303408,0.31198213,0.05061389,geogrid,geogrid
SW,MidReek,Reach,Channel,0.49771836,,1.0,0.020972949,0.048151977,1.0,0.45375103,geogrid,geogrid
PERM,MidReek,Reach,Crevasse,169.55064,,1000.0,0.8766818,23.697159,409.55557,202.33858,geogrid,geogrid
PORO,MidReek,Reach,Crevasse,0.20059417,,0.37135595,0.01894553,0.13886026,0.26286104,0.048143324,geogrid,geogrid
SW,MidReek,Reach,Crevasse,0.5443313,,1.0,0.05034829,0.13504443,1.0,0.39424032,geogrid,geogrid
PERM,MidReek,Stormlands,Background,24.331163,,100.0,0.5044324,3.9289737,64.13691,25.403156,geogrid,geogrid
PORO,MidReek,Stormlands,Background,0.12886032,,0.31773382,0.0,0.0667971,0.20049413,0.051435463,geogrid,geogrid
SW,MidReek,Stormlands,Background,0.22163159,,0.45561743,0.0,0.14167614,0.3058657,0.06278856,geogrid,geogrid
PERM,MidReek,Stormlands,Channel,3168.465,,10000.0,44.49903,369.95096,9204.073,3052.8828,geogrid,geogrid
PORO,MidReek,Stormlands,Channel,0.2481809,,0.40732837,0.100153595,0.18232585,0.3176363,0.05225045,geogrid,geogrid
SW,MidReek,Stormlands,Channel,0.034309488,,0.08414771,0.017337134,0.020629153,0.052682932,0.012846016,geogrid,geogrid
PERM,MidReek,Stormlands,Crevasse,209.68839,,1000.0,10.476658,25.67337,557.7294,256.07632,geogrid,geogrid
PORO,MidReek,Stormlands,Crevasse,0.21436767,,0.3946597,0.10061009,0.15554392,0.27817142,0.052621182,geogrid,geogrid
SW,MidReek,Stormlands,Crevasse,0.08952945,,0.20514904,0.042529285,0.052418455,0.13141645,0.030354714,geogrid,geogrid
PERM,MidReek,Vale,Background,12.753624,,100.0,0.12950338,1.3390595,30.28545,15.564249,geogrid,geogrid
PORO,MidReek,Vale,Background,0.115795575,,0.27552202,0.0,0.047435258,0.17730674,0.050249096,geogrid,geogrid
SW,MidReek,Vale,Background,0.7655814,,1.0,0.0,0.27373412,1.0,0.33063313,geogrid,geogrid
PERM,MidReek,Vale,Channel,2531.414,,10000.0,16.785156,390.83984,6469.756,2576.7046,geogrid,geogrid
PORO,MidReek,Vale,Channel,0.24185513,,0.4371749,0.056432217,0.18090211,0.30213857,0.04804192,geogrid,geogrid
SW,MidReek,Vale,Channel,0.48372695,,1.0,0.01953516,0.032945454,1.0,0.46979618,geogrid,geogrid
PERM,MidReek,Vale,Crevasse,136.0633,,1000.0,1.8004665,14.235836,320.1612,177.26399,geogrid,geogrid
PORO,MidReek,Vale,Crevasse,0.18616909,,0.3348213,0.026915148,0.11167089,0.25319034,0.054793715,geogrid,geogrid
SW,MidReek,Vale,Crevasse,0.63342685,,1.0,0.048819415,0.08918708,1.0,0.42029625,geogrid,geogrid
PERM,MidReek,Westerlands,Background,11.091433,,100.0,0.09091429,1.4562691,26.085585,14.925473,geogrid,geogrid
PORO,MidReek,Westerlands,Background,0.098798536,,0.25980476,0.0,0.03945713,0.15879351,0.045659423,geogrid,geogrid
SW,MidReek,Westerlands,Background,0.9845253,,1.0,0.0,1.0,1.0,0.09586103,geogrid,geogrid
PERM,MidReek,Westerlands,Channel,3213.2566,,10000.0,11.066638,488.12683,8776.6,2949.3203,geogrid,geogrid
PORO,MidReek,Westerlands,Channel,0.25132558,,0.42802894,0.024445146,0.18805169,0.31407982,0.048942734,geogrid,geogrid
SW,MidReek,Westerlands,Channel,0.9597979,,1.0,0.029182913,1.0,1.0,0.18695515,geogrid,geogrid
PERM,MidReek,Westerlands,Crevasse,165.8213,,1000.0,1.5316913,20.271158,403.2155,198.77223,geogrid,geogrid
PORO,MidReek,Westerlands,Crevasse,0.19967523,,0.36452237,0.02585797,0.13524154,0.2633154,0.050181456,geogrid,geogrid
SW,MidReek,Westerlands,Crevasse,0.94502604,,1.0,0.078368016,1.0,1.0,0.19739494,geogrid,geogrid
PERM,UpperReek,Dorne,Background,9.821077,,100.0,0.07291962,1.261775,22.768938,13.682587,geogrid,geogrid
PORO,UpperReek,Dorne,Background,0.093661584,,0.27080652,0.0,0.033378474,0.15193315,0.045161977,geogrid,geogrid
SW,UpperReek,Dorne,Background,0.9515736,,1.0,0.0,0.77858144,1.0,0.14697812,geogrid,geogrid
PERM,UpperReek,Dorne,Channel,2926.037,,10000.0,30.479874,424.89005,7766.1836,2818.4917,geogrid,geogrid
PORO,UpperReek,Dorne,Channel,0.24967499,,0.41434082,0.08081111,0.18685907,0.31266755,0.04949067,geogrid,geogrid
SW,UpperReek,Dorne,Channel,0.88177234,,1.0,0.031660322,0.22235942,1.0,0.28968605,geogrid,geogrid
PERM,UpperReek,Dorne,Crevasse,197.00203,,1000.0,2.174687,24.502352,475.97153,229.57254,geogrid,geogrid
PORO,UpperReek,Dorne,Crevasse,0.20434773,,0.38166648,0.03881882,0.13533317,0.26921162,0.051898304,geogrid,geogrid
SW,UpperReek,Dorne,Crevasse,0.94937444,,1.0,0.10701418,1.0,1.0,0.1736473,geogrid,geogrid
PERM,UpperReek,IronIslands,Background,21.44068,,100.0,0.18215984,2.0948658,64.19444,26.848265,geogrid,geogrid
PORO,UpperReek,IronIslands,Background,0.11688357,,0.35794088,0.0,0.048159864,0.18868996,0.055321816,geogrid,geogrid
SW,UpperReek,IronIslands,Background,0.4855509,,1.0,0.0,0.19491872,1.0,0.31165808,geogrid,geogrid
PERM,UpperReek,IronIslands,Channel,3324.8657,,10000.0,32.629704,480.98328,10000.0,3079.5032,geogrid,geogrid
PORO,UpperReek,IronIslands,Channel,0.25411922,,0.4640943,0.08177088,0.18864079,0.32328779,0.052479822,geogrid,geogrid
SW,UpperReek,IronIslands,Channel,0.28213623,,1.0,0.017298993,0.025214579,1.0,0.39874628,geogrid,geogrid
PERM,UpperReek,IronIslands,Crevasse,153.68944,,1000.0,2.9321768,21.417501,372.168,185.32843,geogrid,geogrid
PORO,UpperReek,IronIslands,Crevasse,0.19501403,,0.34842733,0.055435687,0.13425282,0.25777978,0.04935069,geogrid,geogrid
SW,UpperReek,IronIslands,Crevasse,0.28949925,,1.0,0.04534386,0.07071136,1.0,0.33288106,geogrid,geogrid
PERM,UpperReek,North,Background,9.837369,,100.0,0.09954943,1.1880764,23.653051,14.219373,geogrid,geogrid
PORO,UpperReek,North,Background,0.09965302,,0.309789,0.0,0.037186537,0.16490068,0.04883042,geogrid,geogrid
SW,UpperReek,North,Background,0.99118453,,1.0,0.0,1.0,1.0,0.07658409,geogrid,geogrid
PERM,UpperReek,North,Channel,3270.4966,,10000.0,34.61384,480.65765,9378.813,3013.7622,geogrid,geogrid
PORO,UpperReek,North,Channel,0.25479904,,0.42879307,0.082205996,0.18980497,0.319885,0.05068385,geogrid,geogrid
SW,UpperReek,North,Channel,0.99651,,1.0,0.022784796,1.0,1.0,0.058039937,geogrid,geogrid
PERM,UpperReek,North,Crevasse,170.16089,,1000.0,3.18766,20.906254,426.99915,207.74818,geogrid,geogrid
PORO,UpperReek,North,Crevasse,0.19698979,,0.39042804,0.035469577,0.13361777,0.26217714,0.04967949,geogrid,geogrid
SW,UpperReek,North,Crevasse,0.9980309,,1.0,0.099528395,1.0,1.0,0.040902223,geogrid,geogrid
PERM,UpperReek,Reach,Background,12.298764,,100.0,0.07462023,1.2348202,30.1076,17.809105,geogrid,geogrid
PORO,UpperReek,Reach,Background,0.10008134,,0.32241005,0.0,0.034002572,0.16603443,0.050607838,geogrid,geogrid
SW,UpperReek,Reach,Background,0.6761387,,1.0,0.0,0.27029794,1.0,0.31415802,geogrid,geogrid
PERM,UpperReek,Reach,Channel,3107.486,,10000.0,36.611942,452.7238,8367.032,2893.6204,geogrid,geogrid
PORO,UpperReek,Reach,Channel,0.24973303,,0.44262743,0.094749674,0.18729554,0.312701,0.04902993,geogrid,geogrid
SW,UpperReek,Reach,Channel,0.3920599,,1.0,0.017836962,0.03289133,1.0,0.4489693,geogrid,geogrid
PERM,UpperReek,Reach,Crevasse,176.17249,,1000.0,2.7316203,25.735518,406.66104,196.23965,geogrid,geogrid
PORO,UpperReek,Reach,Crevasse,0.2041773,,0.3867723,0.039755717,0.1426405,0.2631532,0.047041103,geogrid,geogrid
SW,UpperReek,Reach,Crevasse,0.48744515,,1.0,0.0424748,0.099434756,1.0,0.41052076,geogrid,geogrid
PERM,UpperReek,Stormlands,Background,25.990503,,100.0,0.5016688,2.634824,75.820114,28.854982,geogrid,geogrid
PORO,UpperReek,Stormlands,Background,0.13181537,,0.3149398,0.0,0.059084877,0.20714189,0.057275027,geogrid,geogrid
SW,UpperReek,Stormlands,Background,0.19331644,,0.36315164,0.0,0.126926,0.26427007,0.05287435,geogrid,geogrid
PERM,UpperReek,Stormlands,Channel,3679.781,,10000.0,100.19422,657.299,10000.0,3088.7263,geogrid,geogrid
PORO,UpperReek,Stormlands,Channel,0.25373176,,0.42866957,0.1154889,0.19883628,0.31512684,0.046901684,geogrid,geogrid
SW,UpperReek,Stormlands,Channel,0.030248202,,0.062115986,0.016398558,0.019691015,0.04178531,0.0086263465,geogrid,geogrid
PERM,UpperReek,Stormlands,Crevasse,118.23529,,1000.0,4.226659,14.698953,261.26028,152.98483,geogrid,geogrid
PORO,UpperReek,Stormlands,Crevasse,0.19837707,,0.31845576,0.090646446,0.1418488,0.25441182,0.047049448,geogrid,geogrid
SW,UpperReek,Stormlands,Crevasse,0.103081346,,0.22459719,0.04232534,0.061815314,0.15574983,0.03674797,geogrid,geogrid
PERM,UpperReek,Vale,Background,13.209598,,100.0,0.1106894,1.539091,31.444466,17.381617,geogrid,geogrid
PORO,UpperReek,Vale,Background,0.11198471,,0.27324814,0.0,0.04837395,0.17197044,0.047989752,geogrid,geogrid
SW,UpperReek,Vale,Background,0.624633,,1.0,0.0,0.23472588,1.0,0.3467431,geogrid,geogrid
PERM,UpperReek,Vale,Channel,3117.868,,10000.0,43.915386,449.29916,8925.652,2995.9214,geogrid,geogrid
PORO,UpperReek,Vale,Channel,0.25289175,,0.4067515,0.06591557,0.18546411,0.31761825,0.050994605,geogrid,geogrid
SW,UpperReek,Vale,Channel,0.807014,,1.0,0.017654702,0.03311646,1.0,0.38008493,geogrid,geogrid
PERM,UpperReek,Vale,Crevasse,163.57553,,1000.0,2.2737083,21.277008,417.4519,203.03246,geogrid,geogrid
PORO,UpperReek,Vale,Crevasse,0.20305182,,0.34582257,0.052596092,0.13748643,0.27322397,0.051784184,geogrid,geogrid
SW,UpperReek,Vale,Crevasse,0.75283444,,1.0,0.046045408,0.08661273,1.0,0.39463186,geogrid,geogrid
PERM,UpperReek,Westerlands,Background,11.647036,,100.0,0.10273606,1.5761769,26.654951,15.442047,geogrid,geogrid
PORO,UpperReek,Westerlands,Background,0.10476185,,0.27713385,0.0,0.048829626,0.16106218,0.043648563,geogrid,geogrid
SW,UpperReek,Westerlands,Background,0.975197,,1.0,0.0,1.0,1.0,0.118597925,geogrid,geogrid
PERM,UpperReek,Westerlands,Channel,2969.3662,,10000.0,43.30113,426.0609,8152.2246,2870.46,geogrid,geogrid
PORO,UpperReek,Westerlands,Channel,0.24783905,,0.43869767,0.07177222,0.1843033,0.31110936,0.049723543,geogrid,geogrid
SW,UpperReek,Westerlands,Channel,0.9476264,,1.0,0.024578117,1.0,1.0,0.21105811,geogrid,geogrid
PERM,UpperReek,Westerlands,Crevasse,172.3669,,1000.0,1.4705131,20.168203,430.16544,214.00562,geogrid,geogrid
PORO,UpperReek,Westerlands,Crevasse,0.19805521,,0.3536314,0.008829325,0.13451485,0.26352268,0.05022346,geogrid,geogrid
SW,UpperReek,Westerlands,Crevasse,0.9550428,,1.0,0.06940954,1.0,1.0,0.17995374,geogrid,geogrid
PERM,LowerReek,Dorne,Total,1345.5781,,10000.0,0.1734119,2.9129305,4481.1934,2412.857,geogrid,geogrid
PORO,LowerReek,Dorne,Total,0.1817138,,0.42968306,0.0,0.07652805,0.28782654,0.08073106,geogrid,geogrid
SW,LowerReek,Dorne,Total,0.9907962,,1.0,0.075040445,1.0,1.0,0.08290571,geogrid,geogrid
PERM,LowerReek,IronIslands,Total,1131.6487,,10000.0,0.09133185,2.1052582,3740.4006,2194.4473,geogrid,geogrid
PORO,LowerReek,IronIslands,Total,0.16925067,,0.44700706,0.0,0.0558168,0.28109378,0.084967755,geogrid,geogrid
SW,LowerReek,IronIslands,Total,0.53264534,,1.0,0.0,0.04179458,1.0,0.42789948,geogrid,geogrid
PERM,LowerReek,North,Total,1195.6508,,10000.0,0.08582131,2.1396646,4114.8945,2316.8845,geogrid,geogrid
PORO,LowerReek,North,Total,0.1630235,,0.4452877,0.0,0.051313125,0.28381625,0.08929163,geogrid,geogrid
SW,LowerReek,North,Total,0.9922292,,1.0,0.023014057,1.0,1.0,0.0773325,geogrid,geogrid
PERM,LowerReek,Reach,Total,1159.1586,,10000.0,0.08720874,2.7946434,3738.042,2174.9785,geogrid,geogrid
PORO,LowerReek,Reach,Total,0.17488143,,0.4224351,0.0,0.06621896,0.28093228,0.082055114,geogrid,geogrid
SW,LowerReek,Reach,Total,0.68392,,1.0,0.0,0.07630757,1.0,0.39350927,geogrid,geogrid
PERM,LowerReek,Stormlands,Total,1652.9373,,10000.0,0.3832781,3.7098782,4794.486,2344.7905,geogrid,geogrid
PORO,LowerReek,Stormlands,Total,0.1941286,,0.3765726,0.0,0.07509427,0.2822817,0.076451294,geogrid,geogrid
SW,LowerReek,Stormlands,Total,0.10429369,,0.5736965,0.0,0.027301902,0.30629706,0.112903036,geogrid,geogrid
PERM,LowerReek,Vale,Total,1287.107,,10000.0,0.1431655,2.3273878,4358.879,2392.4597,geogrid,geogrid
PORO,LowerReek,Vale,Total,0.17041151,,0.42593068,0.0,0.056726754,0.28646094,0.08769634,geogrid,geogrid
SW,LowerReek,Vale,Total,0.6749319,,1.0,0.0,0.03960771,1.0,0.4202808,geogrid,geogrid
PERM,LowerReek,Westerlands,Total,1891.0017,,10000.0,0.13120139,5.0890756,6179.243,2759.8003,geogrid,geogrid
PORO,LowerReek,Westerlands,Total,0.20718366,,0.4765118,0.0,0.088552974,0.3032774,0.080953315,geogrid,geogrid
SW,LowerReek,Westerlands,Total,0.98082066,,1.0,0.035098653,1.0,1.0,0.1209724,geogrid,geogrid
PERM,MidReek,Dorne,Total,822.45105,,10000.0,0.07600591,1.7097929,2722.285,1985.2871,geogrid,geogrid
PORO,MidReek,Dorne,Total,0.14741673,,0.45977134,0.0,0.051165868,0.2673229,0.08191272,geogrid,geogrid
SW,MidReek,Dorne,Total,0.9779449,,1.0,0.0,1.0,1.0,0.12245572,geogrid,geogrid
PERM,MidReek,IronIslands,Total,1077.6559,,10000.0,0.09458083,2.2866693,3532.2236,2146.4675,geogrid,geogrid
PORO,MidReek,IronIslands,Total,0.17034894,,0.41239876,0.0,0.06253891,0.27916878,0.08216113,geogrid,geogrid
SW,MidReek,IronIslands,Total,0.45896667,,1.0,0.0,0.038014416,1.0,0.4016983,geogrid,geogrid
PERM,MidReek,North,Total,994.44617,,10000.0,0.1026533,2.2754004,3339.625,2151.8943,geogrid,geogrid
PORO,MidReek,North,Total,0.1581069,,0.43876067,0.0,0.058258913,0.27671453,0.083352216,geogrid,geogrid
SW,MidReek,North,Total,0.99127614,,1.0,0.0,1.0,1.0,0.084363095,geogrid,geogrid
PERM,MidReek,Reach,Total,942.0831,,10000.0,0.10314554,2.3542352,3154.68,2070.767,geogrid,geogrid
PORO,MidReek,Reach,Total,0.15967055,,0.43449664,0.0,0.061255034,0.27458316,0.08133929,geogrid,geogrid
SW,MidReek,Reach,Total,0.65811247,,1.0,0.0,0.07443177,1.0,0.37488526,geogrid,geogrid
PERM,MidReek,Stormlands,Total,683.59985,,10000.0,0.5044324,4.556569,2184.717,1877.1501,geogrid,geogrid
PORO,MidReek,Stormlands,Total,0.1589682,,0.40732837,0.0,0.07437406,0.2618401,0.07189134,geogrid,geogrid
SW,MidReek,Stormlands,Total,0.17450358,,0.45561743,0.0,0.03078709,0.29203242,0.09541775,geogrid,geogrid
