CONIPOS,PRESSURE,DRAWDOWN,CONBPRES,CONKPOS,DEPTH,SWAT,SGAS,CONIDX,DATE,WELL,CONJPOS,WELLMODEL
32,300.0473327636719,0,300.0473327636719,3,1633.4991455078125,0.0595380999147892,0.0,6,2018-01-01,R_A4,51,STANDARD
33,300.3163146972656,0,300.3163146972656,3,1637.510986328125,0.06428886204957962,0.0,7,2018-01-01,R_A4,51,STANDARD
33,300.2315979003906,0,300.2315979003906,3,1636.24755859375,0.06189482659101486,0.0,8,2018-01-01,R_A4,50,STANDARD
34,300.23382568359375,0,300.23382568359375,3,1636.2808837890625,0.06065678969025612,0.0,9,2018-01-01,R_A4,50,STANDARD
34,300.3730773925781,0,300.3730773925781,4,1638.3577880859375,0.06634227186441422,0.0,10,2018-01-01,R_A4,50,STANDARD
34,300.5123291015625,0,300.5123291015625,5,1640.4346923828125,0.14543284475803375,0.0,11,2018-01-01,R_A4,50,STANDARD
35,300.5289611816406,0,300.5289611816406,5,1640.6826171875,0.24091432988643646,0.0,12,2018-01-01,R_A4,50,STANDARD
35,300.66583251953125,0,300.66583251953125,6,1642.723876953125,0.7271528244018555,0.0,13,2018-01-01,R_A4,50,STANDARD
35,300.65264892578125,0,300.65264892578125,6,1642.52734375,0.2846570312976837,0.0,14,2018-01-01,R_A4,49,STANDARD
36,300.77349853515625,0,300.77349853515625,30,1644.329833984375,0.06511127203702927,0.0,15,2018-01-01,R_A4,49,STANDARD
36,300.6424560546875,0,300.6424560546875,30,1642.37548828125,0.06028370186686516,0.0,16,2018-01-01,R_A4,48,STANDARD
37,301.2373962402344,0,301.2373962402344,30,1651.24755859375,0.0713113471865654,0.0,17,2018-01-01,R_A4,48,STANDARD
37,300.8591613769531,0,300.8591613769531,29,1645.6070556640625,0.6481541991233826,0.0,18,2018-01-01,R_A4,48,STANDARD
38,301.44879150390625,0,301.44879150390625,29,1654.39990234375,0.31859955191612244,0.0,19,2018-01-01,R_A4,48,STANDARD
38,301.762939453125,0,301.762939453125,29,1659.0838623046875,0.15974174439907074,0.0,20,2018-01-01,R_A4,47,STANDARD
31,303.8687438964844,0,303.8687438964844,1,1685.286865234375,1.0,0.0,1,2018-01-01,R_A5,20,STANDARD
31,304.11004638671875,0,304.11004638671875,2,1687.8331298828125,1.0,0.0,2,2018-01-01,R_A5,20,STANDARD
31,304.3513488769531,0,304.3513488769531,3,1690.3795166015625,1.0,0.0,3,2018-01-01,R_A5,20,STANDARD
31,304.5926513671875,0,304.5926513671875,4,1692.92578125,1.0,0.0,4,2018-01-01,R_A5,20,STANDARD
31,304.8339538574219,0,304.8339538574219,5,1695.4720458984375,1.0,0.0,5,2018-01-01,R_A5,20,STANDARD
31,305.07525634765625,0,305.07525634765625,6,1698.018310546875,1.0,0.0,6,2018-01-01,R_A5,20,STANDARD
31,305.6223449707031,0,305.6223449707031,7,1700.5645751953125,1.0,0.0,7,2018-01-01,R_A5,20,STANDARD
31,305.8636474609375,0,305.8636474609375,8,1703.11083984375,1.0,0.0,8,2018-01-01,R_A5,20,STANDARD
31,306.25067138671875,0,306.25067138671875,11,1710.4197998046875,1.0,0.0,9,2018-01-01,R_A5,20,STANDARD
31,306.6081848144531,0,306.6081848144531,13,1714.192138671875,1.0,0.0,10,2018-01-01,R_A5,20,STANDARD
31,306.7989196777344,0,306.7989196777344,14,1716.078369140625,1.0,0.0,11,2018-01-01,R_A5,20,STANDARD
31,305.6371154785156,0,305.6371154785156,14,1703.819580078125,1.0,0.0,12,2018-01-01,R_A5,21,STANDARD
31,305.8132019042969,0,305.8132019042969,15,1705.677490234375,1.0,0.0,13,2018-01-01,R_A5,21,STANDARD
31,305.9892578125,0,305.9892578125,16,1707.535400390625,1.0,0.0,14,2018-01-01,R_A5,21,STANDARD
31,306.3103332519531,0,306.3103332519531,17,1709.3931884765625,1.0,0.0,15,2018-01-01,R_A5,21,STANDARD
31,306.48004150390625,0,306.48004150390625,18,1711.183837890625,1.0,0.0,16,2018-01-01,R_A5,21,STANDARD
31,306.62158203125,0,306.62158203125,19,1712.67724609375,1.0,0.0,17,2018-01-01,R_A5,21,STANDARD
31,306.6412048339844,0,306.6412048339844,26,1714.5419921875,1.0,0.0,18,2018-01-01,R_A5,21,STANDARD
31,306.8692321777344,0,306.8692321777344,27,1716.9478759765625,1.0,0.0,19,2018-01-01,R_A5,21,STANDARD
31,307.40301513671875,0,307.40301513671875,28,1719.353515625,1.0,0.0,20,2018-01-01,R_A5,21,STANDARD
31,307.6310119628906,0,307.6310119628906,29,1721.75927734375,1.0,0.0,21,2018-01-01,R_A5,21,STANDARD
31,307.8590393066406,0,307.8590393066406,30,1724.1650390625,1.0,0.0,22,2018-01-01,R_A5,21,STANDARD
17,305.0931701660156,0,305.0931701660156,1,1694.9808349609375,1.0,0.0,1,2018-01-01,R_A6,42,STANDARD
17,305.2392883300781,0,305.2392883300781,2,1696.522705078125,1.0,0.0,2,2018-01-01,R_A6,42,STANDARD
17,305.3854064941406,0,305.3854064941406,3,1698.064453125,1.0,0.0,3,2018-01-01,R_A6,42,STANDARD
17,305.5315246582031,0,305.5315246582031,4,1699.6063232421875,1.0,0.0,4,2018-01-01,R_A6,42,STANDARD
17,305.6776428222656,0,305.6776428222656,5,1701.148193359375,1.0,0.0,5,2018-01-01,R_A6,42,STANDARD
17,305.8237609863281,0,305.8237609863281,6,1702.6900634765625,1.0,0.0,6,2018-01-01,R_A6,42,STANDARD
17,305.67083740234375,0,305.67083740234375,7,1704.23193359375,1.0,0.0,7,2018-01-01,R_A6,42,STANDARD
17,305.81695556640625,0,305.81695556640625,8,1705.7738037109375,1.0,0.0,8,2018-01-01,R_A6,42,STANDARD
17,306.26214599609375,0,306.26214599609375,9,1707.315673828125,1.0,0.0,9,2018-01-01,R_A6,42,STANDARD
17,306.10247802734375,0,306.10247802734375,10,1708.857421875,1.0,0.0,10,2018-01-01,R_A6,42,STANDARD
17,306.2834777832031,0,306.2834777832031,11,1710.76611328125,1.0,0.0,11,2018-01-01,R_A6,42,STANDARD
17,306.4991149902344,0,306.4991149902344,12,1713.041259765625,1.0,0.0,12,2018-01-01,R_A6,42,STANDARD
17,306.7267150878906,0,306.7267150878906,13,1715.3165283203125,1.0,0.0,13,2018-01-01,R_A6,42,STANDARD
17,306.94232177734375,0,306.94232177734375,14,1717.5916748046875,1.0,0.0,14,2018-01-01,R_A6,42,STANDARD
17,307.157958984375,0,307.157958984375,15,1719.8668212890625,1.0,0.0,15,2018-01-01,R_A6,42,STANDARD
17,307.51861572265625,0,307.51861572265625,16,1722.14208984375,1.0,0.0,16,2018-01-01,R_A6,42,STANDARD
17,307.7342529296875,0,307.7342529296875,17,1724.417236328125,1.0,0.0,17,2018-01-01,R_A6,42,STANDARD
17,307.8871154785156,0,307.8871154785156,18,1726.0301513671875,1.0,0.0,18,2018-01-01,R_A6,42,STANDARD
17,307.8564453125,0,307.8564453125,26,1727.3641357421875,1.0,0.0,19,2018-01-01,R_A6,42,STANDARD
17,308.32501220703125,0,308.32501220703125,27,1729.08154296875,1.0,0.0,20,2018-01-01,R_A6,42,STANDARD
17,308.48779296875,0,308.48779296875,28,1730.7989501953125,1.0,0.0,21,2018-01-01,R_A6,42,STANDARD
17,308.65057373046875,0,308.65057373046875,29,1732.516357421875,1.0,0.0,22,2018-01-01,R_A6,42,STANDARD
17,308.5075378417969,0,308.5075378417969,30,1734.23388671875,1.0,0.0,23,2018-01-01,R_A6,42,STANDARD
22,297.9774169921875,0,297.9774169921875,1,1641.2763671875,0.059224072843790054,0.0,1,2018-03-01,R_A2,30,STANDARD
22,298.1025085449219,0,298.1025085449219,2,1643.1434326171875,0.06367062777280807,0.0,2,2018-03-01,R_A2,30,STANDARD
22,298.2276306152344,0,298.2276306152344,3,1645.010498046875,0.06682097166776657,0.0,3,2018-03-01,R_A2,30,STANDARD
22,298.352783203125,0,298.352783203125,4,1646.877685546875,0.07332617789506912,0.0,4,2018-03-01,R_A2,30,STANDARD
22,298.4779052734375,0,298.4779052734375,5,1648.7447509765625,0.07614132761955261,0.0,5,2018-03-01,R_A2,30,STANDARD
22,298.63421630859375,0,298.63421630859375,6,1650.61181640625,0.32801127433776855,0.0,6,2018-03-01,R_A2,30,STANDARD
22,298.7705993652344,0,298.7705993652344,7,1652.47900390625,0.9219073057174683,0.0,7,2018-03-01,R_A2,30,STANDARD
22,298.9090270996094,0,298.9090270996094,8,1654.3460693359375,0.915228545665741,0.0,8,2018-03-01,R_A2,30,STANDARD
22,299.2439880371094,0,299.2439880371094,9,1656.213134765625,0.6483063101768494,0.0,9,2018-03-01,R_A2,30,STANDARD
22,299.4547424316406,0,299.4547424316406,10,1658.0802001953125,0.315539687871933,0.0,10,2018-03-01,R_A2,30,STANDARD
22,299.7435302734375,0,299.7435302734375,11,1660.03759765625,0.11502673476934433,0.0,11,2018-03-01,R_A2,30,STANDARD
22,299.87567138671875,0,299.87567138671875,12,1662.085205078125,0.12426681816577911,0.0,12,2018-03-01,R_A2,30,STANDARD
22,300.2354736328125,0,300.2354736328125,13,1664.1328125,0.5059306621551514,0.0,13,2018-03-01,R_A2,30,STANDARD
22,300.5276794433594,0,300.5276794433594,14,1666.180419921875,0.6026023626327515,0.0,14,2018-03-01,R_A2,30,STANDARD
22,300.6646423339844,0,300.6646423339844,15,1668.2279052734375,0.7986574172973633,0.0,15,2018-03-01,R_A2,30,STANDARD
22,300.8013000488281,0,300.8013000488281,16,1670.2755126953125,0.9999999403953552,-5.947450532062248e-09,16,2018-03-01,R_A2,30,STANDARD
22,300.9383850097656,0,300.9383850097656,17,1672.3231201171875,0.9999205470085144,0.0,17,2018-03-01,R_A2,30,STANDARD
22,301.2765197753906,0,301.2765197753906,18,1674.3472900390625,1.0,-8.295243936196073e-10,18,2018-03-01,R_A2,30,STANDARD
22,301.39593505859375,0,301.39593505859375,19,1675.6064453125,1.0,-6.196071988817664e-10,19,2018-03-01,R_A2,30,STANDARD
22,302.0370788574219,0,302.0370788574219,26,1676.86279296875,1.0000066757202148,2.1061867983007687e-07,20,2018-03-01,R_A2,30,STANDARD
22,301.7470397949219,0,301.7470397949219,26,1673.85205078125,1.000001072883606,9.974790060596206e-08,21,2018-03-01,R_A2,29,STANDARD
22,302.633056640625,0,302.633056640625,27,1675.6024169921875,1.0,5.716045990483351e-14,22,2018-03-01,R_A2,29,STANDARD
22,303.1746826171875,0,303.1746826171875,28,1677.3526611328125,1.0,1.9283386905766687e-15,23,2018-03-01,R_A2,29,STANDARD
22,303.4851379394531,0,303.4851379394531,29,1679.10302734375,1.0,4.737188988010509e-16,24,2018-03-01,R_A2,29,STANDARD
22,303.6977233886719,0,303.6977233886719,30,1680.853271484375,1.0,9.312096257145546e-17,25,2018-03-01,R_A2,29,STANDARD
31,263.0455017089844,0,263.0455017089844,1,1685.286865234375,1.0,-4.1975220499944343e-13,1,2018-04-28,R_A5,20,STANDARD
31,263.2864074707031,0,263.2864074707031,2,1687.8331298828125,1.0,-5.621569290799322e-13,2,2018-04-28,R_A5,20,STANDARD
31,263.52734375,0,263.52734375,3,1690.3795166015625,1.0,-5.963916426682259e-13,3,2018-04-28,R_A5,20,STANDARD
31,263.768310546875,0,263.768310546875,4,1692.92578125,1.0,-3.258554721625312e-13,4,2018-04-28,R_A5,20,STANDARD
31,264.00933837890625,0,264.00933837890625,5,1695.4720458984375,1.0,-5.495075423335438e-13,5,2018-04-28,R_A5,20,STANDARD
31,264.2503356933594,0,264.2503356933594,6,1698.018310546875,1.0,-4.1731115091314663e-13,6,2018-04-28,R_A5,20,STANDARD
31,264.8408508300781,0,264.8408508300781,7,1700.5645751953125,1.0,-1.3605086566885471e-13,7,2018-04-28,R_A5,20,STANDARD
31,265.1477355957031,0,265.1477355957031,8,1703.11083984375,1.0,-4.139464378910551e-13,8,2018-04-28,R_A5,20,STANDARD
31,269.63848876953125,0,269.63848876953125,11,1710.4197998046875,1.0,-5.8163526078791605e-11,9,2018-04-28,R_A5,20,STANDARD
31,270.3285217285156,0,270.3285217285156,13,1714.192138671875,1.0,-4.6139179282755904e-11,10,2018-04-28,R_A5,20,STANDARD
31,270.7005920410156,0,270.7005920410156,14,1716.078369140625,1.0,-3.1689663913814226e-12,11,2018-04-28,R_A5,20,STANDARD
31,268.6404724121094,0,268.6404724121094,14,1703.819580078125,1.0,-1.123497128663331e-11,12,2018-04-28,R_A5,21,STANDARD
31,268.817138671875,0,268.817138671875,15,1705.677490234375,1.0,-6.066654123504378e-12,13,2018-04-28,R_A5,21,STANDARD
31,268.99432373046875,0,268.99432373046875,16,1707.535400390625,1.0,-2.209275080586326e-12,14,2018-04-28,R_A5,21,STANDARD
31,269.3238220214844,0,269.3238220214844,17,1709.3931884765625,1.0,-3.5653430078066983e-13,15,2018-04-28,R_A5,21,STANDARD
31,269.5035400390625,0,269.5035400390625,18,1711.183837890625,1.0,-8.581206491914406e-13,16,2018-04-28,R_A5,21,STANDARD
31,269.6474304199219,0,269.6474304199219,19,1712.67724609375,1.0,-1.7319547488889309e-12,17,2018-04-28,R_A5,21,STANDARD
31,281.139404296875,0,281.139404296875,26,1714.5419921875,1.0,-5.0346438823511974e-11,18,2018-04-28,R_A5,21,STANDARD
31,281.38525390625,0,281.38525390625,27,1716.9478759765625,1.0,-4.3634294094596626e-11,19,2018-04-28,R_A5,21,STANDARD
31,282.1083984375,0,282.1083984375,28,1719.353515625,1.0,-3.34744280905408e-11,20,2018-04-28,R_A5,21,STANDARD
31,292.6993103027344,0,292.6993103027344,29,1721.75927734375,1.0,-7.916404997496663e-17,21,2018-04-28,R_A5,21,STANDARD
31,302.4903564453125,0,302.4903564453125,30,1724.1650390625,1.0,-4.579886879878994e-18,22,2018-04-28,R_A5,21,STANDARD
28,292.6456298828125,0,292.6456298828125,1,1610.6666259765625,0.3715899586677551,0.0,1,2018-07-03,R_A3,41,STANDARD
29,291.7195739746094,0,291.7195739746094,1,1599.492919921875,0.6488512754440308,0.0,2,2018-07-03,R_A3,41,STANDARD
29,291.9571533203125,0,291.9571533203125,2,1601.5706787109375,0.2899114489555359,0.0,3,2018-07-03,R_A3,41,STANDARD
29,292.09869384765625,0,292.09869384765625,3,1603.6484375,0.28400811553001404,0.0,4,2018-07-03,R_A3,41,STANDARD
29,292.2647399902344,0,292.2647399902344,4,1605.7261962890625,0.6557920575141907,0.0,5,2018-07-03,R_A3,41,STANDARD
29,292.8722229003906,0,292.8722229003906,5,1607.803955078125,0.8086219429969788,0.0,6,2018-07-03,R_A3,41,STANDARD
29,293.0509033203125,0,293.0509033203125,6,1609.8817138671875,0.6485471725463867,0.0,7,2018-07-03,R_A3,41,STANDARD
29,293.2109375,0,293.2109375,7,1611.95947265625,0.1761932224035263,0.0,8,2018-07-03,R_A3,41,STANDARD
29,293.3511962890625,0,293.3511962890625,8,1614.0372314453125,0.20357972383499146,0.0,9,2018-07-03,R_A3,41,STANDARD
29,293.4969482421875,0,293.4969482421875,9,1616.1148681640625,0.35843226313591003,0.0,10,2018-07-03,R_A3,41,STANDARD
29,293.63946533203125,0,293.63946533203125,10,1618.192626953125,0.2409985065460205,0.0,11,2018-07-03,R_A3,41,STANDARD
29,293.94061279296875,0,293.94061279296875,11,1620.3494873046875,0.05178113654255867,0.0,12,2018-07-03,R_A3,41,STANDARD
29,294.09033203125,0,294.09033203125,12,1622.58544921875,0.056298743933439255,0.0,13,2018-07-03,R_A3,41,STANDARD
29,294.2406921386719,0,294.2406921386719,13,1624.8214111328125,0.3746420443058014,0.0,14,2018-07-03,R_A3,41,STANDARD
29,294.39129638671875,0,294.39129638671875,14,1627.057373046875,0.2962266504764557,0.0,15,2018-07-03,R_A3,41,STANDARD
29,294.54913330078125,0,294.54913330078125,15,1629.2933349609375,0.5206039547920227,0.0,16,2018-07-03,R_A3,41,STANDARD
29,294.6900634765625,0,294.6900634765625,16,1631.2657470703125,0.8186139464378357,0.0,17,2018-07-03,R_A3,41,STANDARD
29,291.4093933105469,0,291.4093933105469,26,1634.085205078125,1.0,-2.6256008814600634e-14,18,2018-07-03,R_A3,41,STANDARD
29,284.68450927734375,0,284.68450927734375,27,1637.707275390625,0.04824952781200409,0.0,19,2018-07-03,R_A3,41,STANDARD
29,284.92645263671875,0,284.92645263671875,28,1641.329345703125,0.1623326689004898,0.0,20,2018-07-03,R_A3,41,STANDARD
29,287.8096618652344,0,287.8096618652344,29,1644.951416015625,0.8066679239273071,0.0,21,2018-07-03,R_A3,41,STANDARD
29,285.5751953125,0,285.5751953125,30,1648.573486328125,0.07046783715486526,0.0,22,2018-07-03,R_A3,41,STANDARD
30,279.3425598144531,0,279.3425598144531,1,1628.9691162109375,0.05220833048224449,0.0,1,2018-09-12,R_A4,52,STANDARD
31,279.4346618652344,0,279.4346618652344,1,1628.7056884765625,0.05211810767650604,0.0,2,2018-09-12,R_A4,52,STANDARD
31,279.5727844238281,0,279.5727844238281,2,1630.7762451171875,0.05488521605730057,0.0,3,2018-09-12,R_A4,52,STANDARD
31,279.71087646484375,0,279.71087646484375,3,1632.8468017578125,0.05796302855014801,0.0,4,2018-09-12,R_A4,52,STANDARD
32,279.9137268066406,0,279.9137268066406,3,1634.286865234375,0.059951361268758774,0.0,5,2018-09-12,R_A4,52,STANDARD
32,279.7425537109375,0,279.7425537109375,3,1633.4991455078125,0.059613730758428574,0.0,6,2018-09-12,R_A4,51,STANDARD
33,280.10601806640625,0,280.10601806640625,3,1637.510986328125,0.06443661451339722,0.0,7,2018-09-12,R_A4,51,STANDARD
33,279.8348693847656,0,279.8348693847656,3,1636.24755859375,0.06206918880343437,0.0,8,2018-09-12,R_A4,50,STANDARD
34,279.9449768066406,0,279.9449768066406,3,1636.2808837890625,0.060834892094135284,0.0,9,2018-09-12,R_A4,50,STANDARD
34,280.0835266113281,0,280.0835266113281,4,1638.3577880859375,0.06649864464998245,0.0,10,2018-09-12,R_A4,50,STANDARD
34,280.2221984863281,0,280.2221984863281,5,1640.4346923828125,0.14572745561599731,0.0,11,2018-09-12,R_A4,50,STANDARD
35,280.3529052734375,0,280.3529052734375,5,1640.6826171875,0.24159590899944305,0.0,12,2018-09-12,R_A4,50,STANDARD
35,280.57550048828125,0,280.57550048828125,6,1642.723876953125,0.7295324802398682,0.0,13,2018-09-12,R_A4,50,STANDARD
35,280.33245849609375,0,280.33245849609375,6,1642.52734375,0.2847340404987335,0.0,14,2018-09-12,R_A4,49,STANDARD
36,280.11376953125,0,280.11376953125,30,1644.329833984375,0.06833230704069138,0.0,15,2018-09-12,R_A4,49,STANDARD
36,279.8721008300781,0,279.8721008300781,30,1642.37548828125,0.06082313880324364,0.0,16,2018-09-12,R_A4,48,STANDARD
37,280.5981140136719,0,280.5981140136719,30,1651.24755859375,0.07391254603862762,0.0,17,2018-09-12,R_A4,48,STANDARD
37,280.1900634765625,0,280.1900634765625,29,1645.6070556640625,0.6735124588012695,0.0,18,2018-09-12,R_A4,48,STANDARD
38,281.00323486328125,0,281.00323486328125,29,1654.39990234375,0.42646118998527527,0.0,19,2018-09-12,R_A4,48,STANDARD
38,281.1523132324219,0,281.1523132324219,29,1659.0838623046875,0.2477017492055893,0.0,20,2018-09-12,R_A4,47,STANDARD
17,277.00775146484375,0,277.00775146484375,1,1694.9808349609375,1.0,-2.4205995281106896e-13,1,2018-11-07,R_A6,42,STANDARD
17,277.15313720703125,0,277.15313720703125,2,1696.522705078125,1.0,-1.2458656610710162e-13,2,2018-11-07,R_A6,42,STANDARD
17,277.29669189453125,0,277.29669189453125,3,1698.064453125,1.0,-9.59282431050798e-14,3,2018-11-07,R_A6,42,STANDARD
17,277.4376525878906,0,277.4376525878906,4,1699.6063232421875,1.0,-9.634494943381103e-14,4,2018-11-07,R_A6,42,STANDARD
17,277.5772705078125,0,277.5772705078125,5,1701.148193359375,1.0,-1.2279321439864765e-13,5,2018-11-07,R_A6,42,STANDARD
17,277.7186584472656,0,277.7186584472656,6,1702.6900634765625,1.0,-1.5715867192692135e-12,6,2018-11-07,R_A6,42,STANDARD
17,277.557861328125,0,277.557861328125,7,1704.23193359375,1.0,-1.1680615676079587e-11,7,2018-11-07,R_A6,42,STANDARD
17,277.7039794921875,0,277.7039794921875,8,1705.7738037109375,1.0,-6.7190619387758055e-12,8,2018-11-07,R_A6,42,STANDARD
17,278.1568298339844,0,278.1568298339844,9,1707.315673828125,1.0,-4.239805663670826e-13,9,2018-11-07,R_A6,42,STANDARD
17,278.0229797363281,0,278.0229797363281,10,1708.857421875,1.0,-5.923630336246433e-11,10,2018-11-07,R_A6,42,STANDARD
17,279.0252380371094,0,279.0252380371094,11,1710.76611328125,1.0,-3.740997529116941e-12,11,2018-11-07,R_A6,42,STANDARD
17,279.2406005859375,0,279.2406005859375,12,1713.041259765625,1.0,-1.4418747229169582e-12,12,2018-11-07,R_A6,42,STANDARD
17,279.468017578125,0,279.468017578125,13,1715.3165283203125,1.0,-2.010945392410396e-13,13,2018-11-07,R_A6,42,STANDARD
