ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6056191,947572,529606,369320,52000323
Valysar,CentralSouth,66891554,13930741,10918819,7614239,1072084932
Valysar,CentralNorth,41529344,6639614,4626360,3226193,454247924
Valysar,NorthHorst,4511971,705486,384767,236343,46299656
Valysar,CentralRamp,13399546,2391475,1830794,1276704,179759936
Valysar,CentralHorst,86198621,15403997,12147738,8471226,1192748644
Valysar,EastLowland,523047,77614,19853,13845,1949322
Therys,WestLowland,2899274,527916,271367,189238,26644718
Therys,CentralSouth,10764403,2706395,1615878,1126832,158657996
Therys,CentralNorth,21928049,4157196,2497094,1741349,245181948
Therys,NorthHorst,6195996,846663,325459,199913,39163032
Therys,CentralRamp,6642635,1449772,1091777,761351,107198180
Therys,CentralHorst,31065382,7138577,5530686,3856825,543040912
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,397329,77966,50502,35218,4958631
Volon,CentralSouth,32138111,6022504,4324837,3015925,424642288
Volon,CentralNorth,8195107,1198726,675563,471104,66331450
Volon,NorthHorst,4381646,792068,577865,354954,69535504
Volon,CentralRamp,13191668,2328757,1721345,1200380,169013511
Volon,CentralHorst,83563025,14174679,10557903,7362554,1036647652
Volon,EastLowland,0,0,0,0,0
