ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6303033,811310,360636,251490,35409730
Valysar,CentralSouth,68481698,13155878,10101215,7044083,991806906
Valysar,CentralNorth,38427020,6376896,4510797,3145605,442901150
Valysar,NorthHorst,4139250,560589,262148,161025,31544761
Valysar,CentralRamp,13448009,2275946,1679422,1171145,164897195
Valysar,CentralHorst,84368461,14312269,11099131,7739980,1089789196
Valysar,EastLowland,1612290,255964,147991,103201,14530770
Therys,WestLowland,2963874,532729,271253,189158,26633470
Therys,CentralSouth,14065251,3551711,2370470,1653047,232749040
Therys,CentralNorth,21622113,3870997,2299566,1603603,225787251
Therys,NorthHorst,5527971,681299,241585,148394,29070355
Therys,CentralRamp,6641995,1431348,1093874,762813,107404075
Therys,CentralHorst,31063090,7147716,5552322,3871913,545165302
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,490692,75834,42296,29495,4152939
Volon,CentralSouth,35849244,6528666,5029456,3507292,493826695
Volon,CentralNorth,7977824,1222513,777108,541916,76301791
Volon,NorthHorst,3708340,672559,504549,309920,60713234
Volon,CentralRamp,13082162,2439640,1912180,1333459,187751049
Volon,CentralHorst,82529605,14260170,11002907,7672878,1080341256
Volon,EastLowland,0,0,0,0,0
