ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,283815424.0,49484851.22,37856742.58,23809271.65
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,192280392.54,37956903.34,30525224.79,19198254.27
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,123548612.63,26141854.15,21547931.81,13552158.13
LowerReek,2,0.0,0.0,0.0,0.0
