DRAWDOWN,SGAS,CONJPOS,CONKPOS,CONIPOS,CONIDX,SWAT,CONBPRES,PRESSURE,DATE,WELL,WELLMODEL,DEPTH
0,0.0,51,2,32,9,0.05340129882097244,300.25628662109375,300.25628662109375,2018-01-01,R_A4,STANDARD,1633.89404296875
0,0.0,51,2,33,10,0.05760260671377182,300.3899841308594,300.3899841308594,2018-01-01,R_A4,STANDARD,1635.8883056640625
0,0.0,51,3,33,11,0.059173714369535446,300.5152893066406,300.5152893066406,2018-01-01,R_A4,STANDARD,1637.7569580078125
0,0.0,50,3,33,12,0.21738950908184052,300.8744201660156,300.8744201660156,2018-01-01,R_A4,STANDARD,1643.113037109375
0,0.0,50,3,34,13,0.15329287946224213,300.6134948730469,300.6134948730469,2018-01-01,R_A4,STANDARD,1639.2216796875
0,0.0,50,4,34,14,0.08283872157335281,300.75604248046875,300.75604248046875,2018-01-01,R_A4,STANDARD,1641.34765625
0,0.0,50,4,35,15,0.2072330117225647,300.694091796875,300.694091796875,2018-01-01,R_A4,STANDARD,1640.423828125
0,0.0,50,3,35,16,0.2739875018596649,300.5632629394531,300.5632629394531,2018-01-01,R_A4,STANDARD,1638.472412109375
0,0.0,49,3,35,17,0.23246806859970093,300.7967529296875,300.7967529296875,2018-01-01,R_A4,STANDARD,1641.95458984375
0,0.0,49,2,35,18,0.23298202455043793,300.6690368652344,300.6690368652344,2018-01-01,R_A4,STANDARD,1640.0498046875
0,0.0,49,30,36,19,0.05885663628578186,301.08837890625,301.08837890625,2018-01-01,R_A4,STANDARD,1646.3037109375
0,0.0,49,29,36,20,1.0,300.6884460449219,300.6884460449219,2018-01-01,R_A4,STANDARD,1640.3392333984375
0,0.0,48,29,36,21,0.6481541991233826,300.609130859375,300.609130859375,2018-01-01,R_A4,STANDARD,1639.1563720703125
0,0.0,48,29,37,22,1.0,301.07421875,301.07421875,2018-01-01,R_A4,STANDARD,1646.0926513671875
0,0.0,48,29,38,23,0.6481541991233826,301.5224914550781,301.5224914550781,2018-01-01,R_A4,STANDARD,1652.7767333984375
0,0.0,47,29,38,24,0.6481541991233826,301.5898742675781,301.5898742675781,2018-01-01,R_A4,STANDARD,1653.78173828125
0,0.0,20,1,31,1,1.0,303.9949645996094,303.9949645996094,2018-01-01,R_A5,STANDARD,1686.61865234375
0,0.0,20,2,31,2,1.0,304.211181640625,304.211181640625,2018-01-01,R_A5,STANDARD,1688.900390625
0,0.0,20,3,31,3,1.0,304.4273986816406,304.4273986816406,2018-01-01,R_A5,STANDARD,1691.1820068359375
0,0.0,20,4,31,4,1.0,304.64361572265625,304.64361572265625,2018-01-01,R_A5,STANDARD,1693.463623046875
0,0.0,20,5,31,5,1.0,304.8598327636719,304.8598327636719,2018-01-01,R_A5,STANDARD,1695.7452392578125
0,0.0,20,6,31,6,1.0,305.0760498046875,305.0760498046875,2018-01-01,R_A5,STANDARD,1698.02685546875
0,0.0,20,7,31,7,1.0,305.59808349609375,305.59808349609375,2018-01-01,R_A5,STANDARD,1700.3084716796875
0,0.0,21,7,31,8,1.0,304.47100830078125,304.47100830078125,2018-01-01,R_A5,STANDARD,1688.415283203125
0,0.0,21,11,31,9,1.0,305.09747314453125,305.09747314453125,2018-01-01,R_A5,STANDARD,1698.25146484375
0,0.0,21,12,31,10,1.0,305.3061218261719,305.3061218261719,2018-01-01,R_A5,STANDARD,1700.4532470703125
0,0.0,21,13,31,11,1.0,305.5267639160156,305.5267639160156,2018-01-01,R_A5,STANDARD,1702.655029296875
0,0.0,21,14,31,12,1.0,305.73541259765625,305.73541259765625,2018-01-01,R_A5,STANDARD,1704.8568115234375
0,0.0,21,15,31,13,1.0,305.9440612792969,305.9440612792969,2018-01-01,R_A5,STANDARD,1707.0584716796875
0,0.0,21,16,31,14,1.0,306.2977600097656,306.2977600097656,2018-01-01,R_A5,STANDARD,1709.26025390625
0,0.0,21,17,31,15,1.0,306.4824523925781,306.4824523925781,2018-01-01,R_A5,STANDARD,1711.209228515625
0,0.0,21,18,31,16,1.0,306.59271240234375,306.59271240234375,2018-01-01,R_A5,STANDARD,1712.372802734375
0,0.0,21,19,31,17,1.0,306.6481628417969,306.6481628417969,2018-01-01,R_A5,STANDARD,1712.9576416015625
0,0.0,21,20,31,18,1.0,306.6822814941406,306.6822814941406,2018-01-01,R_A5,STANDARD,1713.3177490234375
0,0.0,21,26,31,19,1.0,306.643798828125,306.643798828125,2018-01-01,R_A5,STANDARD,1714.5692138671875
0,0.0,21,27,31,20,1.0,306.86383056640625,306.86383056640625,2018-01-01,R_A5,STANDARD,1716.89111328125
0,0.0,21,28,31,21,1.0,307.3896789550781,307.3896789550781,2018-01-01,R_A5,STANDARD,1719.212890625
0,0.0,21,29,31,22,1.0,307.6097412109375,307.6097412109375,2018-01-01,R_A5,STANDARD,1721.5347900390625
0,0.0,21,30,31,23,1.0,307.8298034667969,307.8298034667969,2018-01-01,R_A5,STANDARD,1723.8565673828125
0,0.0,42,1,17,1,1.0,305.0185546875,305.0185546875,2018-01-01,R_A6,STANDARD,1694.1934814453125
0,0.0,42,2,17,2,1.0,305.1636657714844,305.1636657714844,2018-01-01,R_A6,STANDARD,1695.724609375
0,0.0,42,3,17,3,1.0,305.30877685546875,305.30877685546875,2018-01-01,R_A6,STANDARD,1697.2559814453125
0,0.0,42,4,17,4,1.0,305.4538879394531,305.4538879394531,2018-01-01,R_A6,STANDARD,1698.787109375
0,0.0,42,5,17,5,1.0,305.5989990234375,305.5989990234375,2018-01-01,R_A6,STANDARD,1700.3182373046875
0,0.0,42,6,17,6,1.0,305.445068359375,305.445068359375,2018-01-01,R_A6,STANDARD,1701.8494873046875
0,0.0,42,7,17,7,1.0,305.5901794433594,305.5901794433594,2018-01-01,R_A6,STANDARD,1703.3807373046875
0,0.0,42,8,17,8,1.0,305.73529052734375,305.73529052734375,2018-01-01,R_A6,STANDARD,1704.911865234375
0,0.0,42,9,17,9,1.0,306.179443359375,306.179443359375,2018-01-01,R_A6,STANDARD,1706.443115234375
0,0.0,42,10,17,10,1.0,306.0187683105469,306.0187683105469,2018-01-01,R_A6,STANDARD,1707.974365234375
0,0.0,42,11,17,11,1.0,306.20550537109375,306.20550537109375,2018-01-01,R_A6,STANDARD,1709.943359375
0,0.0,42,12,17,12,1.0,306.43359375,306.43359375,2018-01-01,R_A6,STANDARD,1712.349853515625
0,0.0,42,13,17,13,1.0,306.6736145019531,306.6736145019531,2018-01-01,R_A6,STANDARD,1714.7564697265625
0,0.0,42,14,17,14,1.0,306.9017028808594,306.9017028808594,2018-01-01,R_A6,STANDARD,1717.1630859375
0,0.0,42,15,17,15,1.0,307.1297912597656,307.1297912597656,2018-01-01,R_A6,STANDARD,1719.56982421875
0,0.0,42,16,17,16,1.0,307.5028991699219,307.5028991699219,2018-01-01,R_A6,STANDARD,1721.976318359375
0,0.0,42,17,17,17,1.0,307.72320556640625,307.72320556640625,2018-01-01,R_A6,STANDARD,1724.3006591796875
0,0.0,42,26,17,18,1.0,307.7620849609375,307.7620849609375,2018-01-01,R_A6,STANDARD,1726.36865234375
0,0.0,42,27,17,19,1.0,308.2296142578125,308.2296142578125,2018-01-01,R_A6,STANDARD,1728.0750732421875
0,0.0,42,28,17,20,1.0,308.3913269042969,308.3913269042969,2018-01-01,R_A6,STANDARD,1729.7813720703125
0,0.0,42,29,17,21,1.0,308.5530700683594,308.5530700683594,2018-01-01,R_A6,STANDARD,1731.48779296875
0,0.0,42,30,17,22,1.0,308.40899658203125,308.40899658203125,2018-01-01,R_A6,STANDARD,1733.194091796875
0,0.0,30,1,22,1,0.05557718127965927,299.05731201171875,299.05731201171875,2018-03-01,R_A2,STANDARD,1641.7967529296875
0,0.0,30,2,22,2,0.05833990499377251,299.1823425292969,299.1823425292969,2018-03-01,R_A2,STANDARD,1643.6622314453125
0,0.0,30,3,22,3,0.06128666549921036,299.307373046875,299.307373046875,2018-03-01,R_A2,STANDARD,1645.52783203125
0,0.0,30,4,22,4,0.06638447940349579,299.43243408203125,299.43243408203125,2018-03-01,R_A2,STANDARD,1647.393310546875
0,0.0,30,5,22,5,0.06896734237670898,299.5574951171875,299.5574951171875,2018-03-01,R_A2,STANDARD,1649.2589111328125
0,0.0,30,6,22,6,0.6488217115402222,299.68096923828125,299.68096923828125,2018-03-01,R_A2,STANDARD,1651.12451171875
0,0.0,30,7,22,7,0.883486270904541,299.81915283203125,299.81915283203125,2018-03-01,R_A2,STANDARD,1652.9901123046875
0,0.0,30,8,22,8,0.8827242255210876,299.95086669921875,299.95086669921875,2018-03-01,R_A2,STANDARD,1654.8555908203125
0,0.0,30,9,22,9,0.9041776657104492,300.26373291015625,300.26373291015625,2018-03-01,R_A2,STANDARD,1656.72119140625
0,0.0,30,10,22,10,0.9142985939979553,300.3955078125,300.3955078125,2018-03-01,R_A2,STANDARD,1658.586669921875
0,0.0,30,11,22,11,0.07729833573102951,300.07196044921875,300.07196044921875,2018-03-01,R_A2,STANDARD,1660.5601806640625
0,0.0,30,12,22,12,0.07723770290613174,300.1711120605469,300.1711120605469,2018-03-01,R_A2,STANDARD,1662.6414794921875
0,0.0,30,13,22,13,0.4541204571723938,300.3471984863281,300.3471984863281,2018-03-01,R_A2,STANDARD,1664.7227783203125
0,0.0,30,14,22,14,0.5003504157066345,300.4873046875,300.4873046875,2018-03-01,R_A2,STANDARD,1666.80419921875
0,0.0,30,15,22,15,0.9469598531723022,300.6275634765625,300.6275634765625,2018-03-01,R_A2,STANDARD,1668.885498046875
0,0.0,30,16,22,16,0.9597781896591187,300.7671813964844,300.7671813964844,2018-03-01,R_A2,STANDARD,1670.9669189453125
0,0.0,30,17,22,17,0.9385699033737183,300.9067077636719,300.9067077636719,2018-03-01,R_A2,STANDARD,1673.0482177734375
0,0.0,29,17,22,18,0.8835974931716919,300.5705871582031,300.5705871582031,2018-03-01,R_A2,STANDARD,1670.24462890625
0,0.0,29,18,22,19,0.9573124051094055,300.7070007324219,300.7070007324219,2018-03-01,R_A2,STANDARD,1672.2779541015625
0,-2.1856554066612688e-10,29,26,22,20,1.0,302.71856689453125,302.71856689453125,2018-03-01,R_A2,STANDARD,1674.1302490234375
0,-6.587068130531337e-13,29,27,22,21,1.0,302.6603088378906,302.6603088378906,2018-03-01,R_A2,STANDARD,1675.95947265625
0,0.0,29,28,22,22,0.8081871271133423,302.26007080078125,302.26007080078125,2018-03-01,R_A2,STANDARD,1677.78857421875
0,-6.885355458528808e-13,29,29,22,23,1.0,303.2325439453125,303.2325439453125,2018-03-01,R_A2,STANDARD,1679.61767578125
0,-1.850324364213729e-13,29,30,22,24,1.0,303.610107421875,303.610107421875,2018-03-01,R_A2,STANDARD,1681.4468994140625
0,-2.930538922640835e-09,20,1,31,1,0.9999999403953552,285.6430358886719,285.6430358886719,2018-04-28,R_A5,STANDARD,1686.61865234375
0,-2.509977115039419e-09,20,2,31,2,0.9999999403953552,285.85906982421875,285.85906982421875,2018-04-28,R_A5,STANDARD,1688.900390625
0,-2.312287250560985e-09,20,3,31,3,0.9999999403953552,286.0751037597656,286.0751037597656,2018-04-28,R_A5,STANDARD,1691.1820068359375
0,-2.3331510057289506e-09,20,4,31,4,0.9999999403953552,286.2911376953125,286.2911376953125,2018-04-28,R_A5,STANDARD,1693.463623046875
0,-2.7612490072215223e-09,20,5,31,5,0.9999999403953552,286.5072326660156,286.5072326660156,2018-04-28,R_A5,STANDARD,1695.7452392578125
0,-2.014439282049807e-09,20,6,31,6,0.9999999403953552,286.72332763671875,286.72332763671875,2018-04-28,R_A5,STANDARD,1698.02685546875
0,-9.853325620701181e-12,20,7,31,7,1.0,287.2622985839844,287.2622985839844,2018-04-28,R_A5,STANDARD,1700.3084716796875
0,-1.4550965987680797e-09,21,7,31,8,1.0,286.0912170410156,286.0912170410156,2018-04-28,R_A5,STANDARD,1688.415283203125
0,-3.6832572547496056e-09,21,11,31,9,0.9999999403953552,282.84771728515625,282.84771728515625,2018-04-28,R_A5,STANDARD,1698.25146484375
0,-4.987715573889773e-09,21,12,31,10,0.9999998807907104,283.056396484375,283.056396484375,2018-04-28,R_A5,STANDARD,1700.4532470703125
0,-1.8846434135522117e-10,21,13,31,11,1.0,283.2790832519531,283.2790832519531,2018-04-28,R_A5,STANDARD,1702.655029296875
0,-3.3674465993449587e-10,21,14,31,12,1.0,283.4913024902344,283.4913024902344,2018-04-28,R_A5,STANDARD,1704.8568115234375
0,-8.671681428484845e-11,21,15,31,13,1.0,283.70556640625,283.70556640625,2018-04-28,R_A5,STANDARD,1707.0584716796875
0,-1.2054225673185925e-11,21,16,31,14,1.0,284.3924560546875,284.3924560546875,2018-04-28,R_A5,STANDARD,1709.26025390625
0,-1.8136846191563194e-11,21,17,31,15,1.0,284.9747314453125,284.9747314453125,2018-04-28,R_A5,STANDARD,1711.209228515625
0,0.0,21,18,31,16,1.0,285.18524169921875,285.18524169921875,2018-04-28,R_A5,STANDARD,1712.372802734375
0,0.0,21,19,31,17,1.0,285.2807312011719,285.2807312011719,2018-04-28,R_A5,STANDARD,1712.9576416015625
0,0.0,21,20,31,18,1.0,285.3391418457031,285.3391418457031,2018-04-28,R_A5,STANDARD,1713.3177490234375
0,-3.2852498499380545e-09,21,26,31,19,0.9999999403953552,285.3402404785156,285.3402404785156,2018-04-28,R_A5,STANDARD,1714.5692138671875
0,-4.522911822846254e-09,21,27,31,20,0.9999999403953552,285.56201171875,285.56201171875,2018-04-28,R_A5,STANDARD,1716.89111328125
0,-3.247996805338878e-17,21,28,31,21,1.0,295.51849365234375,295.51849365234375,2018-04-28,R_A5,STANDARD,1719.212890625
0,5.147690694523978e-15,21,29,31,22,1.0,296.6517333984375,296.6517333984375,2018-04-28,R_A5,STANDARD,1721.5347900390625
0,1.7537128693678739e-10,21,30,31,23,1.0,290.45123291015625,290.45123291015625,2018-04-28,R_A5,STANDARD,1723.8565673828125
0,0.0,41,1,28,1,0.6495690941810608,277.459228515625,277.459228515625,2018-07-03,R_A3,STANDARD,1610.138427734375
0,0.0,41,2,28,2,0.17214666306972504,277.5915832519531,277.5915832519531,2018-07-03,R_A3,STANDARD,1612.1090087890625
0,0.0,41,3,28,3,0.11852561682462692,277.7232666015625,277.7232666015625,2018-07-03,R_A3,STANDARD,1614.07958984375
0,0.0,41,3,29,4,0.1674584448337555,276.47637939453125,276.47637939453125,2018-07-03,R_A3,STANDARD,1602.751708984375
0,0.0,41,4,29,5,0.6559358239173889,276.6410827636719,276.6410827636719,2018-07-03,R_A3,STANDARD,1604.9556884765625
0,0.0,41,5,29,6,0.802057147026062,277.1814880371094,277.1814880371094,2018-07-03,R_A3,STANDARD,1607.15966796875
0,0.0,41,6,29,7,0.33030059933662415,277.3348693847656,277.3348693847656,2018-07-03,R_A3,STANDARD,1609.363525390625
0,0.0,41,7,29,8,0.19616428017616272,277.4803771972656,277.4803771972656,2018-07-03,R_A3,STANDARD,1611.5673828125
0,0.0,41,8,29,9,0.19955076277256012,277.6270446777344,277.6270446777344,2018-07-03,R_A3,STANDARD,1613.7713623046875
0,0.0,41,9,29,10,0.796017050743103,277.8526611328125,277.8526611328125,2018-07-03,R_A3,STANDARD,1615.975341796875
0,0.0,41,10,29,11,0.8020161986351013,278.867431640625,278.867431640625,2018-07-03,R_A3,STANDARD,1618.1793212890625
0,0.0,41,11,29,12,0.04835369065403938,279.5185546875,279.5185546875,2018-07-03,R_A3,STANDARD,1620.50341796875
0,0.0,41,12,29,13,0.05518434941768646,279.68170166015625,279.68170166015625,2018-07-03,R_A3,STANDARD,1622.9476318359375
0,0.0,41,13,29,14,0.378349632024765,279.8450012207031,279.8450012207031,2018-07-03,R_A3,STANDARD,1625.391845703125
0,0.0,41,14,29,15,0.35552868247032166,280.8200988769531,280.8200988769531,2018-07-03,R_A3,STANDARD,1627.8359375
0,0.0,41,15,29,16,0.7907993793487549,281.4322509765625,281.4322509765625,2018-07-03,R_A3,STANDARD,1630.2196044921875
0,0.0,41,16,29,17,0.7883654236793518,281.53173828125,281.53173828125,2018-07-03,R_A3,STANDARD,1631.7215576171875
0,5.040116761445557e-12,41,26,29,18,1.0,284.2444763183594,284.2444763183594,2018-07-03,R_A3,STANDARD,1633.779052734375
0,0.0,41,27,29,19,0.046356506645679474,282.49969482421875,282.49969482421875,2018-07-03,R_A3,STANDARD,1637.2127685546875
0,0.0,41,28,29,20,0.052226051688194275,282.72894287109375,282.72894287109375,2018-07-03,R_A3,STANDARD,1640.646484375
0,0.0,41,29,29,21,0.6492938995361328,282.95977783203125,282.95977783203125,2018-07-03,R_A3,STANDARD,1644.0802001953125
0,0.0,41,30,29,22,0.06087017059326172,283.1816711425781,283.1816711425781,2018-07-03,R_A3,STANDARD,1647.513916015625
0,0.0,52,1,30,1,0.05231545493006706,276.1554870605469,276.1554870605469,2018-09-12,R_A4,STANDARD,1634.898193359375
0,0.0,52,1,31,2,0.049408067017793655,275.82073974609375,275.82073974609375,2018-09-12,R_A4,STANDARD,1628.5535888671875
0,0.0,52,2,31,3,0.05048412084579468,275.9621276855469,275.9621276855469,2018-09-12,R_A4,STANDARD,1630.6759033203125
0,0.0,52,3,31,4,0.05337895080447197,276.103515625,276.103515625,2018-09-12,R_A4,STANDARD,1632.7982177734375
0,0.0,52,4,31,5,0.05489987134933472,276.2449951171875,276.2449951171875,2018-09-12,R_A4,STANDARD,1634.9205322265625
0,0.0,52,4,32,6,0.05495671555399895,276.2055969238281,276.2055969238281,2018-09-12,R_A4,STANDARD,1632.9698486328125
0,0.0,51,4,32,7,0.059086743742227554,276.4328918457031,276.4328918457031,2018-09-12,R_A4,STANDARD,1637.58203125
0,0.0,51,3,32,8,0.057232365012168884,276.3100891113281,276.3100891113281,2018-09-12,R_A4,STANDARD,1635.738037109375
0,0.0,51,2,32,9,0.053531426936388016,276.187255859375,276.187255859375,2018-09-12,R_A4,STANDARD,1633.89404296875
0,0.0,51,2,33,10,0.05770750343799591,276.40484619140625,276.40484619140625,2018-09-12,R_A4,STANDARD,1635.8883056640625
0,0.0,51,3,33,11,0.05926310643553734,276.5293273925781,276.5293273925781,2018-09-12,R_A4,STANDARD,1637.7569580078125
0,0.0,50,3,33,12,0.21747204661369324,276.77130126953125,276.77130126953125,2018-09-12,R_A4,STANDARD,1643.113037109375
0,0.0,50,3,34,13,0.15382708609104156,276.59600830078125,276.59600830078125,2018-09-12,R_A4,STANDARD,1639.2216796875
0,0.0,50,4,34,14,0.08309099078178406,276.737548828125,276.737548828125,2018-09-12,R_A4,STANDARD,1641.34765625
0,0.0,50,4,35,15,0.20761844515800476,276.726318359375,276.726318359375,2018-09-12,R_A4,STANDARD,1640.423828125
0,0.0,50,3,35,16,0.27432289719581604,276.5975341796875,276.5975341796875,2018-09-12,R_A4,STANDARD,1638.472412109375
0,0.0,49,3,35,17,0.23250830173492432,276.6340637207031,276.6340637207031,2018-09-12,R_A4,STANDARD,1641.95458984375
0,0.0,49,2,35,18,0.2334355115890503,276.5032958984375,276.5032958984375,2018-09-12,R_A4,STANDARD,1640.0498046875
0,0.0,49,30,36,19,0.06013447046279907,272.9300537109375,272.9300537109375,2018-09-12,R_A4,STANDARD,1646.3037109375
0,5.992248364172781e-12,49,29,36,20,1.0,281.98486328125,281.98486328125,2018-09-12,R_A4,STANDARD,1640.3392333984375
0,0.0,48,29,36,21,0.6604525446891785,272.3492736816406,272.3492736816406,2018-09-12,R_A4,STANDARD,1639.1563720703125
0,5.090783697370149e-12,48,29,37,22,1.0,276.608642578125,276.608642578125,2018-09-12,R_A4,STANDARD,1646.0926513671875
0,0.0,48,29,38,23,0.6845993399620056,275.0790710449219,275.0790710449219,2018-09-12,R_A4,STANDARD,1652.7767333984375
0,0.0,47,29,38,24,0.6638468503952026,274.0450439453125,274.0450439453125,2018-09-12,R_A4,STANDARD,1653.78173828125
0,-2.2431880571799345e-12,42,1,17,1,1.0,274.69598388671875,274.69598388671875,2018-11-07,R_A6,STANDARD,1694.1934814453125
0,-1.1137116619555631e-12,42,2,17,2,1.0,274.8432312011719,274.8432312011719,2018-11-07,R_A6,STANDARD,1695.724609375
0,-7.393684731300809e-13,42,3,17,3,1.0,274.9908447265625,274.9908447265625,2018-11-07,R_A6,STANDARD,1697.2559814453125
0,-4.79332339878985e-13,42,4,17,4,1.0,275.1377868652344,275.1377868652344,2018-11-07,R_A6,STANDARD,1698.787109375
0,-6.795256631692004e-13,42,5,17,5,1.0,275.28271484375,275.28271484375,2018-11-07,R_A6,STANDARD,1700.3182373046875
0,-4.134378256415161e-11,42,6,17,6,1.0,275.12823486328125,275.12823486328125,2018-11-07,R_A6,STANDARD,1701.8494873046875
