FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,27808687.0,0,27808687.0,57858515.0,0.0,5116798452.0,5116798452.0,103984533.0,44355808.0,59628725.0,0.0,44355808.0
2,0.0,0,0.0,102012959.0,0.0,0.0,0.0,105149106.0,0.0,105149106.0,0.0,0.0
3,20128352.0,0,20128352.0,50605012.0,0.0,3703616820.0,3703616820.0,84255262.0,32102445.0,52152817.0,0.0,32102445.0
4,0.0,0,0.0,68221974.0,0.0,0.0,0.0,70312944.0,0.0,70312944.0,0.0,0.0
5,10711988.0,0,10711988.0,36373657.0,0.0,1971005826.0,1971005826.0,54566294.0,17081948.0,37484346.0,0.0,17081948.0
6,0.0,0,0.0,47102058.0,0.0,0.0,0.0,48543478.0,0.0,48543478.0,0.0,0.0
