Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:42:48
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       260070002.85         37619160.03         26456082.78         16639045.51
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  260070002.85         37619160.03         26456082.78         16639045.51
MidReek    1                       242575983.04         44926690.85         34511113.70         21705102.60
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  242575983.04         44926690.85         34511113.70         21705102.60
LowerReek  1                       132323205.59         26616981.75         21381613.15         13447555.20
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  132323205.59         26616981.75         21381613.15         13447555.20
Totals     1                       634969191.48        109162832.63         82348809.63         51791703.31
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  634969191.48        109162832.63         82348809.63         51791703.31
