ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4934708,660647,345443,240894,33917944,0,0,0,0,0
Valysar,CentralSouth,66323172,11565636,8242409,5747844,809296523,0,0,0,0,0
Valysar,CentralNorth,39907435,6850460,5027956,3506246,493679419,0,0,0,0,0
Valysar,NorthHorst,4895940,729243,392317,240981,47208163,23702412,3055611,1998174,464691542,71098
Valysar,CentralRamp,13338470,2041083,1442716,1006078,141655763,0,0,0,0,0
Valysar,CentralHorst,85309492,13611434,10444611,7283551,1025523944,0,0,0,0,0
Valysar,EastLowland,206520,29544,5501,3836,540146,0,0,0,0,0
Therys,WestLowland,2299151,434941,203656,142019,19996345,0,0,0,0,0
Therys,CentralSouth,12661676,3090407,1885790,1315056,185159830,0,0,0,0,0
Therys,CentralNorth,21687773,3915552,2284587,1593157,224316457,0,0,0,0,0
Therys,NorthHorst,7308972,905422,345698,212345,41598423,16675182,2690045,1748729,406681267,62222
Therys,CentralRamp,6603288,1536619,1199267,836309,117752310,0,0,0,0,0
Therys,CentralHorst,30442590,7862426,6157474,4293915,604583276,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,269388,46472,21556,15032,2116481,0,0,0,0,0
Volon,CentralSouth,34034252,6313835,4511409,3146031,442961204,0,0,0,0,0
Volon,CentralNorth,7354773,999388,496923,346529,48791332,0,0,0,0,0
Volon,NorthHorst,5182099,886187,602723,370223,72526684,3143416,560338,452653,105268217,16106
Volon,CentralRamp,12821291,2348166,1776406,1238777,174419756,0,0,0,0,0
Volon,CentralHorst,85578780,15029835,11739553,8186578,1152670244,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
