PRESSURE,CONJPOS,SWAT,CONIDX,SGAS,CONIPOS,DRAWDOWN,CONBPRES,CONKPOS,DATE,WELL,DEPTH,WELLMODEL
303.2176818847656,29,0.9931545257568359,18,0.0,22,0,303.2176818847656,18,2018-01-01,R_A2,1677.169677734375,STANDARD
303.3236083984375,29,0.7386917471885681,19,0.0,22,0,303.3236083984375,26,2018-01-01,R_A2,1678.7484130859375,STANDARD
303.4388122558594,29,1.0,20,0.0,22,0,303.4388122558594,27,2018-01-01,R_A2,1680.46533203125,STANDARD
303.8803405761719,29,1.0,21,0.0,22,0,303.8803405761719,28,2018-01-01,R_A2,1682.18212890625,STANDARD
304.04302978515625,29,1.0,22,0.0,22,0,304.04302978515625,29,2018-01-01,R_A2,1683.89892578125,STANDARD
304.2057189941406,29,1.0,23,0.0,22,0,304.2057189941406,30,2018-01-01,R_A2,1685.6158447265625,STANDARD
298.7838134765625,41,0.6481541991233826,1,0.0,28,0,298.7838134765625,1,2018-01-01,R_A3,1611.0494384765625,STANDARD
298.91796875,41,0.19563749432563782,2,0.0,28,0,298.91796875,2,2018-01-01,R_A3,1613.0511474609375,STANDARD
298.2080993652344,41,0.1865697056055069,3,0.0,29,0,298.2080993652344,2,2018-01-01,R_A3,1602.458740234375,STANDARD
298.3460388183594,41,0.16638150811195374,4,0.0,29,0,298.3460388183594,3,2018-01-01,R_A3,1604.5172119140625,STANDARD
298.4839782714844,41,0.18219828605651855,5,0.0,29,0,298.4839782714844,4,2018-01-01,R_A3,1606.57568359375,STANDARD
298.6219482421875,41,0.802226722240448,6,0.0,29,0,298.6219482421875,5,2018-01-01,R_A3,1608.6341552734375,STANDARD
298.7598876953125,41,0.6481541991233826,7,0.0,29,0,298.7598876953125,6,2018-01-01,R_A3,1610.692626953125,STANDARD
298.8978576660156,41,0.19358272850513458,8,0.0,29,0,298.8978576660156,7,2018-01-01,R_A3,1612.7510986328125,STANDARD
299.03582763671875,41,0.27218663692474365,9,0.0,29,0,299.03582763671875,8,2018-01-01,R_A3,1614.8095703125,STANDARD
299.1737976074219,41,0.7968600392341614,10,0.0,29,0,299.1737976074219,9,2018-01-01,R_A3,1616.867919921875,STANDARD
299.311767578125,41,0.7932091355323792,11,0.0,29,0,299.311767578125,10,2018-01-01,R_A3,1618.926513671875,STANDARD
299.4532775878906,41,0.05007684603333473,12,0.0,29,0,299.4532775878906,11,2018-01-01,R_A3,1621.03759765625,STANDARD
299.59832763671875,41,0.05200682953000069,13,0.0,29,0,299.59832763671875,12,2018-01-01,R_A3,1623.2012939453125,STANDARD
299.7433776855469,41,0.3656504452228546,14,0.0,29,0,299.7433776855469,13,2018-01-01,R_A3,1625.3651123046875,STANDARD
299.888427734375,41,0.04724505543708801,15,0.0,29,0,299.888427734375,14,2018-01-01,R_A3,1627.52880859375,STANDARD
300.0334777832031,41,0.601466715335846,16,0.0,29,0,300.0334777832031,15,2018-01-01,R_A3,1629.692626953125,STANDARD
300.1622619628906,41,0.8036116361618042,17,0.0,29,0,300.1622619628906,16,2018-01-01,R_A3,1631.6136474609375,STANDARD
300.3544616699219,41,0.216658353805542,18,0.0,29,0,300.3544616699219,26,2018-01-01,R_A3,1634.480224609375,STANDARD
300.592041015625,41,0.04358595982193947,19,0.0,29,0,300.592041015625,27,2018-01-01,R_A3,1638.0234375,STANDARD
300.8296203613281,41,0.04590509086847305,20,0.0,29,0,300.8296203613281,28,2018-01-01,R_A3,1641.5667724609375,STANDARD
301.0672302246094,41,0.6481541991233826,21,0.0,29,0,301.0672302246094,29,2018-01-01,R_A3,1645.110107421875,STANDARD
301.3048400878906,41,0.1762455850839615,22,0.0,29,0,301.3048400878906,30,2018-01-01,R_A3,1648.6533203125,STANDARD
299.9723205566406,52,0.04965714365243912,1,0.0,30,0,299.9723205566406,1,2018-01-01,R_A4,1628.7801513671875,STANDARD
299.6668701171875,52,0.0455387718975544,2,0.0,31,0,299.6668701171875,1,2018-01-01,R_A4,1624.2237548828125,STANDARD
299.8072204589844,52,0.04768649488687515,3,0.0,31,0,299.8072204589844,2,2018-01-01,R_A4,1626.3173828125,STANDARD
299.94757080078125,52,0.04851303994655609,4,0.0,31,0,299.94757080078125,3,2018-01-01,R_A4,1628.4111328125,STANDARD
300.0879211425781,52,0.050714533776044846,5,0.0,31,0,300.0879211425781,4,2018-01-01,R_A4,1630.5047607421875,STANDARD
300.2283020019531,52,0.053103163838386536,6,0.0,31,0,300.2283020019531,5,2018-01-01,R_A4,1632.598388671875,STANDARD
300.3686828613281,52,0.05428647622466087,7,0.0,31,0,300.3686828613281,6,2018-01-01,R_A4,1634.692138671875,STANDARD
300.2282409667969,52,0.05380874499678612,8,0.0,32,0,300.2282409667969,6,2018-01-01,R_A4,1632.597412109375,STANDARD
300.3568115234375,52,0.056646302342414856,9,0.0,32,0,300.3568115234375,7,2018-01-01,R_A4,1634.5150146484375,STANDARD
300.50848388671875,51,0.05711368843913078,10,0.0,32,0,300.50848388671875,7,2018-01-01,R_A4,1636.7772216796875,STANDARD
300.3848571777344,51,0.054971661418676376,11,0.0,32,0,300.3848571777344,6,2018-01-01,R_A4,1634.933349609375,STANDARD
300.4785461425781,51,0.05823075398802757,12,0.0,33,0,300.4785461425781,6,2018-01-01,R_A4,1636.3310546875,STANDARD
300.949462890625,50,0.05913616716861725,13,0.0,33,0,300.949462890625,6,2018-01-01,R_A4,1643.3538818359375,STANDARD
300.864501953125,50,0.06016068533062935,14,0.0,34,0,300.864501953125,6,2018-01-01,R_A4,1642.086669921875,STANDARD
300.74169921875,50,0.06252972781658173,15,0.0,34,0,300.74169921875,5,2018-01-01,R_A4,1640.255615234375,STANDARD
300.61895751953125,50,0.05964082106947899,16,0.0,34,0,300.61895751953125,4,2018-01-01,R_A4,1638.4248046875,STANDARD
300.76580810546875,50,0.05915676802396774,17,0.0,35,0,300.76580810546875,4,2018-01-01,R_A4,1640.615234375,STANDARD
300.6491394042969,50,0.2249918431043625,18,0.0,35,0,300.6491394042969,3,2018-01-01,R_A4,1638.875,STANDARD
300.5324401855469,50,0.22041364014148712,19,0.0,35,0,300.5324401855469,2,2018-01-01,R_A4,1637.134765625,STANDARD
300.960693359375,49,0.2233649343252182,20,0.0,35,0,300.960693359375,2,2018-01-01,R_A4,1643.521484375,STANDARD
300.84185791015625,49,0.22474417090415955,21,0.0,35,0,300.84185791015625,1,2018-01-01,R_A4,1641.7490234375,STANDARD
300.9249572753906,49,0.054308921098709106,22,0.0,36,0,300.9249572753906,28,2018-01-01,R_A4,1642.9884033203125,STANDARD
300.8861999511719,48,0.05093001201748848,23,0.0,36,0,300.8861999511719,28,2018-01-01,R_A4,1642.4102783203125,STANDARD
301.4964599609375,48,0.06258466094732285,24,0.0,37,0,301.4964599609375,28,2018-01-01,R_A4,1651.5106201171875,STANDARD
301.120361328125,48,0.20552197098731995,25,0.0,37,0,301.120361328125,27,2018-01-01,R_A4,1645.9022216796875,STANDARD
301.57611083984375,48,0.6481541991233826,26,0.0,38,0,301.57611083984375,27,2018-01-01,R_A4,1652.6983642578125,STANDARD
302.053466796875,47,0.0721631720662117,27,0.0,38,0,302.053466796875,27,2018-01-01,R_A4,1659.8154296875,STANDARD
303.8849792480469,20,1.0,1,0.0,31,0,303.8849792480469,1,2018-01-01,R_A5,1685.458251953125,STANDARD
304.08624267578125,20,1.0,2,0.0,31,0,304.08624267578125,2,2018-01-01,R_A5,1687.5819091796875,STANDARD
304.2875061035156,20,1.0,3,0.0,31,0,304.2875061035156,3,2018-01-01,R_A5,1689.7056884765625,STANDARD
304.4887390136719,20,1.0,4,0.0,31,0,304.4887390136719,4,2018-01-01,R_A5,1691.829345703125,STANDARD
304.69000244140625,20,1.0,5,0.0,31,0,304.69000244140625,5,2018-01-01,R_A5,1693.953125,STANDARD
304.8912658691406,20,1.0,6,0.0,31,0,304.8912658691406,6,2018-01-01,R_A5,1696.0767822265625,STANDARD
305.3983154296875,20,1.0,7,0.0,31,0,305.3983154296875,7,2018-01-01,R_A5,1698.200439453125,STANDARD
305.5995788574219,20,1.0,8,0.0,31,0,305.5995788574219,8,2018-01-01,R_A5,1700.32421875,STANDARD
305.3313903808594,21,1.0,9,0.0,31,0,305.3313903808594,11,2018-01-01,R_A5,1700.7198486328125,STANDARD
305.5176086425781,21,1.0,10,0.0,31,0,305.5176086425781,12,2018-01-01,R_A5,1702.6849365234375,STANDARD
305.7158203125,21,1.0,11,0.0,31,0,305.7158203125,13,2018-01-01,R_A5,1704.64990234375,STANDARD
305.90203857421875,21,1.0,12,0.0,31,0,305.90203857421875,14,2018-01-01,R_A5,1706.614990234375,STANDARD
306.0882873535156,21,1.0,13,0.0,31,0,306.0882873535156,15,2018-01-01,R_A5,1708.580078125,STANDARD
306.4195251464844,21,1.0,14,0.0,31,0,306.4195251464844,16,2018-01-01,R_A5,1710.545166015625,STANDARD
306.6057434082031,21,1.0,15,0.0,31,0,306.6057434082031,17,2018-01-01,R_A5,1712.51025390625,STANDARD
306.7516174316406,21,1.0,16,0.0,31,0,306.7516174316406,18,2018-01-01,R_A5,1714.0494384765625,STANDARD
306.8138122558594,21,1.0,17,0.0,31,0,306.8138122558594,19,2018-01-01,R_A5,1714.70556640625,STANDARD
306.77227783203125,21,1.0,18,0.0,31,0,306.77227783203125,26,2018-01-01,R_A5,1715.925048828125,STANDARD
306.98455810546875,21,1.0,19,0.0,31,0,306.98455810546875,27,2018-01-01,R_A5,1718.164794921875,STANDARD
307.50262451171875,21,1.0,20,0.0,31,0,307.50262451171875,28,2018-01-01,R_A5,1720.404541015625,STANDARD
307.71490478515625,21,1.0,21,0.0,31,0,307.71490478515625,29,2018-01-01,R_A5,1722.644287109375,STANDARD
307.92718505859375,21,1.0,22,0.0,31,0,307.92718505859375,30,2018-01-01,R_A5,1724.884033203125,STANDARD
305.0630798339844,42,1.0,1,0.0,17,0,305.0630798339844,1,2018-01-01,R_A6,1694.6629638671875,STANDARD
305.20904541015625,42,1.0,2,0.0,17,0,305.20904541015625,2,2018-01-01,R_A6,1696.20361328125,STANDARD
305.3550720214844,42,1.0,3,0.0,17,0,305.3550720214844,3,2018-01-01,R_A6,1697.744140625,STANDARD
305.5010681152344,42,1.0,4,0.0,17,0,305.5010681152344,4,2018-01-01,R_A6,1699.28466796875,STANDARD
305.6470642089844,42,1.0,5,0.0,17,0,305.6470642089844,5,2018-01-01,R_A6,1700.8253173828125,STANDARD
305.7930603027344,42,1.0,6,0.0,17,0,305.7930603027344,6,2018-01-01,R_A6,1702.365966796875,STANDARD
305.6400146484375,42,1.0,7,0.0,17,0,305.6400146484375,7,2018-01-01,R_A6,1703.9066162109375,STANDARD
305.7860107421875,42,1.0,8,0.0,17,0,305.7860107421875,8,2018-01-01,R_A6,1705.4471435546875,STANDARD
306.2310791015625,42,1.0,9,0.0,17,0,306.2310791015625,9,2018-01-01,R_A6,1706.98779296875,STANDARD
306.0712890625,42,1.0,10,0.0,17,0,306.0712890625,10,2018-01-01,R_A6,1708.5283203125,STANDARD
306.2527160644531,42,1.0,11,0.0,17,0,306.2527160644531,11,2018-01-01,R_A6,1710.4415283203125,STANDARD
306.4693298339844,42,1.0,12,0.0,17,0,306.4693298339844,12,2018-01-01,R_A6,1712.7271728515625,STANDARD
306.69793701171875,42,1.0,13,0.0,17,0,306.69793701171875,13,2018-01-01,R_A6,1715.012939453125,STANDARD
306.91455078125,42,1.0,14,0.0,17,0,306.91455078125,14,2018-01-01,R_A6,1717.298583984375,STANDARD
307.1311950683594,42,1.0,15,0.0,17,0,307.1311950683594,15,2018-01-01,R_A6,1719.5843505859375,STANDARD
307.4928283691406,42,1.0,16,0.0,17,0,307.4928283691406,16,2018-01-01,R_A6,1721.8699951171875,STANDARD
307.70947265625,42,1.0,17,0.0,17,0,307.70947265625,17,2018-01-01,R_A6,1724.15576171875,STANDARD
307.8599548339844,42,1.0,18,0.0,17,0,307.8599548339844,18,2018-01-01,R_A6,1725.74365234375,STANDARD
307.826416015625,42,1.0,19,0.0,17,0,307.826416015625,26,2018-01-01,R_A6,1727.0472412109375,STANDARD
308.2949523925781,42,1.0,20,0.0,17,0,308.2949523925781,27,2018-01-01,R_A6,1728.764404296875,STANDARD
308.45770263671875,42,1.0,21,0.0,17,0,308.45770263671875,28,2018-01-01,R_A6,1730.4814453125,STANDARD
308.6204528808594,42,1.0,22,0.0,17,0,308.6204528808594,29,2018-01-01,R_A6,1732.1986083984375,STANDARD
308.4774169921875,42,1.0,23,0.0,17,0,308.4774169921875,30,2018-01-01,R_A6,1733.915771484375,STANDARD
298.0876770019531,30,0.052603527903556824,1,0.0,22,0,298.0876770019531,1,2018-03-01,R_A2,1640.834228515625,STANDARD
298.20452880859375,30,0.05555757135152817,2,0.0,22,0,298.20452880859375,2,2018-03-01,R_A2,1642.5772705078125,STANDARD
298.3213806152344,30,0.057673122733831406,3,0.0,22,0,298.3213806152344,3,2018-03-01,R_A2,1644.3203125,STANDARD
298.4382629394531,30,0.062435414642095566,4,0.0,22,0,298.4382629394531,4,2018-03-01,R_A2,1646.0634765625,STANDARD
298.55511474609375,30,0.10704083740711212,5,0.0,22,0,298.55511474609375,5,2018-03-01,R_A2,1647.8065185546875,STANDARD
298.63922119140625,30,0.64909827709198,6,0.0,22,0,298.63922119140625,6,2018-03-01,R_A2,1649.549560546875,STANDARD
298.77984619140625,30,0.8754035234451294,7,0.0,22,0,298.77984619140625,7,2018-03-01,R_A2,1651.292724609375,STANDARD
298.9068603515625,30,0.8405107855796814,8,0.0,22,0,298.9068603515625,8,2018-03-01,R_A2,1653.0357666015625,STANDARD
299.44403076171875,30,0.8759462237358093,9,0.0,22,0,299.44403076171875,9,2018-03-01,R_A2,1654.77880859375,STANDARD
299.8808898925781,30,0.6483739018440247,10,0.0,22,0,299.8808898925781,10,2018-03-01,R_A2,1656.52197265625,STANDARD
300.0039978027344,30,0.06640351563692093,11,0.0,22,0,300.0039978027344,11,2018-03-01,R_A2,1658.4149169921875,STANDARD
300.4974670410156,30,0.4239651560783386,12,0.0,22,0,300.4974670410156,13,2018-03-01,R_A2,1662.5009765625,STANDARD
300.6346435546875,30,0.4778912365436554,13,0.0,22,0,300.6346435546875,14,2018-03-01,R_A2,1664.5439453125,STANDARD
300.77099609375,30,0.8978913426399231,14,0.0,22,0,300.77099609375,15,2018-03-01,R_A2,1666.5869140625,STANDARD
300.906494140625,30,0.9137495756149292,15,0.0,22,0,300.906494140625,16,2018-03-01,R_A2,1668.6298828125,STANDARD
300.9187927246094,29,0.967776358127594,16,0.0,22,0,300.9187927246094,16,2018-03-01,R_A2,1673.3359375,STANDARD
301.0594177246094,29,0.945743978023529,17,0.0,22,0,301.0594177246094,17,2018-03-01,R_A2,1675.41162109375,STANDARD
301.17755126953125,29,0.9931502342224121,18,0.0,22,0,301.17755126953125,18,2018-03-01,R_A2,1677.169677734375,STANDARD
303.27520751953125,29,0.7386928796768188,19,0.0,22,0,303.27520751953125,26,2018-03-01,R_A2,1678.7484130859375,STANDARD
303.4074401855469,29,1.0,20,-3.515519919456083e-17,22,0,303.4074401855469,27,2018-03-01,R_A2,1680.46533203125,STANDARD
303.8582458496094,29,1.0,21,-4.8367624424333555e-18,22,0,303.8582458496094,28,2018-03-01,R_A2,1682.18212890625,STANDARD
304.0199279785156,29,1.0,22,-3.570607418556093e-18,22,0,304.0199279785156,29,2018-03-01,R_A2,1683.89892578125,STANDARD
304.17822265625,29,1.0,23,-1.6945087463290463e-18,22,0,304.17822265625,30,2018-03-01,R_A2,1685.6158447265625,STANDARD
278.9950256347656,20,0.9999999403953552,1,-2.265575504978301e-09,31,0,278.9950256347656,1,2018-04-28,R_A5,1685.458251953125,STANDARD
279.196044921875,20,0.9999999403953552,2,-2.386507658158621e-09,31,0,279.196044921875,2,2018-04-28,R_A5,1687.5819091796875,STANDARD
279.3969421386719,20,0.9999999403953552,3,-2.2449340164598652e-09,31,0,279.3969421386719,3,2018-04-28,R_A5,1689.7056884765625,STANDARD
279.5977478027344,20,0.9999999403953552,4,-2.2146455780358565e-09,31,0,279.5977478027344,4,2018-04-28,R_A5,1691.829345703125,STANDARD
279.79864501953125,20,0.9999999403953552,5,-1.9656833938341833e-09,31,0,279.79864501953125,5,2018-04-28,R_A5,1693.953125,STANDARD
279.9996337890625,20,0.9999999403953552,6,-1.8567076764952617e-09,31,0,279.9996337890625,6,2018-04-28,R_A5,1696.0767822265625,STANDARD
280.52801513671875,20,1.0,7,-5.2655182297689507e-11,31,0,280.52801513671875,7,2018-04-28,R_A5,1698.200439453125,STANDARD
281.4435119628906,20,1.0,8,-5.4230860253856594e-12,31,0,281.4435119628906,8,2018-04-28,R_A5,1700.32421875,STANDARD
280.5748291015625,21,1.0,9,-6.340208219546284e-11,31,0,280.5748291015625,11,2018-04-28,R_A5,1700.7198486328125,STANDARD
280.5669860839844,21,1.0,10,-5.0664736295225055e-11,31,0,280.5669860839844,12,2018-04-28,R_A5,1702.6849365234375,STANDARD
280.7640075683594,21,1.0,11,-2.289144351505512e-12,31,0,280.7640075683594,13,2018-04-28,R_A5,1704.64990234375,STANDARD
280.94842529296875,21,1.0,12,-1.5339920089382786e-12,31,0,280.94842529296875,14,2018-04-28,R_A5,1706.614990234375,STANDARD
281.1348571777344,21,1.0,13,-9.564826144656258e-13,31,0,281.1348571777344,15,2018-04-28,R_A5,1708.580078125,STANDARD
281.4713134765625,21,1.0,14,-1.6902081676536257e-13,31,0,281.4713134765625,16,2018-04-28,R_A5,1710.545166015625,STANDARD
281.6640319824219,21,1.0,15,-1.9446117350933878e-13,31,0,281.6640319824219,17,2018-04-28,R_A5,1712.51025390625,STANDARD
281.81231689453125,21,1.0,16,-2.6132018098902476e-13,31,0,281.81231689453125,18,2018-04-28,R_A5,1714.0494384765625,STANDARD
281.8750305175781,21,1.0,17,0.0,31,0,281.8750305175781,19,2018-04-28,R_A5,1714.70556640625,STANDARD
286.55218505859375,21,1.0,18,-7.842505941532685e-14,31,0,286.55218505859375,26,2018-04-28,R_A5,1715.925048828125,STANDARD
286.7572326660156,21,1.0,19,-4.366228177079233e-14,31,0,286.7572326660156,27,2018-04-28,R_A5,1718.164794921875,STANDARD
290.91259765625,21,1.0,20,-2.7113772020312095e-20,31,0,290.91259765625,28,2018-04-28,R_A5,1720.404541015625,STANDARD
285.23944091796875,21,1.0,21,-2.2909889962337642e-18,31,0,285.23944091796875,29,2018-04-28,R_A5,1722.644287109375,STANDARD
285.47784423828125,21,1.0,22,-2.618756884114852e-21,31,0,285.47784423828125,30,2018-04-28,R_A5,1724.884033203125,STANDARD
280.63458251953125,41,0.6494708061218262,1,0.0,28,0,280.63458251953125,1,2018-07-03,R_A3,1611.0494384765625,STANDARD
280.7665100097656,41,0.1970602422952652,2,0.0,28,0,280.7665100097656,2,2018-07-03,R_A3,1613.0511474609375,STANDARD
280.0890197753906,41,0.18770338594913483,3,0.0,29,0,280.0890197753906,2,2018-07-03,R_A3,1602.458740234375,STANDARD
280.22601318359375,41,0.16758114099502563,4,0.0,29,0,280.22601318359375,3,2018-07-03,R_A3,1604.5172119140625,STANDARD
280.3631896972656,41,0.18442144989967346,5,0.0,29,0,280.3631896972656,4,2018-07-03,R_A3,1606.57568359375,STANDARD
280.7099609375,41,0.7948845624923706,6,0.0,29,0,280.7099609375,5,2018-07-03,R_A3,1608.6341552734375,STANDARD
280.8395080566406,41,0.6498720049858093,7,0.0,29,0,280.8395080566406,6,2018-07-03,R_A3,1610.692626953125,STANDARD
281.0299377441406,41,0.19524256885051727,8,0.0,29,0,281.0299377441406,7,2018-07-03,R_A3,1612.7510986328125,STANDARD
281.16741943359375,41,0.2747533321380615,9,0.0,29,0,281.16741943359375,8,2018-07-03,R_A3,1614.8095703125,STANDARD
281.4004211425781,41,0.7959715127944946,10,0.0,29,0,281.4004211425781,9,2018-07-03,R_A3,1616.867919921875,STANDARD
282.9582824707031,41,0.7915716171264648,11,0.0,29,0,282.9582824707031,10,2018-07-03,R_A3,1618.926513671875,STANDARD
283.66064453125,41,0.05019499361515045,12,0.0,29,0,283.66064453125,11,2018-07-03,R_A3,1621.03759765625,STANDARD
283.80511474609375,41,0.05212754011154175,13,0.0,29,0,283.80511474609375,12,2018-07-03,R_A3,1623.2012939453125,STANDARD
283.9501037597656,41,0.36613497138023376,14,0.0,29,0,283.9501037597656,13,2018-07-03,R_A3,1625.3651123046875,STANDARD
284.83001708984375,41,0.047312624752521515,15,0.0,29,0,284.83001708984375,14,2018-07-03,R_A3,1627.52880859375,STANDARD
284.5694885253906,41,0.6034180521965027,16,0.0,29,0,284.5694885253906,15,2018-07-03,R_A3,1629.692626953125,STANDARD
284.74810791015625,41,0.802821934223175,17,0.0,29,0,284.74810791015625,16,2018-07-03,R_A3,1631.6136474609375,STANDARD
287.0528259277344,41,0.21498413383960724,18,0.0,29,0,287.0528259277344,26,2018-07-03,R_A3,1634.480224609375,STANDARD
287.24896240234375,41,0.04376105219125748,19,0.0,29,0,287.24896240234375,27,2018-07-03,R_A3,1638.0234375,STANDARD
287.48583984375,41,0.04609899967908859,20,0.0,29,0,287.48583984375,28,2018-07-03,R_A3,1641.5667724609375,STANDARD
287.7268371582031,41,0.6543667912483215,21,0.0,29,0,287.7268371582031,29,2018-07-03,R_A3,1645.110107421875,STANDARD
287.8833312988281,41,0.170890212059021,22,0.0,29,0,287.8833312988281,30,2018-07-03,R_A3,1648.6533203125,STANDARD
280.36138916015625,52,0.04974076524376869,1,0.0,30,0,280.36138916015625,1,2018-09-12,R_A4,1628.7801513671875,STANDARD
280.1388854980469,52,0.04565352201461792,2,0.0,31,0,280.1388854980469,1,2018-09-12,R_A4,1624.2237548828125,STANDARD
280.2784729003906,52,0.047802429646253586,3,0.0,31,0,280.2784729003906,2,2018-09-12,R_A4,1626.3173828125,STANDARD
280.41802978515625,52,0.04863305762410164,4,0.0,31,0,280.41802978515625,3,2018-09-12,R_A4,1628.4111328125,STANDARD
280.5575866699219,52,0.050833482295274734,5,0.0,31,0,280.5575866699219,4,2018-09-12,R_A4,1630.5047607421875,STANDARD
280.69720458984375,52,0.05322004854679108,6,0.0,31,0,280.69720458984375,5,2018-09-12,R_A4,1632.598388671875,STANDARD
280.8368225097656,52,0.0544077567756176,7,0.0,31,0,280.8368225097656,6,2018-09-12,R_A4,1634.692138671875,STANDARD
280.7762451171875,52,0.0539216548204422,8,0.0,32,0,280.7762451171875,6,2018-09-12,R_A4,1632.597412109375,STANDARD
280.904052734375,52,0.05674896389245987,9,0.0,32,0,280.904052734375,7,2018-09-12,R_A4,1634.5150146484375,STANDARD
280.916015625,51,0.05719715729355812,10,0.0,32,0,280.916015625,7,2018-09-12,R_A4,1636.7772216796875,STANDARD
280.7931213378906,51,0.055062711238861084,11,0.0,32,0,280.7931213378906,6,2018-09-12,R_A4,1634.933349609375,STANDARD
281.0043640136719,51,0.058340467512607574,12,0.0,33,0,281.0043640136719,6,2018-09-12,R_A4,1636.3310546875,STANDARD
281.3453063964844,50,0.059254344552755356,13,0.0,33,0,281.3453063964844,6,2018-09-12,R_A4,1643.3538818359375,STANDARD
281.37371826171875,50,0.06024869531393051,14,0.0,34,0,281.37371826171875,6,2018-09-12,R_A4,1642.086669921875,STANDARD
281.25152587890625,50,0.06275032460689545,15,0.0,34,0,281.25152587890625,5,2018-09-12,R_A4,1640.255615234375,STANDARD
281.1293640136719,50,0.059719257056713104,16,0.0,34,0,281.1293640136719,4,2018-09-12,R_A4,1638.4248046875,STANDARD
281.34735107421875,50,0.05921589210629463,17,0.0,35,0,281.34735107421875,4,2018-09-12,R_A4,1640.615234375,STANDARD
281.2323303222656,50,0.2251838594675064,18,0.0,35,0,281.2323303222656,3,2018-09-12,R_A4,1638.875,STANDARD
281.117431640625,50,0.22054070234298706,19,0.0,35,0,281.117431640625,2,2018-09-12,R_A4,1637.134765625,STANDARD
281.3929748535156,49,0.2224241942167282,20,0.0,35,0,281.3929748535156,2,2018-09-12,R_A4,1643.521484375,STANDARD
281.27325439453125,49,0.22394143044948578,21,0.0,35,0,281.27325439453125,1,2018-09-12,R_A4,1641.7490234375,STANDARD
279.5268249511719,49,0.06057851389050484,22,0.0,36,0,279.5268249511719,28,2018-09-12,R_A4,1642.9884033203125,STANDARD
279.2374267578125,48,0.05424724519252777,23,0.0,36,0,279.2374267578125,28,2018-09-12,R_A4,1642.4102783203125,STANDARD
280.0986328125,48,0.07225261628627777,24,0.0,37,0,280.0986328125,28,2018-09-12,R_A4,1651.5106201171875,STANDARD
279.7237854003906,48,0.2209545373916626,25,0.0,37,0,279.7237854003906,27,2018-09-12,R_A4,1645.9022216796875,STANDARD
280.6019287109375,48,0.6773152351379395,26,0.0,38,0,280.6019287109375,27,2018-09-12,R_A4,1652.6983642578125,STANDARD
280.6254577636719,47,0.08064734935760498,27,0.0,38,0,280.6254577636719,27,2018-09-12,R_A4,1659.8154296875,STANDARD
278.0834655761719,42,1.0,1,-2.970197527210253e-16,17,0,278.0834655761719,1,2018-11-07,R_A6,1694.6629638671875,STANDARD
278.2275390625,42,1.0,2,-1.4413395857120913e-16,17,0,278.2275390625,2,2018-11-07,R_A6,1696.20361328125,STANDARD
278.3687438964844,42,1.0,3,-1.1681739748516416e-16,17,0,278.3687438964844,3,2018-11-07,R_A6,1697.744140625,STANDARD
278.50732421875,42,1.0,4,-1.1689782591048391e-16,17,0,278.50732421875,4,2018-11-07,R_A6,1699.28466796875,STANDARD
