ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,298484642.31,52175980.47,40411774.24,25416209.79
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,228590822.64,44105739.19,35561336.88,22365620.34
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,136423880.56,28433620.95,23246346.66,14620343.57
LowerReek,Region_2,0.0,0.0,0.0,0.0
