ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,298474336.62,52169675.2,40633313.3,25555542.52
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,228563029.44,44119055.04,35805015.37,22518877.21
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,136393914.74,28449689.99,23370623.89,14698505.35
LowerReek,Region_2,0.0,0.0,0.0,0.0
