Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:59:17
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       297223089.57         46937403.00         34925106.04         21965475.13
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  297223089.57         46937403.00         34925106.04         21965475.13
MidReek    1                       263828713.07         48549424.27         38831751.86         24422485.05
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  263828713.07         48549424.27         38831751.86         24422485.05
LowerReek  1                       148005042.29         29425127.16         23510906.95         14786733.68
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  148005042.29         29425127.16         23510906.95         14786733.68
Totals     1                       709056844.94        124911954.43         97267764.85         61174693.85
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  709056844.94        124911954.43         97267764.85         61174693.85
