Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:45:24
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       293647287.04         44906979.60         32594379.60         20499609.47
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  293647287.04         44906979.60         32594379.60         20499609.47
MidReek    1                       228093155.95         40503778.76         30768684.72         19351373.72
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  228093155.95         40503778.76         30768684.72         19351373.72
LowerReek  1                       125794791.35         25342406.78         20820488.60         13094646.70
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  125794791.35         25342406.78         20820488.60         13094646.70
Totals     1                       647535234.34        110753165.15         84183552.92         52945629.88
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  647535234.34        110753165.15         84183552.92         52945629.88
