CONJPOS,WELL,SGAS,CONKPOS,SWAT,DATE,WELLMODEL,CONIDX,DRAWDOWN,PRESSURE,DEPTH,CONBPRES,CONIPOS
21,R_A5,-1.2783834754670487e-11,12,1.0,2018-04-28,STANDARD,13,0,278.3078308105469,1703.9405517578125,278.3078308105469,31
21,R_A5,-8.7175590097327e-13,13,1.0,2018-04-28,STANDARD,14,0,278.5182800292969,1706.005859375,278.5182800292969,31
21,R_A5,0.0,14,1.0,2018-04-28,STANDARD,15,0,278.7446594238281,1708.0711669921875,278.7446594238281,31
21,R_A5,-4.8660003977574195e-12,15,1.0,2018-04-28,STANDARD,16,0,278.9791564941406,1710.136474609375,278.9791564941406,31
21,R_A5,-4.881267915909926e-13,16,1.0,2018-04-28,STANDARD,17,0,279.3575439453125,1712.201904296875,279.3575439453125,31
21,R_A5,-6.190413307828602e-13,17,1.0,2018-04-28,STANDARD,18,0,279.566650390625,1714.0592041015625,279.566650390625,31
21,R_A5,0.0,18,1.0,2018-04-28,STANDARD,19,0,279.6810302734375,1715.20947265625,279.6810302734375,31
21,R_A5,0.0,19,1.0,2018-04-28,STANDARD,20,0,279.7348937988281,1715.7642822265625,279.7348937988281,31
21,R_A5,-9.484552900007603e-13,25,1.0,2018-04-28,STANDARD,21,0,285.23040771484375,1717.0625,285.23040771484375,31
21,R_A5,-1.3528244280011648e-12,26,1.0,2018-04-28,STANDARD,22,0,285.4479675292969,1719.2008056640625,285.4479675292969,31
21,R_A5,-8.302963434265735e-19,27,1.0,2018-04-28,STANDARD,23,0,292.7455749511719,1721.3389892578125,292.7455749511719,31
21,R_A5,-8.575382733826218e-17,28,1.0,2018-04-28,STANDARD,24,0,288.7197570800781,1723.4771728515625,288.7197570800781,31
21,R_A5,-9.922452308021946e-21,29,1.0,2018-04-28,STANDARD,25,0,300.0775146484375,1725.6153564453125,300.0775146484375,31
41,R_A3,0.0,1,0.25018110871315,2018-07-03,STANDARD,1,0,281.8128662109375,1609.8509521484375,281.8128662109375,28
41,R_A3,0.0,2,0.15190090239048004,2018-07-03,STANDARD,2,0,281.9342346191406,1611.85546875,281.9342346191406,28
41,R_A3,0.0,2,0.18452566862106323,2018-07-03,STANDARD,3,0,281.09002685546875,1599.708740234375,281.09002685546875,29
41,R_A3,0.0,3,0.11860096454620361,2018-07-03,STANDARD,4,0,281.23797607421875,1601.9288330078125,281.23797607421875,29
41,R_A3,0.0,4,0.14981615543365479,2018-07-03,STANDARD,5,0,281.3861389160156,1604.1488037109375,281.3861389160156,29
41,R_A3,0.0,5,0.6761950850486755,2018-07-03,STANDARD,6,0,281.58135986328125,1606.368896484375,281.58135986328125,29
41,R_A3,0.0,6,0.6492770910263062,2018-07-03,STANDARD,7,0,281.76202392578125,1608.5888671875,281.76202392578125,29
41,R_A3,0.0,7,0.19096077978610992,2018-07-03,STANDARD,8,0,281.9339294433594,1610.808837890625,281.9339294433594,29
41,R_A3,0.0,8,0.19405171275138855,2018-07-03,STANDARD,9,0,282.0821533203125,1613.02880859375,282.0821533203125,29
41,R_A3,0.0,9,0.7910639047622681,2018-07-03,STANDARD,10,0,282.31005859375,1615.2489013671875,282.31005859375,29
41,R_A3,0.0,10,0.793120265007019,2018-07-03,STANDARD,11,0,283.9857482910156,1617.4688720703125,283.9857482910156,29
41,R_A3,0.0,11,0.047448426485061646,2018-07-03,STANDARD,12,0,298.36468505859375,1619.755126953125,298.36468505859375,29
41,R_A3,0.0,12,0.05138348042964935,2018-07-03,STANDARD,13,0,298.5223388671875,1622.1077880859375,298.5223388671875,29
41,R_A3,0.0,13,0.3660100996494293,2018-07-03,STANDARD,14,0,298.6801452636719,1624.46044921875,298.6801452636719,29
41,R_A3,0.0,14,0.053717829287052155,2018-07-03,STANDARD,15,0,298.9361267089844,1626.81298828125,298.9361267089844,29
41,R_A3,0.0,15,0.4741007387638092,2018-07-03,STANDARD,16,0,298.7610778808594,1629.1656494140625,298.7610778808594,29
41,R_A3,0.0,16,0.8037888407707214,2018-07-03,STANDARD,17,0,298.8988952636719,1631.2266845703125,298.8988952636719,29
41,R_A3,0.0,25,0.6519479751586914,2018-07-03,STANDARD,18,0,286.311279296875,1634.0762939453125,286.311279296875,29
41,R_A3,0.0,26,0.04199525713920593,2018-07-03,STANDARD,19,0,286.58209228515625,1637.7852783203125,286.58209228515625,29
41,R_A3,0.0,27,0.04961712658405304,2018-07-03,STANDARD,20,0,286.82989501953125,1641.494140625,286.82989501953125,29
