DATE,REGION,RGIP,RGIPG,RGIPL,RGPR,RGPT,ROIP,ROIPG,ROIPL,RPR
2000-01-01,1,4480813056.0,0.0,4480813056.0,0.0,0.0,24352246.0,0.0,24352246.0,305.88134765625
2000-01-01,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.2720642089844
2000-01-01,3,3688734464.0,0.0,3688734464.0,0.0,0.0,20047470.0,0.0,20047470.0,306.6699523925781
2000-01-01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.12005615234375
2000-01-01,5,2761126656.0,0.0,2761126656.0,0.0,0.0,15006122.0,0.0,15006122.0,306.9819030761719
2000-01-01,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.77923583984375
2000-02-01,1,4478841856.0,62.322303771972656,4478841856.0,0.0,0.0,24341532.0,0.0,24341532.0,305.8206481933594
2000-02-01,2,1974229.25,59.112937927246094,1974170.125,0.0,0.0,10729.13671875,0.0,10729.13671875,303.65557861328125
2000-02-01,3,3687062528.0,32.948089599609375,3687062528.0,0.0,0.0,20038384.0,0.0,20038384.0,306.6434020996094
2000-02-01,4,2182783.75,-3.160141944885254,2182787.0,0.0,0.0,11859.1875,0.0,11859.1875,305.5006408691406
2000-02-01,5,2759852288.0,90.01426696777344,2759852288.0,0.0,0.0,14999198.0,0.0,14999198.0,306.9734802246094
2000-02-01,6,760158.5,-1.4236505031585693,760159.875,0.0,0.0,4130.5908203125,0.0,4130.5908203125,305.2756652832031
2000-03-01,1,4458139136.0,45.939231872558594,4458138624.0,102306.6484375,2956758.25,24229016.0,0.0,24229016.0,299.4361877441406
2000-03-01,2,2820488.0,17.031009674072266,2820471.0,0.0,0.0,15327.9677734375,0.0,15327.9677734375,300.1198425292969
2000-03-01,3,3660063232.0,17.559263229370117,3660063232.0,1432740.0,41625052.0,19891648.0,0.0,19891648.0,298.6051330566406
2000-03-01,4,2606648.75,-18.835546493530273,2606667.5,0.0,0.0,14162.82421875,0.0,14162.82421875,299.8008728027344
2000-03-01,5,2744552960.0,112.00199890136719,2744552704.0,585328.5625,16974836.0,14916048.0,0.0,14916048.0,299.09197998046875
2000-03-01,6,935290.75,-16.32168960571289,935307.125,0.0,0.0,5082.4052734375,0.0,5082.4052734375,300.2002258300781
2000-04-01,1,4436058112.0,18.12838363647461,4436058112.0,105745.5234375,6236687.0,24109012.0,0.0,24109012.0,293.26373291015625
2000-04-01,2,3495286.75,63.33941650390625,3495223.5,0.0,0.0,18995.5390625,0.0,18995.5390625,294.1842041015625
2000-04-01,3,3637858816.0,37.25363540649414,3637858816.0,1160639.25,78142176.0,19770972.0,0.0,19770972.0,292.630126953125
2000-04-01,4,2828869.25,-24.532947540283203,2828893.75,0.0,0.0,15370.5361328125,0.0,15370.5361328125,294.362060546875
