ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,285242538.06,47259099.99,37035115.79,23292525.28
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,202258860.79,40171103.58,32930339.79,20710905.17
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,122397477.97,25366377.33,20722188.65,13032822.83
LowerReek,2,0.0,0.0,0.0,0.0
