Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:18:45
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       285242538.06         47259099.99         37035115.79         23292525.28
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  285242538.06         47259099.99         37035115.79         23292525.28
MidReek    1                       202258860.79         40171103.58         32930339.79         20710905.17
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  202258860.79         40171103.58         32930339.79         20710905.17
LowerReek  1                       122397477.97         25366377.33         20722188.65         13032822.83
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  122397477.97         25366377.33         20722188.65         13032822.83
Totals     1                       609898876.81        112796580.91         90687644.23         57036253.28
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  609898876.81        112796580.91         90687644.23         57036253.28
