Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:18:45
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       285286046.80         47262383.52         37272585.23         23441877.12
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  285286046.80         47262383.52         37272585.23         23441877.12
MidReek    1                       202243756.29         40170544.24         33192567.72         20875828.40
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  202243756.29         40170544.24         33192567.72         20875828.40
LowerReek  1                       122383242.61         25384277.28         20928296.72         13162450.55
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  122383242.61         25384277.28         20928296.72         13162450.55
Totals     1                       609913045.70        112817205.04         91393449.67         57480156.07
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  609913045.70        112817205.04         91393449.67         57480156.07
