SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9802197,4.1634181,1,SWOF,,,,
0.0405601,3.49e-05,0.9570123,2.2334317,1,SWOF,,,,
0.0605601,0.000295,0.9052421,0.9246556,1,SWOF,,,,
0.0805601,0.0008408,0.8485876,0.4935447,1,SWOF,,,,
0.1005601,0.0017178,0.7885141,0.3030079,1,SWOF,,,,
0.1205601,0.002974,0.7262243,0.2033024,1,SWOF,,,,
0.1405601,0.0046603,0.6628631,0.1450421,1,SWOF,,,,
0.1605601,0.0068312,0.5995526,0.10824,1,SWOF,,,,
0.1805601,0.009545,0.5373676,0.0836031,1,SWOF,,,,
0.2005601,0.0128645,0.4772913,0.0663518,1,SWOF,,,,
0.2205601,0.0168571,0.4201688,0.0538308,1,SWOF,,,,
0.2405601,0.0215952,0.3666735,0.0444732,1,SWOF,,,,
0.2605601,0.0271565,0.3172881,0.0373072,1,SWOF,,,,
0.2805601,0.0336245,0.2723048,0.0317054,1,SWOF,,,,
0.3005601,0.0410884,0.231839,0.0272484,1,SWOF,,,,
0.3205601,0.0496433,0.1958548,0.0236477,1,SWOF,,,,
0.3405601,0.05939,0.1641952,0.0206997,1,SWOF,,,,
0.3605601,0.0704353,0.1366138,0.0182574,1,SWOF,,,,
0.3805601,0.0828914,0.1128048,0.0162129,1,SWOF,,,,
0.4005601,0.0968753,0.0924287,0.0144851,1,SWOF,,,,
0.4205601,0.1125104,0.0751364,0.0130127,1,SWOF,,,,
0.4405601,0.1299285,0.0605771,0.0117484,1,SWOF,,,,
0.4605601,0.1492437,0.0484108,0.0106552,1,SWOF,,,,
0.4805601,0.1705796,0.0383236,0.0097039,1,SWOF,,,,
0.5005601,0.1940563,0.0300276,0.0088713,1,SWOF,,,,
0.5205601,0.2197866,0.0232623,0.0081387,1,SWOF,,,,
0.5405601,0.2478717,0.0177954,0.0074909,1,SWOF,,,,
0.5605601,0.278396,0.0134214,0.0069155,1,SWOF,,,,
0.5805601,0.3114203,0.0099603,0.0064022,1,SWOF,,,,
0.6005601,0.3469747,0.0072558,0.0059425,1,SWOF,,,,
0.6205601,0.3850489,0.0051727,0.0055293,1,SWOF,,,,
0.6405601,0.4255825,0.0035949,0.0051565,1,SWOF,,,,
0.6605601,0.4684531,0.0024235,0.0048193,1,SWOF,,,,
0.6805601,0.5134641,0.0015745,0.0045132,1,SWOF,,,,
0.7005601,0.56033,0.0009771,0.0042346,1,SWOF,,,,
0.7205601,0.6086621,0.0005721,0.0039803,1,SWOF,,,,
0.7405601,0.6579513,0.0003104,0.0037476,1,SWOF,,,,
0.7605601,0.7075472,0.0001519,0.0035343,1,SWOF,,,,
0.7805601,0.7566273,6.41e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8041372,2.16e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8486101,5e-06,0.0029905,1,SWOF,,,,
0.8405601,0.8876302,6e-07,0.0028362,1,SWOF,,,,
0.8571922,0.912946,0.0,0.0027169,1,SWOF,,,,
0.8605601,0.914999,0.0,0.0026932,1,SWOF,,,,
0.8805601,0.9271908,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9393826,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9515743,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9637661,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9759579,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9881496,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.8709635,0.0
,,,,1,SGOF,0.07,0.0016383,0.816684,0.0
,,,,1,SGOF,0.09,0.0035662,0.7607354,0.0
,,,,1,SGOF,0.11,0.005892,0.7036671,0.0
,,,,1,SGOF,0.13,0.0087081,0.6461396,0.0
,,,,1,SGOF,0.15,0.0121038,0.5888665,0.0
,,,,1,SGOF,0.17,0.0161683,0.5325688,0.0
,,,,1,SGOF,0.19,0.0209929,0.4779338,0.0
,,,,1,SGOF,0.21,0.0266713,0.425581,0.0
,,,,1,SGOF,0.23,0.0333001,0.3760349,0.0
,,,,1,SGOF,0.25,0.0409788,0.3297075,0.0
,,,,1,SGOF,0.27,0.0498089,0.2868901,0.0
,,,,1,SGOF,0.29,0.0598935,0.2477542,0.0
,,,,1,SGOF,0.31,0.071336,0.2123601,0.0
,,,,1,SGOF,0.33,0.084239,0.1806706,0.0
,,,,1,SGOF,0.35,0.0987023,0.1525676,0.0
,,,,1,SGOF,0.37,0.1148209,0.1278713,0.0
,,,,1,SGOF,0.39,0.1326823,0.106357,0.0
,,,,1,SGOF,0.41,0.1523644,0.0877713,0.0
,,,,1,SGOF,0.43,0.1739317,0.0718466,0.0
,,,,1,SGOF,0.45,0.1974326,0.0583115,0.0
,,,,1,SGOF,0.47,0.2228958,0.0469001,0.0
,,,,1,SGOF,0.49,0.2503268,0.0373577,0.0
,,,,1,SGOF,0.51,0.279705,0.0294458,0.0
,,,,1,SGOF,0.53,0.3109807,0.022944,0.0
,,,,1,SGOF,0.55,0.3440724,0.0176517,0.0
,,,,1,SGOF,0.57,0.3788659,0.0133884,0.0
,,,,1,SGOF,0.59,0.4152126,0.009993,0.0
,,,,1,SGOF,0.61,0.4529303,0.0073232,0.0
,,,,1,SGOF,0.63,0.4918045,0.0052545,0.0
,,,,1,SGOF,0.65,0.5315905,0.0036782,0.0
,,,,1,SGOF,0.67,0.5720172,0.0025005,0.0
,,,,1,SGOF,0.69,0.612791,0.0016411,0.0
,,,,1,SGOF,0.71,0.6536008,0.0010316,0.0
,,,,1,SGOF,0.73,0.6941227,0.0006142,0.0
,,,,1,SGOF,0.75,0.7340241,0.000341,0.0
,,,,1,SGOF,0.77,0.7729659,0.0001724,0.0
,,,,1,SGOF,0.79,0.8106017,7.64e-05,0.0
,,,,1,SGOF,0.81,0.8465687,2.77e-05,0.0
,,,,1,SGOF,0.83,0.8804615,7.2e-06,0.0
,,,,1,SGOF,0.85,0.9117514,9e-07,0.0
,,,,1,SGOF,0.87,0.9394299,0.0,0.0
,,,,1,SGOF,0.8794399,0.95,0.0,0.0
,,,,1,SGOF,0.9794399,1.0,0.0,0.0
0.1182346,0.0,1.0,9.95715,2,SWOF,,,,
0.1282346,0.0,0.9772821,7.6168415,2,SWOF,,,,
0.1382346,4.48e-05,0.9505341,5.9450677,2,SWOF,,,,
0.1582346,0.000382,0.8906723,3.8062496,2,SWOF,,,,
0.1782346,0.0010983,0.8251126,2.5699127,2,SWOF,,,,
0.1982346,0.0022609,0.755796,1.809255,2,SWOF,,,,
0.2182346,0.0039415,0.6844184,1.3174801,2,SWOF,,,,
0.2382346,0.0062171,0.6126226,0.9864521,2,SWOF,,,,
0.2582346,0.0091709,0.5419908,0.7560392,2,SWOF,,,,
