FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,301362.0,0.0,301362.0,78649149.0,-0.0,42437787.0,42437787.0,81759847.0,432222.0,81327625.0,0.0,432222.0,WestLowland,Valysar
2,6521952.0,0.0,6521952.0,13629965.0,0.0,918421280.0,918421280.0,23446131.0,9350271.0,14095860.0,0.0,9350271.0,CentralSouth,Valysar
3,4069130.0,0.0,4069130.0,11165686.0,0.0,573014864.0,573014864.0,17379808.0,5834568.0,11545240.0,0.0,5834568.0,CentralNorth,Valysar
4,191543.0,70811.0,262353.0,3099442.0,462337920.0,37527327.0,499865247.0,5508400.0,311901.0,3205447.0,1991052.0,2302953.0,NorthHorst,Valysar
5,1280347.0,0.0,1280347.0,637757.0,-0.0,180298513.0,180298513.0,2496310.0,1836577.0,659732.0,0.0,1836577.0,CentralRamp,Valysar
6,8627580.0,0.0,8627580.0,6329363.0,-0.0,1214935771.0,1214935771.0,18923065.0,12376555.0,6546510.0,0.0,12376555.0,CentralHorst,Valysar
7,0.0,0.0,0.0,38640195.0,0.0,0.0,0.0,39940883.0,0.0,39940883.0,0.0,0.0,EastLowland,Valysar
8,98777.0,0.0,98777.0,107046163.0,0.0,13909831.0,13909831.0,110832132.0,141660.0,110690472.0,0.0,141660.0,WestLowland,Therys
9,1327447.0,0.0,1327447.0,4634863.0,0.0,186931018.0,186931018.0,6696172.0,1902775.0,4793397.0,0.0,1902775.0,CentralSouth,Therys
10,2030675.0,0.0,2030675.0,11614142.0,0.0,285959592.0,285959592.0,14919712.0,2911252.0,12008460.0,0.0,2911252.0,CentralNorth,Therys
11,223989.0,56491.0,280480.0,4301119.0,367106359.0,43884615.0,410990974.0,6392480.0,364744.0,4448101.0,1579636.0,1944380.0,NorthHorst,Therys
12,690897.0,0.0,690897.0,332199.0,0.0,97292155.0,97292155.0,1334416.0,990794.0,343622.0,0.0,990794.0,CentralRamp,Therys
13,3554316.0,0.0,3554316.0,4182479.0,0.0,500518795.0,500518795.0,9423772.0,5098365.0,4325407.0,0.0,5098365.0,CentralHorst,Therys
14,0.0,0.0,0.0,18723414.0,0.0,0.0,0.0,19348584.0,0.0,19348584.0,0.0,0.0,EastLowland,Therys
15,11474.0,0.0,11474.0,81975581.0,0.0,1615766.0,1615766.0,84772113.0,16452.0,84755662.0,0.0,16452.0,WestLowland,Volon
16,3556805.0,0.0,3556805.0,33522966.0,0.0,500869281.0,500869281.0,39763121.0,5098212.0,34664909.0,0.0,5098212.0,CentralSouth,Volon
17,622478.0,0.0,622478.0,5778713.0,0.0,87657346.0,87657346.0,6867036.0,892233.0,5974803.0,0.0,892233.0,CentralNorth,Volon
18,442344.0,15255.0,457599.0,1809857.0,98853747.0,86664660.0,185518407.0,3017036.0,720324.0,1871581.0,425131.0,1145455.0,NorthHorst,Volon
19,1231152.0,0.0,1231152.0,621919.0,0.0,173370829.0,173370829.0,2408343.0,1765074.0,643269.0,0.0,1765074.0,CentralRamp,Volon
20,7548256.0,0.0,7548256.0,8588138.0,0.0,1062945350.0,1062945350.0,19706901.0,10824896.0,8882005.0,0.0,10824896.0,CentralHorst,Volon
21,0.0,0.0,0.0,34550687.0,0.0,0.0,0.0,35715304.0,0.0,35715304.0,0.0,0.0,EastLowland,Volon
