ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4036813,704070,422519,294643,41485798
Valysar,CentralSouth,68764834,13073302,9427922,6574562,925698384
Valysar,CentralNorth,37684030,7341275,5849563,4079193,574350428
Valysar,NorthHorst,4472400,591434,304269,186898,36613258
Valysar,CentralRamp,13835632,2493556,1874851,1307427,184085793
Valysar,CentralHorst,86983715,15978665,12573954,8768448,1234597513
Valysar,EastLowland,30610,6802,1692,1180,166097
Therys,WestLowland,1680949,324621,143008,99727,14041537
Therys,CentralSouth,11296491,2741021,1866848,1301847,183300016
Therys,CentralNorth,23559738,4749025,2887529,2013619,283517526
Therys,NorthHorst,6149247,891329,347475,213437,41812290
Therys,CentralRamp,6478129,1332864,989671,690147,97172712
Therys,CentralHorst,27262316,6412224,5086685,3547200,499445841
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,229509,36031,14011,9771,1375711
Volon,CentralSouth,40549966,7143913,5117076,3568393,502429788
Volon,CentralNorth,10839543,1607440,931474,649563,91458495
Volon,NorthHorst,4910134,941663,717139,440503,86294523
Volon,CentralRamp,13400154,2354481,1809615,1261935,177680435
Volon,CentralHorst,82289383,14276585,11201261,7811200,1099817031
Volon,EastLowland,0,0,0,0,0
