ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4040557,707103,454637,317041,44639387,0,0,0,0,0
Valysar,CentralSouth,68772376,13087385,9571829,6674915,939828120,0,0,0,0,0
Valysar,CentralNorth,37677422,7342674,5920255,4128490,581291425,0,0,0,0,0
Valysar,NorthHorst,4466928,593983,333095,204604,40081852,21418915,2854204,2091684,486438107,74425
Valysar,CentralRamp,13834542,2493396,1874731,1307344,184073984,0,0,0,0,0
Valysar,CentralHorst,86992172,15984071,12630925,8808176,1240191279,0,0,0,0,0
Valysar,EastLowland,31634,6863,3325,2318,326429,0,0,0,0,0
Therys,WestLowland,1687409,326155,164730,114874,16174311,0,0,0,0,0
Therys,CentralSouth,11313859,2748549,1924232,1341863,188934346,0,0,0,0,0
Therys,CentralNorth,23564542,4751894,2933338,2045563,288015318,0,0,0,0,0
Therys,NorthHorst,6142842,891118,362191,222476,43583076,14377603,2530860,1625382,377995881,57833
Therys,CentralRamp,6477273,1333253,989832,690260,97188559,0,0,0,0,0
Therys,CentralHorst,27253533,6415732,5113195,3565687,502048737,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,227629,36109,20554,14333,2018140,0,0,0,0,0
Volon,CentralSouth,40562001,7132110,5333026,3718986,523633305,0,0,0,0,0
Volon,CentralNorth,10833482,1608456,964311,672462,94682656,0,0,0,0,0
Volon,NorthHorst,4892692,945105,746716,458671,89853557,2629800,507434,442557,102920174,15747
Volon,CentralRamp,13399137,2355131,1814449,1265306,178155091,0,0,0,0,0
Volon,CentralHorst,82278218,14250824,11277983,7864702,1107350111,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
