SWAT,CONKPOS,DRAWDOWN,CONIPOS,SGAS,CONBPRES,PRESSURE,WELLMODEL,CONIDX,CONJPOS,DATE,WELL,DEPTH
0.05391714721918106,1,0,22,0.0,300.88922119140625,300.88922119140625,STANDARD,1,30,2018-01-01,R_A2,1642.3150634765625
0.05592770129442215,2,0,22,0.0,301.0086975097656,301.0086975097656,STANDARD,2,30,2018-01-01,R_A2,1644.0968017578125
0.05877463147044182,3,0,22,0.0,301.128173828125,301.128173828125,STANDARD,3,30,2018-01-01,R_A2,1645.878662109375
0.062269072979688644,4,0,22,0.0,301.2476501464844,301.2476501464844,STANDARD,4,30,2018-01-01,R_A2,1647.660400390625
0.06736315041780472,5,0,22,0.0,301.3671569824219,301.3671569824219,STANDARD,5,30,2018-01-01,R_A2,1649.442138671875
0.11503305286169052,6,0,22,0.0,301.48663330078125,301.48663330078125,STANDARD,6,30,2018-01-01,R_A2,1651.223876953125
0.21858744323253632,7,0,22,0.0,301.60614013671875,301.60614013671875,STANDARD,7,30,2018-01-01,R_A2,1653.005615234375
0.6881318092346191,8,0,22,0.0,301.72564697265625,301.72564697265625,STANDARD,8,30,2018-01-01,R_A2,1654.787353515625
0.8911870718002319,9,0,22,0.0,301.84515380859375,301.84515380859375,STANDARD,9,30,2018-01-01,R_A2,1656.5692138671875
0.8908884525299072,10,0,22,0.0,301.96466064453125,301.96466064453125,STANDARD,10,30,2018-01-01,R_A2,1658.3509521484375
0.07168226689100266,11,0,22,0.0,302.0919494628906,302.0919494628906,STANDARD,11,30,2018-01-01,R_A2,1660.248779296875
0.0735984668135643,12,0,22,0.0,302.2270202636719,302.2270202636719,STANDARD,12,30,2018-01-01,R_A2,1662.2626953125
0.434731125831604,13,0,22,0.0,302.36212158203125,302.36212158203125,STANDARD,13,30,2018-01-01,R_A2,1664.2764892578125
0.47805890440940857,14,0,22,0.0,302.4972229003906,302.4972229003906,STANDARD,14,30,2018-01-01,R_A2,1666.2904052734375
0.7245420813560486,15,0,22,0.0,302.63232421875,302.63232421875,STANDARD,15,30,2018-01-01,R_A2,1668.3043212890625
