DATE,PRESSURE,SGAS,DEPTH,CONBPRES,CONIPOS,CONIDX,WELLMODEL,SWAT,CONJPOS,CONKPOS,WELL,DRAWDOWN
2018-01-01,300.6936950683594,0.0,1640.3887939453125,300.6936950683594,36,18,STANDARD,0.22258691489696503,49,30,R_A4,0
2018-01-01,300.96148681640625,0.0,1644.3824462890625,300.96148681640625,36,19,STANDARD,0.7305025458335876,48,30,R_A4,0
2018-01-01,301.33929443359375,0.0,1650.0164794921875,301.33929443359375,37,20,STANDARD,0.6481541991233826,48,30,R_A4,0
2018-01-01,300.97357177734375,0.0,1644.5625,300.97357177734375,37,21,STANDARD,0.23825576901435852,48,29,R_A4,0
2018-01-01,301.42236328125,0.0,1651.2548828125,301.42236328125,38,22,STANDARD,0.1931021362543106,48,29,R_A4,0
2018-01-01,301.8294677734375,0.0,1657.3251953125,301.8294677734375,38,23,STANDARD,0.23699615895748138,47,29,R_A4,0
2018-01-01,303.7432556152344,0.0,1683.9625244140625,303.7432556152344,31,1,STANDARD,1.0,20,1,R_A5,0
2018-01-01,303.9548034667969,0.0,1686.195068359375,303.9548034667969,31,2,STANDARD,1.0,20,2,R_A5,0
2018-01-01,304.1663818359375,0.0,1688.427490234375,304.1663818359375,31,3,STANDARD,1.0,20,3,R_A5,0
2018-01-01,304.3779296875,0.0,1690.659912109375,304.3779296875,31,4,STANDARD,1.0,20,4,R_A5,0
2018-01-01,304.5894775390625,0.0,1692.8924560546875,304.5894775390625,31,5,STANDARD,1.0,20,5,R_A5,0
2018-01-01,304.1108703613281,0.0,1687.8416748046875,304.1108703613281,31,6,STANDARD,1.0,21,5,R_A5,0
2018-01-01,304.3416748046875,0.0,1690.27734375,304.3416748046875,31,7,STANDARD,1.0,21,6,R_A5,0
2018-01-01,304.8782653808594,0.0,1692.7130126953125,304.8782653808594,31,8,STANDARD,1.0,21,7,R_A5,0
2018-01-01,305.47491455078125,0.0,1702.2342529296875,305.47491455078125,31,9,STANDARD,1.0,21,11,R_A5,0
2018-01-01,305.6637878417969,0.0,1704.2271728515625,305.6637878417969,31,10,STANDARD,1.0,21,12,R_A5,0
2018-01-01,305.8645935058594,0.0,1706.2200927734375,305.8645935058594,31,11,STANDARD,1.0,21,13,R_A5,0
2018-01-01,306.053466796875,0.0,1708.212890625,306.053466796875,31,12,STANDARD,1.0,21,14,R_A5,0
2018-01-01,306.2423400878906,0.0,1710.205810546875,306.2423400878906,31,13,STANDARD,1.0,21,15,R_A5,0
2018-01-01,306.57623291015625,0.0,1712.19873046875,306.57623291015625,31,14,STANDARD,1.0,21,16,R_A5,0
2018-01-01,306.7651062011719,0.0,1714.1915283203125,306.7651062011719,31,15,STANDARD,1.0,21,17,R_A5,0
2018-01-01,306.9212646484375,0.0,1715.83935546875,306.9212646484375,31,16,STANDARD,1.0,21,18,R_A5,0
2018-01-01,306.9981384277344,0.0,1716.650634765625,306.9981384277344,31,17,STANDARD,1.0,21,19,R_A5,0
2018-01-01,306.9652099609375,0.0,1717.96044921875,306.9652099609375,31,18,STANDARD,1.0,21,27,R_A5,0
2018-01-01,307.18316650390625,0.0,1720.26025390625,307.18316650390625,31,19,STANDARD,1.0,21,28,R_A5,0
2018-01-01,307.7069091796875,0.0,1722.56005859375,307.7069091796875,31,20,STANDARD,1.0,21,29,R_A5,0
2018-01-01,307.9248962402344,0.0,1724.85986328125,307.9248962402344,31,21,STANDARD,1.0,21,30,R_A5,0
2018-01-01,308.1428527832031,0.0,1727.15966796875,308.1428527832031,31,22,STANDARD,1.0,21,31,R_A5,0
2018-01-01,305.13421630859375,0.0,1695.4136962890625,305.13421630859375,17,1,STANDARD,1.0,42,1,R_A6,0
2018-01-01,305.2809753417969,0.0,1696.96240234375,305.2809753417969,17,2,STANDARD,1.0,42,2,R_A6,0
2018-01-01,305.427734375,0.0,1698.510986328125,305.427734375,17,3,STANDARD,1.0,42,3,R_A6,0
2018-01-01,305.5744934082031,0.0,1700.0596923828125,305.5744934082031,17,4,STANDARD,1.0,42,4,R_A6,0
2018-01-01,305.72125244140625,0.0,1701.6083984375,305.72125244140625,17,5,STANDARD,1.0,42,5,R_A6,0
2018-01-01,305.8680114746094,0.0,1703.156982421875,305.8680114746094,17,6,STANDARD,1.0,42,6,R_A6,0
2018-01-01,305.7157287597656,0.0,1704.70556640625,305.7157287597656,17,7,STANDARD,1.0,42,7,R_A6,0
2018-01-01,306.16156005859375,0.0,1706.2542724609375,306.16156005859375,17,8,STANDARD,1.0,42,8,R_A6,0
2018-01-01,306.3083190917969,0.0,1707.802978515625,306.3083190917969,17,9,STANDARD,1.0,42,9,R_A6,0
2018-01-01,306.1493225097656,0.0,1709.3516845703125,306.1493225097656,17,10,STANDARD,1.0,42,10,R_A6,0
2018-01-01,306.3287048339844,0.0,1711.2431640625,306.3287048339844,17,11,STANDARD,1.0,42,11,R_A6,0
2018-01-01,306.5404357910156,0.0,1713.4774169921875,306.5404357910156,17,12,STANDARD,1.0,42,12,R_A6,0
2018-01-01,306.76416015625,0.0,1715.711669921875,306.76416015625,17,13,STANDARD,1.0,42,13,R_A6,0
2018-01-01,306.97589111328125,0.0,1717.94580078125,306.97589111328125,17,14,STANDARD,1.0,42,14,R_A6,0
2018-01-01,307.1876525878906,0.0,1720.1800537109375,307.1876525878906,17,15,STANDARD,1.0,42,15,R_A6,0
2018-01-01,307.5444030761719,0.0,1722.414306640625,307.5444030761719,17,16,STANDARD,1.0,42,16,R_A6,0
2018-01-01,307.75616455078125,0.0,1724.6485595703125,307.75616455078125,17,17,STANDARD,1.0,42,17,R_A6,0
2018-01-01,307.9252014160156,0.0,1726.431884765625,307.9252014160156,17,18,STANDARD,1.0,42,18,R_A6,0
2018-01-01,307.9129333496094,0.0,1727.960205078125,307.9129333496094,17,19,STANDARD,1.0,42,27,R_A6,0
2018-01-01,308.07635498046875,0.0,1729.684326171875,308.07635498046875,17,20,STANDARD,1.0,42,28,R_A6,0
2018-01-01,308.23974609375,0.0,1731.408447265625,308.23974609375,17,21,STANDARD,1.0,42,29,R_A6,0
2018-01-01,308.7089538574219,0.0,1733.132568359375,308.7089538574219,17,22,STANDARD,1.0,42,30,R_A6,0
2018-01-01,308.56658935546875,0.0,1734.856689453125,308.56658935546875,17,23,STANDARD,1.0,42,31,R_A6,0
2018-03-01,298.37896728515625,0.0,1640.760009765625,298.37896728515625,22,1,STANDARD,0.05482299625873566,30,1,R_A2,0
2018-03-01,298.4909973144531,0.0,1642.4317626953125,298.4909973144531,22,2,STANDARD,0.05757756903767586,30,2,R_A2,0
2018-03-01,298.60302734375,0.0,1644.1033935546875,298.60302734375,22,3,STANDARD,0.06016045808792114,30,3,R_A2,0
2018-03-01,298.71502685546875,0.0,1645.7750244140625,298.71502685546875,22,4,STANDARD,0.0637281984090805,30,4,R_A2,0
2018-03-01,298.8270263671875,0.0,1647.44677734375,298.8270263671875,22,5,STANDARD,0.06764697283506393,30,5,R_A2,0
2018-03-01,298.93902587890625,0.0,1649.1185302734375,298.93902587890625,22,6,STANDARD,0.2362566888332367,30,6,R_A2,0
2018-03-01,299.0587463378906,0.0,1650.790283203125,299.0587463378906,22,7,STANDARD,0.8852385878562927,30,7,R_A2,0
2018-03-01,299.1762390136719,0.0,1652.4619140625,299.1762390136719,22,8,STANDARD,0.8579055070877075,30,8,R_A2,0
2018-03-01,299.2908630371094,0.0,1654.133544921875,299.2908630371094,22,9,STANDARD,0.8687050342559814,30,9,R_A2,0
2018-03-01,299.41949462890625,0.0,1655.8052978515625,299.41949462890625,22,10,STANDARD,0.8868190050125122,30,10,R_A2,0
2018-03-01,299.37420654296875,0.0,1657.5955810546875,299.37420654296875,22,11,STANDARD,0.07136809080839157,30,11,R_A2,0
2018-03-01,299.50421142578125,0.0,1659.504638671875,299.50421142578125,22,12,STANDARD,0.07272094488143921,30,12,R_A2,0
2018-03-01,299.65789794921875,0.0,1661.41357421875,299.65789794921875,22,13,STANDARD,0.43042421340942383,30,13,R_A2,0
2018-03-01,299.7860412597656,0.0,1663.322509765625,299.7860412597656,22,14,STANDARD,0.47218748927116394,30,14,R_A2,0
2018-03-01,299.9132385253906,0.0,1665.2315673828125,299.9132385253906,22,15,STANDARD,0.9030229449272156,30,15,R_A2,0
2018-03-01,300.03936767578125,0.0,1667.1405029296875,300.03936767578125,22,16,STANDARD,0.9266757369041443,30,16,R_A2,0
2018-03-01,300.4356994628906,4.026677657975597e-08,1675.3868408203125,300.4356994628906,22,17,STANDARD,1.0000004768371582,29,16,R_A2,0
2018-03-01,300.5738830566406,0.0,1677.46875,300.5738830566406,22,18,STANDARD,0.9964084029197693,29,17,R_A2,0
2018-03-01,300.68780517578125,4.873994097209788e-09,1679.18408203125,300.68780517578125,22,19,STANDARD,1.0,29,18,R_A2,0
2018-03-01,300.495849609375,0.0,1680.6904296875,300.495849609375,22,20,STANDARD,0.9903639554977417,29,27,R_A2,0
2018-03-01,300.8889465332031,1.4420846738971704e-08,1682.3543701171875,300.8889465332031,22,21,STANDARD,1.0000001192092896,29,28,R_A2,0
2018-03-01,302.03948974609375,3.295632064232064e-14,1684.0184326171875,302.03948974609375,22,22,STANDARD,1.0,29,29,R_A2,0
2018-03-01,303.203369140625,3.470504472588261e-15,1685.6824951171875,303.203369140625,22,23,STANDARD,1.0,29,30,R_A2,0
2018-03-01,303.77691650390625,5.942927682932796e-16,1687.346435546875,303.77691650390625,22,24,STANDARD,1.0,29,31,R_A2,0
2018-04-28,281.2124938964844,-2.1552082341003143e-09,1683.9625244140625,281.2124938964844,31,1,STANDARD,0.9999999403953552,20,1,R_A5,0
2018-04-28,281.4241027832031,-1.8390847733584792e-09,1686.195068359375,281.4241027832031,31,2,STANDARD,0.9999999403953552,20,2,R_A5,0
2018-04-28,281.6356201171875,-1.734928423147153e-09,1688.427490234375,281.6356201171875,31,3,STANDARD,0.9999999403953552,20,3,R_A5,0
2018-04-28,281.8475341796875,-1.7852292977238449e-09,1690.659912109375,281.8475341796875,31,4,STANDARD,0.9999999403953552,20,4,R_A5,0
2018-04-28,282.0603942871094,-1.7094480275758883e-09,1692.8924560546875,282.0603942871094,31,5,STANDARD,0.9999999403953552,20,5,R_A5,0
2018-04-28,281.1820068359375,-4.2614189954548465e-10,1687.8416748046875,281.1820068359375,31,6,STANDARD,1.0,21,5,R_A5,0
2018-04-28,281.41180419921875,-3.812010984649561e-10,1690.27734375,281.41180419921875,31,7,STANDARD,1.0,21,6,R_A5,0
2018-04-28,281.9551086425781,-1.1306937374236381e-12,1692.7130126953125,281.9551086425781,31,8,STANDARD,1.0,21,7,R_A5,0
2018-04-28,281.70733642578125,-4.5860257258389936e-10,1702.2342529296875,281.70733642578125,31,9,STANDARD,1.0,21,11,R_A5,0
2018-04-28,282.0359191894531,-3.599484599270397e-10,1704.2271728515625,282.0359191894531,31,10,STANDARD,1.0,21,12,R_A5,0
2018-04-28,282.2389221191406,-2.441630578275955e-11,1706.2200927734375,282.2389221191406,31,11,STANDARD,1.0,21,13,R_A5,0
2018-04-28,282.43109130859375,-3.206375442932341e-11,1708.212890625,282.43109130859375,31,12,STANDARD,1.0,21,14,R_A5,0
2018-04-28,282.6293029785156,-7.497473128448284e-12,1710.205810546875,282.6293029785156,31,13,STANDARD,1.0,21,15,R_A5,0
2018-04-28,283.0148620605469,-7.535730719987477e-12,1712.19873046875,283.0148620605469,31,14,STANDARD,1.0,21,16,R_A5,0
2018-04-28,283.3467102050781,-1.780454364670725e-12,1714.1915283203125,283.3467102050781,31,15,STANDARD,1.0,21,17,R_A5,0
2018-04-28,283.75238037109375,-2.148087914141672e-12,1715.83935546875,283.75238037109375,31,16,STANDARD,1.0,21,18,R_A5,0
2018-04-28,283.98419189453125,0.0,1716.650634765625,283.98419189453125,31,17,STANDARD,1.0,21,19,R_A5,0
2018-04-28,286.60601806640625,-9.268049522281885e-11,1717.96044921875,286.60601806640625,31,18,STANDARD,1.0,21,27,R_A5,0
2018-04-28,286.88934326171875,-1.0248243226262943e-10,1720.26025390625,286.88934326171875,31,19,STANDARD,1.0,21,28,R_A5,0
2018-04-28,297.2658386230469,-4.368647202591429e-17,1722.56005859375,297.2658386230469,31,20,STANDARD,1.0,21,29,R_A5,0
2018-04-28,304.3672180175781,-6.472921144569875e-18,1724.85986328125,304.3672180175781,31,21,STANDARD,1.0,21,30,R_A5,0
2018-04-28,306.8428955078125,-1.7061860291870632e-20,1727.15966796875,306.8428955078125,31,22,STANDARD,1.0,21,31,R_A5,0
2018-07-03,284.5648193359375,0.0,1609.316650390625,284.5648193359375,28,1,STANDARD,0.3663320243358612,41,1,R_A3,0
2018-07-03,284.6960144042969,0.0,1611.311279296875,284.6960144042969,28,2,STANDARD,0.19917352497577667,41,2,R_A3,0
2018-07-03,283.7995910644531,0.0,1601.1995849609375,283.7995910644531,29,3,STANDARD,0.18802772462368011,41,2,R_A3,0
2018-07-03,283.9409484863281,0.0,1603.3111572265625,283.9409484863281,29,4,STANDARD,0.18964990973472595,41,3,R_A3,0
2018-07-03,284.1639709472656,0.0,1605.4227294921875,284.1639709472656,29,5,STANDARD,0.36664149165153503,41,4,R_A3,0
2018-07-03,285.4781799316406,0.0,1607.5343017578125,285.4781799316406,29,6,STANDARD,0.7845506072044373,41,5,R_A3,0
2018-07-03,285.74688720703125,0.0,1609.6458740234375,285.74688720703125,29,7,STANDARD,0.6502496004104614,41,6,R_A3,0
2018-07-03,285.97528076171875,0.0,1611.7574462890625,285.97528076171875,29,8,STANDARD,0.19584374129772186,41,7,R_A3,0
2018-07-03,286.11700439453125,0.0,1613.869140625,286.11700439453125,29,9,STANDARD,0.1977720856666565,41,8,R_A3,0
2018-07-03,286.36212158203125,0.0,1615.980712890625,286.36212158203125,29,10,STANDARD,0.7969539761543274,41,9,R_A3,0
2018-07-03,287.3667907714844,0.0,1618.09228515625,287.3667907714844,29,11,STANDARD,0.8024766445159912,41,10,R_A3,0
2018-07-03,286.9264221191406,0.0,1620.2384033203125,286.9264221191406,29,12,STANDARD,0.04970287159085274,41,11,R_A3,0
2018-07-03,287.0721435546875,0.0,1622.4189453125,287.0721435546875,29,13,STANDARD,0.0522175058722496,41,12,R_A3,0
2018-07-03,287.2179260253906,0.0,1624.5994873046875,287.2179260253906,29,14,STANDARD,0.22339396178722382,41,13,R_A3,0
2018-07-03,287.7710876464844,0.0,1626.7801513671875,287.7710876464844,29,15,STANDARD,0.382032573223114,41,14,R_A3,0
2018-07-03,287.9921875,0.0,1628.960693359375,287.9921875,29,16,STANDARD,0.3565649092197418,41,15,R_A3,0
2018-07-03,287.9248046875,0.0,1631.1064453125,287.9248046875,29,17,STANDARD,0.7962024211883545,41,16,R_A3,0
2018-07-03,287.84381103515625,0.0,1632.3291015625,287.84381103515625,29,18,STANDARD,0.759371817111969,41,17,R_A3,0
2018-07-03,285.29754638671875,0.0,1634.344482421875,285.29754638671875,29,19,STANDARD,0.6527549028396606,41,27,R_A3,0
2018-07-03,285.53314208984375,0.0,1638.041259765625,285.53314208984375,29,20,STANDARD,0.04302027449011803,41,28,R_A3,0
2018-07-03,285.7800598144531,0.0,1641.738037109375,285.7800598144531,29,21,STANDARD,0.05089818313717842,41,29,R_A3,0
2018-07-03,288.47760009765625,-1.0774097169985453e-08,1645.434814453125,288.47760009765625,29,22,STANDARD,0.9999998211860657,41,30,R_A3,0
2018-07-03,286.277587890625,0.0,1649.131591796875,286.277587890625,29,23,STANDARD,0.10560246556997299,41,31,R_A3,0
2018-09-12,275.4376220703125,0.0,1629.531982421875,275.4376220703125,30,1,STANDARD,0.04860159382224083,52,1,R_A4,0
2018-09-12,275.4183654785156,0.0,1627.05029296875,275.4183654785156,31,2,STANDARD,0.049115799367427826,52,1,R_A4,0
2018-09-12,275.5558166503906,0.0,1629.114013671875,275.5558166503906,31,3,STANDARD,0.051215991377830505,52,2,R_A4,0
2018-09-12,275.69329833984375,0.0,1631.1776123046875,275.69329833984375,31,4,STANDARD,0.05220012739300728,52,3,R_A4,0
2018-09-12,275.8307800292969,0.0,1633.2413330078125,275.8307800292969,31,5,STANDARD,0.05462360009551048,52,4,R_A4,0
2018-09-12,275.97210693359375,0.0,1633.444091796875,275.97210693359375,32,6,STANDARD,0.05503245070576668,52,4,R_A4,0
2018-09-12,276.09765625,0.0,1635.3277587890625,276.09765625,32,7,STANDARD,0.058244917541742325,52,5,R_A4,0
2018-09-12,275.9114685058594,0.0,1635.6171875,275.9114685058594,32,8,STANDARD,0.07379808276891708,51,5,R_A4,0
2018-09-12,275.7881774902344,0.0,1633.7672119140625,275.7881774902344,32,9,STANDARD,0.055706653743982315,51,4,R_A4,0
2018-09-12,276.078857421875,0.0,1636.45263671875,276.078857421875,33,10,STANDARD,0.1277204155921936,51,4,R_A4,0
2018-09-12,276.2030334472656,0.0,1638.3135986328125,276.2030334472656,33,11,STANDARD,0.09197066724300385,51,5,R_A4,0
2018-09-12,276.26019287109375,0.0,1642.4332275390625,276.26019287109375,33,12,STANDARD,0.06136573851108551,50,5,R_A4,0
2018-09-12,276.30975341796875,0.0,1640.7425537109375,276.30975341796875,34,13,STANDARD,0.0614389106631279,50,5,R_A4,0
2018-09-12,276.1827697753906,0.0,1638.8363037109375,276.1827697753906,34,14,STANDARD,0.05897682160139084,50,4,R_A4,0
2018-09-12,276.4523620605469,0.0,1638.797119140625,276.4523620605469,35,15,STANDARD,0.07791448384523392,50,4,R_A4,0
2018-09-12,276.304931640625,0.0,1641.546142578125,276.304931640625,35,16,STANDARD,0.09152016788721085,49,31,R_A4,0
2018-09-12,276.7902526855469,0.0,1646.273193359375,276.7902526855469,36,17,STANDARD,0.05784187838435173,49,31,R_A4,0
2018-09-12,276.3976745605469,0.0,1640.3887939453125,276.3976745605469,36,18,STANDARD,0.22321131825447083,49,30,R_A4,0
2018-09-12,276.7755126953125,0.0,1644.3824462890625,276.7755126953125,36,19,STANDARD,0.7259548902511597,48,30,R_A4,0
2018-09-12,277.1916198730469,0.0,1650.0164794921875,277.1916198730469,37,20,STANDARD,0.6610428690910339,48,30,R_A4,0
2018-09-12,276.7561340332031,0.0,1644.5625,276.7561340332031,37,21,STANDARD,0.22799070179462433,48,29,R_A4,0
2018-09-12,277.5032653808594,0.0,1651.2548828125,277.5032653808594,38,22,STANDARD,0.18417988717556,48,29,R_A4,0
2018-09-12,277.5765380859375,0.0,1657.3251953125,277.5765380859375,38,23,STANDARD,0.26442959904670715,47,29,R_A4,0
2018-11-07,275.5941162109375,4.529524812949687e-13,1695.4136962890625,275.5941162109375,17,1,STANDARD,1.0,42,1,R_A6,0
2018-11-07,275.738525390625,2.4997191816478193e-13,1696.96240234375,275.738525390625,17,2,STANDARD,1.0,42,2,R_A6,0
2018-11-07,275.87896728515625,1.749864088265024e-13,1698.510986328125,275.87896728515625,17,3,STANDARD,1.0,42,3,R_A6,0
2018-11-07,276.0154113769531,1.6816000089799055e-13,1700.0596923828125,276.0154113769531,17,4,STANDARD,1.0,42,4,R_A6,0
2018-11-07,276.150146484375,2.008366346492596e-13,1701.6083984375,276.150146484375,17,5,STANDARD,1.0,42,5,R_A6,0
2018-11-07,276.2889099121094,2.6151116862271895e-12,1703.156982421875,276.2889099121094,17,6,STANDARD,1.0,42,6,R_A6,0
2018-11-07,276.1348876953125,2.908802105433539e-12,1704.70556640625,276.1348876953125,17,7,STANDARD,1.0,42,7,R_A6,0
