ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4972711,783899,490725,342207,48182781,0,0,0,0,0
Valysar,CentralSouth,66910732,12636525,9621813,6709772,944735918,0,0,0,0,0
Valysar,CentralNorth,38824939,6493381,4713843,3287199,462837628,0,0,0,0,0
Valysar,NorthHorst,4265431,693725,388690,238753,46771728,23880344,3063129,1937718,450632187,68947
Valysar,CentralRamp,13512628,2172674,1569157,1094251,154070607,0,0,0,0,0
Valysar,CentralHorst,85834427,13492521,10448756,7286441,1025930860,0,0,0,0,0
Valysar,EastLowland,5623330,904071,614016,428184,60288311,0,0,0,0,0
Therys,WestLowland,2103920,407837,201173,140288,19752526,0,0,0,0,0
Therys,CentralSouth,13439562,3495900,2302627,1605737,226087765,0,0,0,0,0
Therys,CentralNorth,20874506,3988949,2338943,1631062,229653507,0,0,0,0,0
Therys,NorthHorst,7242538,960018,389243,239093,46838261,15904770,2696573,1750119,407004321,62272
Therys,CentralRamp,6650008,1620347,1256458,876191,123367710,0,0,0,0,0
Therys,CentralHorst,31125346,7846874,6079040,4239219,596882049,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,187890,30170,16065,11203,1577421,0,0,0,0,0
Volon,CentralSouth,30837175,5590892,4184263,2917896,410839771,0,0,0,0,0
Volon,CentralNorth,6241233,882967,485590,338626,47678607,0,0,0,0,0
Volon,NorthHorst,5326044,956074,702560,431548,84540194,2138196,363091,292142,67940012,10395
Volon,CentralRamp,12491953,2323952,1869859,1303946,183595620,0,0,0,0,0
Volon,CentralHorst,83184907,14244754,11150266,7775639,1094809956,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
