ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5120964,834390,506199,352998,49702097
Valysar,CentralSouth,67948222,12392472,9174862,6398091,900851186
Valysar,CentralNorth,38013628,6478522,4717771,3289938,463223291
Valysar,NorthHorst,3858910,490083,213416,131091,25680762
Valysar,CentralRamp,13425283,2024210,1386065,966573,136093430
Valysar,CentralHorst,84727381,13536572,10314606,7192891,1012759139
Valysar,EastLowland,223700,43850,11088,7732,1088711
Therys,WestLowland,2339003,424744,215690,150411,21177895
Therys,CentralSouth,14141626,3401113,2192347,1528833,215259712
Therys,CentralNorth,19616248,3706434,2092093,1458921,205416108
Therys,NorthHorst,7357320,871934,311651,191432,37501496
Therys,CentralRamp,6695121,1550991,1226121,855035,120388967
Therys,CentralHorst,30790418,7795218,6139949,4281694,602862516
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,255843,42010,25155,17542,2469880
Volon,CentralSouth,33543159,6079977,4656177,3246986,457175586
Volon,CentralNorth,6303152,858846,473479,330181,46489444
Volon,NorthHorst,5178257,859135,603442,370665,72613201
Volon,CentralRamp,12252114,2281023,1780657,1241741,174837162
Volon,CentralHorst,81933048,13867346,10733137,7484754,1053853382
Volon,EastLowland,0,0,0,0,0
