ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,282166798.86,40101335.31,28642265.56,18014003.2
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,234405520.51,39343771.42,29453895.64,18524462.36
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,128106058.07,23798554.76,18475784.68,11619990.17
LowerReek,Region_2,0.0,0.0,0.0,0.0
