FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,18017031.0,0,18017031.0,48485558.0,0.0,3315133751.0,3315133751.0,78706393.0,28739665.0,49966728.0,0.0,28739665.0
2,0.0,0,0.0,67572684.0,0.0,0.0,0.0,69649287.0,0.0,69649287.0,0.0,0.0
3,18525340.0,0,18525340.0,56378290.0,0.0,3408662541.0,3408662541.0,87646294.0,29547254.0,58099040.0,0.0,29547254.0
4,0.0,0,0.0,72788978.0,0.0,0.0,0.0,75020647.0,0.0,75020647.0,0.0,0.0
5,11635511.0,0,11635511.0,32928616.0,0.0,2140933991.0,2140933991.0,52491410.0,18556858.0,33934552.0,0.0,18556858.0
6,0.0,0,0.0,52091431.0,0.0,0.0,0.0,53685399.0,0.0,53685399.0,0.0,0.0
