ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,282180248.07,40126239.64,28836024.58,18135864.21
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,234322028.23,39327397.13,29685551.45,18670157.83
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,128113313.18,23814305.88,18657421.07,11734226.89
LowerReek,Region_2,0.0,0.0,0.0,0.0
