Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:20:25
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       240253453.23         39636448.15         30066194.02         18909555.67
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  240253453.23         39636448.15         30066194.02         18909555.67
MidReek    1                       194006670.16         36863511.80         29251250.87         18397012.82
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  194006670.16         36863511.80         29251250.87         18397012.82
LowerReek  1                       130864594.11         25038723.88         19684487.85         12380180.83
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  130864594.11         25038723.88         19684487.85         12380180.83
Totals     1                       565124717.51        101538683.83         79001932.75         49686749.32
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  565124717.51        101538683.83         79001932.75         49686749.32
