ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,352256077.74,46774731.53,31245718.95,19651395.23
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,222330730.73,37032318.6,28672811.75,18033214.63
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,152760231.81,29952269.97,24031109.66,15113905.2
LowerReek,2,0.0,0.0,0.0,0.0
