ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5046752,806356,401426,279935,39414779
Valysar,CentralSouth,47295782,9455076,7336742,5116278,720371927
Valysar,CentralNorth,37508476,7393583,5672684,3955847,556983273
Valysar,NorthHorst,3286710,350494,128164,78725,15422179
Valysar,CentralRamp,13804512,1898321,1207530,842071,118563663
Valysar,CentralHorst,89500364,13925865,10185009,7102517,1000034403
Valysar,EastLowland,998707,194994,82060,57224,8057189
Therys,WestLowland,1386001,291761,129273,90148,12692881
Therys,CentralSouth,7054075,1581947,935568,652419,91860550
Therys,CentralNorth,21652552,4316902,2424116,1690458,238016439
Therys,NorthHorst,4193198,602443,213626,131220,25706018
Therys,CentralRamp,6546409,1368296,999260,696834,98114280
Therys,CentralHorst,31520337,7954792,6064536,4229104,595457906
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,92189,14491,2960,2064,290650
Volon,CentralSouth,32292667,6132455,4478823,3123308,439761737
Volon,CentralNorth,7621597,1072664,573091,399645,56269977
Volon,NorthHorst,2745582,413624,221138,135834,26609893
Volon,CentralRamp,10331582,1623387,1089760,759944,107000101
Volon,CentralHorst,84785331,14161111,10769901,7510391,1057463088
Volon,EastLowland,0,0,0,0,0
