ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5059046,808388,444006,309627,43595541
Valysar,CentralSouth,47358473,9413244,7398013,5159005,726387882
Valysar,CentralNorth,37446028,7393351,5734287,3998805,563031794
Valysar,NorthHorst,3300713,347758,138703,85198,16690320
Valysar,CentralRamp,13738337,1880519,1189649,829602,116807979
Valysar,CentralHorst,89504045,13887227,10182790,7100969,999816509
Valysar,EastLowland,1006869,195004,98083,68398,9630473
Therys,WestLowland,1389104,284001,144515,100777,14189464
Therys,CentralSouth,7043126,1572402,961481,670489,94404872
Therys,CentralNorth,21611852,4323476,2500644,1743824,245530458
Therys,NorthHorst,4224129,584391,229143,140751,27573180
Therys,CentralRamp,6572122,1352830,1000409,697635,98227034
Therys,CentralHorst,31652086,7922414,6044927,4215430,593532621
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,92448,15093,6180,4310,606785
Volon,CentralSouth,32402375,6056814,4610705,3215275,452710769
Volon,CentralNorth,7627418,1107405,644297,449301,63261564
Volon,NorthHorst,2811048,426185,241698,148463,29083921
Volon,CentralRamp,10390027,1626393,1140124,795065,111945208
Volon,CentralHorst,85251298,14176414,10802631,7533216,1060676813
Volon,EastLowland,408,0,0,0,0
