ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,7078382,1218731,748551,522002,73497862,0,0,0,0,0
Valysar,CentralSouth,42914800,8525913,6436398,4488423,631969917,0,0,0,0,0
Valysar,CentralNorth,33925122,5460737,4025835,2807416,395284213,0,0,0,0,0
Valysar,NorthHorst,4490124,604820,334557,205502,40257750,24229315,3037699,1901933,442309936,67673
Valysar,CentralRamp,13759999,2308841,1561936,1089216,153361667,0,0,0,0,0
Valysar,CentralHorst,75890811,11832490,8474314,5909564,832066592,0,0,0,0,0
Valysar,EastLowland,250958,35387,14209,9909,1395156,0,0,0,0,0
Therys,WestLowland,1933572,644324,462886,322794,45449375,0,0,0,0,0
Therys,CentralSouth,4748573,1080418,643228,448555,63156534,0,0,0,0,0
Therys,CentralNorth,18320083,3617878,2055909,1433688,201863297,0,0,0,0,0
Therys,NorthHorst,11334890,1735297,739239,454078,88953842,12779624,2294691,1536817,357399294,54682
Therys,CentralRamp,6666903,1515587,1102274,768671,108228868,0,0,0,0,0
Therys,CentralHorst,23312958,6287683,4863002,3391215,477483014,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,0,0,0,0,0,0,0,0,0,0
Volon,CentralSouth,21375423,3718759,2667385,1860101,261902277,0,0,0,0,0
Volon,CentralNorth,4806981,581004,240988,168053,23661848,0,0,0,0,0
Volon,NorthHorst,3797171,673886,490289,301160,58997307,2386066,474171,423503,98489102,15069
Volon,CentralRamp,8315453,1594126,1244904,868134,122233232,0,0,0,0,0
Volon,CentralHorst,71805249,12110563,8976136,6259509,881338914,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
