CONJPOS,PRESSURE,SGAS,WELL,SWAT,DRAWDOWN,WELLMODEL,CONIPOS,CONKPOS,CONIDX,CONBPRES,DATE,DEPTH
41,282.2484436035156,0.0,R_A3,0.24521996080875397,0,STANDARD,28,4,4,282.2484436035156,2018-07-03,1615.4365234375
41,282.38922119140625,0.0,R_A3,0.6492885947227478,0,STANDARD,28,5,5,282.38922119140625,2018-07-03,1617.5008544921875
41,282.527587890625,0.0,R_A3,0.1467215120792389,0,STANDARD,28,6,6,282.527587890625,2018-07-03,1619.565185546875
41,281.824462890625,0.0,R_A3,0.27072852849960327,0,STANDARD,29,6,7,281.824462890625,2018-07-03,1609.3663330078125
41,281.9612121582031,0.0,R_A3,0.1946120709180832,0,STANDARD,29,7,8,281.9612121582031,2018-07-03,1611.4163818359375
41,282.0979309082031,0.0,R_A3,0.14282657206058502,0,STANDARD,29,8,9,282.0979309082031,2018-07-03,1613.46630859375
41,282.2347106933594,0.0,R_A3,0.6502693891525269,0,STANDARD,29,9,10,282.2347106933594,2018-07-03,1615.516357421875
41,282.96514892578125,0.0,R_A3,0.7940414547920227,0,STANDARD,29,10,11,282.96514892578125,2018-07-03,1617.5662841796875
41,283.0240478515625,0.0,R_A3,0.04663703218102455,0,STANDARD,29,11,12,283.0240478515625,2018-07-03,1619.750732421875
41,283.17889404296875,0.0,R_A3,0.05190001428127289,0,STANDARD,29,12,13,283.17889404296875,2018-07-03,1622.0697021484375
41,283.3340759277344,0.0,R_A3,0.36573848128318787,0,STANDARD,29,13,14,283.3340759277344,2018-07-03,1624.388671875
41,283.5630798339844,0.0,R_A3,0.33958202600479126,0,STANDARD,29,14,15,283.5630798339844,2018-07-03,1626.707763671875
41,283.92840576171875,0.0,R_A3,0.48560991883277893,0,STANDARD,29,15,16,283.92840576171875,2018-07-03,1629.026611328125
41,284.0927734375,0.0,R_A3,0.7896832227706909,0,STANDARD,29,16,17,284.0927734375,2018-07-03,1630.9468994140625
41,286.96588134765625,0.0,R_A3,0.6489992141723633,0,STANDARD,29,27,18,286.96588134765625,2018-07-03,1633.5262451171875
41,284.8741455078125,0.0,R_A3,0.04348228499293327,0,STANDARD,29,28,19,284.8741455078125,2018-07-03,1637.1630859375
41,285.1170654296875,0.0,R_A3,0.04934759810566902,0,STANDARD,29,29,20,285.1170654296875,2018-07-03,1640.8001708984375
41,285.3632507324219,0.0,R_A3,0.6492471694946289,0,STANDARD,29,30,21,285.3632507324219,2018-07-03,1644.4371337890625
41,285.6108703613281,0.0,R_A3,0.05702487751841545,0,STANDARD,29,31,22,285.6108703613281,2018-07-03,1648.0740966796875
52,277.3971252441406,0.0,R_A4,0.049508947879076004,0,STANDARD,30,1,1,277.3971252441406,2018-09-12,1631.1873779296875
52,277.3538513183594,0.0,R_A4,0.04870499297976494,0,STANDARD,31,1,2,277.3538513183594,2018-09-12,1627.4293212890625
52,277.4911804199219,0.0,R_A4,0.04951148480176926,0,STANDARD,31,2,3,277.4911804199219,2018-09-12,1629.4896240234375
52,277.6285705566406,0.0,R_A4,0.05125938355922699,0,STANDARD,31,3,4,277.6285705566406,2018-09-12,1631.5498046875
52,277.7626953125,0.0,R_A4,0.6513592600822449,0,STANDARD,31,4,5,277.7626953125,2018-09-12,1633.610107421875
52,277.8128967285156,0.0,R_A4,0.054596345871686935,0,STANDARD,32,4,6,277.8128967285156,2018-09-12,1632.3968505859375
51,278.0094299316406,0.0,R_A4,0.6524365544319153,0,STANDARD,32,4,7,278.0094299316406,2018-09-12,1635.880615234375
51,278.1716613769531,0.0,R_A4,0.6515086889266968,0,STANDARD,33,4,8,278.1716613769531,2018-09-12,1637.321044921875
51,278.0534973144531,0.0,R_A4,0.056607186794281006,0,STANDARD,33,3,9,278.0534973144531,2018-09-12,1635.474609375
50,278.4196472167969,0.0,R_A4,0.6527143716812134,0,STANDARD,33,4,10,278.4196472167969,2018-09-12,1642.1485595703125
50,278.4203186035156,0.0,R_A4,0.09589854627847672,0,STANDARD,34,4,11,278.4203186035156,2018-09-12,1641.132080078125
50,278.2924499511719,0.0,R_A4,0.14969398081302643,0,STANDARD,34,3,12,278.2924499511719,2018-09-12,1639.20703125
50,278.4294738769531,0.0,R_A4,0.2210620641708374,0,STANDARD,35,3,13,278.4294738769531,2018-09-12,1640.9061279296875
50,278.30908203125,0.0,R_A4,0.22078433632850647,0,STANDARD,35,2,14,278.30908203125,2018-09-12,1639.0426025390625
49,278.42474365234375,0.0,R_A4,0.2316887527704239,0,STANDARD,35,2,15,278.42474365234375,2018-09-12,1641.93212890625
49,279.5687561035156,0.0,R_A4,0.04986793175339699,0,STANDARD,36,30,16,279.5687561035156,2018-09-12,1642.357421875
48,279.329833984375,0.0,R_A4,0.18736295402050018,0,STANDARD,36,30,17,279.329833984375,2018-09-12,1639.6068115234375
48,279.9136657714844,0.0,R_A4,0.0951581671833992,0,STANDARD,37,30,18,279.9136657714844,2018-09-12,1646.7513427734375
48,280.4530029296875,0.0,R_A4,0.11432329565286636,0,STANDARD,38,30,19,280.4530029296875,2018-09-12,1653.461669921875
47,280.70196533203125,0.0,R_A4,0.11335869878530502,0,STANDARD,38,30,20,280.70196533203125,2018-09-12,1657.8184814453125
42,276.83807373046875,-5.588705598291981e-15,R_A6,1.0,0,STANDARD,17,1,1,276.83807373046875,2018-11-07,1695.20263671875
42,276.9836120605469,-3.5058016060497688e-15,R_A6,1.0,0,STANDARD,17,2,2,276.9836120605469,2018-11-07,1696.7510986328125
42,277.1265563964844,-2.5697071677981782e-15,R_A6,1.0,0,STANDARD,17,3,3,277.1265563964844,2018-11-07,1698.299560546875
42,277.2657470703125,-2.148076189511616e-15,R_A6,1.0,0,STANDARD,17,4,4,277.2657470703125,2018-11-07,1699.84814453125
42,277.4029541015625,-2.8933775151853596e-15,R_A6,1.0,0,STANDARD,17,5,5,277.4029541015625,2018-11-07,1701.3966064453125
42,277.5429992675781,-1.4588444384802668e-13,R_A6,1.0,0,STANDARD,17,6,6,277.5429992675781,2018-11-07,1702.9451904296875
42,277.3919372558594,-2.5322569019957386e-13,R_A6,1.0,0,STANDARD,17,7,7,277.3919372558594,2018-11-07,1704.49365234375
42,277.5386962890625,-4.368472814389457e-14,R_A6,1.0,0,STANDARD,17,8,8,277.5386962890625,2018-11-07,1706.042236328125
42,277.9928894042969,-1.0129839810935418e-14,R_A6,1.0,0,STANDARD,17,9,9,277.9928894042969,2018-11-07,1707.5906982421875
42,277.86737060546875,-1.4360754339165505e-12,R_A6,1.0,0,STANDARD,17,10,10,277.86737060546875,2018-11-07,1709.1392822265625
42,278.1103820800781,-2.1933258161077607e-12,R_A6,1.0,0,STANDARD,17,11,11,278.1103820800781,2018-11-07,1711.055419921875
42,278.32135009765625,-6.686672157814322e-13,R_A6,1.0,0,STANDARD,17,12,12,278.32135009765625,2018-11-07,1713.3392333984375
