DATE,BLOCK,BPR
2000-01-01,1095,309.1741638183594
2000-01-01,"15,28,1",309.1741638183594
2000-01-01,"15,28,10",310.2450256347656
2000-01-01,"15,28,13",310.8068542480469
2000-01-01,24135,310.2450256347656
2000-01-01,31815,310.8068542480469
2000-02-01,1095,309.30206298828125
2000-02-01,"15,28,1",309.30206298828125
2000-02-01,"15,28,10",310.36724853515625
2000-02-01,"15,28,13",310.9286804199219
2000-02-01,24135,310.36724853515625
2000-02-01,31815,310.9286804199219
2000-03-01,1095,304.0733947753906
2000-03-01,"15,28,1",304.0733947753906
2000-03-01,"15,28,10",305.0625305175781
2000-03-01,"15,28,13",305.6186218261719
2000-03-01,24135,305.0625305175781
2000-03-01,31815,305.6186218261719
2000-04-01,1095,297.82220458984375
2000-04-01,"15,28,1",297.82220458984375
2000-04-01,"15,28,10",298.77899169921875
2000-04-01,"15,28,13",299.3329162597656
2000-04-01,24135,298.77899169921875
2000-04-01,31815,299.3329162597656
2000-05-01,1095,292.3694152832031
2000-05-01,"15,28,1",292.3694152832031
2000-05-01,"15,28,10",293.3121643066406
2000-05-01,"15,28,13",293.8651123046875
2000-05-01,24135,293.3121643066406
2000-05-01,31815,293.8651123046875
2000-06-01,1095,287.0696716308594
2000-06-01,"15,28,1",287.0696716308594
2000-06-01,"15,28,10",288.00372314453125
2000-06-01,"15,28,13",288.5559997558594
2000-06-01,24135,288.00372314453125
2000-06-01,31815,288.5559997558594
2000-07-01,1095,285.0744323730469
2000-07-01,"15,28,1",285.0744323730469
2000-07-01,"15,28,10",286.0256652832031
2000-07-01,"15,28,13",286.58056640625
2000-07-01,24135,286.0256652832031
2000-07-01,31815,286.58056640625
2000-08-01,1095,283.5118713378906
2000-08-01,"15,28,1",283.5118713378906
2000-08-01,"15,28,10",284.4636535644531
2000-08-01,"15,28,13",285.0186767578125
2000-08-01,24135,284.4636535644531
2000-08-01,31815,285.0186767578125
2000-09-01,1095,282.2763977050781
2000-09-01,"15,28,1",282.2763977050781
2000-09-01,"15,28,10",283.2276916503906
2000-09-01,"15,28,13",283.7826232910156
2000-09-01,24135,283.2276916503906
2000-09-01,31815,283.7826232910156
2000-10-01,1095,281.3033447265625
2000-10-01,"15,28,1",281.3033447265625
2000-10-01,"15,28,10",282.2539978027344
2000-10-01,"15,28,13",282.8088684082031
2000-10-01,24135,282.2539978027344
2000-10-01,31815,282.8088684082031
2000-11-01,1095,280.4813537597656
2000-11-01,"15,28,1",280.4813537597656
2000-11-01,"15,28,10",281.4314880371094
2000-11-01,"15,28,13",281.98626708984375
2000-11-01,24135,281.4314880371094
2000-11-01,31815,281.98626708984375
2000-12-01,1095,279.82366943359375
2000-12-01,"15,28,1",279.82366943359375
2000-12-01,"15,28,10",280.7718505859375
2000-12-01,"15,28,13",281.3265075683594
2000-12-01,24135,280.7718505859375
2000-12-01,31815,281.3265075683594
2001-01-01,1095,279.25701904296875
2001-01-01,"15,28,1",279.25701904296875
2001-01-01,"15,28,10",280.2023010253906
2001-01-01,"15,28,13",280.75677490234375
2001-01-01,24135,280.2023010253906
2001-01-01,31815,280.75677490234375
2001-02-01,1095,273.3563232421875
2001-02-01,"15,28,1",273.3563232421875
2001-02-01,"15,28,10",274.236328125
2001-02-01,"15,28,13",274.78192138671875
2001-02-01,24135,274.236328125
2001-02-01,31815,274.78192138671875
2001-03-01,1095,272.4241027832031
2001-03-01,"15,28,1",272.4241027832031
2001-03-01,"15,28,10",273.3285827636719
2001-03-01,"15,28,13",273.8773498535156
2001-03-01,24135,273.3285827636719
2001-03-01,31815,273.8773498535156
2001-04-01,1095,273.14849853515625
2001-04-01,"15,28,1",273.14849853515625
2001-04-01,"15,28,10",274.03057861328125
2001-04-01,"15,28,13",274.5790100097656
2001-04-01,24135,274.03057861328125
2001-04-01,31815,274.5790100097656
2001-05-01,1095,273.7435607910156
2001-05-01,"15,28,1",273.7435607910156
2001-05-01,"15,28,10",274.62939453125
2001-05-01,"15,28,13",275.1780700683594
2001-05-01,24135,274.62939453125
2001-05-01,31815,275.1780700683594
2001-06-01,1095,274.1903991699219
2001-06-01,"15,28,1",274.1903991699219
2001-06-01,"15,28,10",275.07989501953125
2001-06-01,"15,28,13",275.62872314453125
2001-06-01,24135,275.07989501953125
2001-06-01,31815,275.62872314453125
2001-07-01,1095,274.6233825683594
2001-07-01,"15,28,1",274.6233825683594
2001-07-01,"15,28,10",275.51812744140625
2001-07-01,"15,28,13",276.0672302246094
2001-07-01,24135,275.51812744140625
2001-07-01,31815,276.0672302246094
2001-08-01,1095,275.1329040527344
2001-08-01,"15,28,1",275.1329040527344
2001-08-01,"15,28,10",276.0287170410156
2001-08-01,"15,28,13",276.578125
2001-08-01,24135,276.0287170410156
2001-08-01,31815,276.578125
2001-09-01,1095,275.5476989746094
2001-09-01,"15,28,1",275.5476989746094
2001-09-01,"15,28,10",276.4505310058594
2001-09-01,"15,28,13",277.0001525878906
2001-09-01,24135,276.4505310058594
2001-09-01,31815,277.0001525878906
2001-10-01,1095,275.9259033203125
2001-10-01,"15,28,1",275.9259033203125
2001-10-01,"15,28,10",276.8296813964844
2001-10-01,"15,28,13",277.3794250488281
2001-10-01,24135,276.8296813964844
2001-10-01,31815,277.3794250488281
2001-11-01,1095,276.3301086425781
2001-11-01,"15,28,1",276.3301086425781
2001-11-01,"15,28,10",277.2374267578125
2001-11-01,"15,28,13",277.787353515625
2001-11-01,24135,277.2374267578125
2001-11-01,31815,277.787353515625
2001-12-01,1095,276.69970703125
2001-12-01,"15,28,1",276.69970703125
2001-12-01,"15,28,10",277.60943603515625
2001-12-01,"15,28,13",278.15948486328125
2001-12-01,24135,277.60943603515625
2001-12-01,31815,278.15948486328125
2002-01-01,1095,277.03887939453125
2002-01-01,"15,28,1",277.03887939453125
2002-01-01,"15,28,10",277.9519348144531
2002-01-01,"15,28,13",278.5021057128906
2002-01-01,24135,277.9519348144531
2002-01-01,31815,278.5021057128906
2002-02-01,1095,277.3482666015625
2002-02-01,"15,28,1",277.3482666015625
2002-02-01,"15,28,10",278.26263427734375
2002-02-01,"15,28,13",278.8128662109375
2002-02-01,24135,278.26263427734375
2002-02-01,31815,278.8128662109375
2002-03-01,1095,277.6055908203125
2002-03-01,"15,28,1",277.6055908203125
2002-03-01,"15,28,10",278.5228576660156
2002-03-01,"15,28,13",279.07318115234375
2002-03-01,24135,278.5228576660156
2002-03-01,31815,279.07318115234375
2002-04-01,1095,277.8660888671875
2002-04-01,"15,28,1",277.8660888671875
2002-04-01,"15,28,10",278.7853088378906
2002-04-01,"15,28,13",279.335693359375
2002-04-01,24135,278.7853088378906
2002-04-01,31815,279.335693359375
2002-05-01,1095,278.12152099609375
2002-05-01,"15,28,1",278.12152099609375
2002-05-01,"15,28,10",279.0428771972656
2002-05-01,"15,28,13",279.59332275390625
2002-05-01,24135,279.0428771972656
2002-05-01,31815,279.59332275390625
2002-06-01,1095,278.3703918457031
2002-06-01,"15,28,1",278.3703918457031
2002-06-01,"15,28,10",279.2939147949219
2002-06-01,"15,28,13",279.84442138671875
2002-06-01,24135,279.2939147949219
2002-06-01,31815,279.84442138671875
2002-07-01,1095,278.5849609375
2002-07-01,"15,28,1",278.5849609375
2002-07-01,"15,28,10",279.5094909667969
2002-07-01,"15,28,13",280.0600280761719
2002-07-01,24135,279.5094909667969
2002-07-01,31815,280.0600280761719
2002-08-01,1095,278.79510498046875
2002-08-01,"15,28,1",278.79510498046875
2002-08-01,"15,28,10",279.7210388183594
2002-08-01,"15,28,13",280.2716369628906
2002-08-01,24135,279.7210388183594
2002-08-01,31815,280.2716369628906
2002-09-01,1095,279.0271301269531
2002-09-01,"15,28,1",279.0271301269531
2002-09-01,"15,28,10",279.9552917480469
2002-09-01,"15,28,13",280.5059814453125
2002-09-01,24135,279.9552917480469
2002-09-01,31815,280.5059814453125
2002-10-01,1095,279.2998046875
2002-10-01,"15,28,1",279.2998046875
2002-10-01,"15,28,10",280.2311096191406
2002-10-01,"15,28,13",280.78192138671875
2002-10-01,24135,280.2311096191406
2002-10-01,31815,280.78192138671875
2002-11-01,1095,279.6534729003906
2002-11-01,"15,28,1",279.6534729003906
2002-11-01,"15,28,10",280.5870056152344
2002-11-01,"15,28,13",281.1379089355469
2002-11-01,24135,280.5870056152344
2002-11-01,31815,281.1379089355469
2002-12-01,1095,279.9911804199219
2002-12-01,"15,28,1",279.9911804199219
2002-12-01,"15,28,10",280.926513671875
2002-12-01,"15,28,13",281.4774169921875
2002-12-01,24135,280.926513671875
2002-12-01,31815,281.4774169921875
2003-01-01,1095,280.2580261230469
2003-01-01,"15,28,1",280.2580261230469
2003-01-01,"15,28,10",281.1993103027344
2003-01-01,"15,28,13",281.7505798339844
2003-01-01,24135,281.1993103027344
2003-01-01,31815,281.7505798339844
2003-02-01,1095,280.266845703125
2003-02-01,"15,28,1",280.266845703125
2003-02-01,"15,28,10",281.2081604003906
2003-02-01,"15,28,13",281.7594299316406
2003-02-01,24135,281.2081604003906
2003-02-01,31815,281.7594299316406
