CONBPRES,WELLMODEL,DEPTH,DRAWDOWN,CONJPOS,SWAT,DATE,SGAS,PRESSURE,WELL,CONIDX,CONIPOS,CONKPOS
304.35528564453125,STANDARD,1687.1942138671875,0,29,1.0,2018-01-01,0.0,304.35528564453125,R_A2,24,22,31
298.3228759765625,STANDARD,1607.5364990234375,0,41,0.6481541991233826,2018-01-01,0.0,298.3228759765625,R_A3,1,28,1
297.86492919921875,STANDARD,1600.7022705078125,0,41,0.6481541991233826,2018-01-01,0.0,297.86492919921875,R_A3,2,29,1
298.0044860839844,STANDARD,1602.78515625,0,41,0.19330725073814392,2018-01-01,0.0,298.0044860839844,R_A3,3,29,2
298.1440734863281,STANDARD,1604.8680419921875,0,41,0.19229093194007874,2018-01-01,0.0,298.1440734863281,R_A3,4,29,3
298.28363037109375,STANDARD,1606.950927734375,0,41,0.37164759635925293,2018-01-01,0.0,298.28363037109375,R_A3,5,29,4
298.4232177734375,STANDARD,1609.033935546875,0,41,0.6481541991233826,2018-01-01,0.0,298.4232177734375,R_A3,6,29,5
298.56280517578125,STANDARD,1611.1168212890625,0,41,0.18548864126205444,2018-01-01,0.0,298.56280517578125,R_A3,7,29,6
298.7024230957031,STANDARD,1613.19970703125,0,41,0.17777876555919647,2018-01-01,0.0,298.7024230957031,R_A3,8,29,7
298.8420104980469,STANDARD,1615.2825927734375,0,41,0.20348292589187622,2018-01-01,0.0,298.8420104980469,R_A3,9,29,8
298.9815979003906,STANDARD,1617.365478515625,0,41,0.8102380037307739,2018-01-01,0.0,298.9815979003906,R_A3,10,29,9
299.1212158203125,STANDARD,1619.4483642578125,0,41,0.8184382915496826,2018-01-01,0.0,299.1212158203125,R_A3,11,29,10
299.2670593261719,STANDARD,1621.6241455078125,0,41,0.052431780844926834,2018-01-01,0.0,299.2670593261719,R_A3,12,29,11
299.4190979003906,STANDARD,1623.892578125,0,41,0.05722886696457863,2018-01-01,0.0,299.4190979003906,R_A3,13,29,12
299.5711669921875,STANDARD,1626.1611328125,0,41,0.38400495052337646,2018-01-01,0.0,299.5711669921875,R_A3,14,29,13
299.87530517578125,STANDARD,1630.6981201171875,0,41,0.5109721422195435,2018-01-01,0.0,299.87530517578125,R_A3,15,29,15
300.0035705566406,STANDARD,1632.6112060546875,0,41,0.8207252621650696,2018-01-01,0.0,300.0035705566406,R_A3,16,29,16
300.18060302734375,STANDARD,1635.2520751953125,0,41,0.20654599368572235,2018-01-01,0.0,300.18060302734375,R_A3,17,29,27
300.4165344238281,STANDARD,1638.770751953125,0,41,0.04696525260806084,2018-01-01,0.0,300.4165344238281,R_A3,18,29,28
300.6524658203125,STANDARD,1642.289306640625,0,41,0.05471200868487358,2018-01-01,0.0,300.6524658203125,R_A3,19,29,29
300.8883972167969,STANDARD,1645.8079833984375,0,41,0.6481541991233826,2018-01-01,0.0,300.8883972167969,R_A3,20,29,30
301.1243591308594,STANDARD,1649.32666015625,0,41,0.07025274634361267,2018-01-01,0.0,301.1243591308594,R_A3,21,29,31
299.6085205078125,STANDARD,1626.7181396484375,0,52,0.0494367852807045,2018-01-01,0.0,299.6085205078125,R_A4,1,30,1
299.5427551269531,STANDARD,1625.7371826171875,0,52,0.05061021447181702,2018-01-01,0.0,299.5427551269531,R_A4,2,31,1
299.6822509765625,STANDARD,1627.8179931640625,0,52,0.13816194236278534,2018-01-01,0.0,299.6822509765625,R_A4,3,31,2
299.8217468261719,STANDARD,1629.89892578125,0,52,0.25204554200172424,2018-01-01,0.0,299.8217468261719,R_A4,4,31,3
299.96124267578125,STANDARD,1631.979736328125,0,52,0.0556512326002121,2018-01-01,0.0,299.96124267578125,R_A4,5,31,4
300.1007385253906,STANDARD,1634.0606689453125,0,52,0.057896945625543594,2018-01-01,0.0,300.1007385253906,R_A4,6,31,5
300.19989013671875,STANDARD,1635.5394287109375,0,52,0.060760192573070526,2018-01-01,0.0,300.19989013671875,R_A4,7,32,5
300.01025390625,STANDARD,1632.7109375,0,51,0.06091185659170151,2018-01-01,0.0,300.01025390625,R_A4,8,32,5
300.3099670410156,STANDARD,1637.181396484375,0,51,0.06325971335172653,2018-01-01,0.0,300.3099670410156,R_A4,9,33,5
300.1877136230469,STANDARD,1635.35791015625,0,51,0.05842282995581627,2018-01-01,0.0,300.1877136230469,R_A4,10,33,4
300.1669006347656,STANDARD,1635.047607421875,0,50,0.06164903938770294,2018-01-01,0.0,300.1669006347656,R_A4,11,33,4
300.3817443847656,STANDARD,1638.2520751953125,0,50,0.08416950702667236,2018-01-01,0.0,300.3817443847656,R_A4,12,34,4
300.6260681152344,STANDARD,1641.89599609375,0,50,0.10931368917226791,2018-01-01,0.0,300.6260681152344,R_A4,13,35,4
300.55255126953125,STANDARD,1640.799560546875,0,49,0.22245283424854279,2018-01-01,0.0,300.55255126953125,R_A4,14,35,4
300.4205017089844,STANDARD,1638.830078125,0,49,0.18467286229133606,2018-01-01,0.0,300.4205017089844,R_A4,15,35,3
300.79376220703125,STANDARD,1644.3968505859375,0,49,0.06534235179424286,2018-01-01,0.0,300.79376220703125,R_A4,16,36,31
300.629150390625,STANDARD,1641.941650390625,0,48,0.06127900630235672,2018-01-01,0.0,300.629150390625,R_A4,17,36,31
301.3896789550781,STANDARD,1653.283203125,0,48,0.15154317021369934,2018-01-01,0.0,301.3896789550781,R_A4,18,37,31
301.0096740722656,STANDARD,1647.616455078125,0,48,1.0,2018-01-01,0.0,301.0096740722656,R_A4,19,37,30
300.6296691894531,STANDARD,1641.94970703125,0,48,1.0,2018-01-01,0.0,300.6296691894531,R_A4,20,37,29
301.1825256347656,STANDARD,1650.1944580078125,0,48,0.32492154836654663,2018-01-01,0.0,301.1825256347656,R_A4,21,38,29
301.43853759765625,STANDARD,1654.01171875,0,47,0.69754958152771,2018-01-01,0.0,301.43853759765625,R_A4,22,38,29
301.8159484863281,STANDARD,1659.638916015625,0,47,0.6481541991233826,2018-01-01,0.0,301.8159484863281,R_A4,23,38,30
304.00213623046875,STANDARD,1686.694580078125,0,20,1.0,2018-01-01,0.0,304.00213623046875,R_A5,1,31,1
304.2182312011719,STANDARD,1688.974853515625,0,20,1.0,2018-01-01,0.0,304.2182312011719,R_A5,2,31,2
304.434326171875,STANDARD,1691.2550048828125,0,20,1.0,2018-01-01,0.0,304.434326171875,R_A5,3,31,3
304.6504211425781,STANDARD,1693.5352783203125,0,20,1.0,2018-01-01,0.0,304.6504211425781,R_A5,4,31,4
304.8664855957031,STANDARD,1695.8155517578125,0,20,1.0,2018-01-01,0.0,304.8664855957031,R_A5,5,31,5
305.08258056640625,STANDARD,1698.095703125,0,20,1.0,2018-01-01,0.0,305.08258056640625,R_A5,6,31,6
305.6044616699219,STANDARD,1700.3759765625,0,20,1.0,2018-01-01,0.0,305.6044616699219,R_A5,7,31,7
305.820556640625,STANDARD,1702.65625,0,20,1.0,2018-01-01,0.0,305.820556640625,R_A5,8,31,8
305.28558349609375,STANDARD,1700.236572265625,0,21,1.0,2018-01-01,0.0,305.28558349609375,R_A5,9,31,11
305.46484375,STANDARD,1702.128173828125,0,21,1.0,2018-01-01,0.0,305.46484375,R_A5,10,31,12
305.65606689453125,STANDARD,1704.0196533203125,0,21,1.0,2018-01-01,0.0,305.65606689453125,R_A5,11,31,13
305.8353271484375,STANDARD,1705.9112548828125,0,21,1.0,2018-01-01,0.0,305.8353271484375,R_A5,12,31,14
306.0146179199219,STANDARD,1707.802734375,0,21,1.0,2018-01-01,0.0,306.0146179199219,R_A5,13,31,15
306.3388977050781,STANDARD,1709.6943359375,0,21,1.0,2018-01-01,0.0,306.3388977050781,R_A5,14,31,16
306.5169677734375,STANDARD,1711.5733642578125,0,21,1.0,2018-01-01,0.0,306.5169677734375,R_A5,15,31,17
306.65985107421875,STANDARD,1713.0810546875,0,21,1.0,2018-01-01,0.0,306.65985107421875,R_A5,16,31,18
306.7369079589844,STANDARD,1713.89404296875,0,21,1.0,2018-01-01,0.0,306.7369079589844,R_A5,17,31,19
306.7137756347656,STANDARD,1715.3077392578125,0,21,1.0,2018-01-01,0.0,306.7137756347656,R_A5,18,31,27
306.92462158203125,STANDARD,1717.532470703125,0,21,1.0,2018-01-01,0.0,306.92462158203125,R_A5,19,31,28
307.4412841796875,STANDARD,1719.7572021484375,0,21,1.0,2018-01-01,0.0,307.4412841796875,R_A5,20,31,29
307.6521301269531,STANDARD,1721.98193359375,0,21,1.0,2018-01-01,0.0,307.6521301269531,R_A5,21,31,30
307.86297607421875,STANDARD,1724.206787109375,0,21,1.0,2018-01-01,0.0,307.86297607421875,R_A5,22,31,31
305.1307373046875,STANDARD,1695.3770751953125,0,42,1.0,2018-01-01,0.0,305.1307373046875,R_A6,1,17,1
305.2781982421875,STANDARD,1696.93310546875,0,42,1.0,2018-01-01,0.0,305.2781982421875,R_A6,2,17,2
305.4256591796875,STANDARD,1698.4891357421875,0,42,1.0,2018-01-01,0.0,305.4256591796875,R_A6,3,17,3
305.5731201171875,STANDARD,1700.0452880859375,0,42,1.0,2018-01-01,0.0,305.5731201171875,R_A6,4,17,4
305.7205810546875,STANDARD,1701.601318359375,0,42,1.0,2018-01-01,0.0,305.7205810546875,R_A6,5,17,5
305.56903076171875,STANDARD,1703.157470703125,0,42,1.0,2018-01-01,0.0,305.56903076171875,R_A6,6,17,6
305.71649169921875,STANDARD,1704.7135009765625,0,42,1.0,2018-01-01,0.0,305.71649169921875,R_A6,7,17,7
305.8572082519531,STANDARD,1706.26953125,0,42,1.0,2018-01-01,0.0,305.8572082519531,R_A6,8,17,8
306.00469970703125,STANDARD,1707.82568359375,0,42,1.0,2018-01-01,0.0,306.00469970703125,R_A6,9,17,9
306.15216064453125,STANDARD,1709.3817138671875,0,42,1.0,2018-01-01,0.0,306.15216064453125,R_A6,10,17,10
306.3366394042969,STANDARD,1711.3271484375,0,42,1.0,2018-01-01,0.0,306.3366394042969,R_A6,11,17,11
306.5578918457031,STANDARD,1713.66162109375,0,42,1.0,2018-01-01,0.0,306.5578918457031,R_A6,12,17,12
306.7911376953125,STANDARD,1715.9962158203125,0,42,1.0,2018-01-01,0.0,306.7911376953125,R_A6,13,17,13
307.01239013671875,STANDARD,1718.330810546875,0,42,1.0,2018-01-01,0.0,307.01239013671875,R_A6,14,17,14
307.233642578125,STANDARD,1720.6654052734375,0,42,1.0,2018-01-01,0.0,307.233642578125,R_A6,15,17,15
307.59991455078125,STANDARD,1723.0,0,42,1.0,2018-01-01,0.0,307.59991455078125,R_A6,16,17,16
307.8211975097656,STANDARD,1725.3345947265625,0,42,1.0,2018-01-01,0.0,307.8211975097656,R_A6,17,17,17
307.965087890625,STANDARD,1726.852783203125,0,42,1.0,2018-01-01,0.0,307.965087890625,R_A6,18,17,18
307.9232177734375,STANDARD,1728.068603515625,0,42,1.0,2018-01-01,0.0,307.9232177734375,R_A6,19,17,27
308.3929443359375,STANDARD,1729.7984619140625,0,42,1.0,2018-01-01,0.0,308.3929443359375,R_A6,20,17,28
308.5569152832031,STANDARD,1731.5283203125,0,42,1.0,2018-01-01,0.0,308.5569152832031,R_A6,21,17,29
308.7208557128906,STANDARD,1733.2581787109375,0,42,1.0,2018-01-01,0.0,308.7208557128906,R_A6,22,17,30
308.57904052734375,STANDARD,1734.9881591796875,0,42,1.0,2018-01-01,0.0,308.57904052734375,R_A6,23,17,31
297.9046630859375,STANDARD,1637.3448486328125,0,30,0.05578646436333656,2018-03-01,0.0,297.9046630859375,R_A2,1,22,1
298.0191650390625,STANDARD,1639.053466796875,0,30,0.057183511555194855,2018-03-01,0.0,298.0191650390625,R_A2,2,22,2
298.1336364746094,STANDARD,1640.76220703125,0,30,0.06257730722427368,2018-03-01,0.0,298.1336364746094,R_A2,3,22,3
298.2481384277344,STANDARD,1642.4708251953125,0,30,0.0675886943936348,2018-03-01,0.0,298.2481384277344,R_A2,4,22,4
298.3626403808594,STANDARD,1644.1795654296875,0,30,0.0704449862241745,2018-03-01,0.0,298.3626403808594,R_A2,5,22,5
298.5058898925781,STANDARD,1645.88818359375,0,30,0.30979397892951965,2018-03-01,0.0,298.5058898925781,R_A2,6,22,6
298.626708984375,STANDARD,1647.5968017578125,0,30,0.8910306096076965,2018-03-01,0.0,298.626708984375,R_A2,7,22,7
298.7465515136719,STANDARD,1649.305419921875,0,30,0.876276433467865,2018-03-01,0.0,298.7465515136719,R_A2,8,22,8
299.1234130859375,STANDARD,1651.01416015625,0,30,0.893530547618866,2018-03-01,0.0,299.1234130859375,R_A2,9,22,9
299.48236083984375,STANDARD,1652.722900390625,0,30,0.9006166458129883,2018-03-01,0.0,299.48236083984375,R_A2,10,22,10
299.7845764160156,STANDARD,1654.5556640625,0,30,0.07660602778196335,2018-03-01,0.0,299.7845764160156,R_A2,11,22,11
299.94976806640625,STANDARD,1656.5123291015625,0,30,0.17880435287952423,2018-03-01,0.0,299.94976806640625,R_A2,12,22,12
300.10003662109375,STANDARD,1658.4691162109375,0,30,0.4602524936199188,2018-03-01,0.0,300.10003662109375,R_A2,13,22,13
300.23162841796875,STANDARD,1660.426025390625,0,30,0.522166907787323,2018-03-01,0.0,300.23162841796875,R_A2,14,22,14
300.3630065917969,STANDARD,1662.3828125,0,30,0.9413295388221741,2018-03-01,0.0,300.3630065917969,R_A2,15,22,15
300.494140625,STANDARD,1664.339599609375,0,30,0.9424157738685608,2018-03-01,0.0,300.494140625,R_A2,16,22,16
300.62530517578125,STANDARD,1666.29638671875,0,30,0.93109130859375,2018-03-01,0.0,300.62530517578125,R_A2,17,22,17
301.6005554199219,STANDARD,1678.16845703125,0,29,0.9999995827674866,2018-03-01,-3.8767861809674287e-08,301.6005554199219,R_A2,18,22,17
301.7334289550781,STANDARD,1679.5709228515625,0,29,0.9999998211860657,2018-03-01,-1.7595306545103995e-08,301.7334289550781,R_A2,19,22,18
302.6134338378906,STANDARD,1680.70166015625,0,29,0.9999999403953552,2018-03-01,-3.250215874217588e-09,302.6134338378906,R_A2,20,22,27
303.8807373046875,STANDARD,1682.3248291015625,0,29,1.0,2018-03-01,-3.872104246637892e-17,303.8807373046875,R_A2,21,22,28
304.0332946777344,STANDARD,1683.9478759765625,0,29,1.0,2018-03-01,-1.1590932026306467e-17,304.0332946777344,R_A2,22,22,29
304.1856689453125,STANDARD,1685.571044921875,0,29,1.0,2018-03-01,-4.522466896887707e-18,304.1856689453125,R_A2,23,22,30
304.3380432128906,STANDARD,1687.1942138671875,0,29,1.0,2018-03-01,-1.4277782573543049e-18,304.3380432128906,R_A2,24,22,31
276.235595703125,STANDARD,1686.694580078125,0,20,1.0,2018-04-28,-5.958213956935854e-12,276.235595703125,R_A5,1,31,1
276.450927734375,STANDARD,1688.974853515625,0,20,1.0,2018-04-28,-9.46730714657118e-12,276.450927734375,R_A5,2,31,2
276.66656494140625,STANDARD,1691.2550048828125,0,20,1.0,2018-04-28,-9.279589249788778e-12,276.66656494140625,R_A5,3,31,3
276.88226318359375,STANDARD,1693.5352783203125,0,20,1.0,2018-04-28,-8.485101510302684e-12,276.88226318359375,R_A5,4,31,4
277.0982360839844,STANDARD,1695.8155517578125,0,20,1.0,2018-04-28,-7.86059412005713e-12,277.0982360839844,R_A5,5,31,5
277.3140563964844,STANDARD,1698.095703125,0,20,1.0,2018-04-28,-8.705516342522035e-12,277.3140563964844,R_A5,6,31,6
277.8362731933594,STANDARD,1700.3759765625,0,20,1.0,2018-04-28,-3.636843864257555e-12,277.8362731933594,R_A5,7,31,7
278.4145812988281,STANDARD,1702.65625,0,20,1.0,2018-04-28,-5.319706264036994e-13,278.4145812988281,R_A5,8,31,8
273.8049621582031,STANDARD,1700.236572265625,0,21,1.0,2018-04-28,0.0,273.8049621582031,R_A5,9,31,11
273.98492431640625,STANDARD,1702.128173828125,0,21,1.0,2018-04-28,-2.2869747762221948e-11,273.98492431640625,R_A5,10,31,12
274.1766662597656,STANDARD,1704.0196533203125,0,21,1.0,2018-04-28,-9.65575059144741e-13,274.1766662597656,R_A5,11,31,13
274.3565368652344,STANDARD,1705.9112548828125,0,21,1.0,2018-04-28,-1.704907590972804e-12,274.3565368652344,R_A5,12,31,14
274.7083435058594,STANDARD,1707.802734375,0,21,1.0,2018-04-28,-4.238524136702948e-13,274.7083435058594,R_A5,13,31,15
275.20892333984375,STANDARD,1709.6943359375,0,21,1.0,2018-04-28,-8.684799570040508e-14,275.20892333984375,R_A5,14,31,16
275.388671875,STANDARD,1711.5733642578125,0,21,1.0,2018-04-28,-7.057821395459879e-14,275.388671875,R_A5,15,31,17
275.5320129394531,STANDARD,1713.0810546875,0,21,1.0,2018-04-28,-1.9394148830301217e-13,275.5320129394531,R_A5,16,31,18
275.60888671875,STANDARD,1713.89404296875,0,21,1.0,2018-04-28,0.0,275.60888671875,R_A5,17,31,19
279.54168701171875,STANDARD,1715.3077392578125,0,21,1.0,2018-04-28,-1.2838130250992109e-14,279.54168701171875,R_A5,18,31,27
279.78173828125,STANDARD,1717.532470703125,0,21,1.0,2018-04-28,-1.0111874242124154e-14,279.78173828125,R_A5,19,31,28
280.1802673339844,STANDARD,1719.7572021484375,0,21,1.0,2018-04-28,-3.664073947408971e-15,280.1802673339844,R_A5,20,31,29
291.73419189453125,STANDARD,1721.98193359375,0,21,1.0,2018-04-28,-3.011888041162603e-20,291.73419189453125,R_A5,21,31,30
302.1907653808594,STANDARD,1724.206787109375,0,21,1.0,2018-04-28,-2.922950282461821e-22,302.1907653808594,R_A5,22,31,31
283.2228088378906,STANDARD,1607.5364990234375,0,41,0.649114191532135,2018-07-03,0.0,283.2228088378906,R_A3,1,28,1
282.77655029296875,STANDARD,1600.7022705078125,0,41,0.6497206091880798,2018-07-03,0.0,282.77655029296875,R_A3,2,29,1
282.9273986816406,STANDARD,1602.78515625,0,41,0.19367510080337524,2018-07-03,0.0,282.9273986816406,R_A3,3,29,2
283.0665588378906,STANDARD,1604.8680419921875,0,41,0.19272024929523468,2018-07-03,0.0,283.0665588378906,R_A3,4,29,3
283.22882080078125,STANDARD,1606.950927734375,0,41,0.37066352367401123,2018-07-03,0.0,283.22882080078125,R_A3,5,29,4
283.30963134765625,STANDARD,1609.033935546875,0,41,0.6495775580406189,2018-07-03,0.0,283.30963134765625,R_A3,6,29,5
283.45068359375,STANDARD,1611.1168212890625,0,41,0.18595869839191437,2018-07-03,0.0,283.45068359375,R_A3,7,29,6
283.58978271484375,STANDARD,1613.19970703125,0,41,0.17844711244106293,2018-07-03,0.0,283.58978271484375,R_A3,8,29,7
283.7289123535156,STANDARD,1615.2825927734375,0,41,0.20500639081001282,2018-07-03,0.0,283.7289123535156,R_A3,9,29,8
283.9318542480469,STANDARD,1617.365478515625,0,41,0.809404194355011,2018-07-03,0.0,283.9318542480469,R_A3,10,29,9
284.9219665527344,STANDARD,1619.4483642578125,0,41,0.8176001906394958,2018-07-03,0.0,284.9219665527344,R_A3,11,29,10
288.9326171875,STANDARD,1621.6241455078125,0,41,0.05249577388167381,2018-07-03,0.0,288.9326171875,R_A3,12,29,11
289.08428955078125,STANDARD,1623.892578125,0,41,0.057294730097055435,2018-07-03,0.0,289.08428955078125,R_A3,13,29,12
289.236572265625,STANDARD,1626.1611328125,0,41,0.38437584042549133,2018-07-03,0.0,289.236572265625,R_A3,14,29,13
290.20855712890625,STANDARD,1630.6981201171875,0,41,0.5110800266265869,2018-07-03,0.0,290.20855712890625,R_A3,15,29,15
290.3447265625,STANDARD,1632.6112060546875,0,41,0.8201983571052551,2018-07-03,0.0,290.3447265625,R_A3,16,29,16
284.9562683105469,STANDARD,1635.2520751953125,0,41,0.2095135897397995,2018-07-03,0.0,284.9562683105469,R_A3,17,29,27
285.153564453125,STANDARD,1638.770751953125,0,41,0.04758699610829353,2018-07-03,0.0,285.153564453125,R_A3,18,29,28
285.38873291015625,STANDARD,1642.289306640625,0,41,0.0548841655254364,2018-07-03,0.0,285.38873291015625,R_A3,19,29,29
285.6536560058594,STANDARD,1645.8079833984375,0,41,0.6491311192512512,2018-07-03,0.0,285.6536560058594,R_A3,20,29,30
285.8968505859375,STANDARD,1649.32666015625,0,41,0.07074791938066483,2018-07-03,0.0,285.8968505859375,R_A3,21,29,31
276.99322509765625,STANDARD,1626.7181396484375,0,52,0.049560196697711945,2018-09-12,0.0,276.99322509765625,R_A4,1,30,1
277.0855712890625,STANDARD,1625.7371826171875,0,52,0.05071655288338661,2018-09-12,0.0,277.0855712890625,R_A4,2,31,1
277.2243347167969,STANDARD,1627.8179931640625,0,52,0.1383729875087738,2018-09-12,0.0,277.2243347167969,R_A4,3,31,2
277.36285400390625,STANDARD,1629.89892578125,0,52,0.25257307291030884,2018-09-12,0.0,277.36285400390625,R_A4,4,31,3
277.5010070800781,STANDARD,1631.979736328125,0,52,0.055865224450826645,2018-09-12,0.0,277.5010070800781,R_A4,5,31,4
277.6396484375,STANDARD,1634.0606689453125,0,52,0.0581851489841938,2018-09-12,0.0,277.6396484375,R_A4,6,31,5
277.8828125,STANDARD,1635.5394287109375,0,52,0.06102932617068291,2018-09-12,0.0,277.8828125,R_A4,7,32,5
277.48223876953125,STANDARD,1632.7109375,0,51,0.06112322956323624,2018-09-12,0.0,277.48223876953125,R_A4,8,32,5
277.9415283203125,STANDARD,1637.181396484375,0,51,0.06351076066493988,2018-09-12,0.0,277.9415283203125,R_A4,9,33,5
277.8199157714844,STANDARD,1635.35791015625,0,51,0.058541249483823776,2018-09-12,0.0,277.8199157714844,R_A4,10,33,4
277.6040344238281,STANDARD,1635.047607421875,0,50,0.06183915212750435,2018-09-12,0.0,277.6040344238281,R_A4,11,33,4
278.00592041015625,STANDARD,1638.2520751953125,0,50,0.08439294248819351,2018-09-12,0.0,278.00592041015625,R_A4,12,34,4
278.4093933105469,STANDARD,1641.89599609375,0,50,0.10954350233078003,2018-09-12,0.0,278.4093933105469,R_A4,13,35,4
278.2062683105469,STANDARD,1640.799560546875,0,49,0.22271114587783813,2018-09-12,0.0,278.2062683105469,R_A4,14,35,4
278.0753479003906,STANDARD,1638.830078125,0,49,0.18507449328899384,2018-09-12,0.0,278.0753479003906,R_A4,15,35,3
279.2744445800781,STANDARD,1644.3968505859375,0,49,0.08318223804235458,2018-09-12,0.0,279.2744445800781,R_A4,16,36,31
279.0304870605469,STANDARD,1641.941650390625,0,48,0.07122069597244263,2018-09-12,0.0,279.0304870605469,R_A4,17,36,31
280.04681396484375,STANDARD,1653.283203125,0,48,0.27126961946487427,2018-09-12,0.0,280.04681396484375,R_A4,18,37,31
285.0735778808594,STANDARD,1647.616455078125,0,48,1.0,2018-09-12,-1.496385074227849e-13,285.0735778808594,R_A4,19,37,30
284.0604553222656,STANDARD,1641.94970703125,0,48,1.0,2018-09-12,4.620867490728875e-13,284.0604553222656,R_A4,20,37,29
280.0489807128906,STANDARD,1650.1944580078125,0,48,0.39697206020355225,2018-09-12,0.0,280.0489807128906,R_A4,21,38,29
280.4131164550781,STANDARD,1654.01171875,0,47,0.6982207894325256,2018-09-12,0.0,280.4131164550781,R_A4,22,38,29
280.9248046875,STANDARD,1659.638916015625,0,47,0.6974779963493347,2018-09-12,0.0,280.9248046875,R_A4,23,38,30
273.40655517578125,STANDARD,1695.3770751953125,0,42,1.0,2018-11-07,1.6145854184884678e-12,273.40655517578125,R_A6,1,17,1
273.55096435546875,STANDARD,1696.93310546875,0,42,1.0,2018-11-07,8.58987143567691e-13,273.55096435546875,R_A6,2,17,2
273.69140625,STANDARD,1698.4891357421875,0,42,1.0,2018-11-07,1.0730239396669616e-12,273.69140625,R_A6,3,17,3
273.80908203125,STANDARD,1700.0452880859375,0,42,1.0,2018-11-07,5.650503936277529e-13,273.80908203125,R_A6,4,17,4
273.922119140625,STANDARD,1701.601318359375,0,42,1.0,2018-11-07,8.795586329581051e-13,273.922119140625,R_A6,5,17,5
273.7553405761719,STANDARD,1703.157470703125,0,42,1.0,2018-11-07,5.365465016726745e-11,273.7553405761719,R_A6,6,17,6
273.9023132324219,STANDARD,1704.7135009765625,0,42,1.0,2018-11-07,3.0338781487060373e-10,273.9023132324219,R_A6,7,17,7
274.04266357421875,STANDARD,1706.26953125,0,42,1.0,2018-11-07,3.7547742692822794e-10,274.04266357421875,R_A6,8,17,8
274.19000244140625,STANDARD,1707.82568359375,0,42,1.0,2018-11-07,5.209317421872584e-10,274.19000244140625,R_A6,9,17,9
274.40594482421875,STANDARD,1709.3817138671875,0,42,1.0,2018-11-07,6.470270985658999e-10,274.40594482421875,R_A6,10,17,10
277.832275390625,STANDARD,1711.3271484375,0,42,0.9999998807907104,2018-11-07,-5.876782616098808e-09,277.832275390625,R_A6,11,17,11
278.13702392578125,STANDARD,1713.66162109375,0,42,1.0,2018-11-07,0.0,278.13702392578125,R_A6,12,17,12
