DATE,BLOCK,BPR
2000-01-01,1095,309.2699890136719
2000-01-01,"15,28,1",309.2699890136719
2000-01-01,"15,28,10",310.6507263183594
2000-01-01,"15,28,13",311.1778259277344
2000-01-01,24135,310.6507263183594
2000-01-01,31815,311.1778259277344
2000-02-01,1095,309.4671936035156
2000-02-01,"15,28,1",309.4671936035156
2000-02-01,"15,28,10",310.8492126464844
2000-02-01,"15,28,13",311.3719177246094
2000-02-01,24135,310.8492126464844
2000-02-01,31815,311.3719177246094
2000-03-01,1095,304.7149353027344
2000-03-01,"15,28,1",304.7149353027344
2000-03-01,"15,28,10",306.1268310546875
2000-03-01,"15,28,13",306.6366882324219
2000-03-01,24135,306.1268310546875
2000-03-01,31815,306.6366882324219
2000-04-01,1095,298.5252990722656
2000-04-01,"15,28,1",298.5252990722656
2000-04-01,"15,28,10",299.9669494628906
2000-04-01,"15,28,13",300.4632568359375
2000-04-01,24135,299.9669494628906
2000-04-01,31815,300.4632568359375
2000-05-01,1095,293.1108093261719
2000-05-01,"15,28,1",293.1108093261719
2000-05-01,"15,28,10",294.5588073730469
2000-05-01,"15,28,13",295.0478820800781
2000-05-01,24135,294.5588073730469
2000-05-01,31815,295.0478820800781
2000-06-01,1095,287.82196044921875
2000-06-01,"15,28,1",287.82196044921875
2000-06-01,"15,28,10",289.27227783203125
2000-06-01,"15,28,13",289.75537109375
2000-06-01,24135,289.27227783203125
2000-06-01,31815,289.75537109375
2000-07-01,1095,285.5961608886719
2000-07-01,"15,28,1",285.5961608886719
2000-07-01,"15,28,10",287.0595703125
2000-07-01,"15,28,13",287.5423889160156
2000-07-01,24135,287.0595703125
2000-07-01,31815,287.5423889160156
2000-08-01,1095,283.9789733886719
2000-08-01,"15,28,1",283.9789733886719
2000-08-01,"15,28,10",285.4443359375
2000-08-01,"15,28,13",285.9245910644531
2000-08-01,24135,285.4443359375
2000-08-01,31815,285.9245910644531
2000-09-01,1095,282.72149658203125
2000-09-01,"15,28,1",282.72149658203125
2000-09-01,"15,28,10",284.1893310546875
2000-09-01,"15,28,13",284.66839599609375
2000-09-01,24135,284.1893310546875
2000-09-01,31815,284.66839599609375
2000-10-01,1095,281.73858642578125
2000-10-01,"15,28,1",281.73858642578125
2000-10-01,"15,28,10",283.20745849609375
2000-10-01,"15,28,13",283.6856384277344
2000-10-01,24135,283.20745849609375
2000-10-01,31815,283.6856384277344
2000-11-01,1095,280.907958984375
2000-11-01,"15,28,1",280.907958984375
2000-11-01,"15,28,10",282.3779296875
2000-11-01,"15,28,13",282.8558349609375
2000-11-01,24135,282.3779296875
2000-11-01,31815,282.8558349609375
2000-12-01,1095,280.2439270019531
2000-12-01,"15,28,1",280.2439270019531
2000-12-01,"15,28,10",281.7151794433594
2000-12-01,"15,28,13",282.19317626953125
2000-12-01,24135,281.7151794433594
2000-12-01,31815,282.19317626953125
2001-01-01,1095,279.672607421875
2001-01-01,"15,28,1",279.672607421875
2001-01-01,"15,28,10",281.1455383300781
2001-01-01,"15,28,13",281.6239929199219
2001-01-01,24135,281.1455383300781
2001-01-01,31815,281.6239929199219
2001-02-01,1095,273.8320007324219
2001-02-01,"15,28,1",273.8320007324219
2001-02-01,"15,28,10",275.1538391113281
2001-02-01,"15,28,13",275.5279541015625
2001-02-01,24135,275.1538391113281
2001-02-01,31815,275.5279541015625
2001-03-01,1095,272.7809753417969
2001-03-01,"15,28,1",272.7809753417969
2001-03-01,"15,28,10",274.1481628417969
2001-03-01,"15,28,13",274.55078125
2001-03-01,24135,274.1481628417969
2001-03-01,31815,274.55078125
2001-04-01,1095,273.46295166015625
2001-04-01,"15,28,1",273.46295166015625
2001-04-01,"15,28,10",274.81787109375
2001-04-01,"15,28,13",275.2128601074219
2001-04-01,24135,274.81787109375
2001-04-01,31815,275.2128601074219
2001-05-01,1095,274.02386474609375
2001-05-01,"15,28,1",274.02386474609375
2001-05-01,"15,28,10",275.3786315917969
2001-05-01,"15,28,13",275.77227783203125
2001-05-01,24135,275.3786315917969
2001-05-01,31815,275.77227783203125
2001-06-01,1095,274.4521179199219
2001-06-01,"15,28,1",274.4521179199219
2001-06-01,"15,28,10",275.8081970214844
2001-06-01,"15,28,13",276.20166015625
2001-06-01,24135,275.8081970214844
2001-06-01,31815,276.20166015625
2001-07-01,1095,274.87762451171875
2001-07-01,"15,28,1",274.87762451171875
2001-07-01,"15,28,10",276.2395324707031
2001-07-01,"15,28,13",276.6363220214844
2001-07-01,24135,276.2395324707031
2001-07-01,31815,276.6363220214844
2001-08-01,1095,275.3811340332031
2001-08-01,"15,28,1",275.3811340332031
2001-08-01,"15,28,10",276.75286865234375
2001-08-01,"15,28,13",277.15618896484375
2001-08-01,24135,276.75286865234375
2001-08-01,31815,277.15618896484375
2001-09-01,1095,275.80010986328125
2001-09-01,"15,28,1",275.80010986328125
2001-09-01,"15,28,10",277.17681884765625
2001-09-01,"15,28,13",277.583251953125
2001-09-01,24135,277.17681884765625
2001-09-01,31815,277.583251953125
2001-10-01,1095,276.17626953125
2001-10-01,"15,28,1",276.17626953125
2001-10-01,"15,28,10",277.5564880371094
