DATE,BLOCK,BPR
2000-01-01,1095,309.1619567871094
2000-01-01,"15,28,1",309.1619567871094
2000-01-01,"15,28,10",310.9930725097656
2000-01-01,"15,28,13",311.6971740722656
2000-01-01,24135,310.9930725097656
2000-01-01,31815,311.6971740722656
2000-02-01,1095,309.2713623046875
2000-02-01,"15,28,1",309.2713623046875
2000-02-01,"15,28,10",311.0224609375
2000-02-01,"15,28,13",311.72784423828125
2000-02-01,24135,311.0224609375
2000-02-01,31815,311.72784423828125
2000-03-01,1095,308.9167175292969
2000-03-01,"15,28,1",308.9167175292969
2000-03-01,"15,28,10",304.599365234375
2000-03-01,"15,28,13",305.31036376953125
2000-03-01,24135,304.599365234375
2000-03-01,31815,305.31036376953125
2000-04-01,1095,303.23565673828125
2000-04-01,"15,28,1",303.23565673828125
2000-04-01,"15,28,10",298.0306091308594
2000-04-01,"15,28,13",298.7471618652344
2000-04-01,24135,298.0306091308594
2000-04-01,31815,298.7471618652344
2000-05-01,1095,297.7942810058594
2000-05-01,"15,28,1",297.7942810058594
2000-05-01,"15,28,10",292.5401916503906
2000-05-01,"15,28,13",293.2613525390625
2000-05-01,24135,292.5401916503906
2000-05-01,31815,293.2613525390625
2000-06-01,1095,292.5848388671875
2000-06-01,"15,28,1",292.5848388671875
2000-06-01,"15,28,10",287.31121826171875
2000-06-01,"15,28,13",288.03515625
2000-06-01,24135,287.31121826171875
2000-06-01,31815,288.03515625
2000-07-01,1095,289.8120422363281
2000-07-01,"15,28,1",289.8120422363281
2000-07-01,"15,28,10",286.2521057128906
2000-07-01,"15,28,13",286.961181640625
2000-07-01,24135,286.2521057128906
2000-07-01,31815,286.961181640625
2000-08-01,1095,288.30194091796875
2000-08-01,"15,28,1",288.30194091796875
2000-08-01,"15,28,10",284.9044189453125
2000-08-01,"15,28,13",285.611572265625
2000-08-01,24135,284.9044189453125
2000-08-01,31815,285.611572265625
2000-09-01,1095,287.1890563964844
2000-09-01,"15,28,1",287.1890563964844
2000-09-01,"15,28,10",283.7579040527344
2000-09-01,"15,28,13",284.4649658203125
2000-09-01,24135,283.7579040527344
2000-09-01,31815,284.4649658203125
2000-10-01,1095,286.3289489746094
2000-10-01,"15,28,1",286.3289489746094
2000-10-01,"15,28,10",282.8465881347656
2000-10-01,"15,28,13",283.5536193847656
2000-10-01,24135,282.8465881347656
2000-10-01,31815,283.5536193847656
2000-11-01,1095,285.612060546875
2000-11-01,"15,28,1",285.612060546875
2000-11-01,"15,28,10",282.06829833984375
2000-11-01,"15,28,13",282.77532958984375
2000-11-01,24135,282.06829833984375
2000-11-01,31815,282.77532958984375
2000-12-01,1095,285.0419921875
2000-12-01,"15,28,1",285.0419921875
2000-12-01,"15,28,10",281.4373474121094
2000-12-01,"15,28,13",282.14434814453125
2000-12-01,24135,281.4373474121094
2000-12-01,31815,282.14434814453125
2001-01-01,1095,284.5567932128906
