ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,14937994,2652611,1508537,1051978,148118529,0,0,0,0,0
Valysar,CentralSouth,63317071,11908992,9007933,6281683,884460922,0,0,0,0,0
Valysar,CentralNorth,37193345,6285123,4395416,3065144,431572273,0,0,0,0,0
Valysar,NorthHorst,4550775,599709,300510,184588,36160838,24350214,2936396,1859960,432548725,66180
Valysar,CentralRamp,13472079,2294774,1689031,1177846,165840672,0,0,0,0,0
Valysar,CentralHorst,88651546,15375233,11730823,8180490,1151813061,0,0,0,0,0
Valysar,EastLowland,15985302,2296009,1244874,868113,122230346,0,0,0,0,0
Therys,WestLowland,3244086,603511,313749,218793,30806060,0,0,0,0,0
Therys,CentralSouth,7918848,2087527,1437135,1002186,141107834,0,0,0,0,0
Therys,CentralNorth,21116579,4214402,2479946,1729391,243498219,0,0,0,0,0
Therys,NorthHorst,6673615,881398,342020,210086,41155834,17578751,2829917,1810992,421160816,64438
Therys,CentralRamp,6707443,1585505,1265480,882483,124253571,0,0,0,0,0
Therys,CentralHorst,30129638,7326664,5774918,4027140,567021283,0,0,0,0,0
Therys,EastLowland,1298712,405733,267326,186420,26247914,0,0,0,0,0
Volon,WestLowland,447865,88291,63366,44188,6221719,0,0,0,0,0
Volon,CentralSouth,34165801,6553674,5111579,3564560,501890074,0,0,0,0,0
Volon,CentralNorth,5668939,817985,454972,317275,44672251,0,0,0,0,0
Volon,NorthHorst,4876499,874462,647636,397811,77931089,3021897,608563,551630,128285991,19628
Volon,CentralRamp,13073435,2396825,1823790,1271820,179072303,0,0,0,0,0
Volon,CentralHorst,85889216,14823253,11275877,7863234,1107143304,0,0,0,0,0
Volon,EastLowland,96661,4897,427,298,41949,0,0,0,0,0
