ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,260788794.4,44013590.84,33982392.33,21372573.42
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,202217215.78,39959952.13,32408817.72,20382903.89
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,126002144.17,26647011.07,21777910.02,13696798.53
LowerReek,2,0.0,0.0,0.0,0.0
