DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2000-01-01,10775233536.0,0.0,0.0,0.0,0.0,58561052.0,0.0,0.0,0.0,0.0,0.0,0.0,322502368.0,0.0,0.0,0.0
2000-02-01,10775234560.0,0.0,0.0,0.0,0.0,58561048.0,0.0,0.0,0.0,0.0,0.0,0.0,322502368.0,0.0,0.0,0.08487337082624435
2000-03-01,10713654272.0,2123453.25,2123621.5,61580136.0,61585024.0,58226372.0,11540.5068359375,11540.0,334674.65625,334674.65625,334660.0,0.0,322642336.0,0.6651782989501953,0.0,0.1642710417509079
2000-04-01,10654603264.0,1904865.25,1887736.75,120631504.0,120104864.0,57905440.0,10352.5283203125,10257.2578125,655606.0,655606.0,652635.0,0.0,322797344.0,2.082141876220703,4548.0009765625,0.24914442002773285
2000-05-01,10601220096.0,1779332.125,1695579.625,174013152.0,170972256.0,57615316.0,9670.283203125,9213.5673828125,945723.6875,945723.6875,929042.0,0.0,322947360.0,6.331338882446289,25817.001953125,0.3312799334526062
2000-06-01,10547462144.0,1734042.75,1638625.75,227770512.0,221769648.0,57323156.0,9424.1455078125,8903.451171875,1237883.25,1237883.25,1205049.0,0.0,323102336.0,15.401213645935059,50901.0,0.41615331172943115
2000-07-01,10499225600.0,1607867.0,1509394.625,276007520.0,267051488.0,57060996.0,8738.4072265625,8201.7001953125,1500040.875,1500040.875,1451100.0,0.0,323397312.0,30.50303077697754,75951.0,0.4982888400554657
2000-08-01,10452439040.0,1509185.125,1398302.75,322794176.0,310398880.0,56806724.0,8202.09375,7597.41943359375,1754316.25,1754316.25,1686620.0,0.0,323707264.0,63.067779541015625,105138.0,0.5831621885299683
2000-09-01,10407612416.0,1445894.625,1325874.25,367620480.0,351500960.0,56563100.0,7858.12255859375,7203.8388671875,1997937.375,1997937.375,1909939.0,0.0,324017216.0,132.78549194335938,136780.015625,0.6680355668067932
2000-10-01,10365675520.0,1397671.0,1270949.375,409557152.0,389629472.0,56335184.0,7596.0380859375,6905.7666015625,2225854.0,2225854.0,2117112.0,0.0,324317056.0,276.2544860839844,169202.0,0.7501711249351501
2000-11-01,10323540992.0,1358742.5,1227013.0,451691264.0,427666848.0,56106196.0,7384.47021484375,6666.935546875,2454843.75,2454843.75,2323787.0,0.0,324626752.0,587.6031494140625,204244.0,0.8350445032119751
2000-12-01,10283696128.0,1327511.625,1191768.75,491536640.0,463419936.0,55889644.0,7214.73681640625,6475.7666015625,2671394.75,2671394.75,2518060.0,0.0,324926176.0,1172.8304443359375,239515.0,0.9171800017356873
2001-01-01,10243310592.0,1301765.875,1163525.625,531922368.0,499489216.0,55670156.0,7074.814453125,6321.87109375,2890882.5,2890882.5,2714038.0,0.0,325235104.0,2243.087890625,277189.0,1.0020533800125122
2001-02-01,10181032960.0,2007822.375,1873729.0,594200768.0,557574848.0,55331692.0,10912.078125,10180.322265625,3229351.75,3229351.75,3029628.0,0.0,325543488.0,3846.808837890625,314403.0,1.086926817893982
2001-03-01,10138452992.0,1519767.375,1401034.0,636780672.0,596803776.0,55100280.0,8259.60546875,7610.60693359375,3460764.5,3460764.5,3242725.0,0.0,325821728.0,5600.81640625,344655.0,1.1635866165161133
2001-04-01,10090656768.0,1534772.125,1301814.625,684575744.0,637160000.0,54840520.0,8341.15234375,7072.09716796875,3720520.5,3720520.5,3461960.0,0.0,326274656.0,12655.2041015625,414866.03125,1.2484599351882935
2001-05-01,10042809344.0,1586034.125,1283700.25,732424000.0,675671040.0,54580476.0,8619.7509765625,6973.00048828125,3980565.25,3980565.25,3671150.0,0.0,326710176.0,27134.783203125,508601.0,1.3305954933166504
2001-06-01,9993089024.0,1593492.375,1268368.5,782143936.0,714990464.0,54310256.0,8660.2841796875,6890.2255859375,4250782.5,4250782.5,3884747.0,0.0,327152896.0,49424.69140625,619142.0,1.4154688119888306
2001-07-01,9945590784.0,1571507.5,1244567.125,829641728.0,752327488.0,54052116.0,8540.8017578125,6761.6005859375,4508922.5,4508922.5,4087595.0,0.0,327573920.0,78398.3125,734308.0,1.4976043701171875
2001-08-01,9897616384.0,1535894.375,1216663.5,877615680.0,790044032.0,53791384.0,8347.251953125,6611.193359375,4769650.5,4769650.5,4292542.0,0.0,328001248.0,116078.6875,858961.0,1.5824778079986572
2001-09-01,9850329088.0,1514745.125,1204614.875,924902912.0,827387072.0,53534388.0,8232.310546875,6543.677734375,5026646.5,5026646.5,4495396.0,0.0,328421152.0,161184.1875,988430.0,1.6673511266708374
2001-10-01,9805299712.0,1491570.5,1190271.0,969932416.0,863095232.0,53289660.0,8106.36181640625,6465.900390625,5271372.0,5271372.0,4689373.0,0.0,328820928.0,211413.625,1117730.0,1.7494866847991943
2001-11-01,9759622144.0,1464881.25,1170988.625,1015609472.0,899395904.0,53041416.0,7961.3115234375,6361.3232421875,5519616.5,5519616.5,4886574.0,0.0,329227712.0,269609.71875,1255454.0,1.8343600034713745
2001-12-01,9715948544.0,1448328.25,1160353.625,1059283392.0,934206464.0,52804056.0,7871.34912109375,6303.49951171875,5756975.0,5756975.0,5075679.0,0.0,329615872.0,331470.25,1392488.0,1.9164955615997314
2002-01-01,9671184384.0,1436736.125,1155516.25,1104047104.0,970027520.0,52560776.0,7808.3486328125,6277.677734375,6000256.5,6000256.5,5270287.0,0.0,330011680.0,400648.90625,1537496.0,2.001368999481201
2002-02-01,9626793984.0,1425181.5,1151288.125,1148437248.0,1005717440.0,52319524.0,7745.5517578125,6253.58056640625,6241506.5,6241506.5,5464148.0,0.0,330402528.0,474787.65625,1685432.125,2.086242198944092
2002-03-01,9587045376.0,1414138.25,1146238.0,1188185600.0,1037812096.0,52103500.0,7685.53369140625,6226.14306640625,6457530.0,6457530.0,5638480.0,0.0,330751584.0,545732.5625,1821296.125,2.1629021167755127
2002-04-01,9543379968.0,1403062.0,1141515.25,1231851008.0,1073199040.0,51866184.0,7625.3369140625,6201.193359375,6694842.5,6694842.5,5830717.0,0.0,331134016.0,628305.875,1974069.125,2.2477755546569824
2002-05-01,9501570048.0,1388926.25,1132282.75,1273660672.0,1107167488.0,51638960.0,7548.5126953125,6150.76611328125,6922069.0,6922069.0,6015240.0,0.0,331500448.0,711889.375,2124148.0,2.32991099357605
2002-06-01,9458708480.0,1378225.5,1124983.75,1316522368.0,1142041984.0,51406016.0,7490.35595703125,6111.38720703125,7155012.5,7155012.5,6204693.0,0.0,331875520.0,801797.5,2281780.0,2.4147844314575195
2002-07-01,9417420800.0,1372352.625,1110101.25,1357809920.0,1175345024.0,51181624.0,7458.43798828125,6030.50048828125,7379402.0,7379402.0,6385608.0,0.0,332235488.0,891842.0625,2439522.0,2.496919870376587
2002-08-01,9375009792.0,1364295.125,1084009.5,1400220928.0,1208949376.0,50951132.0,7414.6474609375,5889.28955078125,7609896.5,7609896.5,6568176.0,0.0,332604640.0,987708.375,2610034.0,2.5817933082580566
2002-09-01,9333038080.0,1350237.625,1054247.5,1442192128.0,1241631104.0,50723024.0,7338.248046875,5727.16064453125,7838001.0,7838001.0,6745718.0,0.0,332971104.0,1086232.125,2787297.0,2.6666667461395264
2002-10-01,9293040640.0,1329714.5,1020194.9375,1482189568.0,1272236928.0,50505648.0,7226.70947265625,5542.36669921875,8055378.5,8055378.5,6911989.0,0.0,333323200.0,1184122.5,2964779.0,2.7488021850585938
2002-11-01,9252530176.0,1303010.375,985624.5625,1522699904.0,1302791296.0,50285484.0,7081.57861328125,5354.00048828125,8275542.5,8275542.5,7077963.0,0.0,333684256.0,1288085.0,3153119.0,2.8336756229400635
2002-12-01,9213690880.0,1290766.0,967026.125,1561539712.0,1331801984.0,50074396.0,7015.03271484375,5253.33349609375,8486629.0,8486629.0,7235563.0,0.0,334030720.0,1391608.75,3339928.0,2.915811061859131
2003-01-01,9174825984.0,1249575.5,929821.5,1600403968.0,1360626560.0,49863176.0,6791.17138671875,5050.837890625,8697847.0,8697847.0,7392139.0,0.0,334374176.0,1498161.375,3531553.0,3.0006844997406006
2003-02-01,9173574656.0,0.0,0.0,1601655936.0,1361556352.0,49856372.0,0.0,0.0,8704652.0,8704652.0,7397190.0,0.0,334370720.0,1501613.0,3537734.5,3.003422260284424
