Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:57:46
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       275365300.52         48222257.59         37519909.85         23597427.20
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  275365300.52         48222257.59         37519909.85         23597427.20
MidReek    1                       197041995.91         38733847.89         31492558.63         19806640.31
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  197041995.91         38733847.89         31492558.63         19806640.31
LowerReek  1                       129407497.95         28240729.70         23462128.87         14756055.66
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  129407497.95         28240729.70         23462128.87         14756055.66
Totals     1                       601814794.37        115196835.18         92474597.35         58160123.16
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  601814794.37        115196835.18         92474597.35         58160123.16
