PRESSURE,CONIPOS,SWAT,CONBPRES,WELL,DEPTH,CONJPOS,CONKPOS,DATE,CONIDX,SGAS,WELLMODEL,DRAWDOWN
300.00238037109375,29,0.49362263083457947,300.00238037109375,R_A3,1629.026611328125,41,15,2018-01-01,15,0.0,STANDARD,0
300.1311340332031,29,0.7985877394676208,300.1311340332031,R_A3,1630.9468994140625,41,16,2018-01-01,16,0.0,STANDARD,0
300.3040466308594,29,0.6481541991233826,300.3040466308594,R_A3,1633.5262451171875,41,27,2018-01-01,17,0.0,STANDARD,0
300.5478820800781,29,0.04425012692809105,300.5478820800781,R_A3,1637.1630859375,41,28,2018-01-01,18,0.0,STANDARD,0
300.7917785644531,29,0.04898567870259285,300.7917785644531,R_A3,1640.8001708984375,41,29,2018-01-01,19,0.0,STANDARD,0
301.03564453125,29,0.6709823608398438,301.03564453125,R_A3,1644.4371337890625,41,30,2018-01-01,20,0.0,STANDARD,0
301.279541015625,29,0.06099501624703407,301.279541015625,R_A3,1648.0740966796875,41,31,2018-01-01,21,0.0,STANDARD,0
300.1472473144531,30,0.04922221601009369,300.1472473144531,R_A4,1631.1873779296875,52,1,2018-01-01,1,0.0,STANDARD,0
299.8952941894531,31,0.04718757048249245,299.8952941894531,R_A4,1627.4293212890625,52,1,2018-01-01,2,0.0,STANDARD,0
300.0334167480469,31,0.049831412732601166,300.0334167480469,R_A4,1629.4896240234375,52,2,2018-01-01,3,0.0,STANDARD,0
300.1715393066406,31,0.051607899367809296,300.1715393066406,R_A4,1631.5498046875,52,3,2018-01-01,4,0.0,STANDARD,0
300.3096618652344,31,0.05304401367902756,300.3096618652344,R_A4,1633.610107421875,52,4,2018-01-01,5,0.0,STANDARD,0
300.22833251953125,32,0.05485900864005089,300.22833251953125,R_A4,1632.3968505859375,52,4,2018-01-01,6,0.0,STANDARD,0
300.4619140625,32,0.055142372846603394,300.4619140625,R_A4,1635.880615234375,51,4,2018-01-01,7,0.0,STANDARD,0
300.5585021972656,33,0.057456523180007935,300.5585021972656,R_A4,1637.321044921875,51,4,2018-01-01,8,0.0,STANDARD,0
300.4346923828125,33,0.05526967719197273,300.4346923828125,R_A4,1635.474609375,51,3,2018-01-01,9,0.0,STANDARD,0
300.8821716308594,33,0.27311599254608154,300.8821716308594,R_A4,1642.1485595703125,50,4,2018-01-01,10,0.0,STANDARD,0
300.81402587890625,34,0.6481541991233826,300.81402587890625,R_A4,1641.132080078125,50,4,2018-01-01,11,0.0,STANDARD,0
300.6849365234375,34,0.09215415269136429,300.6849365234375,R_A4,1639.20703125,50,3,2018-01-01,12,0.0,STANDARD,0
300.7988586425781,35,0.15543188154697418,300.7988586425781,R_A4,1640.9061279296875,50,3,2018-01-01,13,0.0,STANDARD,0
300.6739196777344,35,0.1805252581834793,300.6739196777344,R_A4,1639.0426025390625,50,2,2018-01-01,14,0.0,STANDARD,0
300.86767578125,35,0.22923420369625092,300.86767578125,R_A4,1641.93212890625,49,2,2018-01-01,15,0.0,STANDARD,0
300.89617919921875,36,0.09380076825618744,300.89617919921875,R_A4,1642.357421875,49,30,2018-01-01,16,0.0,STANDARD,0
300.7117614746094,36,0.05403029918670654,300.7117614746094,R_A4,1639.6068115234375,48,30,2018-01-01,17,0.0,STANDARD,0
301.19085693359375,37,0.058339376002550125,301.19085693359375,R_A4,1646.7513427734375,48,30,2018-01-01,18,0.0,STANDARD,0
301.640869140625,38,0.6481541991233826,301.640869140625,R_A4,1653.461669921875,48,30,2018-01-01,19,0.0,STANDARD,0
301.9330749511719,38,0.16874761879444122,301.9330749511719,R_A4,1657.8184814453125,47,30,2018-01-01,20,0.0,STANDARD,0
303.8440856933594,31,1.0,303.8440856933594,R_A5,1685.026611328125,20,1,2018-01-01,1,0.0,STANDARD,0
304.0601806640625,31,1.0,304.0601806640625,R_A5,1687.3070068359375,20,2,2018-01-01,2,0.0,STANDARD,0
304.27630615234375,31,1.0,304.27630615234375,R_A5,1689.5875244140625,20,3,2018-01-01,3,0.0,STANDARD,0
304.4924011230469,31,1.0,304.4924011230469,R_A5,1691.8680419921875,20,4,2018-01-01,4,0.0,STANDARD,0
304.7085266113281,31,1.0,304.7085266113281,R_A5,1694.1485595703125,20,5,2018-01-01,5,0.0,STANDARD,0
304.9246520996094,31,1.0,304.9246520996094,R_A5,1696.4290771484375,20,6,2018-01-01,6,0.0,STANDARD,0
305.446533203125,31,1.0,305.446533203125,R_A5,1698.70947265625,20,7,2018-01-01,7,0.0,STANDARD,0
305.988037109375,31,1.0,305.988037109375,R_A5,1707.6488037109375,20,11,2018-01-01,8,0.0,STANDARD,0
306.1695251464844,31,1.0,306.1695251464844,R_A5,1709.5638427734375,20,12,2018-01-01,9,0.0,STANDARD,0
305.4322814941406,31,1.0,305.4322814941406,R_A5,1701.7845458984375,21,12,2018-01-01,10,0.0,STANDARD,0
305.6291198730469,31,1.0,305.6291198730469,R_A5,1703.735107421875,21,13,2018-01-01,11,0.0,STANDARD,0
305.81396484375,31,1.0,305.81396484375,R_A5,1705.6856689453125,21,14,2018-01-01,12,0.0,STANDARD,0
305.9988098144531,31,1.0,305.9988098144531,R_A5,1707.63623046875,21,15,2018-01-01,13,0.0,STANDARD,0
306.3287048339844,31,1.0,306.3287048339844,R_A5,1709.5867919921875,21,16,2018-01-01,14,0.0,STANDARD,0
306.5135498046875,31,1.0,306.5135498046875,R_A5,1711.537353515625,21,17,2018-01-01,15,0.0,STANDARD,0
306.6856994628906,31,1.0,306.6856994628906,R_A5,1713.35400390625,21,18,2018-01-01,16,0.0,STANDARD,0
306.7843933105469,31,1.0,306.7843933105469,R_A5,1714.3951416015625,21,19,2018-01-01,17,0.0,STANDARD,0
306.75689697265625,31,1.0,306.75689697265625,R_A5,1715.7628173828125,21,27,2018-01-01,18,0.0,STANDARD,0
306.978271484375,31,1.0,306.978271484375,R_A5,1718.098388671875,21,28,2018-01-01,19,0.0,STANDARD,0
307.5054016113281,31,1.0,307.5054016113281,R_A5,1720.43408203125,21,29,2018-01-01,20,0.0,STANDARD,0
307.7267761230469,31,1.0,307.7267761230469,R_A5,1722.7696533203125,21,30,2018-01-01,21,0.0,STANDARD,0
307.9481506347656,31,1.0,307.9481506347656,R_A5,1725.105224609375,21,31,2018-01-01,22,0.0,STANDARD,0
305.11419677734375,17,1.0,305.11419677734375,R_A6,1695.20263671875,42,1,2018-01-01,1,0.0,STANDARD,0
305.2609558105469,17,1.0,305.2609558105469,R_A6,1696.7510986328125,42,2,2018-01-01,2,0.0,STANDARD,0
305.4076843261719,17,1.0,305.4076843261719,R_A6,1698.299560546875,42,3,2018-01-01,3,0.0,STANDARD,0
305.554443359375,17,1.0,305.554443359375,R_A6,1699.84814453125,42,4,2018-01-01,4,0.0,STANDARD,0
305.7012023925781,17,1.0,305.7012023925781,R_A6,1701.3966064453125,42,5,2018-01-01,5,0.0,STANDARD,0
305.84796142578125,17,1.0,305.84796142578125,R_A6,1702.9451904296875,42,6,2018-01-01,6,0.0,STANDARD,0
305.6956481933594,17,1.0,305.6956481933594,R_A6,1704.49365234375,42,7,2018-01-01,7,0.0,STANDARD,0
306.1414489746094,17,1.0,306.1414489746094,R_A6,1706.042236328125,42,8,2018-01-01,8,0.0,STANDARD,0
306.2882080078125,17,1.0,306.2882080078125,R_A6,1707.5906982421875,42,9,2018-01-01,9,0.0,STANDARD,0
306.1291809082031,17,1.0,306.1291809082031,R_A6,1709.1392822265625,42,10,2018-01-01,10,0.0,STANDARD,0
306.3109130859375,17,1.0,306.3109130859375,R_A6,1711.055419921875,42,11,2018-01-01,11,0.0,STANDARD,0
306.52734375,17,1.0,306.52734375,R_A6,1713.3392333984375,42,12,2018-01-01,12,0.0,STANDARD,0
306.7557678222656,17,1.0,306.7557678222656,R_A6,1715.623046875,42,13,2018-01-01,13,0.0,STANDARD,0
306.9721984863281,17,1.0,306.9721984863281,R_A6,1717.9068603515625,42,14,2018-01-01,14,0.0,STANDARD,0
307.18865966796875,17,1.0,307.18865966796875,R_A6,1720.190673828125,42,15,2018-01-01,15,0.0,STANDARD,0
307.55010986328125,17,1.0,307.55010986328125,R_A6,1722.474365234375,42,16,2018-01-01,16,0.0,STANDARD,0
307.7665710449219,17,1.0,307.7665710449219,R_A6,1724.7581787109375,42,17,2018-01-01,17,0.0,STANDARD,0
307.921630859375,17,1.0,307.921630859375,R_A6,1726.394287109375,42,18,2018-01-01,18,0.0,STANDARD,0
307.8930969238281,17,1.0,307.8930969238281,R_A6,1727.7508544921875,42,27,2018-01-01,19,0.0,STANDARD,0
308.3623352050781,17,1.0,308.3623352050781,R_A6,1729.4755859375,42,28,2018-01-01,20,0.0,STANDARD,0
308.52581787109375,17,1.0,308.52581787109375,R_A6,1731.2001953125,42,29,2018-01-01,21,0.0,STANDARD,0
308.68927001953125,17,1.0,308.68927001953125,R_A6,1732.9249267578125,42,30,2018-01-01,22,0.0,STANDARD,0
308.5469665527344,17,1.0,308.5469665527344,R_A6,1734.649658203125,42,31,2018-01-01,23,0.0,STANDARD,0
298.6201477050781,22,0.05345779284834862,298.6201477050781,R_A2,1641.094970703125,30,1,2018-03-01,1,0.0,STANDARD,0
298.7403869628906,22,0.05427779629826546,298.7403869628906,R_A2,1642.8890380859375,30,2,2018-03-01,2,0.0,STANDARD,0
298.8606262207031,22,0.05621995031833649,298.8606262207031,R_A2,1644.68310546875,30,3,2018-03-01,3,0.0,STANDARD,0
298.9808654785156,22,0.06315828859806061,298.9808654785156,R_A2,1646.4771728515625,30,4,2018-03-01,4,0.0,STANDARD,0
299.10113525390625,22,0.0640169009566307,299.10113525390625,R_A2,1648.2713623046875,30,5,2018-03-01,5,0.0,STANDARD,0
299.2351379394531,22,0.3011244833469391,299.2351379394531,R_A2,1650.0654296875,30,6,2018-03-01,6,0.0,STANDARD,0
299.3648376464844,22,0.8705058693885803,299.3648376464844,R_A2,1651.859619140625,30,7,2018-03-01,7,0.0,STANDARD,0
299.49127197265625,22,0.8555721044540405,299.49127197265625,R_A2,1653.6536865234375,30,8,2018-03-01,8,0.0,STANDARD,0
299.75665283203125,22,0.8789551854133606,299.75665283203125,R_A2,1655.44775390625,30,9,2018-03-01,9,0.0,STANDARD,0
300.0008850097656,22,0.888619601726532,300.0008850097656,R_A2,1657.2418212890625,30,10,2018-03-01,10,0.0,STANDARD,0
300.0726318359375,22,0.06792343407869339,300.0726318359375,R_A2,1659.1368408203125,30,11,2018-03-01,11,0.0,STANDARD,0
300.2062683105469,22,0.06828472763299942,300.2062683105469,R_A2,1661.132568359375,30,12,2018-03-01,12,0.0,STANDARD,0
300.35516357421875,22,0.42974892258644104,300.35516357421875,R_A2,1663.12841796875,30,13,2018-03-01,13,0.0,STANDARD,0
300.490234375,22,0.4631948173046112,300.490234375,R_A2,1665.1241455078125,30,14,2018-03-01,14,0.0,STANDARD,0
300.62896728515625,22,0.6363815665245056,300.62896728515625,R_A2,1667.1199951171875,30,15,2018-03-01,15,0.0,STANDARD,0
300.76348876953125,22,0.9181539416313171,300.76348876953125,R_A2,1669.11572265625,30,16,2018-03-01,16,0.0,STANDARD,0
300.8982238769531,22,0.8761498332023621,300.8982238769531,R_A2,1671.111572265625,30,17,2018-03-01,17,0.0,STANDARD,0
301.0242614746094,22,0.9253540635108948,301.0242614746094,R_A2,1672.9881591796875,30,18,2018-03-01,18,0.0,STANDARD,0
301.0378723144531,22,0.9384839534759521,301.0378723144531,R_A2,1674.229736328125,29,18,2018-03-01,19,0.0,STANDARD,0
303.062744140625,22,0.7892539501190186,303.062744140625,R_A2,1676.1676025390625,29,27,2018-03-01,20,0.0,STANDARD,0
303.23486328125,22,1.0,303.23486328125,R_A2,1677.9368896484375,29,28,2018-03-01,21,-2.4665936177027414e-20,STANDARD,0
303.36920166015625,22,1.0,303.36920166015625,R_A2,1679.7061767578125,29,29,2018-03-01,22,-5.48141370717529e-21,STANDARD,0
303.489013671875,22,1.0,303.489013671875,R_A2,1681.4754638671875,29,30,2018-03-01,23,5.297937130934072e-21,STANDARD,0
303.9443054199219,22,1.0,303.9443054199219,R_A2,1683.2447509765625,29,31,2018-03-01,24,2.5315563763565642e-20,STANDARD,0
274.852783203125,31,1.0,274.852783203125,R_A5,1685.026611328125,20,1,2018-04-28,1,-1.1855512739870813e-14,STANDARD,0
275.06866455078125,31,1.0,275.06866455078125,R_A5,1687.3070068359375,20,2,2018-04-28,2,-1.206887441005354e-14,STANDARD,0
275.2845153808594,31,1.0,275.2845153808594,R_A5,1689.5875244140625,20,3,2018-04-28,3,-1.1016746834181714e-14,STANDARD,0
275.50006103515625,31,1.0,275.50006103515625,R_A5,1691.8680419921875,20,4,2018-04-28,4,-1.1936893971377111e-14,STANDARD,0
275.7154846191406,31,1.0,275.7154846191406,R_A5,1694.1485595703125,20,5,2018-04-28,5,-1.1561920108924158e-14,STANDARD,0
275.93109130859375,31,1.0,275.93109130859375,R_A5,1696.4290771484375,20,6,2018-04-28,6,-9.096535848250424e-15,STANDARD,0
276.46734619140625,31,1.0,276.46734619140625,R_A5,1698.70947265625,20,7,2018-04-28,7,-2.7410888263237985e-15,STANDARD,0
279.1201477050781,31,1.0,279.1201477050781,R_A5,1707.6488037109375,20,11,2018-04-28,8,9.482454968803844e-13,STANDARD,0
279.2986755371094,31,1.0,279.2986755371094,R_A5,1709.5638427734375,20,12,2018-04-28,9,5.095874893931707e-13,STANDARD,0
277.25299072265625,31,1.0,277.25299072265625,R_A5,1701.7845458984375,21,12,2018-04-28,10,1.517456646449311e-11,STANDARD,0
277.4506530761719,31,1.0,277.4506530761719,R_A5,1703.735107421875,21,13,2018-04-28,11,1.1628726410625734e-12,STANDARD,0
277.6364440917969,31,1.0,277.6364440917969,R_A5,1705.6856689453125,21,14,2018-04-28,12,1.6095908243404788e-12,STANDARD,0
278.75390625,31,1.0,278.75390625,R_A5,1707.63623046875,21,15,2018-04-28,13,8.779502298772446e-12,STANDARD,0
279.9355773925781,31,1.0,279.9355773925781,R_A5,1709.5867919921875,21,16,2018-04-28,14,9.577043151576259e-12,STANDARD,0
280.1316833496094,31,1.0,280.1316833496094,R_A5,1711.537353515625,21,17,2018-04-28,15,2.86952536385221e-12,STANDARD,0
280.3216552734375,31,1.0,280.3216552734375,R_A5,1713.35400390625,21,18,2018-04-28,16,5.70585852871508e-12,STANDARD,0
280.428466796875,31,1.0,280.428466796875,R_A5,1714.3951416015625,21,19,2018-04-28,17,0.0,STANDARD,0
280.4029235839844,31,1.0,280.4029235839844,R_A5,1715.7628173828125,21,27,2018-04-28,18,5.177396597381978e-13,STANDARD,0
280.7242736816406,31,1.0,280.7242736816406,R_A5,1718.098388671875,21,28,2018-04-28,19,8.056691164909369e-13,STANDARD,0
292.4717712402344,31,1.0,292.4717712402344,R_A5,1720.43408203125,21,29,2018-04-28,20,3.181354213466961e-18,STANDARD,0
294.74688720703125,31,1.0,294.74688720703125,R_A5,1722.7696533203125,21,30,2018-04-28,21,2.008497718060167e-18,STANDARD,0
288.3074035644531,31,1.0,288.3074035644531,R_A5,1725.105224609375,21,31,2018-04-28,22,1.869139825555477e-12,STANDARD,0
279.3383483886719,28,0.6496666669845581,279.3383483886719,R_A3,1609.243408203125,41,1,2018-07-03,1,0.0,STANDARD,0
279.4734191894531,28,0.1932552605867386,279.4734191894531,R_A3,1611.3077392578125,41,2,2018-07-03,2,0.0,STANDARD,0
279.6110534667969,28,0.14729191362857819,279.6110534667969,R_A3,1613.3720703125,41,3,2018-07-03,3,0.0,STANDARD,0
279.7629089355469,28,0.674770712852478,279.7629089355469,R_A3,1615.4365234375,41,4,2018-07-03,4,0.0,STANDARD,0
281.7177429199219,28,0.784386396408081,281.7177429199219,R_A3,1617.5008544921875,41,5,2018-07-03,5,0.0,STANDARD,0
281.96246337890625,28,0.6493164896965027,281.96246337890625,R_A3,1619.565185546875,41,6,2018-07-03,6,0.0,STANDARD,0
281.1575927734375,29,0.6493101716041565,281.1575927734375,R_A3,1609.3663330078125,41,6,2018-07-03,7,0.0,STANDARD,0
281.3421630859375,29,0.19441892206668854,281.3421630859375,R_A3,1611.4163818359375,41,7,2018-07-03,8,0.0,STANDARD,0
281.4794616699219,29,0.19648408889770508,281.4794616699219,R_A3,1613.46630859375,41,8,2018-07-03,9,0.0,STANDARD,0
281.7082214355469,29,0.7909475564956665,281.7082214355469,R_A3,1615.516357421875,41,9,2018-07-03,10,0.0,STANDARD,0
283.0247802734375,29,0.7924730181694031,283.0247802734375,R_A3,1617.5662841796875,41,10,2018-07-03,11,0.0,STANDARD,0
283.0702209472656,29,0.04736103489995003,283.0702209472656,R_A3,1619.750732421875,41,11,2018-07-03,12,0.0,STANDARD,0
283.2250671386719,29,0.05237755924463272,283.2250671386719,R_A3,1622.0697021484375,41,12,2018-07-03,13,0.0,STANDARD,0
283.3802795410156,29,0.3611012101173401,283.3802795410156,R_A3,1624.388671875,41,13,2018-07-03,14,0.0,STANDARD,0
283.8489685058594,29,0.4924485683441162,283.8489685058594,R_A3,1629.026611328125,41,15,2018-07-03,15,0.0,STANDARD,0
283.98968505859375,29,0.7920556664466858,283.98968505859375,R_A3,1630.9468994140625,41,16,2018-07-03,16,0.0,STANDARD,0
283.9347229003906,29,0.6547613143920898,283.9347229003906,R_A3,1633.5262451171875,41,27,2018-07-03,17,0.0,STANDARD,0
284.1724548339844,29,0.0443459190428257,284.1724548339844,R_A3,1637.1630859375,41,28,2018-07-03,18,0.0,STANDARD,0
284.4153137207031,29,0.049238819628953934,284.4153137207031,R_A3,1640.8001708984375,41,29,2018-07-03,19,0.0,STANDARD,0
284.6680603027344,29,0.6726989150047302,284.6680603027344,R_A3,1644.4371337890625,41,30,2018-07-03,20,0.0,STANDARD,0
284.8710632324219,29,0.06111687794327736,284.8710632324219,R_A3,1648.0740966796875,41,31,2018-07-03,21,0.0,STANDARD,0
276.2400207519531,30,0.049357183277606964,276.2400207519531,R_A4,1631.1873779296875,52,1,2018-09-12,1,0.0,STANDARD,0
276.17401123046875,31,0.04729778692126274,276.17401123046875,R_A4,1627.4293212890625,52,1,2018-09-12,2,0.0,STANDARD,0
276.311279296875,31,0.04994559288024902,276.311279296875,R_A4,1629.4896240234375,52,2,2018-09-12,3,0.0,STANDARD,0
276.4485778808594,31,0.051728129386901855,276.4485778808594,R_A4,1631.5498046875,52,3,2018-09-12,4,0.0,STANDARD,0
276.5859069824219,31,0.05317142233252525,276.5859069824219,R_A4,1633.610107421875,52,4,2018-09-12,5,0.0,STANDARD,0
276.689453125,32,0.0549861416220665,276.689453125,R_A4,1632.3968505859375,52,4,2018-09-12,6,0.0,STANDARD,0
276.8232116699219,32,0.05527030676603317,276.8232116699219,R_A4,1635.880615234375,51,4,2018-09-12,7,0.0,STANDARD,0
277.12713623046875,33,0.05760475993156433,277.12713623046875,R_A4,1637.321044921875,51,4,2018-09-12,8,0.0,STANDARD,0
277.0040588378906,33,0.055421873927116394,277.0040588378906,R_A4,1635.474609375,51,3,2018-09-12,9,0.0,STANDARD,0
277.4312744140625,33,0.2719947099685669,277.4312744140625,R_A4,1642.1485595703125,50,4,2018-09-12,10,0.0,STANDARD,0
277.50286865234375,34,0.6517468690872192,277.50286865234375,R_A4,1641.132080078125,50,4,2018-09-12,11,0.0,STANDARD,0
277.3741760253906,34,0.09234671294689178,277.3741760253906,R_A4,1639.20703125,50,3,2018-09-12,12,0.0,STANDARD,0
277.6207275390625,35,0.15574753284454346,277.6207275390625,R_A4,1640.9061279296875,50,3,2018-09-12,13,0.0,STANDARD,0
277.4964599609375,35,0.18085525929927826,277.4964599609375,R_A4,1639.0426025390625,50,2,2018-09-12,14,0.0,STANDARD,0
277.5445861816406,35,0.22979789972305298,277.5445861816406,R_A4,1641.93212890625,49,2,2018-09-12,15,0.0,STANDARD,0
277.7035217285156,36,0.09359222650527954,277.7035217285156,R_A4,1642.357421875,49,30,2018-09-12,16,0.0,STANDARD,0
277.33197021484375,36,0.05614375323057175,277.33197021484375,R_A4,1639.6068115234375,48,30,2018-09-12,17,0.0,STANDARD,0
277.9632873535156,37,0.06440465152263641,277.9632873535156,R_A4,1646.7513427734375,48,30,2018-09-12,18,0.0,STANDARD,0
278.54266357421875,38,0.6749207973480225,278.54266357421875,R_A4,1653.461669921875,48,30,2018-09-12,19,0.0,STANDARD,0
278.7574157714844,38,0.16583660244941711,278.7574157714844,R_A4,1657.8184814453125,47,30,2018-09-12,20,0.0,STANDARD,0
275.8424987792969,17,1.0,275.8424987792969,R_A6,1695.20263671875,42,1,2018-11-07,1,-3.981868466945719e-17,STANDARD,0
275.987548828125,17,1.0,275.987548828125,R_A6,1696.7510986328125,42,2,2018-11-07,2,-2.9598957536870686e-17,STANDARD,0
276.1293640136719,17,1.0,276.1293640136719,R_A6,1698.299560546875,42,3,2018-11-07,3,-1.929615500100426e-17,STANDARD,0
276.2673034667969,17,1.0,276.2673034667969,R_A6,1699.84814453125,42,4,2018-11-07,4,-1.665843980933394e-17,STANDARD,0
276.4029541015625,17,1.0,276.4029541015625,R_A6,1701.3966064453125,42,5,2018-11-07,5,-2.752342903107713e-17,STANDARD,0
276.5413513183594,17,1.0,276.5413513183594,R_A6,1702.9451904296875,42,6,2018-11-07,6,-9.25193441857783e-16,STANDARD,0
276.3870544433594,17,1.0,276.3870544433594,R_A6,1704.49365234375,42,7,2018-11-07,7,-1.7260540937616593e-15,STANDARD,0
276.83111572265625,17,1.0,276.83111572265625,R_A6,1706.042236328125,42,8,2018-11-07,8,-7.209939153072684e-17,STANDARD,0
276.9736633300781,17,1.0,276.9736633300781,R_A6,1707.5906982421875,42,9,2018-11-07,9,-6.089997484168969e-17,STANDARD,0
276.8057556152344,17,1.0,276.8057556152344,R_A6,1709.1392822265625,42,10,2018-11-07,10,-2.7121723920539575e-15,STANDARD,0
276.969482421875,17,1.0,276.969482421875,R_A6,1711.055419921875,42,11,2018-11-07,11,-2.3792217399384212e-15,STANDARD,0
277.1858215332031,17,1.0,277.1858215332031,R_A6,1713.3392333984375,42,12,2018-11-07,12,-1.314808798199619e-15,STANDARD,0
277.4150695800781,17,1.0,277.4150695800781,R_A6,1715.623046875,42,13,2018-11-07,13,-5.866610411431878e-17,STANDARD,0
277.6334533691406,17,1.0,277.6334533691406,R_A6,1717.9068603515625,42,14,2018-11-07,14,-2.3940736090181332e-17,STANDARD,0
277.8816833496094,17,1.0,277.8816833496094,R_A6,1720.190673828125,42,15,2018-11-07,15,-2.3090162809905305e-17,STANDARD,0
278.30743408203125,17,1.0,278.30743408203125,R_A6,1722.474365234375,42,16,2018-11-07,16,-4.533372446083606e-18,STANDARD,0
278.5782775878906,17,1.0,278.5782775878906,R_A6,1724.7581787109375,42,17,2018-11-07,17,-3.59456132832471e-18,STANDARD,0
