DATE,REGION,RGIP,RGIPG,RGIPL,RGPR,RGPT,ROIP,ROIPG,ROIPL,RPR
2000-01-01,1,4448014336.0,0.0,4448014336.0,0.0,0.0,24173992.0,0.0,24173992.0,305.7823791503906
2000-01-01,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.3568420410156
2000-01-01,3,3439246336.0,0.0,3439246336.0,0.0,0.0,18691556.0,0.0,18691556.0,306.6059875488281
2000-01-01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.9986267089844
2000-01-01,5,2277422592.0,0.0,2277422592.0,0.0,0.0,12377297.0,0.0,12377297.0,306.850341796875
2000-01-01,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.96697998046875
2000-02-01,1,4446335488.0,77.87458801269531,4446335488.0,0.0,0.0,24164866.0,0.0,24164866.0,305.7378845214844
2000-02-01,2,2227617.5,32.19813919067383,2227585.25,0.0,0.0,12105.912109375,0.0,12105.912109375,304.2078552246094
2000-02-01,3,3438030080.0,18.95780372619629,3438030080.0,0.0,0.0,18684946.0,0.0,18684946.0,306.5745544433594
2000-02-01,4,1004416.8125,-5.23759651184082,1004422.0,0.0,0.0,5450.2431640625,0.0,5450.2431640625,306.80230712890625
2000-02-01,5,2276731136.0,186.38079833984375,2276730880.0,0.0,0.0,12373539.0,0.0,12373539.0,306.8431396484375
2000-02-01,6,346801.5625,-10.496454238891602,346812.03125,0.0,0.0,1884.2574462890625,0.0,1884.2574462890625,306.64178466796875
2000-03-01,1,4425383424.0,121.49737548828125,4425382912.0,35827.9765625,1038231.375,24050996.0,0.0,24050996.0,298.2156982421875
2000-03-01,2,2571794.5,28.145835876464844,2571766.25,0.0,0.0,13972.650390625,0.0,13972.650390625,300.9209289550781
2000-03-01,3,3412666624.0,27.575824737548828,3412666624.0,1435469.875,42724600.0,18547102.0,0.0,18547102.0,298.1787109375
2000-03-01,4,1084665.625,5.509708404541016,1084660.125,0.0,0.0,5886.39599609375,0.0,5886.39599609375,299.0417785644531
2000-03-01,5,2261430784.0,101.8279800415039,2261430784.0,599184.9375,17375840.0,12290385.0,0.0,12290385.0,298.4838562011719
2000-03-01,6,399914.53125,4.180225849151611,399910.34375,0.0,0.0,2172.936279296875,0.0,2172.936279296875,300.38934326171875
2000-04-01,1,4404918784.0,85.239501953125,4404918784.0,37132.33984375,2189248.25,23939776.0,0.0,23939776.0,291.5854797363281
2000-04-01,2,2720609.75,15.355307579040527,2720594.25,0.0,0.0,14781.3359375,0.0,14781.3359375,295.1603088378906
2000-04-01,3,3392660480.0,119.18473815917969,3392660224.0,1165658.625,79438776.0,18438372.0,0.0,18438372.0,291.750732421875
2000-04-01,4,1123461.5,3.691091537475586,1123457.875,0.0,0.0,6097.2060546875,0.0,6097.2060546875,293.7702331542969
2000-04-01,5,2244588544.0,231.41712951660156,2244588288.0,620475.875,36610308.0,12198851.0,0.0,12198851.0,291.8064880371094
2000-04-01,6,425945.5625,11.570189476013184,425934.0,0.0,0.0,2314.364013671875,0.0,2314.364013671875,294.8436279296875
2000-05-01,1,4386391040.0,14.91561508178711,4386391040.0,37132.12109375,3303212.0,23839082.0,0.0,23839082.0,285.9891357421875
2000-05-01,2,2849828.0,14.791962623596191,2849813.25,0.0,0.0,15483.6357421875,0.0,15483.6357421875,289.8919372558594
2000-05-01,3,3375405056.0,113.90092468261719,3375404800.0,1052819.125,111180488.0,18344592.0,0.0,18344592.0,286.2630920410156
2000-05-01,4,1160781.125,-1.5889668464660645,1160782.75,0.0,0.0,6300.03466796875,0.0,6300.03466796875,289.0009765625
2000-05-01,5,2228712448.0,224.9863739013672,2228712192.0,620602.875,55228232.0,12112568.0,0.0,12112568.0,286.1642761230469
2000-05-01,6,444818.03125,7.967406272888184,444810.0625,0.0,0.0,2416.9365234375,0.0,2416.9365234375,289.8471374511719
2000-06-01,1,4367815168.0,91.10863494873047,4367815168.0,37132.83984375,4454308.5,23738126.0,0.0,23738126.0,280.5858154296875
2000-06-01,2,2980654.5,36.56618881225586,2980617.75,0.0,0.0,16194.66796875,0.0,16194.66796875,284.5965270996094
2000-06-01,3,3357917696.0,10.773957252502441,3357917696.0,1011326.6875,142630944.0,18249552.0,0.0,18249552.0,280.9005432128906
2000-06-01,4,1202464.25,-10.888442993164062,1202475.125,0.0,0.0,6526.48779296875,0.0,6526.48779296875,283.9912414550781
2000-06-01,5,2212744448.0,87.34883880615234,2212744448.0,620649.4375,74468168.0,12025784.0,0.0,12025784.0,280.72576904296875
2000-06-01,6,461677.90625,-4.836487293243408,461682.75,0.0,0.0,2508.49658203125,0.0,2508.49658203125,284.7476501464844
2000-07-01,1,4356369920.0,101.17680358886719,4356369920.0,36995.31640625,5564311.0,23675922.0,0.0,23675922.0,279.0671691894531
2000-07-01,2,3094365.75,34.70943832397461,3094331.25,0.0,0.0,16812.666015625,0.0,16812.666015625,282.3125
2000-07-01,3,3334504960.0,23.853790283203125,3334504960.0,964559.1875,171701632.0,18122308.0,0.0,18122308.0,279.5382385253906
2000-07-01,4,1239701.5,-4.7724080085754395,1239706.25,0.0,0.0,6728.86669921875,0.0,6728.86669921875,281.7938537597656
2000-07-01,5,2201087232.0,80.53865051269531,2201087232.0,539005.8125,90638184.0,11962430.0,0.0,11962430.0,279.2496643066406
2000-07-01,6,475361.53125,0.5975298881530762,475360.9375,0.0,0.0,2582.868896484375,0.0,2582.868896484375,282.5904541015625
