ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,18661051,2648219,1198962,836096,117722340,0,0,0,0,0
Valysar,CentralSouth,73713965,12847904,9145103,6377338,897929267,0,0,0,0,0
Valysar,CentralNorth,42701763,7054514,5130162,3577519,503714667,0,0,0,0,0
Valysar,NorthHorst,3933016,333354,74233,45598,8932632,25951496,2331326,1142972,265807518,40669
Valysar,CentralRamp,14678491,1850657,1278623,891648,125544041,0,0,0,0,0
Valysar,CentralHorst,89650688,15486055,11783141,8216974,1156950011,0,0,0,0,0
Valysar,EastLowland,9938475,1420530,580662,404925,57013393,0,0,0,0,0
Therys,WestLowland,5089611,844840,439012,306145,43105246,0,0,0,0,0
Therys,CentralSouth,20861926,4872376,3121926,2177075,306532219,0,0,0,0,0
Therys,CentralNorth,24116020,4267859,2473584,1724954,242873578,0,0,0,0,0
Therys,NorthHorst,4689501,793758,329417,202345,39639308,19308094,3136009,2096463,487549643,74595
Therys,CentralRamp,6721131,1389088,1057556,737487,103838142,0,0,0,0,0
Therys,CentralHorst,30370671,7155788,5502025,3836837,540226729,0,0,0,0,0
Therys,EastLowland,184883,66771,32713,22813,3212032,0,0,0,0,0
Volon,WestLowland,1189636,200675,126597,88282,12430172,0,0,0,0,0
Volon,CentralSouth,36608911,6431593,4222173,2944333,414562048,0,0,0,0,0
Volon,CentralNorth,10065004,1585610,992510,692127,97451494,0,0,0,0,0
Volon,NorthHorst,1827913,341353,227048,139464,27321037,6708426,1179055,959371,223109539,34136
Volon,CentralRamp,12544139,2259998,1653646,1153170,162366335,0,0,0,0,0
Volon,CentralHorst,83376247,14893704,11707207,8164022,1149494316,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
