ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6489290,1123210,695241,484826,68263545
Valysar,CentralSouth,69781620,11937911,8499086,5926838,834498818
Valysar,CentralNorth,38523730,6648740,4868888,3395319,478060949
Valysar,NorthHorst,4324520,617221,293365,180200,35301163
Valysar,CentralRamp,13692344,2241665,1598728,1114873,156974095
Valysar,CentralHorst,86852803,14623469,11216919,7822119,1101354396
Valysar,EastLowland,1615889,255210,104990,73215,10308688
Therys,WestLowland,3213556,542922,240894,167987,23652613
Therys,CentralSouth,14640787,3505423,2260248,1576184,221926710
Therys,CentralNorth,21213084,4038482,2411872,1681919,236814244
Therys,NorthHorst,4998294,703568,273571,168041,32919270
Therys,CentralRamp,6551566,1512356,1178745,821998,115737295
Therys,CentralHorst,30026788,7231150,5622958,3921170,552100777
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,637045,108908,61883,43154,6076075
Volon,CentralSouth,33089473,6052322,4244286,2959753,416733220
Volon,CentralNorth,6664195,950107,535036,373108,52533541
Volon,NorthHorst,3090799,586800,430260,264288,51773927
Volon,CentralRamp,13001044,2466906,1940750,1353382,190556246
Volon,CentralHorst,86755261,15204458,11741640,8188034,1152875144
Volon,EastLowland,5495,617,0,0,0
